region_key,region,feature,descriptor,sign,width,lambda,internal_score,internal_mean_specificity_gain,internal_min_specificity_gain,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_max_sensitivity_loss,internal_min_deesc_n,external_mean_specificity_gain,external_min_specificity_gain,external_mean_accuracy_gain,external_min_accuracy_gain,external_max_sensitivity_loss,external_min_deesc_n
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.35,0.7,0.034769155073615984,0.046479361775927854,0.03850156087408949,0.03455657492354739,0.028440366972477094,0.06976744186046512,43,0.05605095541401275,0.0535031847133758,0.04139668826493884,0.037796976241900704,0.07092198581560284,45
R1_045_056,R1,R1_045_056__level_mean,level_mean,1,0.5,0.25,0.034728740634403926,0.03399236906000694,0.02809573361082206,0.02721712538226299,0.022018348623853212,0.023255813953488372,30,0.04076433121019108,0.03949044585987261,0.02771778257739384,0.02699784017278617,0.05673758865248227,36
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,-1,0.35,0.25,0.03457310687541662,0.03988900450919181,0.03329864724245578,0.031192660550458662,0.023853211009174258,0.046511627906976744,38,0.036093418259023353,0.033121019108280254,0.028437724982001478,0.02591792656587477,0.014184397163120567,28
R1_045_056,R1,R1_045_056__abs_curv_mean,abs_curv_mean,-1,0.5,0.25,0.03451329464505813,0.042317030870620886,0.036420395421436005,0.03180428134556575,0.025688073394495414,0.05426356589147287,42,0.0624203821656051,0.05859872611464968,0.046796256299496054,0.04103671706263501,0.05673758865248227,54
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.5,0.7,0.03446265532053322,0.05272285813388831,0.04266389177939646,0.03761467889908251,0.02752293577981646,0.08527131782945736,52,0.06878980891719745,0.062420382165605096,0.04931605471562276,0.04103671706263501,0.07801418439716312,60
R1_045_056,R1,R1_045_056__abs_curv_max,abs_curv_max,-1,0.35,0.25,0.03432710870822171,0.03884842178286507,0.030176899063475548,0.03027522935779814,0.022018348623853212,0.03875968992248062,34,0.05987261146496816,0.05477707006369427,0.04499640028797699,0.037796976241900704,0.05673758865248227,49
R1_045_056,R1,R1_045_056__abs_curv_max,abs_curv_max,-1,0.7,0.25,0.034141583265008275,0.04162330905306972,0.031217481789802288,0.031498470948012204,0.022935779816513735,0.046511627906976744,35,0.07303609341825902,0.06369426751592357,0.053995680345572415,0.044276457883369424,0.06382978723404255,59
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.5,0.55,0.03405984042622079,0.04613250086715227,0.03954214360041623,0.033639143730886834,0.028440366972477094,0.06976744186046512,45,0.056475583864118904,0.05477707006369427,0.04139668826493884,0.0388768898488121,0.07092198581560284,47
R1_045_056,R1,R1_045_056__curv_sd,curv_sd,1,0.7,0.4,0.03405185048851731,0.047866805411030174,0.04162330905306972,0.035474006116207914,0.02752293577981646,0.07751937984496124,50,0.02717622080679406,0.0267515923566879,0.020518358531317487,0.01943844492440605,0.028368794326241134,22
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.7,0.55,0.03388770431731933,0.053763440860215055,0.05098855359001041,0.03700305810397553,0.03394495412844034,0.10077519379844961,59,0.052229299363057334,0.048407643312101914,0.03743700503959687,0.0356371490280778,0.05673758865248227,43
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,-1,0.5,0.25,0.033879082747899164,0.039542143600416226,0.03433922996878252,0.02996941896024463,0.02477064220183489,0.046511627906976744,39,0.08789808917197452,0.08535031847133757,0.06695464362850974,0.06371490280777548,0.05673758865248227,75
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.7,0.7,0.033851034525426205,0.05272285813388831,0.04266389177939646,0.03700305810397549,0.02752293577981646,0.08527131782945736,52,0.07303609341825902,0.06878980891719745,0.04931605471562276,0.04103671706263501,0.11347517730496454,68
R1_045_056,R1,R1_045_056__level_mean,level_mean,-1,0.35,0.25,0.033768660054921976,0.03884842178286507,0.03225806451612903,0.03027522935779814,0.02477064220183489,0.046511627906976744,35,0.028874734607218688,0.02802547770700637,0.02267818574514043,0.022678185745140356,0.014184397163120567,23
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.35,0.7,0.03376011878080497,0.048213666319805754,0.047866805411030174,0.03394495412844034,0.03302752293577982,0.08527131782945736,54,0.045859872611464965,0.04203821656050955,0.033117350611951056,0.030237580993520474,0.04964539007092199,38
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.5,0.7,0.03366484858858983,0.049254249046132494,0.036420395421436005,0.035474006116207914,0.023853211009174258,0.06976744186046512,44,0.06581740976645435,0.062420382165605096,0.047156227501799895,0.03995680345572361,0.0851063829787234,57
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.5,0.7,0.033597735776057056,0.047866805411030174,0.037460978147762745,0.03455657492354739,0.025688073394495414,0.06976744186046512,44,0.06581740976645435,0.06369426751592357,0.047156227501799895,0.03995680345572361,0.09219858156028368,55
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.35,0.7,0.03356120400327957,0.044051335414498786,0.03850156087408949,0.033027522935779784,0.029357798165137616,0.06976744186046512,42,0.04543524416135881,0.04203821656050955,0.033117350611951056,0.02699784017278617,0.05673758865248227,39
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.7,0.7,0.032732787369674575,0.053416579951439475,0.043704474505723206,0.03761467889908254,0.02752293577981646,0.09302325581395349,54,0.07303609341825902,0.07133757961783439,0.0496760259179266,0.04535637149028082,0.09929078014184398,68
R1_045_056,R1,R1_045_056__curv_sd,curv_sd,-1,0.35,0.25,0.03243243409254203,0.03815469996531391,0.03329864724245578,0.02905198776758407,0.023853211009174258,0.046511627906976744,38,0.05562632696390659,0.05222929936305733,0.04211663066954644,0.0388768898488121,0.0425531914893617,45
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.7,0.55,0.03240507522559831,0.04543877904960111,0.037460978147762745,0.032721712538226276,0.02752293577981646,0.06976744186046512,42,0.049256900212314235,0.048407643312101914,0.034557235421166364,0.030237580993520585,0.07092198581560284,43
R1_045_056,R1,R1_045_056__curv_sd,curv_sd,1,0.5,0.4,0.0322169881031962,0.045785639958376693,0.04162330905306972,0.0336391437308868,0.02752293577981646,0.07751937984496124,50,0.02547770700636943,0.022929936305732482,0.01907847372210225,0.017278617710583144,0.028368794326241134,20
R1_045_056,R1,R1_045_056__abs_curv_mean,abs_curv_mean,1,0.35,0.4,0.03211199366873378,0.04301075268817204,0.04058272632674298,0.03180428134556571,0.02752293577981646,0.06976744186046512,47,0.02462845010615711,0.02038216560509554,0.018718502519798452,0.015118790496760237,0.02127659574468085,18
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.5,0.7,0.03182998620326871,0.04717308359347902,0.036420395421436005,0.0336391437308868,0.023853211009174258,0.06976744186046512,44,0.07006369426751592,0.06369426751592357,0.050755939524838034,0.04103671706263501,0.0851063829787234,61
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.5,0.55,0.031346640300205245,0.044745057232049947,0.03537981269510926,0.032721712538226276,0.025688073394495414,0.06976744186046512,40,0.05817409766454353,0.05222929936305733,0.042836573074154116,0.0345572354211664,0.06382978723404255,50
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,-1,0.35,0.25,0.03129159583473845,0.036767256330211585,0.03225806451612903,0.02844036697247702,0.022935779816513735,0.046511627906976744,37,0.07558386411889596,0.07133757961783439,0.05687544996400292,0.05183585313174954,0.05673758865248227,63
R1_045_056,R1,R1_045_056__level_mean,level_mean,1,0.35,0.25,0.03122382252858266,0.031217481789802288,0.026014568158168574,0.02477064220183482,0.020183486238532056,0.023255813953488372,28,0.037367303609341825,0.035668789808917196,0.02591792656587477,0.024838012958963374,0.05673758865248227,31
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.35,0.7,0.031123233235062258,0.04439819632327436,0.03433922996878252,0.03302752293577982,0.02477064220183489,0.06976744186046512,39,0.05859872611464969,0.05477707006369427,0.04391648668106555,0.037796976241900704,0.05673758865248227,48
R1_045_056,R1,R1_045_056__abs_curv_mean,abs_curv_mean,-1,0.35,0.25,0.030784969474093874,0.03884842178286507,0.03329864724245578,0.029663608562691124,0.022935779816513735,0.05426356589147287,39,0.05732484076433122,0.0535031847133758,0.04283657307415408,0.0388768898488121,0.05673758865248227,46
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.35,0.7,0.030481031400199855,0.04543877904960111,0.03433922996878252,0.03302752293577982,0.022935779816513735,0.06976744186046512,41,0.05987261146496816,0.05732484076433121,0.04391648668106555,0.037796976241900704,0.07092198581560284,51
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.5,0.55,0.030331515255256517,0.043704474505723206,0.036420395421436005,0.031498470948012204,0.025688073394495414,0.06976744186046512,42,0.06114649681528663,0.05732484076433121,0.04499640028797695,0.0388768898488121,0.06382978723404255,51
R1_045_056,R1,R1_045_056__abs_curv_max,abs_curv_max,1,0.35,0.4,0.03013612755068017,0.04127644814429414,0.03850156087408949,0.030886850152905154,0.025688073394495414,0.06976744186046512,44,0.02038216560509554,0.015286624203821656,0.01583873290136791,0.011879049676025932,0.014184397163120567,13
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.7,0.55,0.030122709354462016,0.04925424904613251,0.03954214360041623,0.0348623853211009,0.02477064220183489,0.08527131782945736,49,0.06581740976645435,0.05987261146496815,0.046796256299496054,0.0388768898488121,0.07801418439716312,58
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,-1,0.35,0.25,0.029890129383485224,0.03884842178286507,0.03537981269510926,0.02996941896024463,0.023853211009174258,0.06201550387596899,42,0.052229299363057334,0.050955414012738856,0.039956803455723576,0.0388768898488121,0.0425531914893617,42
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.35,0.55,0.029808386544697727,0.044745057232049947,0.043704474505723206,0.03211009174311926,0.029357798165137616,0.08527131782945736,48,0.04076433121019108,0.03821656050955414,0.029157667386609114,0.02807775377969768,0.04964539007092199,34
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.5,0.55,0.029802297792560033,0.04335761359694762,0.03537981269510926,0.031498470948012246,0.02477064220183489,0.06976744186046512,41,0.057749469214437375,0.0535031847133758,0.04211663066954648,0.0345572354211664,0.07092198581560284,50
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.7,0.55,0.029794307854856553,0.047173083593479014,0.037460978147762745,0.033333333333333326,0.023853211009174258,0.07751937984496124,46,0.06157112526539279,0.05859872611464968,0.04247660187185028,0.03347732181425489,0.10638297872340426,55
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.5,0.55,0.02975047549990482,0.0419701699618453,0.036420395421436005,0.03027522935779814,0.02752293577981646,0.06976744186046512,40,0.04416135881104034,0.04076433121019108,0.03167746580273582,0.02591792656587477,0.05673758865248227,40
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.35,0.7,0.029594181247294685,0.042663891779396466,0.03433922996878252,0.031498470948012246,0.02477064220183489,0.06976744186046512,39,0.057749469214437375,0.0535031847133758,0.04211663066954648,0.037796976241900704,0.07092198581560284,46
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.7,0.55,0.029570900789713535,0.0475199445022546,0.036420395421436005,0.033639143730886834,0.022935779816513735,0.07751937984496124,45,0.06326963906581741,0.05859872611464968,0.04427645788336935,0.0356371490280778,0.09219858156028368,57
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,1,0.35,0.55,0.02954166959911028,0.046826222684703434,0.03954214360041623,0.0336391437308868,0.026605504587155937,0.08527131782945736,47,0.03227176220806794,0.02802547770700637,0.025197984161267135,0.021598272138228958,0.02127659574468085,24
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.7,0.55,0.02948849745730301,0.046826222684703434,0.037460978147762745,0.033027522935779784,0.023853211009174258,0.07751937984496124,46,0.06794055201698514,0.062420382165605096,0.04823614110871133,0.0388768898488121,0.09219858156028368,61
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.7,0.4,0.029420172814733695,0.045438779049601107,0.044745057232049947,0.0311926605504587,0.03027522935779814,0.08527131782945736,51,0.04203821656050955,0.03949044585987261,0.030237580993520585,0.02807775377969768,0.0425531914893617,36
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.5,0.55,0.029019092224965088,0.04543877904960111,0.03329864724245578,0.03241590214067277,0.02110091743119269,0.06976744186046512,41,0.05987261146496816,0.05732484076433121,0.04391648668106555,0.037796976241900704,0.07092198581560284,50
R1_045_056,R1,R1_045_056__curv_sd,curv_sd,1,0.35,0.4,0.029017880394928572,0.04301075268817204,0.03954214360041623,0.031498470948012246,0.025688073394495414,0.07751937984496124,48,0.023779193205944796,0.02165605095541401,0.018358531317494615,0.017278617710583144,0.02127659574468085,18
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.7,0.7,0.028922058866299866,0.0509885535900104,0.04162330905306972,0.0348623853211009,0.025688073394495414,0.09302325581395349,52,0.07643312101910828,0.07006369426751592,0.05255579553635714,0.044276457883369424,0.09929078014184398,69
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.35,0.7,0.028661459534756368,0.042663891779396466,0.03433922996878252,0.030886850152905154,0.023853211009174258,0.06976744186046512,40,0.061995753715498945,0.05859872611464968,0.046436285097192255,0.04103671706263501,0.05673758865248227,50
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.7,0.4,0.02802724763759744,0.03954214360041623,0.03225806451612903,0.02905198776758407,0.022935779816513735,0.06201550387596899,37,0.05180467091295118,0.048407643312101914,0.03779697624190067,0.03131749460043198,0.06382978723404255,45
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.35,0.55,0.02784172219438397,0.04127644814429414,0.03329864724245578,0.0302752293577981,0.023853211009174258,0.06976744186046512,38,0.04968152866242038,0.045859872611464965,0.035997120230381596,0.03131749460043198,0.07092198581560284,39
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,1,0.7,0.4,0.02766892559185964,0.04335761359694762,0.037460978147762745,0.030886850152905192,0.02477064220183489,0.07751937984496124,45,0.033121019108280254,0.02802547770700637,0.025917926565874733,0.021598272138228958,0.02127659574468085,24
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.35,0.55,0.026991403814256295,0.04162330905306972,0.03225806451612903,0.03027522935779814,0.022018348623853212,0.06976744186046512,38,0.053503184713375805,0.049681528662420385,0.03851691864650834,0.03239740820734349,0.07092198581560284,43
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.35,0.55,0.026804006047383373,0.038154699965313905,0.03225806451612903,0.027828746177370006,0.022935779816513735,0.06201550387596899,37,0.05307855626326965,0.04713375796178344,0.039956803455723576,0.03347732181425489,0.0425531914893617,43
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,1,0.5,0.4,0.026528087334056018,0.042317030870620886,0.036420395421436005,0.03027522935779814,0.023853211009174258,0.07751937984496124,44,0.030997876857749473,0.025477707006369428,0.024118070554355664,0.01943844492440605,0.02127659574468085,22
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.5,0.4,0.025483731098504086,0.0419701699618453,0.04058272632674298,0.02905198776758407,0.02752293577981646,0.08527131782945736,46,0.038641188959660296,0.035668789808917196,0.02771778257739384,0.02591792656587477,0.0425531914893617,32
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.7,0.4,0.025439760724436794,0.038154699965313905,0.030176899063475548,0.027522935779816498,0.02110091743119269,0.06201550387596899,35,0.05307855626326965,0.048407643312101914,0.03923686105111598,0.03239740820734349,0.05673758865248227,46
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.5,0.4,0.025357357392026283,0.036420395421436,0.031217481789802288,0.026911314984709445,0.022018348623853212,0.06201550387596899,36,0.04883227176220808,0.044585987261146494,0.036357091432685396,0.03131749460043198,0.0425531914893617,41
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.7,0.4,0.02482813992932978,0.03780783905653833,0.030176899063475548,0.026911314984709483,0.02110091743119269,0.06201550387596899,35,0.05520169851380043,0.049681528662420385,0.04067674586033121,0.03239740820734349,0.06382978723404255,48
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.35,0.55,0.02372518329345576,0.03780783905653833,0.031217481789802288,0.027217125382262952,0.022018348623853212,0.06976744186046512,36,0.05520169851380043,0.050955414012738856,0.04139668826493884,0.036717062634989195,0.0425531914893617,46
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.35,0.55,0.023517066748190447,0.037460978147762745,0.030176899063475548,0.02721712538226299,0.022018348623853212,0.06976744186046512,34,0.03821656050955414,0.035668789808917196,0.02807775377969764,0.023758099352051865,0.0425531914893617,32
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.35,0.55,0.023419372895902252,0.037460978147762745,0.031217481789802288,0.026911314984709445,0.022018348623853212,0.06976744186046512,36,0.05265392781316349,0.050955414012738856,0.039236861051115936,0.0356371490280778,0.04964539007092199,46
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.5,0.4,0.023381491273972654,0.03537981269510926,0.029136316337148804,0.025993883792048922,0.020183486238532056,0.06201550387596899,34,0.04968152866242039,0.045859872611464965,0.03707703383729303,0.03239740820734349,0.0425531914893617,42
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,1,0.35,0.4,0.023246576293377848,0.03919528269164065,0.03537981269510926,0.027522935779816498,0.022935779816513735,0.07751937984496124,43,0.02632696390658174,0.01910828025477707,0.020158387329013688,0.01403887688984884,0.02127659574468085,17
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.35,0.4,0.022023334703163783,0.037460978147762745,0.03537981269510926,0.02629969418960243,0.022935779816513735,0.07751937984496124,40,0.03184713375796178,0.02929936305732484,0.023038156947444228,0.021598272138228958,0.03546099290780142,26
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.5,0.4,0.021934842618615558,0.0346860908775581,0.02809573361082206,0.02507645259938836,0.019266055045871533,0.06201550387596899,33,0.05265392781316349,0.048407643312101914,0.03959683225341978,0.0345572354211664,0.0425531914893617,44
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.7,0.4,0.021458797297726335,0.036073534512660425,0.029136316337148804,0.025688073394495414,0.02110091743119269,0.06976744186046512,33,0.040339702760084924,0.03821656050955414,0.029517638588912914,0.02591792656587477,0.0425531914893617,35
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.7,0.4,0.021317793564993758,0.037460978147762745,0.027055150884495317,0.026605504587155937,0.019266055045871533,0.06976744186046512,31,0.05435244161358812,0.0535031847133758,0.039956803455723576,0.0356371490280778,0.06382978723404255,46
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.35,0.4,0.021300630721456593,0.03191120360735345,0.026014568158168574,0.023241590214067243,0.01834862385321101,0.05426356589147287,30,0.03354564755838641,0.033121019108280254,0.025557955363570972,0.023758099352051865,0.028368794326241134,28
R1_045_056,R1,R1_045_056__abs_curv_mean,abs_curv_mean,1,0.7,0.25,0.020822023721378688,0.0329517863336802,0.030176899063475548,0.02354740061162079,0.019266055045871533,0.06201550387596899,36,0.019532908704883226,0.015286624203821656,0.014758819294456474,0.010799136069114534,0.014184397163120567,14
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.35,0.4,0.020711601028401493,0.0329517863336802,0.02809573361082206,0.023853211009174296,0.019266055045871533,0.06201550387596899,33,0.04416135881104034,0.04203821656050955,0.032757379409647215,0.029157667386609076,0.0425531914893617,38
R1_045_056,R1,R1_045_056__abs_curv_mean,abs_curv_mean,1,0.5,0.25,0.02051621332382514,0.03191120360735345,0.030176899063475548,0.023241590214067243,0.019266055045871533,0.06201550387596899,34,0.018259023354564755,0.014012738853503185,0.014038876889848803,0.009719222462203025,0.014184397163120567,13
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.5,0.4,0.020482765704743718,0.036420395421436,0.026014568158168574,0.02629969418960243,0.01834862385321101,0.06976744186046512,30,0.05053078556263269,0.045859872611464965,0.03671706263498923,0.03239740820734349,0.06382978723404255,40
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.7,0.4,0.020482765704743718,0.036767256330211585,0.026014568158168574,0.02629969418960243,0.01834862385321101,0.06976744186046512,30,0.05053078556263269,0.045859872611464965,0.03743700503959683,0.0356371490280778,0.06382978723404255,39
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.5,0.25,0.020285505676507876,0.030176899063475548,0.027055150884495317,0.022018348623853174,0.01834862385321101,0.05426356589147287,32,0.026326963906581746,0.022929936305732482,0.018718502519798414,0.017278617710583144,0.03546099290780142,20
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.7,0.25,0.02021040292627163,0.03191120360735345,0.030176899063475548,0.022935779816513735,0.019266055045871533,0.06201550387596899,35,0.028025477707006374,0.025477707006369428,0.01943844492440609,0.018358531317494653,0.03546099290780142,23
R1_045_056,R1,R1_045_056__abs_curv_max,abs_curv_max,1,0.7,0.25,0.019904592528718124,0.031217481789802288,0.030176899063475548,0.022629969418960227,0.019266055045871533,0.06201550387596899,34,0.01613588110403397,0.011464968152866241,0.012598992080633567,0.008639308855291628,0.0070921985815602835,10
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.35,0.4,0.01987657316815146,0.03260492542490461,0.027055150884495317,0.02354740061162079,0.01834862385321101,0.06201550387596899,32,0.044585987261146494,0.04203821656050955,0.032757379409647215,0.029157667386609076,0.0425531914893617,38
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.35,0.4,0.01957076277059791,0.03225806451612903,0.027055150884495317,0.023241590214067243,0.01834862385321101,0.06201550387596899,32,0.04755838641188961,0.045859872611464965,0.03527717782577396,0.03239740820734349,0.0425531914893617,42
R1_045_056,R1,R1_045_056__abs_slope_max,abs_slope_max,1,0.5,0.4,0.01948293117967267,0.034686090877558105,0.027055150884495317,0.024770642201834853,0.019266055045871533,0.06976744186046512,31,0.03651804670912951,0.033121019108280254,0.02663786897048237,0.021598272138228958,0.0425531914893617,31
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.5,0.4,0.01903611704938663,0.03537981269510926,0.02497398543184183,0.02538226299694187,0.017431192660550487,0.06976744186046512,29,0.04628450106157112,0.04203821656050955,0.033837293016558724,0.030237580993520585,0.06382978723404255,36
R1_045_056,R1,R1_045_056__abs_curv_max,abs_curv_max,1,0.35,0.25,0.018517756103719595,0.02844259451959764,0.026014568158168574,0.02110091743119265,0.016513761467889854,0.05426356589147287,31,0.014012738853503183,0.01019108280254777,0.011159107271418297,0.0075593952483801186,0.0070921985815602835,9
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.35,0.4,0.01834209292186913,0.03364550815123136,0.026014568158168574,0.024159021406727838,0.01834862385321101,0.06976744186046512,30,0.045859872611464965,0.04331210191082802,0.03455723542116632,0.030237580993520585,0.0425531914893617,39
R1_045_056,R1,R1_045_056__abs_curv_max,abs_curv_max,1,0.5,0.25,0.018234536808218044,0.030176899063475548,0.02809573361082206,0.022018348623853212,0.017431192660550487,0.06201550387596899,33,0.014861995753715497,0.011464968152866241,0.011519078473722133,0.008639308855291628,0.0070921985815602835,10
R1_045_056,R1,R1_045_056__abs_curv_mean,abs_curv_mean,1,0.35,0.25,0.017399508947967927,0.029830038154699964,0.027055150884495317,0.021712538226299666,0.016513761467889854,0.06201550387596899,33,0.01740976645435244,0.014012738853503185,0.013678905687545003,0.009719222462203025,0.014184397163120567,13
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.7,0.25,0.017130919678721115,0.027402011793270897,0.021852237252861603,0.01957186544342508,0.013761467889908285,0.046511627906976744,27,0.037367303609341825,0.034394904458598725,0.02807775377969768,0.024838012958963374,0.03546099290780142,29
R1_045_056,R1,R1_045_056__curv_mean,curv_mean,-1,0.35,0.25,0.01704851634631059,0.026361429066944154,0.022892819979188347,0.018960244648318025,0.014678899082568808,0.046511627906976744,28,0.02420382165605096,0.02038216560509554,0.01763858891288698,0.015118790496760237,0.02127659574468085,18
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.7,0.25,0.016295891818471,0.02705515088449532,0.02081165452653486,0.019266055045871533,0.012844036697247652,0.046511627906976744,26,0.03906581740976645,0.034394904458598725,0.029877609791216748,0.023758099352051865,0.03546099290780142,32
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,1,0.7,0.25,0.015564646562646813,0.02878945542837322,0.027055150884495317,0.019877675840978548,0.016513761467889854,0.06201550387596899,31,0.022505307855626325,0.016560509554140127,0.017638588912887016,0.011879049676025932,0.014184397163120567,15
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.35,0.4,0.01544879561115491,0.031564342698577864,0.023933402705515087,0.02232415902140672,0.016513761467889854,0.06976744186046512,28,0.04118895966029724,0.035668789808917196,0.03131749460043198,0.02699784017278617,0.03546099290780142,31
R1_045_056,R1,R1_045_056__slope_sd,slope_sd,1,0.5,0.25,0.015258836165093305,0.02844259451959764,0.027055150884495317,0.01957186544342504,0.016513761467889854,0.06201550387596899,30,0.02165605095541401,0.016560509554140127,0.016918646508279383,0.011879049676025932,0.014184397163120567,15
R1_045_056,R1,R1_045_056__slope_mean,slope_mean,-1,0.5,0.25,0.015072650228256892,0.02566770724939299,0.02081165452653486,0.01804281345565743,0.012844036697247652,0.046511627906976744,26,0.037367303609341825,0.034394904458598725,0.02843772498200144,0.023758099352051865,0.03546099290780142,32
R1_045_056,R1,R1_045_056__endpoint_delta,endpoint_delta,-1,0.5,0.25,0.014849243163113902,0.026014568158168577,0.019771071800208116,0.018348623853210972,0.011926605504587129,0.046511627906976744,25,0.036093418259023353,0.034394904458598725,0.02735781137509004,0.023758099352051865,0.03546099290780142,28
R1_045_056,R1,R1_045_056__level_sd,level_sd,1,0.7,0.25,0.014596604907367704,0.026361429066944154,0.021852237252861603,0.018654434250764518,0.014678899082568808,0.05426356589147287,26,0.035668789808917196,0.033121019108280254,0.02663786897048237,0.024838012958963263,0.03546099290780142,29
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.7,0.25,0.01437319784222468,0.026361429066944154,0.02081165452653486,0.018960244648318025,0.013761467889908285,0.05426356589147287,25,0.03524416135881104,0.030573248407643312,0.02663786897048241,0.022678185745140467,0.03546099290780142,27
R1_045_056,R1,R1_045_056__linear_slope,linear_slope,-1,0.7,0.25,0.01405209692479346,0.02705515088449532,0.02081165452653486,0.018960244648318025,0.012844036697247652,0.05426356589147287,26,0.038641188959660296,0.035668789808917196,0.029157667386609114,0.02807775377969768,0.03546099290780142,29
R1_045_056,R1,R1_045_056__abs_slope_mean,abs_slope_mean,1,0.35,0.25,0.01402950582274154,0.024627124523066247,0.018730489073881373,0.017737003058103957,0.011926605504587129,0.046511627906976744,23,0.03014861995753716,0.025477707006369428,0.02267818574514043,0.018358531317494653,0.03546099290780142,23
R1_045_056,R1,R1_045_056__curv_sd,curv_sd,1,0.7,0.25,0.014022176378661086,0.03191120360735345,0.02809573361082206,0.02232415902140672,0.015596330275229331,0.07751937984496124,36,0.017834394904458598,0.012738853503184714,0.013678905687545003,0.009719222462203025,0.014184397163120567,11
