clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
age,internal,seg64_6,64,6,-0.06505800338058462,0.0854289459721729,700
age,internal,seg64_7,64,7,-0.0610459877405402,0.10658301717813996,700
age,internal,seg64_8,64,8,-0.0577203579791748,0.12708957848153682,700
age,internal,seg64_9,64,9,-0.05311273300872939,0.16040513034525902,700
age,internal,seg64_10,64,10,-0.04632641823000505,0.22089617983805265,700
age,internal,seg64_11,64,11,-0.040340923421886776,0.28649285233312277,700
age,internal,seg64_12,64,12,-0.03209767779779733,0.3964794628517475,700
age,internal,seg64_13,64,13,-0.020173423843226592,0.5941450605876911,700
age,internal,seg64_14,64,14,-0.009159763740947641,0.8088448413342804,700
age,internal,seg64_15,64,15,0.0026521095240133862,0.9441594806072311,700
age,internal,seg64_16,64,16,0.017072576725294785,0.6520446711016249,700
age,internal,seg64_17,64,17,0.032088839413747544,0.39660958157566595,700
age,internal,seg64_18,64,18,0.04779721735338154,0.20656855374048144,700
age,internal,seg64_19,64,19,0.06503521686092309,0.08553873889158993,700
age,internal,seg64_20,64,20,0.08057437737445834,0.033051742333116425,700
age,internal,seg64_21,64,21,0.09516415605892053,0.011767991430375794,700
age,internal,seg64_22,64,22,0.11146128415797038,0.003147793897931407,700
age,internal,seg64_23,64,23,0.1276507814678814,0.0007114089787081036,700
age,internal,seg64_24,64,24,0.1398133986530197,0.0002066504258897504,700
age,internal,seg64_25,64,25,0.1544404787075567,4.070300848954007e-05,700
age,internal,seg64_26,64,26,0.17140080007576564,5.102588311919583e-06,700
age,internal,seg64_27,64,27,0.18877294957428165,4.883461289991995e-07,700
age,internal,seg64_28,64,28,0.20233425568850202,6.677492103223498e-08,700
age,internal,seg64_29,64,29,0.2171441050667448,6.466682172751501e-09,700
age,internal,seg64_30,64,30,0.23729971304283715,2.0416380292653799e-10,700
age,internal,seg64_31,64,31,0.2522505986110363,1.2718770008810233e-11,700
age,internal,seg64_32,64,32,0.26701718442765976,6.829810312833456e-13,700
age,internal,seg64_33,64,33,0.28387474435894566,1.9296687285850363e-14,700
age,internal,seg64_34,64,34,0.2959448449253037,1.287756301688862e-15,700
age,internal,seg64_35,64,35,0.30467435651081715,1.6753111791095305e-16,700
age,internal,seg64_36,64,36,0.3128044406823636,2.3544708442880105e-17,700
age,internal,seg64_37,64,37,0.317839502268266,6.772118582560325e-18,700
age,internal,seg64_38,64,38,0.31992782786378177,4.010837214469807e-18,700
age,internal,seg64_39,64,39,0.3222921760179515,2.2055378816709954e-18,700
age,internal,seg64_40,64,40,0.3235489598296666,1.601473748986795e-18,700
age,internal,seg64_41,64,41,0.3220075999673049,2.3708100792652914e-18,700
age,internal,seg64_42,64,42,0.323177157332073,1.7607899295943735e-18,700
age,internal,seg64_43,64,43,0.32400091645380935,1.4268413717048136e-18,700
age,internal,seg64_44,64,44,0.3234438622886846,1.6450085927619306e-18,700
age,internal,seg64_45,64,45,0.3226283320147006,2.0248885046846025e-18,700
age,internal,seg64_46,64,46,0.318849167533031,5.2596997350538695e-18,700
age,internal,seg64_47,64,47,0.3105806289934544,4.0516799130302484e-17,700
age,internal,seg64_48,64,48,0.30271641879532646,2.66304704891261e-16,700
age,internal,seg64_49,64,49,0.29674607248013407,1.0709975055019704e-15,700
age,internal,seg64_50,64,50,0.2891141918896185,6.054426128886094e-15,700
age,internal,seg64_51,64,51,0.27890645796325775,5.6641548823113086e-14,700
age,internal,seg64_52,64,52,0.2715742972849915,2.6682174939627873e-13,700
age,internal,seg64_53,64,53,0.26636010278881816,7.809572873381313e-13,700
age,internal,seg64_54,64,54,0.25827590358686475,3.943329759589527e-12,700
age,internal,seg64_55,64,55,0.24897967854727554,2.3715275803654733e-11,700
age,internal,seg64_56,64,56,0.24261554961781295,7.771126635757331e-11,700
age,internal,seg64_57,64,57,0.23435075652393306,3.454521568876162e-10,700
age,internal,seg64_58,64,58,0.22325060285934178,2.3489805931130573e-09,700
age,internal,seg64_59,64,59,0.21518188002095362,8.898022528140486e-09,700
age,internal,seg64_60,64,60,0.21319111262031054,1.226255606268771e-08,700
age,internal,seg64_61,64,61,0.2168014532355641,6.838820955747506e-09,700
age,internal,seg64_62,64,62,0.2230425178752204,2.432636199441075e-09,700
age,internal,seg64_63,64,63,0.2274729180930021,1.1462087143477853e-09,700
age,internal,seg64_64,64,64,0.2288464716992893,9.048149605013263e-10,700
height,internal,seg64_1,64,1,0.19106173607915367,3.5249049662741006e-07,700
height,internal,seg64_2,64,2,0.19636004064285933,1.632250968810963e-07,700
height,internal,seg64_3,64,3,0.200432729301824,8.90130718948622e-08,700
height,internal,seg64_4,64,4,0.2045185699718201,4.783167874527328e-08,700
height,internal,seg64_5,64,5,0.2065136797788338,3.515370280823606e-08,700
height,internal,seg64_6,64,6,0.20703637700097255,3.2412335195102105e-08,700
height,internal,seg64_7,64,7,0.20797322475646782,2.8007938158984066e-08,700
height,internal,seg64_8,64,8,0.2080065876270582,2.786229311832173e-08,700
height,internal,seg64_9,64,9,0.2073103251974061,3.105941451099361e-08,700
height,internal,seg64_10,64,10,0.2054216406609688,4.162390113740594e-08,700
height,internal,seg64_11,64,11,0.20269363972613696,6.32241742659621e-08,700
height,internal,seg64_12,64,12,0.19973785602250232,9.880372303515722e-08,700
height,internal,seg64_13,64,13,0.19555497728405474,1.837339859774328e-07,700
height,internal,seg64_14,64,14,0.1902779833208274,3.942961824153165e-07,700
height,internal,seg64_15,64,15,0.18451284195178846,8.865122103529189e-07,700
height,internal,seg64_16,64,16,0.17644091963359615,2.643452586937869e-06,700
height,internal,seg64_17,64,17,0.16756059617156593,8.316854734328387e-06,700
height,internal,seg64_18,64,18,0.15899382814005558,2.379101688308256e-05,700
height,internal,seg64_19,64,19,0.15119921890024976,5.911444384920704e-05,700
height,internal,seg64_20,64,20,0.14233948218395334,0.00015779271605563506,700
height,internal,seg64_21,64,21,0.1343753386604607,0.0003637670049556511,700
height,internal,seg64_22,64,22,0.12679588011666987,0.0007729952014089785,700
height,internal,seg64_23,64,23,0.11851314349466247,0.0016835173015170505,700
height,internal,seg64_24,64,24,0.10975708297749262,0.003643326085908867,700
height,internal,seg64_25,64,25,0.09838616850010523,0.00919485157601132,700
height,internal,seg64_26,64,26,0.08749718514210575,0.020598575781999594,700
height,internal,seg64_27,64,27,0.0719820175462845,0.056971250801699964,700
height,internal,seg64_28,64,28,0.0571668745097931,0.13078180550130641,700
height,internal,seg64_29,64,29,0.04007144104743112,0.2897267816626511,700
height,internal,seg64_30,64,30,0.019079602367702567,0.6143017594006625,700
height,internal,seg64_31,64,31,0.0008302761588295689,0.9825055592754919,700
height,internal,seg64_32,64,32,-0.019625523588192514,0.6042039846857211,700
height,internal,seg64_33,64,33,-0.036899726122816945,0.32962860984126413,700
height,internal,seg64_34,64,34,-0.048907403389421275,0.19620855283014393,700
height,internal,seg64_35,64,35,-0.05807612148137741,0.12475939166209397,700
height,internal,seg64_36,64,36,-0.06296001103207885,0.09602456358466821,700
height,internal,seg64_37,64,37,-0.06611821917690536,0.08044489911604513,700
height,internal,seg64_38,64,38,-0.06843457993857187,0.07037418922544031,700
height,internal,seg64_39,64,39,-0.07222990771104683,0.05611984864210189,700
height,internal,seg64_40,64,40,-0.07377885374422766,0.05103609344776491,700
height,internal,seg64_41,64,41,-0.07361849172623357,0.051543891634354716,700
height,internal,seg64_42,64,42,-0.07425474460557036,0.04955370135491009,700
height,internal,seg64_43,64,43,-0.0732922041098754,0.0525901382197677,700
height,internal,seg64_44,64,44,-0.07165694368791449,0.05810397180415683,700
height,internal,seg64_45,64,45,-0.07101760881171387,0.06038623478279408,700
height,internal,seg64_46,64,46,-0.07022146984952153,0.0633313993491924,700
height,internal,seg64_47,64,47,-0.06640239557384886,0.0791498199151199,700
height,internal,seg64_48,64,48,-0.0637805816209543,0.09176174786014123,700
height,internal,seg64_49,64,49,-0.06241405197378337,0.09894737733975971,700
height,internal,seg64_50,64,50,-0.058062691836408234,0.12484674542885696,700
height,internal,seg64_51,64,51,-0.051976119677582214,0.1695566496424191,700
height,internal,seg64_52,64,52,-0.045680748900277374,0.22740549864029067,700
height,internal,seg64_53,64,53,-0.04135444495710586,0.2745484685395336,700
height,internal,seg64_54,64,54,-0.03675164425950888,0.33157449322835286,700
height,internal,seg64_55,64,55,-0.03028640536653465,0.42367926285924506,700
height,internal,seg64_56,64,56,-0.026044714975645828,0.4914757153811401,700
height,internal,seg64_57,64,57,-0.01923429360596765,0.6114329420759316,700
height,internal,seg64_58,64,58,-0.016702676901604218,0.6591027495697925,700
height,internal,seg64_59,64,59,-0.017175434148120332,0.6500875222508585,700
height,internal,seg64_60,64,60,-0.025391607015248594,0.5024076563390425,700
height,internal,seg64_61,64,61,-0.03776940716165638,0.31834980259006757,700
height,internal,seg64_62,64,62,-0.05391211413828835,0.15419547219964472,700
height,internal,seg64_63,64,63,-0.06605730980571847,0.08072470502139746,700
height,internal,seg64_64,64,64,-0.07969325716374089,0.03502486008155381,700
weight,internal,seg64_1,64,1,0.44137754402416396,9.77850300134707e-35,700
weight,internal,seg64_2,64,2,0.4465487119370442,1.31365737066368e-35,700
weight,internal,seg64_3,64,3,0.45287994144558835,1.0727953926920533e-36,700
weight,internal,seg64_4,64,4,0.45990922973732096,6.24485900306279e-38,700
weight,internal,seg64_5,64,5,0.4654936978343907,6.21822457713785e-39,700
weight,internal,seg64_6,64,6,0.4704157451701803,7.855364976070556e-40,700
weight,internal,seg64_7,64,7,0.47520653117705086,1.0150053127015027e-40,700
weight,internal,seg64_8,64,8,0.48000254608835136,1.2664533826072757e-41,700
weight,internal,seg64_9,64,9,0.4841387423189585,2.048666314175721e-42,700
weight,internal,seg64_10,64,10,0.4886574754296205,2.72102524963733e-43,700
weight,internal,seg64_11,64,11,0.4938138625505007,2.619028179421331e-44,700
weight,internal,seg64_12,64,12,0.49909153792319966,2.2883467175927182e-45,700
weight,internal,seg64_13,64,13,0.5050107167072583,1.4125801774494832e-46,700
weight,internal,seg64_14,64,14,0.509990128210698,1.3001598599888994e-47,700
weight,internal,seg64_15,64,15,0.5139490564141198,1.8967075813726844e-48,700
weight,internal,seg64_16,64,16,0.518376062336907,2.1381906182494275e-49,700
weight,internal,seg64_17,64,17,0.5213458213797433,4.855843367054024e-50,700
weight,internal,seg64_18,64,18,0.5244209569921041,1.0301380625808008e-50,700
weight,internal,seg64_19,64,19,0.5285323982483925,1.2640041180033169e-51,700
weight,internal,seg64_20,64,20,0.5324069314785338,1.704420682629325e-52,700
weight,internal,seg64_21,64,21,0.536709666119235,1.7861748261606163e-53,700
weight,internal,seg64_22,64,22,0.5427477222126713,7.130364473415252e-55,700
weight,internal,seg64_23,64,23,0.5491010216521865,2.2400979941752824e-56,700
weight,internal,seg64_24,64,24,0.5532334562132719,2.2663057443781221e-57,700
weight,internal,seg64_25,64,25,0.556161467420238,4.384126247140195e-58,700
weight,internal,seg64_26,64,26,0.5590945885938552,8.318833179496876e-59,700
weight,internal,seg64_27,64,27,0.5618284413362773,1.7408837282389353e-59,700
weight,internal,seg64_28,64,28,0.5641976244187275,4.435586142419465e-60,700
weight,internal,seg64_29,64,29,0.5649934783504649,2.795096722708368e-60,700
weight,internal,seg64_30,64,30,0.5654551469428086,2.1370120687194686e-60,700
weight,internal,seg64_31,64,31,0.5668543177106335,9.447892435392974e-61,700
weight,internal,seg64_32,64,32,0.5662859056628817,1.3168714324512246e-60,700
weight,internal,seg64_33,64,33,0.5660171879575684,1.5403544795545674e-60,700
weight,internal,seg64_34,64,34,0.5680298685368692,4.744627576132816e-61,700
weight,internal,seg64_35,64,35,0.5704438311812481,1.1432826055764611e-61,700
weight,internal,seg64_36,64,36,0.5704910385478315,1.1117727336151549e-61,700
weight,internal,seg64_37,64,37,0.5723117580265964,3.7703711804224484e-62,700
weight,internal,seg64_38,64,38,0.5737852712020851,1.5637021163512763e-62,700
weight,internal,seg64_39,64,39,0.5729313135302911,2.6055947401677106e-62,700
weight,internal,seg64_40,64,40,0.5730808233089143,2.383030838213495e-62,700
weight,internal,seg64_41,64,41,0.5729672470536059,2.5502859878291796e-62,700
weight,internal,seg64_42,64,42,0.5713232369969923,6.787734592187748e-62,700
weight,internal,seg64_43,64,43,0.5712709393455853,7.0017971617676605e-62,700
weight,internal,seg64_44,64,44,0.5713569160405978,6.653338327858028e-62,700
weight,internal,seg64_45,64,45,0.5699280936849433,1.5510577560337067e-61,700
weight,internal,seg64_46,64,46,0.5686916418163421,3.2157033250714846e-61,700
weight,internal,seg64_47,64,47,0.569066271701276,2.5791527397193057e-61,700
weight,internal,seg64_48,64,48,0.5682139403359425,4.258472445320279e-61,700
weight,internal,seg64_49,64,49,0.566602089080023,1.094865945512569e-60,700
weight,internal,seg64_50,64,50,0.5652546190295108,2.401435403846131e-60,700
weight,internal,seg64_51,64,51,0.566255706101827,1.3402854151047843e-60,700
weight,internal,seg64_52,64,52,0.567289477228377,7.323920943609344e-61,700
weight,internal,seg64_53,64,53,0.5684023551626018,3.8121256085057815e-61,700
weight,internal,seg64_54,64,54,0.570109363589723,1.3934550293340917e-61,700
weight,internal,seg64_55,64,55,0.5700957942547316,1.4046801124233767e-61,700
weight,internal,seg64_56,64,56,0.5658230933096497,1.7248606124018276e-60,700
weight,internal,seg64_57,64,57,0.559821825448312,5.4951422864893226e-59,700
weight,internal,seg64_58,64,58,0.5478145004413371,4.541428318381681e-56,700
weight,internal,seg64_59,64,59,0.5345214859620129,5.648017711725234e-53,700
weight,internal,seg64_60,64,60,0.5208938167502475,6.090611810110435e-50,700
weight,internal,seg64_61,64,61,0.512887763013661,3.1855914833829985e-48,700
weight,internal,seg64_62,64,62,0.5079258314604386,3.5121360817514045e-47,700
weight,internal,seg64_63,64,63,0.507894057647369,3.566080132672442e-47,700
weight,internal,seg64_64,64,64,0.5033297082972478,3.132710521950272e-46,700
age,external,seg64_1,64,1,-0.07181169531303896,0.10946920685047823,498
age,external,seg64_2,64,2,-0.070312329532694,0.11709580175909096,498
age,external,seg64_3,64,3,-0.06659712992223774,0.13778528953077301,498
age,external,seg64_4,64,4,-0.06476951649298072,0.14894315306949074,498
age,external,seg64_5,64,5,-0.06286488920425093,0.16128949529652215,498
age,external,seg64_6,64,6,-0.05990193670746735,0.18200536474035767,498
age,external,seg64_7,64,7,-0.055763226204233074,0.21414546004063287,498
age,external,seg64_8,64,8,-0.05293826707734722,0.2383089577579301,498
age,external,seg64_9,64,9,-0.05066589895213698,0.2590921604549914,498
age,external,seg64_10,64,10,-0.049084613830054774,0.2742733028036342,498
age,external,seg64_11,64,11,-0.04350474324392964,0.33261146770223515,498
age,external,seg64_12,64,12,-0.035067162717706477,0.4349028230719994,498
age,external,seg64_13,64,13,-0.026667813127656426,0.5526949092567237,498
age,external,seg64_14,64,14,-0.018983247473860702,0.672585638914745,498
age,external,seg64_15,64,15,-0.012571075032057484,0.7795994071220596,498
age,external,seg64_16,64,16,-0.0018439934593728682,0.9672584069290747,498
age,external,seg64_17,64,17,0.00983169347888627,0.8267613156612985,498
age,external,seg64_18,64,18,0.022187194302102854,0.6213456648973895,498
age,external,seg64_19,64,19,0.031405863268260864,0.4843884120849458,498
age,external,seg64_20,64,20,0.038176602574672897,0.3952612601534247,498
age,external,seg64_21,64,21,0.04692377956131197,0.29598075776140415,498
age,external,seg64_22,64,22,0.05561249908118798,0.2153884719000287,498
age,external,seg64_23,64,23,0.06380561851640189,0.15509839024854394,498
age,external,seg64_24,64,24,0.07236659352721667,0.10674803024755918,498
age,external,seg64_25,64,25,0.0821878710507751,0.0668635959981138,498
age,external,seg64_26,64,26,0.0932269461632401,0.03754868831757573,498
age,external,seg64_27,64,27,0.10361260732402613,0.020743157046455837,498
age,external,seg64_28,64,28,0.1151804088765305,0.010097760424601115,498
age,external,seg64_29,64,29,0.12237700138655148,0.006249858204713527,498
age,external,seg64_30,64,30,0.13151837454012652,0.0032783204808020617,498
age,external,seg64_31,64,31,0.1413952699605473,0.0015596892431166745,498
age,external,seg64_32,64,32,0.14857558130009169,0.0008818278013006175,498
age,external,seg64_33,64,33,0.15734637598277487,0.00042431103246345794,498
age,external,seg64_34,64,34,0.16641071551363648,0.00019123926825596272,498
age,external,seg64_35,64,35,0.17227001373881262,0.00011171703779585222,498
age,external,seg64_36,64,36,0.17818263710102455,6.378384166675827e-05,498
age,external,seg64_37,64,37,0.18110773741102598,4.8013438914367636e-05,498
age,external,seg64_38,64,38,0.18167007691781162,4.5438757073674734e-05,498
age,external,seg64_39,64,39,0.1819339653273184,4.4276062105830604e-05,498
age,external,seg64_40,64,40,0.18441486465725626,3.463827382998542e-05,498
age,external,seg64_41,64,41,0.1849764495994805,3.2751222900988254e-05,498
age,external,seg64_42,64,42,0.18656451172837274,2.7927928990813328e-05,498
age,external,seg64_43,64,43,0.18679344261513336,2.729083944524983e-05,498
age,external,seg64_44,64,44,0.1876386222347155,2.5056092712830226e-05,498
age,external,seg64_45,64,45,0.18847407307829955,2.301840890231091e-05,498
age,external,seg64_46,64,46,0.18733499366303144,2.5838161768934957e-05,498
age,external,seg64_47,64,47,0.183886447866482,3.650750060765499e-05,498
age,external,seg64_48,64,48,0.17972947347268392,5.491928962546947e-05,498
age,external,seg64_49,64,49,0.17524691852429178,8.444118740233718e-05,498
age,external,seg64_50,64,50,0.1709005844445449,0.0001268737377233647,498
age,external,seg64_51,64,51,0.1639417603816763,0.00023859122883649234,498
age,external,seg64_52,64,52,0.15854263210540814,0.00038286643374659505,498
age,external,seg64_53,64,53,0.15475169803568695,0.0005289582842835741,498
age,external,seg64_54,64,54,0.15044927594796964,0.0007566995142780891,498
age,external,seg64_55,64,55,0.14843256057802182,0.0008921244579953706,498
age,external,seg64_56,64,56,0.14630686678949223,0.0010588546040419056,498
age,external,seg64_57,64,57,0.14208019030233865,0.0014787469833528744,498
age,external,seg64_58,64,58,0.13716012904037794,0.0021573312269258433,498
age,external,seg64_59,64,59,0.13481361663074184,0.002572315732996857,498
age,external,seg64_60,64,60,0.13430477222145104,0.0026713999445014142,498
age,external,seg64_61,64,61,0.13787441579687781,0.002043738533350728,498
age,external,seg64_62,64,62,0.14041407530486033,0.0016827452107220143,498
age,external,seg64_63,64,63,0.13774730409038827,0.00206354407207417,498
age,external,seg64_64,64,64,0.13594905701196955,0.002363187548034628,498
height,external,seg64_1,64,1,0.16743667221870612,0.00017428237404793374,498
height,external,seg64_2,64,2,0.16808051051368766,0.00016437222780773332,498
height,external,seg64_3,64,3,0.16709413443191748,0.00017978045935106886,498
height,external,seg64_4,64,4,0.1659233195134574,0.00019982562253638506,498
height,external,seg64_5,64,5,0.16462681864508683,0.0002244563476563406,498
height,external,seg64_6,64,6,0.16332841155536548,0.0002519488258041682,498
height,external,seg64_7,64,7,0.15938216748834447,0.00035606781854633326,498
height,external,seg64_8,64,8,0.15835861116349711,0.0003889863305525002,498
height,external,seg64_9,64,9,0.1600188252610023,0.0003369226203380459,498
height,external,seg64_10,64,10,0.16211346261376638,0.0002804972213940451,498
height,external,seg64_11,64,11,0.16182379961777488,0.0002877360818951169,498
height,external,seg64_12,64,12,0.15905214656854882,0.00036638662887125516,498
height,external,seg64_13,64,13,0.15435818190574402,0.000546779564078229,498
height,external,seg64_14,64,14,0.14969735970192843,0.0008047958228704846,498
height,external,seg64_15,64,15,0.1447873769851856,0.0011951649590353382,498
height,external,seg64_16,64,16,0.13646359507362452,0.002273629755019819,498
height,external,seg64_17,64,17,0.1262619616971484,0.004774427352565209,498
height,external,seg64_18,64,18,0.11946343111657488,0.007612281783345696,498
height,external,seg64_19,64,19,0.116870657392565,0.00904171694199189,498
height,external,seg64_20,64,20,0.1157132535584516,0.009753598448493928,498
height,external,seg64_21,64,21,0.11103069047639891,0.013167945941288582,498
height,external,seg64_22,64,22,0.10414061075633785,0.020099979585188277,498
height,external,seg64_23,64,23,0.09859105335140525,0.027808116886467085,498
height,external,seg64_24,64,24,0.09401694921757375,0.03595380338144894,498
height,external,seg64_25,64,25,0.08877239671044641,0.047706970910579224,498
height,external,seg64_26,64,26,0.08005362773041076,0.07428630457753851,498
height,external,seg64_27,64,27,0.0709208967615888,0.11395160589073193,498
height,external,seg64_28,64,28,0.06030104457711587,0.17910555370710268,498
height,external,seg64_29,64,29,0.052607588996841904,0.2412581557862037,498
height,external,seg64_30,64,30,0.041199454861411675,0.35888977704030034,498
height,external,seg64_31,64,31,0.030925276424699152,0.49110255960968086,498
height,external,seg64_32,64,32,0.018861017162615127,0.6745727674325507,498
height,external,seg64_33,64,33,0.007838287503053258,0.8614869376709416,498
height,external,seg64_34,64,34,-0.00429166226441895,0.9238921680032404,498
height,external,seg64_35,64,35,-0.01657893636541312,0.712075732560956,498
height,external,seg64_36,64,36,-0.02732752267670076,0.5429090963406253,498
height,external,seg64_37,64,37,-0.03536370861413154,0.43102630572761275,498
height,external,seg64_38,64,38,-0.03916034044282844,0.3831880591653762,498
height,external,seg64_39,64,39,-0.041257210108213906,0.3582159287362537,498
height,external,seg64_40,64,40,-0.04242863098859591,0.34472021533204084,498
height,external,seg64_41,64,41,-0.04276941028515045,0.3408556863928872,498
height,external,seg64_42,64,42,-0.04383828790703742,0.3289146017013836,498
height,external,seg64_43,64,43,-0.04467119367396316,0.3197994511978906,498
height,external,seg64_44,64,44,-0.046468222601699985,0.30069969090303966,498
height,external,seg64_45,64,45,-0.04881671547452092,0.2769040859933705,498
height,external,seg64_46,64,46,-0.04977588635483681,0.26756378148761867,498
height,external,seg64_47,64,47,-0.04820068826735417,0.28301838745290925,498
height,external,seg64_48,64,48,-0.046690642240505995,0.2983895255981409,498
height,external,seg64_49,64,49,-0.04580656585912832,0.30764207639505636,498
height,external,seg64_50,64,50,-0.043548280245491296,0.33212740992027573,498
height,external,seg64_51,64,51,-0.03977306535221739,0.37578332659590047,498
height,external,seg64_52,64,52,-0.036244993088569266,0.41962455733765075,498
height,external,seg64_53,64,53,-0.03275203724774865,0.4658483819352133,498
height,external,seg64_54,64,54,-0.02636582297490215,0.5572030887351288,498
height,external,seg64_55,64,55,-0.0218455657732035,0.6267284414721249,498
height,external,seg64_56,64,56,-0.01777745667498682,0.6922861250794844,498
height,external,seg64_57,64,57,-0.013541956086459223,0.7630671547218353,498
height,external,seg64_58,64,58,-0.007471582579649961,0.8679062947882283,498
height,external,seg64_59,64,59,-0.0038049354728536475,0.9325018499484722,498
height,external,seg64_60,64,60,-0.0022849688321671495,0.9594346129625136,498
height,external,seg64_61,64,61,-0.0060670519673676135,0.8925701137149548,498
height,external,seg64_62,64,62,-0.01204689083484085,0.7885672856592536,498
height,external,seg64_63,64,63,-0.02096959799278466,0.6406207054960813,498
height,external,seg64_64,64,64,-0.028536340052855748,0.525204333058711,498
weight,external,seg64_1,64,1,0.36430203527380917,4.4772280371396454e-17,498
weight,external,seg64_2,64,2,0.36636306603593194,2.8936798296150577e-17,498
weight,external,seg64_3,64,3,0.36977103293608676,1.3963592228155808e-17,498
weight,external,seg64_4,64,4,0.37342094324858166,6.3369807900368164e-18,498
weight,external,seg64_5,64,5,0.3765945480406819,3.16218414239718e-18,498
weight,external,seg64_6,64,6,0.3797472917661172,1.5731639154413206e-18,498
weight,external,seg64_7,64,7,0.38068338618135367,1.2767566210331525e-18,498
weight,external,seg64_8,64,8,0.3850482706320131,4.780394829277441e-19,498
weight,external,seg64_9,64,9,0.38913306913222423,1.8808768952084168e-19,498
weight,external,seg64_10,64,10,0.39284140874899787,7.973600300101537e-20,498
weight,external,seg64_11,64,11,0.3928985818725945,7.868125177869783e-20,498
weight,external,seg64_12,64,12,0.38916249173250866,1.8681933276275854e-19,498
weight,external,seg64_13,64,13,0.3851525770034271,4.668633873672887e-19,498
weight,external,seg64_14,64,14,0.38405780021539826,5.981907691324609e-19,498
weight,external,seg64_15,64,15,0.38313752018656866,7.362382442189484e-19,498
weight,external,seg64_16,64,16,0.3821817524135201,9.127938971641245e-19,498
weight,external,seg64_17,64,17,0.3786574870023004,2.004283400795888e-18,498
weight,external,seg64_18,64,18,0.3788087545068101,1.9381296734152723e-18,498
weight,external,seg64_19,64,19,0.38210231795701866,9.292180766586687e-19,498
weight,external,seg64_20,64,20,0.388746340734745,2.0556871324440112e-19,498
weight,external,seg64_21,64,21,0.39376460288125537,6.428846601478874e-20,498
weight,external,seg64_22,64,22,0.3922640705177305,9.119907964220263e-20,498
weight,external,seg64_23,64,23,0.3929918406827345,7.699020635421416e-20,498
weight,external,seg64_24,64,24,0.3936899986630069,6.541864709209325e-20,498
weight,external,seg64_25,64,25,0.39492584901446315,4.8986657119244296e-20,498
weight,external,seg64_26,64,26,0.394551072104919,5.348471042230982e-20,498
weight,external,seg64_27,64,27,0.39187677983667163,9.978358439036531e-20,498
weight,external,seg64_28,64,28,0.3901762136390056,1.4790961354815303e-19,498
weight,external,seg64_29,64,29,0.38853982473029314,2.1554949537032211e-19,498
weight,external,seg64_30,64,30,0.3867324072921866,3.259337324662566e-19,498
weight,external,seg64_31,64,31,0.38690820894509337,3.131199372601345e-19,498
weight,external,seg64_32,64,32,0.3871091995729682,2.9907734529071217e-19,498
weight,external,seg64_33,64,33,0.3909287282237557,1.2430189192428617e-19,498
weight,external,seg64_34,64,34,0.3969809178469801,3.019998470616253e-20,498
weight,external,seg64_35,64,35,0.4033857599351843,6.54351532405487e-21,498
weight,external,seg64_36,64,36,0.4090889146734128,1.6298193335442077e-21,498
weight,external,seg64_37,64,37,0.41399165409742367,4.828701757015937e-22,498
weight,external,seg64_38,64,38,0.42055247042239946,9.185394546836678e-23,498
weight,external,seg64_39,64,39,0.42624229917393897,2.1139606546798494e-23,498
weight,external,seg64_40,64,40,0.43008596182585906,7.71250088898301e-24,498
weight,external,seg64_41,64,41,0.4300113882046729,7.86583370310273e-24,498
weight,external,seg64_42,64,42,0.42756561435835794,1.496122686039026e-23,498
weight,external,seg64_43,64,43,0.42417583078734233,3.61588425355536e-23,498
weight,external,seg64_44,64,44,0.41965048752549977,1.1564497770517316e-22,498
weight,external,seg64_45,64,45,0.4137754417974754,5.096982055257412e-22,498
weight,external,seg64_46,64,46,0.40746876312914815,2.4255723802178465e-21,498
weight,external,seg64_47,64,47,0.4004544830050967,1.3230676342254226e-20,498
weight,external,seg64_48,64,48,0.3936141173077915,6.658825633832677e-20,498
weight,external,seg64_49,64,49,0.38635868655746153,3.5491391548057507e-19,498
weight,external,seg64_50,64,50,0.37960217799503604,1.6248109512617842e-18,498
weight,external,seg64_51,64,51,0.37159304314134767,9.424564983666667e-18,498
weight,external,seg64_52,64,52,0.3650483738190934,3.824057428087517e-17,498
weight,external,seg64_53,64,53,0.3606577335078715,9.612777657181755e-17,498
weight,external,seg64_54,64,54,0.3587950247332501,1.4152246445092937e-16,498
weight,external,seg64_55,64,55,0.35915297337282986,1.3141097883094671e-16,498
weight,external,seg64_56,64,56,0.35848506004653635,1.5089353191353943e-16,498
weight,external,seg64_57,64,57,0.35780576707435807,1.7361509378993265e-16,498
weight,external,seg64_58,64,58,0.35896212712393494,1.3671033020821207e-16,498
weight,external,seg64_59,64,59,0.3587933895179791,1.4157036765433056e-16,498
weight,external,seg64_60,64,60,0.36039017610995816,1.0163533590576383e-16,498
weight,external,seg64_61,64,61,0.3619028824379473,7.412196679542682e-17,498
weight,external,seg64_62,64,62,0.3628109559050551,6.127685245112919e-17,498
weight,external,seg64_63,64,63,0.3637548411949415,5.024658621675532e-17,498
weight,external,seg64_64,64,64,0.3664609780943396,2.834073764170077e-17,498
age,internal,seg128_1,128,1,-0.07145306466752449,0.05882387121932565,700
age,internal,seg128_2,128,2,-0.07247363460987752,0.05529307981336466,700
age,internal,seg128_3,128,3,-0.07221850842932814,0.056158767319825394,700
age,internal,seg128_4,128,4,-0.07223480296006808,0.05610314248471572,700
