feature,model,cohort,scanner,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TotalFat_ratio,clinic4,internal,SOMATOM Definition AS+,97,0.4721505776597765,0.29541129185850756,0.608667157396927,0.06010928154889332,0.04820650844734683,0.6947845640200544,2.9319580079675302e-15
VAT_TotalFat_ratio,clinic4,internal,Revolution CT,248,0.4021298337546937,0.31569375842469527,0.4771643357758686,0.057493989830361726,0.04636946997952599,0.6422560410493912,3.0512938818384514e-30
VAT_TotalFat_ratio,clinic4,internal,Sensation 64,258,0.2841799020220842,0.17056006979154842,0.3734570775046007,0.06016593766829313,0.04762131224814847,0.5349757902110185,1.670427447326622e-20
VAT_TotalFat_ratio,clinic4,internal,Ingenuity Core 128,91,0.3098613868197626,0.144302805014236,0.4368073648869752,0.05974092803790156,0.04764099324131533,0.5835658903058829,1.2727666703200267e-09
VAT_TotalFat_ratio,clinic4,external,iCT 256,83,0.16100809688312,-0.160798608128893,0.37037720782953737,0.06788473929152387,0.053083291910670544,0.475697973055825,5.4966958709829825e-06
VAT_TotalFat_ratio,clinic4,external,SOMATOM Definition AS+,81,0.0626156955286219,-0.27704960138391393,0.31669708824291054,0.06539786977693562,0.04691154128853685,0.3714274526720791,0.0006404354994127056
VAT_TotalFat_ratio,clinic4,external,SOMATOM Force,65,0.34105143027254725,0.09865499960481643,0.5034320709287727,0.06406427244945265,0.047207031851007164,0.6630922561641888,1.7631496850249043e-09
VAT_TotalFat_ratio,clinic4,external,Revolution EVO,88,-0.03122939442291517,-0.26900459800601156,0.18919371357880493,0.09417718338317978,0.06472930752236071,0.46572837251555144,4.820095059072851e-06
VAT_TotalFat_ratio,clinic4,external,LightSpeed VCT,37,0.36519618814219845,0.019494256821396303,0.5642437903256806,0.0691269734411219,0.053032819158652926,0.689184460367529,2.3957889557466962e-06
VAT_TotalFat_ratio,clinic4,external,SOMATOM Definition Flash,113,0.2782137329011668,0.11508205497878367,0.4072684710491935,0.06433828921875011,0.051027931474955816,0.5466483996312277,3.761641954175588e-10
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,SOMATOM Definition AS+,97,0.5597750918980285,0.3958199025782788,0.6764815451394407,0.05489386596509868,0.04536503353641353,0.765143537859137,7.248488329511493e-20
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Revolution CT,248,0.47607165470504575,0.3734792687917171,0.5595990682941695,0.05382139548938075,0.04263956287759612,0.690352930849931,1.9182898889406108e-36
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Sensation 64,258,0.40577037462657106,0.29452264662262356,0.49166813749821997,0.05481834192463782,0.04312622501498377,0.638142663986759,6.604902319473942e-31
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Ingenuity Core 128,91,0.4566213078425909,0.29896358468113376,0.5670477215919593,0.05300967034850302,0.04130162136140719,0.6977674214579437,1.5211987836518038e-14
