feature,model,cohort,scanner,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
SAT(피하지방)_SUM,clinic4_aec_fpca,external,Revolution EVO,88,0.006917066864726595,-0.33991210390819326,0.21337650116315407,8966.090024554474,7151.8790910995185,0.5441726990893759,4.2558399859703575e-08
SAT(피하지방)_SUM,clinic4_aec_fpca,external,LightSpeed VCT,37,0.18058844284362485,-0.6387344738572626,0.5538262712418331,5453.999234074837,4523.6818316817535,0.7775476881688937,1.5038849042556617e-08
SAT(피하지방)_SUM,clinic4_aec_fpca,external,SOMATOM Definition Flash,113,0.4709331334987571,0.29709019907595813,0.5901649451487625,5887.570095896658,4390.60492625165,0.7956870557083364,6.405911965569319e-26
Total Fat_SUM,clinic4,internal,SOMATOM Definition AS+,97,0.5283117906702555,0.3621547423108864,0.6647248268957532,8048.02296880529,5828.137188531403,0.7286503426371702,2.68704900148382e-17
Total Fat_SUM,clinic4,internal,Revolution CT,248,0.5520119603228356,0.44408033580645845,0.6355363886530161,7973.618759686943,5954.490346824138,0.8111201039221259,3.121745359564371e-59
Total Fat_SUM,clinic4,internal,Sensation 64,258,0.3821898847764117,0.21786549014388623,0.5095557760991986,6838.426116527736,5354.396464873818,0.7210810601817785,1.1005903895653032e-42
Total Fat_SUM,clinic4,internal,Ingenuity Core 128,91,0.6204528395282788,0.4266084442775486,0.7392616095720683,4850.780196090267,3811.3093324386978,0.8173534754172387,4.9892606319505483e-23
Total Fat_SUM,clinic4,external,iCT 256,83,0.4764435661347529,0.07273658386320893,0.6923370372438524,9719.330863738473,6960.093957170404,0.7107792389497549,5.1735226305305853e-14
Total Fat_SUM,clinic4,external,SOMATOM Definition AS+,81,0.6900680826370575,0.5864984193921821,0.7716251502381355,7565.73238785556,5704.1603703647825,0.8402885086473331,1.046866399582552e-22
Total Fat_SUM,clinic4,external,SOMATOM Force,65,0.6571836171034933,0.4696658897625145,0.7734592041431301,7256.616591805128,5300.11070054706,0.825317189356062,2.779001068317414e-17
Total Fat_SUM,clinic4,external,Revolution EVO,88,-0.08850225305740467,-0.4598928605619751,0.16541449773067857,12923.663892410015,10231.061779795164,0.5177690912495805,2.390694435567591e-07
Total Fat_SUM,clinic4,external,LightSpeed VCT,37,0.2337671172567466,-0.7109273949879925,0.6111424219514588,7749.99070564002,6402.320144452034,0.787623402693462,7.290540641811735e-09
Total Fat_SUM,clinic4,external,SOMATOM Definition Flash,113,0.6487614313066155,0.5054882714183865,0.7460660891850104,6449.2597833572445,5029.707003782338,0.8222953594272129,6.082387276162741e-29
Total Fat_SUM,clinic4_aec_fpca,internal,SOMATOM Definition AS+,97,0.6339143202075643,0.5099011121211672,0.7176346700544982,7090.111539033036,5438.267318787266,0.8070997695436284,1.8306290279753034e-23
Total Fat_SUM,clinic4_aec_fpca,internal,Revolution CT,248,0.6192795228498937,0.5351999557404544,0.6879556350546298,7350.64375413751,5643.142075104763,0.8464874189409615,2.7166317755176806e-69
Total Fat_SUM,clinic4_aec_fpca,internal,Sensation 64,258,0.5152327717078073,0.3852814103612165,0.6114374805288476,6057.525877059918,4846.817269564877,0.7929923242064666,5.028559451975253e-57
Total Fat_SUM,clinic4_aec_fpca,internal,Ingenuity Core 128,91,0.5873546034927328,0.2751563772770919,0.7622159369543164,5057.864899572259,3727.6100715974385,0.8120554443012631,1.5738477668017428e-22
