use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,-0.015503875968992165,0.010405827263267442,0.20871143375680581,0.04891473947306046,True
True,False,-0.007751937984496027,0.02289281997918835,0.21481481481481482,0.0367718209497858,True
True,True,-0.015503875968992165,0.02289281997918835,0.21335807050092764,0.04891473947306046,True
