cohort,sens_stage1,spec_stage1,sens_combined,spec_combined,acc_combined,ppv_combined,npv_combined,sens_delta,spec_delta,mcnemar_sens_p,mcnemar_spec_p,verdict,ni_sens_drop,ni_ci_upper_97.5,ni_margin,ni_verdict
internal,0.9069767441860465,0.5359001040582726,0.9069767441860465,0.54630593132154,0.5889908256880734,0.2115732368896926,0.9776536312849162,0.0,0.010405827263267442,1.0,0.001953125,PASS,0.0,0.023537597639319504,0.05,NON-INFERIOR
external,0.9290780141843972,0.49044585987261147,0.9290780141843972,0.4942675159235669,0.5604751619870411,0.2481060606060606,0.9748743718592965,0.0,0.003821656050955413,1.0,0.25,PASS,0.0,0.022759858065156013,0.05,NON-INFERIOR
