cohort,sens_stage1,spec_stage1,sens_combined,spec_combined,acc_combined,ppv_combined,npv_combined,sens_delta,spec_delta,mcnemar_sens_p,mcnemar_spec_p,verdict,ni_sens_drop,ni_ci_upper_97.5,ni_margin,ni_verdict
internal,0.9069767441860465,0.5359001040582726,0.8992248062015504,0.5608740894901144,0.6009174311926605,0.21561338289962825,0.9764492753623188,-0.007751937984496027,0.024973985431841816,1.0,1.1920928955078125e-07,PASS,0.007751937984496027,0.0367718209497858,0.05,NON-INFERIOR
external,0.9290780141843972,0.49044585987261147,0.9078014184397163,0.5222929936305732,0.5809935205183585,0.2544731610337972,0.9692671394799054,-0.021276595744680882,0.031847133757961776,0.25,1.5866563039511885e-06,FAIL,0.021276595744680882,0.056536541421354364,0.05,NOT NON-INFERIOR
