feature,cohort,predictor_group,predictor,n_seg,segment,r,p_value,n
tama,external,aec_segment,seg32_10,32.0,10.0,0.3995531508487924,7.781146255851347e-18,428
tama,external,aec_segment,seg32_11,32.0,11.0,0.4017967777102966,4.904042279472293e-18,428
tama,external,aec_segment,seg32_12,32.0,12.0,0.3878024678330066,8.251072090444391e-17,428
tama,external,aec_segment,seg32_13,32.0,13.0,0.3648172181498178,6.40947670009099e-15,428
tama,external,aec_segment,seg32_14,32.0,14.0,0.3544678299146162,4.072396171562756e-14,428
tama,external,aec_segment,seg32_15,32.0,15.0,0.3518626337474077,6.418297054133403e-14,428
tama,external,aec_segment,seg32_16,32.0,16.0,0.3566884645078881,2.7542392054753334e-14,428
tama,external,aec_segment,seg32_17,32.0,17.0,0.3654132390188882,5.7502005187227515e-15,428
tama,external,aec_segment,seg32_18,32.0,18.0,0.3763832200662205,7.488249307865323e-16,428
tama,external,aec_segment,seg32_19,32.0,19.0,0.3866309553442829,1.0387586525439564e-16,428
tama,external,aec_segment,seg32_20,32.0,20.0,0.3899818202115996,5.362973117688155e-17,428
tama,external,aec_segment,seg32_21,32.0,21.0,0.3920130488926794,3.5789971028122606e-17,428
tama,external,aec_segment,seg32_22,32.0,22.0,0.3881657286228036,7.6810361969405e-17,428
tama,external,aec_segment,seg32_23,32.0,23.0,0.3835655854599792,1.889279526306625e-16,428
tama,external,aec_segment,seg32_24,32.0,24.0,0.3830645419749688,2.0820896691856048e-16,428
tama,external,aec_segment,seg32_25,32.0,25.0,0.384634535925963,1.5346705720701486e-16,428
tama,external,aec_segment,seg32_26,32.0,26.0,0.3842482092809443,1.6545564189438594e-16,428
tama,external,aec_segment,seg32_27,32.0,27.0,0.3800177248088935,3.746086110109293e-16,428
tama,external,aec_segment,seg32_28,32.0,28.0,0.3803631428265695,3.5058516881152413e-16,428
tama,external,aec_segment,seg32_29,32.0,29.0,0.3815918579645403,2.767740119577364e-16,428
tama,external,aec_segment,seg32_30,32.0,30.0,0.3742355776234216,1.1229507972211709e-15,428
tama,external,aec_segment,seg32_31,32.0,31.0,0.3634190567386981,8.260747520990482e-15,428
tama,external,aec_segment,seg32_32,32.0,32.0,0.3721421553568915,1.6620521516235693e-15,428
sat,external,aec_segment,seg32_1,32.0,1.0,0.3749250026991795,9.863037404535189e-16,428
sat,external,aec_segment,seg32_2,32.0,2.0,0.3753475127265678,9.107736516355265e-16,428
sat,external,aec_segment,seg32_3,32.0,3.0,0.3786109043512038,4.902950190449403e-16,428
sat,external,aec_segment,seg32_4,32.0,4.0,0.3851680635726446,1.3830275158765919e-16,428
sat,external,aec_segment,seg32_5,32.0,5.0,0.3874227356040769,8.891386312395553e-17,428
sat,external,aec_segment,seg32_6,32.0,6.0,0.3843584903070622,1.619425660204346e-16,428
sat,external,aec_segment,seg32_7,32.0,7.0,0.3814230146544233,2.859296026769894e-16,428
sat,external,aec_segment,seg32_8,32.0,8.0,0.3881790728693395,7.660850315783159e-17,428
sat,external,aec_segment,seg32_9,32.0,9.0,0.4049097436339873,2.569520423703304e-18,428
sat,external,aec_segment,seg32_10,32.0,10.0,0.421470346618399,7.347612155763035e-20,428
sat,external,aec_segment,seg32_11,32.0,11.0,0.4272152951071706,2.043307700897165e-20,428
sat,external,aec_segment,seg32_12,32.0,12.0,0.4194674631115068,1.1413803136997006e-19,428
sat,external,aec_segment,seg32_13,32.0,13.0,0.4176268758272801,1.7064328003879372e-19,428
sat,external,aec_segment,seg32_14,32.0,14.0,0.4362715146205471,2.5840399811896258e-21,428
sat,external,aec_segment,seg32_15,32.0,15.0,0.4672385023811865,1.3490450784739138e-24,428
sat,external,aec_segment,seg32_16,32.0,16.0,0.4971565575110878,4.21260818779209e-28,428
sat,external,aec_segment,seg32_17,32.0,17.0,0.5177495622904282,1.006532384322246e-30,428
sat,external,aec_segment,seg32_18,32.0,18.0,0.5313548015062571,1.4791519925303538e-32,428
sat,external,aec_segment,seg32_19,32.0,19.0,0.534522633994586,5.3854372153939093e-33,428
sat,external,aec_segment,seg32_20,32.0,20.0,0.5261512518732374,7.599871399313583e-32,428
sat,external,aec_segment,seg32_21,32.0,21.0,0.5101540301966996,9.786971362477099e-30,428
sat,external,aec_segment,seg32_22,32.0,22.0,0.4870071808194122,7.122413864534365e-27,428
sat,external,aec_segment,seg32_23,32.0,23.0,0.4631551054134969,3.821753431174853e-24,428
sat,external,aec_segment,seg32_24,32.0,24.0,0.4437503147406493,4.467612436732592e-22,428
sat,external,aec_segment,seg32_25,32.0,25.0,0.4285027480451058,1.528654974360873e-20,428
sat,external,aec_segment,seg32_26,32.0,26.0,0.4168465096194368,2.0221646172142772e-19,428
sat,external,aec_segment,seg32_27,32.0,27.0,0.4069198255655448,1.6866577477507876e-18,428
sat,external,aec_segment,seg32_28,32.0,28.0,0.4043559963404041,2.8840341185106807e-18,428
sat,external,aec_segment,seg32_29,32.0,29.0,0.4120462214049036,5.690144868545594e-19,428
sat,external,aec_segment,seg32_30,32.0,30.0,0.4129858126918849,4.653136592020359e-19,428
sat,external,aec_segment,seg32_31,32.0,31.0,0.4099364182367802,8.919153179311764e-19,428
sat,external,aec_segment,seg32_32,32.0,32.0,0.4164210856326665,2.2178319078781425e-19,428
vat,external,aec_segment,seg32_1,32.0,1.0,0.202057086753441,2.537006946210661e-05,428
vat,external,aec_segment,seg32_2,32.0,2.0,0.2059058769334905,1.7591906726935717e-05,428
vat,external,aec_segment,seg32_3,32.0,3.0,0.2123587380462153,9.37521271775663e-06,428
vat,external,aec_segment,seg32_4,32.0,4.0,0.2243829833830651,2.753349941193689e-06,428
vat,external,aec_segment,seg32_5,32.0,5.0,0.2337557807156692,1.009689673356675e-06,428
vat,external,aec_segment,seg32_6,32.0,6.0,0.240535703881728,4.7582893559666805e-07,428
vat,external,aec_segment,seg32_7,32.0,7.0,0.2529934183829535,1.1254265964141939e-07,428
vat,external,aec_segment,seg32_8,32.0,8.0,0.2723410325287124,1.026130114325583e-08,428
vat,external,aec_segment,seg32_9,32.0,9.0,0.2987045575447264,2.8612609952510767e-10,428
vat,external,aec_segment,seg32_10,32.0,10.0,0.3236493368807951,6.8058675374237545e-12,428
vat,external,aec_segment,seg32_11,32.0,11.0,0.3352882014243076,1.0526347005839526e-12,428
vat,external,aec_segment,seg32_12,32.0,12.0,0.3441870728156709,2.393261314046652e-13,428
vat,external,aec_segment,seg32_13,32.0,13.0,0.3609583345891839,1.2872341403753915e-14,428
vat,external,aec_segment,seg32_14,32.0,14.0,0.3951974435525024,1.887752500019936e-17,428
vat,external,aec_segment,seg32_15,32.0,15.0,0.4414459927591206,7.708009380143004e-22,428
vat,external,aec_segment,seg32_16,32.0,16.0,0.4915731002515796,2.0194179220504257e-27,428
vat,external,aec_segment,seg32_17,32.0,17.0,0.5320380575255143,1.1905930975910928e-32,428
vat,external,aec_segment,seg32_18,32.0,18.0,0.5546731505989997,6.73625254211133e-36,428
vat,external,aec_segment,seg32_19,32.0,19.0,0.5606695149016196,8.430915726580834e-37,428
vat,external,aec_segment,seg32_20,32.0,20.0,0.5563017355448097,3.8468099545943e-36,428
vat,external,aec_segment,seg32_21,32.0,21.0,0.5467793813126576,9.750382633849571e-35,428
vat,external,aec_segment,seg32_22,32.0,22.0,0.5286288239459467,3.498730079213593e-32,428
vat,external,aec_segment,seg32_23,32.0,23.0,0.5083728136100174,1.6547432009038373e-29,428
vat,external,aec_segment,seg32_24,32.0,24.0,0.4896566398592339,3.4355006981091404e-27,428
vat,external,aec_segment,seg32_25,32.0,25.0,0.4728904768406564,3.118572560677408e-25,428
vat,external,aec_segment,seg32_26,32.0,26.0,0.456093446898563,2.239386424048332e-23,428
vat,external,aec_segment,seg32_27,32.0,27.0,0.4365215097595706,2.438507905837388e-21,428
vat,external,aec_segment,seg32_28,32.0,28.0,0.4245310461757058,3.7269590521658565e-20,428
vat,external,aec_segment,seg32_29,32.0,29.0,0.4198444287723354,1.0508148624576273e-19,428
vat,external,aec_segment,seg32_30,32.0,30.0,0.4124526859772872,5.216243498958876e-19,428
vat,external,aec_segment,seg32_31,32.0,31.0,0.4074879292389056,1.4966866165821825e-18,428
vat,external,aec_segment,seg32_32,32.0,32.0,0.4108694045835751,7.314315809372414e-19,428
total_fat,external,aec_segment,seg32_1,32.0,1.0,0.3176020855321365,1.7400323580000788e-11,428
total_fat,external,aec_segment,seg32_2,32.0,2.0,0.319750027973268,1.2496820252169592e-11,428
total_fat,external,aec_segment,seg32_3,32.0,3.0,0.3248349480599175,5.647833116236893e-12,428
total_fat,external,aec_segment,seg32_4,32.0,4.0,0.3345866826155979,1.1806362694842613e-12,428
total_fat,external,aec_segment,seg32_5,32.0,5.0,0.3405292679557202,4.424917572724637e-13,428
total_fat,external,aec_segment,seg32_6,32.0,6.0,0.3421014202437231,3.401044937217844e-13,428
total_fat,external,aec_segment,seg32_7,32.0,7.0,0.3465550798218291,1.6007328849064617e-13,428
total_fat,external,aec_segment,seg32_8,32.0,8.0,0.360042512190706,1.5168044966287024e-14,428
total_fat,external,aec_segment,seg32_9,32.0,9.0,0.382790392331262,2.195637023497397e-16,428
total_fat,external,aec_segment,seg32_10,32.0,10.0,0.4047381787992431,2.6631725027958565e-18,428
total_fat,external,aec_segment,seg32_11,32.0,11.0,0.4138277570006931,3.883422927670978e-19,428
total_fat,external,aec_segment,seg32_12,32.0,12.0,0.4137276302071283,3.9679435850347174e-19,428
total_fat,external,aec_segment,seg32_13,32.0,13.0,0.4209494266755302,8.241752101500374e-20,428
total_fat,external,aec_segment,seg32_14,32.0,14.0,0.4487019210390862,1.3643970573713677e-22,428
total_fat,external,aec_segment,seg32_15,32.0,15.0,0.4895466653606684,3.5415070664577914e-27,428
total_fat,external,aec_segment,seg32_16,32.0,16.0,0.5316996037510457,1.325797054964297e-32,428
total_fat,external,aec_segment,seg32_17,32.0,17.0,0.563661165085471,2.9422397492099216e-37,428
total_fat,external,aec_segment,seg32_18,32.0,18.0,0.5827510189893461,2.745527150276663e-40,428
total_fat,external,aec_segment,seg32_19,32.0,19.0,0.5875547857243182,4.408198182593687e-41,428
total_fat,external,aec_segment,seg32_20,32.0,20.0,0.5805343947436531,6.320392620952833e-40,428
total_fat,external,aec_segment,seg32_21,32.0,21.0,0.5665376072816772,1.0584730091416092e-37,428
total_fat,external,aec_segment,seg32_22,32.0,22.0,0.5441238225552261,2.358218809308992e-34,428
total_fat,external,aec_segment,seg32_23,32.0,23.0,0.5202597153864553,4.686778663994825e-31,428
total_fat,external,aec_segment,seg32_24,32.0,24.0,0.4997393326368315,2.020345837767785e-28,428
total_fat,external,aec_segment,seg32_25,32.0,25.0,0.4825970000491387,2.363763246800722e-26,428
total_fat,external,aec_segment,seg32_26,32.0,26.0,0.4675248859564757,1.2533742287147588e-24,428
total_fat,external,aec_segment,seg32_27,32.0,27.0,0.4520853868380203,5.998858359670886e-23,428
total_fat,external,aec_segment,seg32_28,32.0,28.0,0.4446692704744737,3.5901210007578385e-22,428
total_fat,external,aec_segment,seg32_29,32.0,29.0,0.4468182096418424,2.1473590089008325e-22,428
total_fat,external,aec_segment,seg32_30,32.0,30.0,0.4437098311874902,4.510788813164557e-22,428
total_fat,external,aec_segment,seg32_31,32.0,31.0,0.4394848009119854,1.2221361667420224e-21,428
total_fat,external,aec_segment,seg32_32,32.0,32.0,0.4449220158498083,3.380176054974511e-22,428
imata,internal,aec_segment,seg64_1,64.0,1.0,0.2658496004114092,9.850417696929484e-08,390
imata,internal,aec_segment,seg64_2,64.0,2.0,0.2642246620955861,1.1857762950332207e-07,390
imata,internal,aec_segment,seg64_3,64.0,3.0,0.2657060707087533,1.0013618720426449e-07,390
imata,internal,aec_segment,seg64_4,64.0,4.0,0.2683704663849268,7.369361526794036e-08,390
imata,internal,aec_segment,seg64_5,64.0,5.0,0.2695980624563746,6.391287421631864e-08,390
imata,internal,aec_segment,seg64_6,64.0,6.0,0.2713913899741105,5.184315141417245e-08,390
imata,internal,aec_segment,seg64_7,64.0,7.0,0.2725809457109832,4.508500872010818e-08,390
imata,internal,aec_segment,seg64_8,64.0,8.0,0.2732426433262485,4.17026577933612e-08,390
imata,internal,aec_segment,seg64_9,64.0,9.0,0.2733792486656122,4.1035567584757767e-08,390
imata,internal,aec_segment,seg64_10,64.0,10.0,0.2764059236747868,2.864190979487232e-08,390
imata,internal,aec_segment,seg64_11,64.0,11.0,0.2810448277475041,1.6366754156614547e-08,390
imata,internal,aec_segment,seg64_12,64.0,12.0,0.2824843050166977,1.3728736183052362e-08,390
imata,internal,aec_segment,seg64_13,64.0,13.0,0.288371145709882,6.620915788381731e-09,390
imata,internal,aec_segment,seg64_14,64.0,14.0,0.2957753990809242,2.582809945383505e-09,390
imata,internal,aec_segment,seg64_15,64.0,15.0,0.3000394541293306,1.4835249710576584e-09,390
imata,internal,aec_segment,seg64_16,64.0,16.0,0.3056507482700836,7.053101884107874e-10,390
imata,internal,aec_segment,seg64_17,64.0,17.0,0.3136095739792776,2.3903570378026245e-10,390
imata,internal,aec_segment,seg64_18,64.0,18.0,0.3163415949956855,1.6364310074875132e-10,390
imata,internal,aec_segment,seg64_19,64.0,19.0,0.3208017225202875,8.742267543165315e-11,390
imata,internal,aec_segment,seg64_20,64.0,20.0,0.3289438250391934,2.709507454294248e-11,390
imata,internal,aec_segment,seg64_21,64.0,21.0,0.3380077623692566,7.055230375924656e-12,390
imata,internal,aec_segment,seg64_22,64.0,22.0,0.3466134077427715,1.886882654594035e-12,390
imata,internal,aec_segment,seg64_23,64.0,23.0,0.3574563397484224,3.377977325137329e-13,390
imata,internal,aec_segment,seg64_24,64.0,24.0,0.371569737946702,3.255787466690798e-14,390
imata,internal,aec_segment,seg64_25,64.0,25.0,0.3844408562126148,3.4816724265933503e-15,390
imata,internal,aec_segment,seg64_26,64.0,26.0,0.3987204900375415,2.5911680136251143e-16,390
imata,internal,aec_segment,seg64_27,64.0,27.0,0.4155411512079719,1.0296216608127813e-17,390
imata,internal,aec_segment,seg64_28,64.0,28.0,0.4352486966815165,1.8537017734066216e-19,390
imata,internal,aec_segment,seg64_29,64.0,29.0,0.454092300439154,3.0894806381112103e-21,390
imata,internal,aec_segment,seg64_30,64.0,30.0,0.4742171453172059,2.9166077818026583e-23,390
imata,internal,aec_segment,seg64_31,64.0,31.0,0.4904473639762123,5.386530430379842e-25,390
imata,internal,aec_segment,seg64_32,64.0,32.0,0.5033643963479606,1.9228684861821884e-26,390
imata,internal,aec_segment,seg64_33,64.0,33.0,0.5108308796182536,2.6229881558091018e-27,390
imata,internal,aec_segment,seg64_34,64.0,34.0,0.5171137230721756,4.721511800292114e-28,390
imata,internal,aec_segment,seg64_35,64.0,35.0,0.5188441223437557,2.9257759349671794e-28,390
imata,internal,aec_segment,seg64_36,64.0,36.0,0.5184861577065716,3.230980235232788e-28,390
imata,internal,aec_segment,seg64_37,64.0,37.0,0.5180502753660599,3.645345263268186e-28,390
imata,internal,aec_segment,seg64_38,64.0,38.0,0.517312632736515,4.469411647235212e-28,390
imata,internal,aec_segment,seg64_39,64.0,39.0,0.5147593653218322,9.014896995299137e-28,390
imata,internal,aec_segment,seg64_40,64.0,40.0,0.5129586247234462,1.473403008367108e-27,390
imata,internal,aec_segment,seg64_41,64.0,41.0,0.5118194563779911,2.0074355968768265e-27,390
imata,internal,aec_segment,seg64_42,64.0,42.0,0.5101140414427099,3.1826266427117787e-27,390
imata,internal,aec_segment,seg64_43,64.0,43.0,0.5077567808876733,5.992113887062376e-27,390
imata,internal,aec_segment,seg64_44,64.0,44.0,0.5036106978840371,1.801974988400709e-26,390
imata,internal,aec_segment,seg64_45,64.0,45.0,0.4985312881253413,6.803318569944802e-26,390
imata,internal,aec_segment,seg64_46,64.0,46.0,0.4951226707043246,1.6388175234615843e-25,390
imata,internal,aec_segment,seg64_47,64.0,47.0,0.4898403206156937,6.2780788466850905e-25,390
imata,internal,aec_segment,seg64_48,64.0,48.0,0.4800831947659968,7.062566332674259e-24,390
imata,internal,aec_segment,seg64_49,64.0,49.0,0.4762433939335321,1.7925432063412378e-23,390
imata,internal,aec_segment,seg64_50,64.0,50.0,0.4712002903665942,5.984727772854913e-23,390
imata,internal,aec_segment,seg64_51,64.0,51.0,0.4635418602916298,3.59524729574545e-22,390
imata,internal,aec_segment,seg64_52,64.0,52.0,0.4585525164504539,1.1287044785719725e-21,390
imata,internal,aec_segment,seg64_53,64.0,53.0,0.4513680666835891,5.673380883556608e-21,390
imata,internal,aec_segment,seg64_54,64.0,54.0,0.4417329331767649,4.66241339364793e-20,390
imata,internal,aec_segment,seg64_55,64.0,55.0,0.4363606253376801,1.4660888100840276e-19,390
imata,internal,aec_segment,seg64_56,64.0,56.0,0.4284602223518608,7.6199032686514445e-19,390
imata,internal,aec_segment,seg64_57,64.0,57.0,0.4238658287868372,1.948299303831401e-18,390
imata,internal,aec_segment,seg64_58,64.0,58.0,0.4199572433689463,4.281821770145055e-18,390
imata,internal,aec_segment,seg64_59,64.0,59.0,0.4154757646094034,1.0429837003237194e-17,390
imata,internal,aec_segment,seg64_60,64.0,60.0,0.4194437231303813,4.7449062343359924e-18,390
imata,internal,aec_segment,seg64_61,64.0,61.0,0.4225732034960086,2.5307208570444553e-18,390
imata,internal,aec_segment,seg64_62,64.0,62.0,0.4330081834407521,2.9661195427011335e-19,390
imata,internal,aec_segment,seg64_63,64.0,63.0,0.4478950692942858,1.2215994029766596e-20,390
imata,internal,aec_segment,seg64_64,64.0,64.0,0.4653572483629132,2.3600164564374743e-22,390
nama,internal,aec_segment,seg64_1,64.0,1.0,0.0729810837719567,0.1502770449356419,390
nama,internal,aec_segment,seg64_2,64.0,2.0,0.07132460885718,0.1597782118604807,390
nama,internal,aec_segment,seg64_3,64.0,3.0,0.0677882933886467,0.1815650947240529,390
nama,internal,aec_segment,seg64_4,64.0,4.0,0.067165833134118,0.185617176760628,390
nama,internal,aec_segment,seg64_5,64.0,5.0,0.0651639534293169,0.1991001713191662,390
nama,internal,aec_segment,seg64_6,64.0,6.0,0.0631306061492405,0.2135110077842281,390
nama,internal,aec_segment,seg64_7,64.0,7.0,0.0620722344062986,0.2213019898908304,390
nama,internal,aec_segment,seg64_8,64.0,8.0,0.0625607165715549,0.2176812719544074,390
nama,internal,aec_segment,seg64_9,64.0,9.0,0.0614728028780129,0.2258035750913805,390
nama,internal,aec_segment,seg64_10,64.0,10.0,0.0567312996530453,0.2637132866657347,390
nama,internal,aec_segment,seg64_11,64.0,11.0,0.0555317092391534,0.2739604220995184,390
nama,internal,aec_segment,seg64_12,64.0,12.0,0.0554455008400015,0.2747071297499406,390
nama,internal,aec_segment,seg64_13,64.0,13.0,0.0523130765446873,0.3027799924124886,390
nama,internal,aec_segment,seg64_14,64.0,14.0,0.0487612669770333,0.3368346606979905,390
nama,internal,aec_segment,seg64_15,64.0,15.0,0.048095441207389,0.3434816463045337,390
nama,internal,aec_segment,seg64_16,64.0,16.0,0.0481172764930159,0.3432623482380069,390
nama,internal,aec_segment,seg64_17,64.0,17.0,0.0484610841289919,0.3398211414907217,390
nama,internal,aec_segment,seg64_18,64.0,18.0,0.050710559323705,0.3178520672548571,390
nama,internal,aec_segment,seg64_19,64.0,19.0,0.0497242747109179,0.3273677021930317,390
nama,internal,aec_segment,seg64_20,64.0,20.0,0.0490123562274242,0.3343495594687524,390
nama,internal,aec_segment,seg64_21,64.0,21.0,0.0479637968931915,0.3448056762888203,390
nama,internal,aec_segment,seg64_22,64.0,22.0,0.0476737157420596,0.347734634104255,390
nama,internal,aec_segment,seg64_23,64.0,23.0,0.0461264979205262,0.363622015650412,390
nama,internal,aec_segment,seg64_24,64.0,24.0,0.0396690262791428,0.4346887412940707,390
nama,internal,aec_segment,seg64_25,64.0,25.0,0.0356038035419695,0.4832504860703106,390
nama,internal,aec_segment,seg64_26,64.0,26.0,0.031394202803889,0.5364776883031007,390
nama,internal,aec_segment,seg64_27,64.0,27.0,0.0236266590724348,0.6418194720936284,390
nama,internal,aec_segment,seg64_28,64.0,28.0,0.0175866763732444,0.7291766385969456,390
nama,internal,aec_segment,seg64_29,64.0,29.0,0.0125026422352286,0.8055858721739968,390
nama,internal,aec_segment,seg64_30,64.0,30.0,0.0088984073623798,0.8609469478902178,390
nama,internal,aec_segment,seg64_31,64.0,31.0,0.0121917107036056,0.810327864409461,390
nama,internal,aec_segment,seg64_32,64.0,32.0,0.0154782568798672,0.7605884238368853,390
nama,internal,aec_segment,seg64_33,64.0,33.0,0.0205342762570236,0.6860212204436466,390
nama,internal,aec_segment,seg64_34,64.0,34.0,0.0258196606173976,0.611211068696865,390
nama,internal,aec_segment,seg64_35,64.0,35.0,0.029044822567475,0.5674108592720828,390
nama,internal,aec_segment,seg64_36,64.0,36.0,0.0337129636353196,0.5067995363810422,390
nama,internal,aec_segment,seg64_37,64.0,37.0,0.0367528626408604,0.4692341692111142,390
nama,internal,aec_segment,seg64_38,64.0,38.0,0.0374608422319144,0.4607109442596324,390
nama,internal,aec_segment,seg64_39,64.0,39.0,0.0371333359507715,0.4646429677233133,390
nama,internal,aec_segment,seg64_40,64.0,40.0,0.036081183024257,0.477400038824294,390
nama,internal,aec_segment,seg64_41,64.0,41.0,0.0347132121546644,0.4942678422716646,390
nama,internal,aec_segment,seg64_42,64.0,42.0,0.0334402767291569,0.5102445449807534,390
nama,internal,aec_segment,seg64_43,64.0,43.0,0.0344832413970088,0.4971343567558222,390
nama,internal,aec_segment,seg64_44,64.0,44.0,0.0335648744878695,0.5086689184919257,390
nama,internal,aec_segment,seg64_45,64.0,45.0,0.0327392824544782,0.519156279579308,390
nama,internal,aec_segment,seg64_46,64.0,46.0,0.0344696480127817,0.4973040698091698,390
nama,internal,aec_segment,seg64_47,64.0,47.0,0.035508909507891,0.4844180471040091,390
nama,internal,aec_segment,seg64_48,64.0,48.0,0.0381212949123813,0.4528382433959286,390
nama,internal,aec_segment,seg64_49,64.0,49.0,0.0395038572477102,0.4366054241611223,390
nama,internal,aec_segment,seg64_50,64.0,50.0,0.0394174731452352,0.4376097859292168,390
nama,internal,aec_segment,seg64_51,64.0,51.0,0.0443267788019713,0.3826614165461805,390
nama,internal,aec_segment,seg64_52,64.0,52.0,0.0451041392931992,0.3743641245410605,390
nama,internal,aec_segment,seg64_53,64.0,53.0,0.0400188557221983,0.4306452113578243,390
nama,internal,aec_segment,seg64_54,64.0,54.0,0.040871523980573,0.420881159746856,390
nama,internal,aec_segment,seg64_55,64.0,55.0,0.0368788336519931,0.4677113056788032,390
nama,internal,aec_segment,seg64_56,64.0,56.0,0.0241296388503385,0.6347429321809168,390
nama,internal,aec_segment,seg64_57,64.0,57.0,0.0182035970600075,0.7200679260550925,390
nama,internal,aec_segment,seg64_58,64.0,58.0,0.0088615486017427,0.8615171214875342,390
nama,internal,aec_segment,seg64_59,64.0,59.0,-0.0032101986568058,0.949612808561178,390
nama,internal,aec_segment,seg64_60,64.0,60.0,-0.0187156322240631,0.7125377082617016,390
nama,internal,aec_segment,seg64_61,64.0,61.0,-0.0301617781866188,0.552598680827137,390
nama,internal,aec_segment,seg64_62,64.0,62.0,-0.0355105460355158,0.4843978986300025,390
nama,internal,aec_segment,seg64_63,64.0,63.0,-0.0324945889490592,0.5222858082973997,390
nama,internal,aec_segment,seg64_64,64.0,64.0,-0.0173644820060612,0.7324667227075303,390
lama,internal,aec_segment,seg64_1,64.0,1.0,0.2063839597406838,4.0087801715691024e-05,390
lama,internal,aec_segment,seg64_2,64.0,2.0,0.2051643848875283,4.461661683345165e-05,390
lama,internal,aec_segment,seg64_3,64.0,3.0,0.2046744616122222,4.656860730804504e-05,390
lama,internal,aec_segment,seg64_4,64.0,4.0,0.2075252943251807,3.624616805548915e-05,390
lama,internal,aec_segment,seg64_5,64.0,5.0,0.207897588756067,3.507027944701582e-05,390
lama,internal,aec_segment,seg64_6,64.0,6.0,0.2080943373458874,3.4463518194614604e-05,390
lama,internal,aec_segment,seg64_7,64.0,7.0,0.2087970365116865,3.23765253518599e-05,390
lama,internal,aec_segment,seg64_8,64.0,8.0,0.210299436612578,2.830873005476033e-05,390
lama,internal,aec_segment,seg64_9,64.0,9.0,0.2111400295013228,2.6249058806484607e-05,390
lama,internal,aec_segment,seg64_10,64.0,10.0,0.2123532490644105,2.3525190293361783e-05,390
lama,internal,aec_segment,seg64_11,64.0,11.0,0.2189057511220438,1.2876953571307872e-05,390
lama,internal,aec_segment,seg64_12,64.0,12.0,0.2214141529673754,1.017402804822693e-05,390
lama,internal,aec_segment,seg64_13,64.0,13.0,0.2258443122380317,6.666234745992188e-06,390
lama,internal,aec_segment,seg64_14,64.0,14.0,0.2320242480470225,3.643441928721416e-06,390
lama,internal,aec_segment,seg64_15,64.0,15.0,0.235202889467933,2.6528461368823787e-06,390
lama,internal,aec_segment,seg64_16,64.0,16.0,0.2402817446833589,1.5830055805638616e-06,390
lama,internal,aec_segment,seg64_17,64.0,17.0,0.2493626421405124,6.109640335108478e-07,390
lama,internal,aec_segment,seg64_18,64.0,18.0,0.2559679779023477,2.985589318448329e-07,390
lama,internal,aec_segment,seg64_19,64.0,19.0,0.2641102153179429,1.201311520246817e-07,390
lama,internal,aec_segment,seg64_20,64.0,20.0,0.277452427346371,2.5267724759696313e-08,390
lama,internal,aec_segment,seg64_21,64.0,21.0,0.2910501834158906,4.7244387889972446e-09,390
lama,internal,aec_segment,seg64_22,64.0,22.0,0.3029793459612365,1.0068662548446412e-09,390
lama,internal,aec_segment,seg64_23,64.0,23.0,0.3156468305967896,1.802628428138341e-10,390
lama,internal,aec_segment,seg64_24,64.0,24.0,0.3296469627201875,2.4447905261840167e-11,390
lama,internal,aec_segment,seg64_25,64.0,25.0,0.3397382066606167,5.4294081151999415e-12,390
lama,internal,aec_segment,seg64_26,64.0,26.0,0.3504327662889912,1.0371733486040245e-12,390
lama,internal,aec_segment,seg64_27,64.0,27.0,0.3605915877179252,2.028899809133582e-13,390
lama,internal,aec_segment,seg64_28,64.0,28.0,0.3725886946162159,2.737509015086605e-14,390
lama,internal,aec_segment,seg64_29,64.0,29.0,0.3851937482933638,3.045501345736136e-15,390
lama,internal,aec_segment,seg64_30,64.0,30.0,0.3997131534671014,2.1528364791593655e-16,390
lama,internal,aec_segment,seg64_31,64.0,31.0,0.4140552619477008,1.3792108434435509e-17,390
lama,internal,aec_segment,seg64_32,64.0,32.0,0.427835962716554,8.663880843508088e-19,390
lama,internal,aec_segment,seg64_33,64.0,33.0,0.4392565310929301,7.926078016867154e-20,390
lama,internal,aec_segment,seg64_34,64.0,34.0,0.4492252040989051,9.116104115818624e-21,390
lama,internal,aec_segment,seg64_35,64.0,35.0,0.4534274181565592,3.585303941767568e-21,390
lama,internal,aec_segment,seg64_36,64.0,36.0,0.4556934310042682,2.15595579185588e-21,390
lama,internal,aec_segment,seg64_37,64.0,37.0,0.4578966065880794,1.3100650097153981e-21,390
lama,internal,aec_segment,seg64_38,64.0,38.0,0.4608342101753453,6.704636273195849e-22,390
lama,internal,aec_segment,seg64_39,64.0,39.0,0.4609010757720663,6.602685032000338e-22,390
lama,internal,aec_segment,seg64_40,64.0,40.0,0.4613882044513885,5.904675496378273e-22,390
lama,internal,aec_segment,seg64_41,64.0,41.0,0.4626369182942242,4.430489014972845e-22,390
lama,internal,aec_segment,seg64_42,64.0,42.0,0.4632860080513258,3.814222612860533e-22,390
lama,internal,aec_segment,seg64_43,64.0,43.0,0.4641680692681126,3.1102217686923144e-22,390
lama,internal,aec_segment,seg64_44,64.0,44.0,0.4609101227699781,6.589008789992298e-22,390
lama,internal,aec_segment,seg64_45,64.0,45.0,0.4580448747521523,1.2667088613035989e-21,390
lama,internal,aec_segment,seg64_46,64.0,46.0,0.4571882451357617,1.538238296137187e-21,390
