use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,0.0,0.0,0.20781527531083482,0.023537597639319504,False
True,False,-0.007751937984496027,0.014568158168574485,0.2116788321167883,0.0367718209497858,True
True,True,-0.015503875968992165,0.042663891779396446,0.22115384615384615,0.04891473947306046,True
