use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
True,False,-0.007751937984496027,0.03537981269510926,0.2196969696969697,0.0367718209497858,True
True,True,0.0,0.008324661810613976,0.21081081081081082,0.023537597639319504,True
