clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
age,internal,seg64_10,64,10,-0.07954147236617512,0.1168200549391492,390
age,internal,seg64_11,64,11,-0.07582745690595372,0.1349618407013205,390
age,internal,seg64_12,64,12,-0.0704587840969372,0.1649210908325705,390
age,internal,seg64_13,64,13,-0.06396816305330885,0.20748675227272984,390
age,internal,seg64_14,64,14,-0.05801698298255398,0.2530265794315522,390
age,internal,seg64_15,64,15,-0.05216219769987282,0.30417851484184644,390
age,internal,seg64_16,64,16,-0.046767299172444876,0.35698794559924407,390
age,internal,seg64_17,64,17,-0.041117159072352694,0.4180925528894271,390
age,internal,seg64_18,64,18,-0.0353805037782179,0.48600035265224883,390
age,internal,seg64_19,64,19,-0.03152576060906723,0.5347708455729207,390
age,internal,seg64_20,64,20,-0.02274863623943908,0.6542502666569321,390
age,internal,seg64_21,64,21,-0.010757429014377961,0.8322892687962599,390
age,internal,seg64_22,64,22,-0.0010937037133487513,0.9828231959113202,390
age,internal,seg64_23,64,23,0.010948809381031677,0.8293509452515891,390
age,internal,seg64_24,64,24,0.028068006691803676,0.5805179013776269,390
age,internal,seg64_25,64,25,0.04303933206032134,0.396647805562818,390
age,internal,seg64_26,64,26,0.056517640471555594,0.2655188596979471,390
age,internal,seg64_27,64,27,0.07374536982478835,0.1460406989381673,390
age,internal,seg64_28,64,28,0.09031021730132323,0.07484698883458547,390
age,internal,seg64_29,64,29,0.09737281246897332,0.05468703282757524,390
age,internal,seg64_30,64,30,0.10294277201087612,0.04217064915174848,390
age,internal,seg64_31,64,31,0.10555678710566221,0.0371862965128873,390
age,internal,seg64_32,64,32,0.10185346934883792,0.04440802179642248,390
age,internal,seg64_33,64,33,0.0969519617605634,0.05574666345982909,390
age,internal,seg64_34,64,34,0.09200207423943077,0.06953708362099147,390
age,internal,seg64_35,64,35,0.08751521450035801,0.0843379710929537,390
age,internal,seg64_36,64,36,0.08510281750055013,0.09328909512306804,390
age,internal,seg64_37,64,37,0.08262451383761982,0.10325954239629669,390
age,internal,seg64_38,64,38,0.08207283008540696,0.10558995473551071,390
age,internal,seg64_39,64,39,0.08165869647896931,0.10736648862426622,390
age,internal,seg64_40,64,40,0.08074840457421625,0.11135428241944219,390
age,internal,seg64_41,64,41,0.08043250088912043,0.11276509059312301,390
age,internal,seg64_42,64,42,0.08247965777045557,0.10386746074282088,390
age,internal,seg64_43,64,43,0.08376995095000389,0.0985511777837078,390
age,internal,seg64_44,64,44,0.0821754926327005,0.10515317003179969,390
age,internal,seg64_45,64,45,0.07929293939258383,0.11797120888695571,390
age,internal,seg64_46,64,46,0.07508424870856453,0.1388397510377728,390
age,internal,seg64_47,64,47,0.07113378288587072,0.1609011821073007,390
age,internal,seg64_48,64,48,0.06638386102745178,0.19080155393592746,390
age,internal,seg64_49,64,49,0.06135643652641444,0.22668495204695135,390
age,internal,seg64_50,64,50,0.05719263250445748,0.2598435217007063,390
age,internal,seg64_51,64,51,0.05349496288359763,0.2919724102850391,390
age,internal,seg64_52,64,52,0.04838102888668797,0.3406204484461219,390
age,internal,seg64_53,64,53,0.04952659954119461,0.32929680026183594,390
age,internal,seg64_54,64,54,0.050282010770379706,0.321964280396733,390
age,internal,seg64_55,64,55,0.04307550902930699,0.3962506425177195,390
age,internal,seg64_56,64,56,0.040073781553718574,0.43001232764264596,390
age,internal,seg64_57,64,57,0.037710147470604895,0.45773026475367373,390
age,internal,seg64_58,64,58,0.031640590980590945,0.5332832597004119,390
age,internal,seg64_59,64,59,0.02266904230315028,0.655381937804145,390
age,internal,seg64_60,64,60,0.018859804823418213,0.7104224312951878,390
age,internal,seg64_61,64,61,0.01952292905879915,0.7007219903308994,390
age,internal,seg64_62,64,62,0.020500289068851846,0.6865133728497111,390
age,internal,seg64_63,64,63,0.02497487936964436,0.6229258511755592,390
age,internal,seg64_64,64,64,0.0245199466598561,0.6292743769273061,390
height,internal,seg64_1,64,1,0.20393292411599745,4.9677178585541245e-05,390
height,internal,seg64_2,64,2,0.203825145444199,5.014497761583931e-05,390
height,internal,seg64_3,64,3,0.2045148444176034,4.7221798142497976e-05,390
height,internal,seg64_4,64,4,0.2070605900828967,3.776628836083582e-05,390
height,internal,seg64_5,64,5,0.2080038875234603,3.4741216355017017e-05,390
height,internal,seg64_6,64,6,0.20876887122928417,3.2457822443308516e-05,390
height,internal,seg64_7,64,7,0.2108083801030831,2.7044128137137484e-05,390
height,internal,seg64_8,64,8,0.21310675113656719,2.1970721818973284e-05,390
height,internal,seg64_9,64,9,0.2132407348896434,2.1704718615940477e-05,390
height,internal,seg64_10,64,10,0.21339079460355162,2.1410425172996277e-05,390
height,internal,seg64_11,64,11,0.2139609872127903,2.0326318282101028e-05,390
height,internal,seg64_12,64,12,0.21294525046856128,2.2295464244687766e-05,390
height,internal,seg64_13,64,13,0.21167985965465347,2.500208168954039e-05,390
height,internal,seg64_14,64,14,0.20999116904174206,2.9101719511212893e-05,390
height,internal,seg64_15,64,15,0.20742271542605956,3.657665737260691e-05,390
height,internal,seg64_16,64,16,0.20618037550975565,4.081228580133202e-05,390
height,internal,seg64_17,64,17,0.20460704832925322,4.6843430262139047e-05,390
height,internal,seg64_18,64,18,0.20322777443580192,5.281411474686918e-05,390
height,internal,seg64_19,64,19,0.20185333383208798,5.9473337223238555e-05,390
height,internal,seg64_20,64,20,0.20110683715341454,6.341441686256188e-05,390
height,internal,seg64_21,64,21,0.1991019611632569,7.525310428746295e-05,390
height,internal,seg64_22,64,22,0.1952423380833277,0.00010412972673795895,390
height,internal,seg64_23,64,23,0.190006954105365,0.00016017790183355215,390
height,internal,seg64_24,64,24,0.18301208164484706,0.00027978643286432806,390
height,internal,seg64_25,64,25,0.17427910190109364,0.0005458550127461964,390
height,internal,seg64_26,64,26,0.16636046609117994,0.0009743865412759484,390
height,internal,seg64_27,64,27,0.1569880547514334,0.001873299032475859,390
height,internal,seg64_28,64,28,0.14683433400204954,0.0036584087618761114,390
height,internal,seg64_29,64,29,0.13995680592989826,0.005628162880133946,390
height,internal,seg64_30,64,30,0.13245359037824336,0.008821356894542439,390
height,internal,seg64_31,64,31,0.1252119236405585,0.013340562922901837,390
height,internal,seg64_32,64,32,0.120323752079565,0.017443722527876463,390
height,internal,seg64_33,64,33,0.11762791084120497,0.02014798472525283,390
height,internal,seg64_34,64,34,0.11414105796947605,0.02418096326084123,390
height,internal,seg64_35,64,35,0.11105363321790353,0.02831595704297222,390
height,internal,seg64_36,64,36,0.11048286570583984,0.02914343942581153,390
height,internal,seg64_37,64,37,0.10929617362462316,0.03093041357153565,390
height,internal,seg64_38,64,38,0.1078346238708655,0.033259305669158704,390
height,internal,seg64_39,64,39,0.10661150995012028,0.035321597770110465,390
height,internal,seg64_40,64,40,0.10521646469638907,0.03780551032767993,390
height,internal,seg64_41,64,41,0.10504084050376986,0.038128460418628995,390
height,internal,seg64_42,64,42,0.10482488199732788,0.03852878063323119,390
height,internal,seg64_43,64,43,0.10577135305339871,0.036800333221889525,390
height,internal,seg64_44,64,44,0.10673315146147827,0.0351117439437798,390
height,internal,seg64_45,64,45,0.10748680322897056,0.03383505087681094,390
height,internal,seg64_46,64,46,0.10809363478090497,0.03283601035257796,390
height,internal,seg64_47,64,47,0.10919008684534642,0.031094631959552015,390
height,internal,seg64_48,64,48,0.11071029850238204,0.028811262084403138,390
height,internal,seg64_49,64,49,0.11084215507675683,0.028620169822067675,390
height,internal,seg64_50,64,50,0.11196300228499391,0.027039245433765374,390
height,internal,seg64_51,64,51,0.11532504626317902,0.02273959776563769,390
height,internal,seg64_52,64,52,0.11984751345651078,0.017897030952080523,390
height,internal,seg64_53,64,53,0.12372165074158703,0.014490669566626084,390
height,internal,seg64_54,64,54,0.12620526545442023,0.012619332810036432,390
height,internal,seg64_55,64,55,0.12856942136659189,0.011039417704794446,390
height,internal,seg64_56,64,56,0.12834527258225292,0.011181309337898628,390
height,internal,seg64_57,64,57,0.12737654442653445,0.011813261624032238,390
height,internal,seg64_58,64,58,0.1263001646250922,0.01255226331257023,390
height,internal,seg64_59,64,59,0.1231077179954975,0.014989241222730362,390
height,internal,seg64_60,64,60,0.11924780132667473,0.018482466742637163,390
height,internal,seg64_61,64,61,0.11769777049875182,0.02007355243393958,390
height,internal,seg64_62,64,62,0.12020379013799146,0.017556953277590777,390
height,internal,seg64_63,64,63,0.12173033379056596,0.01616290738909981,390
height,internal,seg64_64,64,64,0.11925050285938132,0.018479792528269076,390
weight,internal,seg64_1,64,1,0.38086727089364314,6.541286538912109e-15,390
weight,internal,seg64_2,64,2,0.3795765716100562,8.198965568372631e-15,390
weight,internal,seg64_3,64,3,0.3796381119655976,8.111323554435731e-15,390
weight,internal,seg64_4,64,4,0.3826507245642101,4.779697262761162e-15,390
weight,internal,seg64_5,64,5,0.3832461390499064,4.302518339498486e-15,390
weight,internal,seg64_6,64,6,0.3835672364783759,4.064909093290596e-15,390
weight,internal,seg64_7,64,7,0.38515874224656077,3.0645368725292076e-15,390
weight,internal,seg64_8,64,8,0.38734536380928003,2.0735332248501257e-15,390
weight,internal,seg64_9,64,9,0.38696443433571936,2.2200226235584135e-15,390
weight,internal,seg64_10,64,10,0.38578981488953334,2.7386191705373264e-15,390
weight,internal,seg64_11,64,11,0.38765209993646643,1.962505095755709e-15,390
weight,internal,seg64_12,64,12,0.3884202893907424,1.7094065510260764e-15,390
weight,internal,seg64_13,64,13,0.38984051704024664,1.3230224582499861e-15,390
weight,internal,seg64_14,64,14,0.39235707802975694,8.376514088024309e-16,390
weight,internal,seg64_15,64,15,0.3948043197822937,5.350483588182119e-16,390
weight,internal,seg64_16,64,16,0.39933074380895206,2.3123232764005366e-16,390
weight,internal,seg64_17,64,17,0.4044631961395176,8.792783505744176e-17,390
weight,internal,seg64_18,64,18,0.40836269167035205,4.1705528182087e-17,390
weight,internal,seg64_19,64,19,0.41262952186014257,1.82327657749655e-17,390
weight,internal,seg64_20,64,20,0.4184455202930028,5.7903237831653174e-18,390
weight,internal,seg64_21,64,21,0.42153626202088856,3.1189750793239106e-18,390
weight,internal,seg64_22,64,22,0.42745841656727257,9.362273255798628e-19,390
weight,internal,seg64_23,64,23,0.42911597310401045,6.656543705500502e-19,390
weight,internal,seg64_24,64,24,0.4303123239678334,5.19787091851506e-19,390
weight,internal,seg64_25,64,25,0.4317947003070344,3.8205527648784166e-19,390
weight,internal,seg64_26,64,26,0.4335389107497722,2.65440572274355e-19,390
weight,internal,seg64_27,64,27,0.43629773184843196,1.485705941469757e-19,390
weight,internal,seg64_28,64,28,0.4389385386181689,8.482295796307735e-20,390
weight,internal,seg64_29,64,29,0.44543189824215157,2.0934539603806752e-20,390
weight,internal,seg64_30,64,30,0.45150982248496574,5.497500809558902e-21,390
weight,internal,seg64_31,64,31,0.46167592372694577,5.5271186509372255e-22,390
weight,internal,seg64_32,64,32,0.47293030192821484,3.966537987676309e-23,390
weight,internal,seg64_33,64,33,0.4857702750781644,1.7393818852400195e-24,390
weight,internal,seg64_34,64,34,0.4991297511810111,5.824274144223623e-26,390
weight,internal,seg64_35,64,35,0.507511603060075,6.397919409298375e-27,390
weight,internal,seg64_36,64,36,0.5144582097638257,9.788850705447416e-28,390
weight,internal,seg64_37,64,37,0.51897270655694,2.823248447295097e-28,390
weight,internal,seg64_38,64,38,0.520228150067366,1.9913366126395383e-28,390
weight,internal,seg64_39,64,39,0.5188689306148915,2.9057125532481666e-28,390
weight,internal,seg64_40,64,40,0.5180557543954639,3.6398242648728727e-28,390
weight,internal,seg64_41,64,41,0.5163344187537302,5.851888247636892e-28,390
weight,internal,seg64_42,64,42,0.5133411682767304,1.3277064389326615e-27,390
weight,internal,seg64_43,64,43,0.5116351943011802,2.1101854137639523e-27,390
weight,internal,seg64_44,64,44,0.5089020919372731,4.408938875268572e-27,390
weight,internal,seg64_45,64,45,0.5046867473677583,1.3560486306468788e-26,390
weight,internal,seg64_46,64,46,0.5004122914957837,4.1704390777689824e-26,390
weight,internal,seg64_47,64,47,0.4966546005582092,1.1052596638567628e-25,390
weight,internal,seg64_48,64,48,0.4919658067285593,3.6672529105599024e-25,390
weight,internal,seg64_49,64,49,0.48868971888092977,8.385748340672425e-25,390
weight,internal,seg64_50,64,50,0.48453878274165574,2.361250495608048e-24,390
weight,internal,seg64_51,64,51,0.48014492464071956,6.956932273550522e-24,390
weight,internal,seg64_52,64,52,0.47800570202459414,1.1707155487046417e-23,390
weight,internal,seg64_53,64,53,0.46928002020480086,9.421859260826566e-23,390
weight,internal,seg64_54,64,54,0.45914223293499157,9.869131992332942e-22,390
weight,internal,seg64_55,64,55,0.45380512943331425,3.294745640929085e-21,390
weight,internal,seg64_56,64,56,0.4410872298819376,5.3564888612446424e-20,390
weight,internal,seg64_57,64,57,0.4325239117076891,3.281822727785869e-19,390
weight,internal,seg64_58,64,58,0.42231670291690926,2.66517647876191e-18,390
weight,internal,seg64_59,64,59,0.4071283625577772,5.28675988368531e-17,390
weight,internal,seg64_60,64,60,0.39542298306789986,4.774456360462138e-16,390
weight,internal,seg64_61,64,61,0.38209833795341935,5.268584279041954e-15,390
weight,internal,seg64_62,64,62,0.3751087938314418,1.77819151067771e-14,390
weight,internal,seg64_63,64,63,0.3690824236529588,4.958561402563714e-14,390
weight,internal,seg64_64,64,64,0.3742013728272954,2.077954042363184e-14,390
age,external,seg64_1,64,1,-0.1216871680472042,0.011752471522856777,428
age,external,seg64_2,64,2,-0.11770215762157565,0.014834506437599329,428
age,external,seg64_3,64,3,-0.11156886630338651,0.020964881024089835,428
age,external,seg64_4,64,4,-0.10545152152327697,0.029161013984538627,428
age,external,seg64_5,64,5,-0.09882568823300189,0.04099828046373477,428
age,external,seg64_6,64,6,-0.09390660281470045,0.052213997546178816,428
age,external,seg64_7,64,7,-0.08831440098603253,0.06795770356955431,428
age,external,seg64_8,64,8,-0.07890054340829131,0.10308553956674779,428
age,external,seg64_9,64,9,-0.06865746876753051,0.15621517129522988,428
age,external,seg64_10,64,10,-0.05885629979361337,0.2243198550271088,428
age,external,seg64_11,64,11,-0.05081700018813606,0.2942179142702477,428
age,external,seg64_12,64,12,-0.042354362085232175,0.38208362357238473,428
age,external,seg64_13,64,13,-0.03372240750759085,0.486546429971431,428
age,external,seg64_14,64,14,-0.025434580625788062,0.5997634313467712,428
age,external,seg64_15,64,15,-0.016355896462169662,0.7358105474308331,428
age,external,seg64_16,64,16,-0.009965311924906267,0.8371298167852605,428
age,external,seg64_17,64,17,-0.0044627217592591965,0.9266535796676793,428
age,external,seg64_18,64,18,0.00041123342575542093,0.993231799570532,428
age,external,seg64_19,64,19,0.007564665428229582,0.87599867976396,428
age,external,seg64_20,64,20,0.015291609893730365,0.752421108104072,428
age,external,seg64_21,64,21,0.021039135811976667,0.6642621868558533,428
age,external,seg64_22,64,22,0.029348558898181182,0.5448318809041782,428
age,external,seg64_23,64,23,0.043326678613244976,0.37124278239169833,428
age,external,seg64_24,64,24,0.057271456160647286,0.23706816790808502,428
age,external,seg64_25,64,25,0.07578427677842987,0.11746474056564975,428
age,external,seg64_26,64,26,0.08697391289471319,0.07226014808590155,428
age,external,seg64_27,64,27,0.09435640701937431,0.051092057008105624,428
age,external,seg64_28,64,28,0.09799846480355962,0.042728045065032735,428
age,external,seg64_29,64,29,0.10585075826084338,0.028552681210228976,428
age,external,seg64_30,64,30,0.11234070776108285,0.020088594740660763,428
age,external,seg64_31,64,31,0.11543123142458439,0.01689122464649487,428
age,external,seg64_32,64,32,0.12220309799332311,0.011398012666311302,428
age,external,seg64_33,64,33,0.12558680763762378,0.009298860060184256,428
age,external,seg64_34,64,34,0.1271648370509011,0.008443188487886314,428
age,external,seg64_35,64,35,0.1268331968169461,0.00861695877402292,428
age,external,seg64_36,64,36,0.1276392032811538,0.00820006173808711,428
age,external,seg64_37,64,37,0.1258980884138119,0.009124207555503503,428
age,external,seg64_38,64,38,0.12471924442323983,0.00980141805684611,428
age,external,seg64_39,64,39,0.12340667089740759,0.01060764421199559,428
age,external,seg64_40,64,40,0.12343996155845763,0.01058649071354146,428
age,external,seg64_41,64,41,0.12272371227061649,0.011049954275008322,428
age,external,seg64_42,64,42,0.12080472802014375,0.012381356859252122,428
age,external,seg64_43,64,43,0.11789078519795183,0.014674004672908966,428
age,external,seg64_44,64,44,0.1152936718336233,0.017023456483502022,428
age,external,seg64_45,64,45,0.11303960881444722,0.019322775797265507,428
age,external,seg64_46,64,46,0.11037813117632425,0.02238183023561871,428
age,external,seg64_47,64,47,0.10632798980898617,0.027839825400484644,428
age,external,seg64_48,64,48,0.10015877124090404,0.038335269963845425,428
age,external,seg64_49,64,49,0.09324564696449904,0.053899802078962125,428
age,external,seg64_50,64,50,0.08597048920750497,0.07562412659851675,428
age,external,seg64_51,64,51,0.08052508568891885,0.09616306609364642,428
age,external,seg64_52,64,52,0.07619863096785046,0.1154669803522207,428
age,external,seg64_53,64,53,0.07201082760899925,0.13692338757030376,428
age,external,seg64_54,64,54,0.06815162749582568,0.15929538459601256,428
age,external,seg64_55,64,55,0.06349141777171774,0.18985698244815,428
age,external,seg64_56,64,56,0.05950515776680724,0.21924397295556544,428
age,external,seg64_57,64,57,0.053892921878067476,0.26592605581285267,428
age,external,seg64_58,64,58,0.04893062178349819,0.3125292163137614,428
age,external,seg64_59,64,59,0.0469393696568285,0.332653288158645,428
age,external,seg64_60,64,60,0.045448543786612776,0.3482537669774202,428
age,external,seg64_61,64,61,0.04558094466550698,0.34684982017962995,428
age,external,seg64_62,64,62,0.043472129565541875,0.3696375881529245,428
age,external,seg64_63,64,63,0.038255736089642965,0.429869336297918,428
age,external,seg64_64,64,64,0.03691891404553338,0.4461731174200146,428
height,external,seg64_1,64,1,0.12446961840208683,0.00995042006404184,428
height,external,seg64_2,64,2,0.12431850099955782,0.01004159610515155,428
height,external,seg64_3,64,3,0.12643612770759244,0.00882919724052288,428
height,external,seg64_4,64,4,0.127737565390096,0.008150436803272869,428
height,external,seg64_5,64,5,0.12659334692148505,0.008744611298064685,428
height,external,seg64_6,64,6,0.1215173021068494,0.011871287865480471,428
height,external,seg64_7,64,7,0.11684584236422446,0.015582677795596876,428
height,external,seg64_8,64,8,0.11070373195972841,0.021986360875000804,428
height,external,seg64_9,64,9,0.11004995730146108,0.022786645951604897,428
height,external,seg64_10,64,10,0.10776409231029183,0.025786183226924345,428
height,external,seg64_11,64,11,0.10264473562737936,0.03375965964315284,428
height,external,seg64_12,64,12,0.09545935175469922,0.0484258867238582,428
height,external,seg64_13,64,13,0.08602172011263245,0.07544934300648189,428
height,external,seg64_14,64,14,0.07999173546506873,0.09839367969368788,428
height,external,seg64_15,64,15,0.07595258149736112,0.11665004304701009,428
height,external,seg64_16,64,16,0.07398478146397355,0.1264559773902552,428
height,external,seg64_17,64,17,0.07185758364822967,0.13776307080937988,428
height,external,seg64_18,64,18,0.07093828807439456,0.14288352098049284,428
height,external,seg64_19,64,19,0.07165846000748669,0.13886004916192887,428
height,external,seg64_20,64,20,0.07015837780628437,0.14734064759039106,428
height,external,seg64_21,64,21,0.06984811877631271,0.14914291450308276,428
height,external,seg64_22,64,22,0.06571640382103018,0.17476760601636132,428
height,external,seg64_23,64,23,0.06121987460119037,0.20622696538169583,428
height,external,seg64_24,64,24,0.05366687161035949,0.26793939085156643,428
height,external,seg64_25,64,25,0.039428097699343016,0.41585938215739704,428
height,external,seg64_26,64,26,0.02441086674693141,0.614532600186998,428
height,external,seg64_27,64,27,0.010334584546913456,0.8311834679207986,428
height,external,seg64_28,64,28,0.0016629121932550985,0.9726363232630862,428
height,external,seg64_29,64,29,-0.005880088102683541,0.9034585700073143,428
height,external,seg64_30,64,30,-0.011403364646660002,0.814028390693565,428
height,external,seg64_31,64,31,-0.019748596995062727,0.6837090504498043,428
height,external,seg64_32,64,32,-0.027732512941471475,0.5672089340338815,428
height,external,seg64_33,64,33,-0.03027490531601777,0.5322049935841121,428
height,external,seg64_34,64,34,-0.033673721018284045,0.48717620811095075,428
height,external,seg64_35,64,35,-0.033099807673430556,0.49463294870360697,428
height,external,seg64_36,64,36,-0.03302675227751952,0.4955864858553983,428
height,external,seg64_37,64,37,-0.033706284093815486,0.4867549438470683,428
height,external,seg64_38,64,38,-0.03342006140862461,0.4904644761014167,428
height,external,seg64_39,64,39,-0.034801475457284445,0.47270148934150175,428
height,external,seg64_40,64,40,-0.034360329163081925,0.4783353306770632,428
height,external,seg64_41,64,41,-0.036301796339006494,0.45381623065131216,428
height,external,seg64_42,64,42,-0.0392493633291644,0.41797776934763503,428
height,external,seg64_43,64,43,-0.03983553258999037,0.411054078489015,428
height,external,seg64_44,64,44,-0.04231335764166312,0.3825450137387895,428
height,external,seg64_45,64,45,-0.04300666778280524,0.37478955996706287,428
height,external,seg64_46,64,46,-0.041873773951958175,0.3875126503224602,428
height,external,seg64_47,64,47,-0.04146925123789273,0.39211852283325505,428
height,external,seg64_48,64,48,-0.04021961428275246,0.4065544249167696,428
height,external,seg64_49,64,49,-0.03897067936404354,0.42129338049240317,428
height,external,seg64_50,64,50,-0.03603541907237234,0.45713796159064335,428
height,external,seg64_51,64,51,-0.034464766473236985,0.4769982763395898,428
height,external,seg64_52,64,52,-0.03029841988621821,0.5318864024131771,428
height,external,seg64_53,64,53,-0.027126435621031533,0.5757128398699338,428
height,external,seg64_54,64,54,-0.023822176810707574,0.6230972625702165,428
height,external,seg64_55,64,55,-0.019592808380591537,0.6860711230637123,428
height,external,seg64_56,64,56,-0.017733490462728523,0.7144925637637801,428
height,external,seg64_57,64,57,-0.014181831499936345,0.7698640799860709,428
height,external,seg64_58,64,58,-0.01471919028345272,0.7614030268576093,428
height,external,seg64_59,64,59,-0.016921608845569005,0.7270306294618231,428
height,external,seg64_60,64,60,-0.016219130950106353,0.7379383850968533,428
height,external,seg64_61,64,61,-0.012030085078308137,0.804009478738413,428
height,external,seg64_62,64,62,-0.0002211113174332268,0.9963608541184813,428
height,external,seg64_63,64,63,0.005792775772548872,0.9048852585701058,428
height,external,seg64_64,64,64,0.007260177226497423,0.8809520513920915,428
weight,external,seg64_1,64,1,0.3022478157711645,1.7185091339506535e-10,428
weight,external,seg64_2,64,2,0.2989597590847213,2.758742980748786e-10,428
weight,external,seg64_3,64,3,0.29789161696887895,3.2131559730354297e-10,428
weight,external,seg64_4,64,4,0.2961077333204012,4.13922989990876e-10,428
weight,external,seg64_5,64,5,0.2939880858215899,5.579907892989794e-10,428
weight,external,seg64_6,64,6,0.2921173900110127,7.247990951787068e-10,428
weight,external,seg64_7,64,7,0.2914117745960828,7.995562606928097e-10,428
weight,external,seg64_8,64,8,0.2922381562764632,7.127045264066255e-10,428
weight,external,seg64_9,64,9,0.29063394991474634,8.906506018843911e-10,428
weight,external,seg64_10,64,10,0.28545115873307636,1.812653331924206e-09,428
weight,external,seg64_11,64,11,0.28186932754987953,2.9372370602024353e-09,428
weight,external,seg64_12,64,12,0.2791799808324408,4.201285557258887e-09,428
weight,external,seg64_13,64,13,0.27473945749808426,7.523305830857614e-09,428
weight,external,seg64_14,64,14,0.27200359449710376,1.0716720448092156e-08,428
weight,external,seg64_15,64,15,0.2685079776706585,1.6746205571140687e-08,428
weight,external,seg64_16,64,16,0.2721788890308029,1.0477746435957237e-08,428
weight,external,seg64_17,64,17,0.2793632884363597,4.100529813804086e-09,428
weight,external,seg64_18,64,18,0.28930627413373755,1.0699464098998317e-09,428
weight,external,seg64_19,64,19,0.2997417268833719,2.466377896598749e-10,428
weight,external,seg64_20,64,20,0.30284977766415183,1.574845783651279e-10,428
weight,external,seg64_21,64,21,0.30722995190860347,8.293258215442326e-11,428
weight,external,seg64_22,64,22,0.31046978389032576,5.125372481786608e-11,428
weight,external,seg64_23,64,23,0.3079891002464936,7.412799424660973e-11,428
weight,external,seg64_24,64,24,0.30144885824605727,1.9290285523221232e-10,428
weight,external,seg64_25,64,25,0.29453625348530643,5.166364813629111e-10,428
weight,external,seg64_26,64,26,0.29020383666679817,9.452736450736604e-10,428
weight,external,seg64_27,64,27,0.29215290126664156,7.212221377449975e-10,428
weight,external,seg64_28,64,28,0.29913622151928776,2.6899552848643556e-10,428
weight,external,seg64_29,64,29,0.30637693166370983,9.404342120525565e-11,428
weight,external,seg64_30,64,30,0.3165617239110864,2.0406801547205003e-11,428
weight,external,seg64_31,64,31,0.3263258616918686,4.461890415370813e-12,428
weight,external,seg64_32,64,32,0.3367956936004921,8.217703734232621e-13,428
weight,external,seg64_33,64,33,0.3474822534778529,1.3662315143202286e-13,428
weight,external,seg64_34,64,34,0.3556901529207519,3.2849114656910756e-14,428
weight,external,seg64_35,64,35,0.3628700692775071,9.123068832671204e-15,428
weight,external,seg64_36,64,36,0.3675728387259546,3.87307388651182e-15,428
weight,external,seg64_37,64,37,0.37091942681892304,2.0870569533380067e-15,428
weight,external,seg64_38,64,38,0.36928083757496866,2.827488127569062e-15,428
weight,external,seg64_39,64,39,0.3657611562861415,5.396605451820464e-15,428
weight,external,seg64_40,64,40,0.36086051565043176,1.3100294094588957e-14,428
weight,external,seg64_41,64,41,0.35399844392314594,4.421620087813944e-14,428
weight,external,seg64_42,64,42,0.3453943793296991,1.9503850613873024e-13,428
weight,external,seg64_43,64,43,0.33772837316865034,7.045788444455619e-13,428
weight,external,seg64_44,64,44,0.3260743098064671,4.643327045719999e-12,428
weight,external,seg64_45,64,45,0.31664010937380305,2.0163648629952657e-11,428
weight,external,seg64_46,64,46,0.30998033365997,5.5139614702602146e-11,428
weight,external,seg64_47,64,47,0.30157757909307426,1.8934915382481774e-10,428
weight,external,seg64_48,64,48,0.2946570101440167,5.079354596649209e-10,428
weight,external,seg64_49,64,49,0.28760667427206604,1.351225432864893e-09,428
weight,external,seg64_50,64,50,0.28047029211932945,3.5400602922009656e-09,428
weight,external,seg64_51,64,51,0.2740398153865563,8.238808903630078e-09,428
weight,external,seg64_52,64,52,0.2702700856446552,1.338262630530868e-08,428
weight,external,seg64_53,64,53,0.2652442133349818,2.525968005470376e-08,428
weight,external,seg64_54,64,54,0.2628414579075893,3.4065997815118894e-08,428
weight,external,seg64_55,64,55,0.26210020832690994,3.733645588036325e-08,428
weight,external,seg64_56,64,56,0.2581128849365853,6.084071389596943e-08,428
weight,external,seg64_57,64,57,0.2566379921341373,7.273491331424297e-08,428
weight,external,seg64_58,64,58,0.2516638141758452,1.3175033992573664e-07,428
weight,external,seg64_59,64,59,0.2441012545510809,3.174487903357212e-07,428
weight,external,seg64_60,64,60,0.23764416403936262,6.576548987082948e-07,428
weight,external,seg64_61,64,61,0.23514875039437316,8.666762672514737e-07,428
weight,external,seg64_62,64,62,0.2421621475212561,3.95920763766371e-07,428
weight,external,seg64_63,64,63,0.24621013283283297,2.4912604121564384e-07,428
weight,external,seg64_64,64,64,0.2504519974788807,1.5198027634209465e-07,428
age,internal,seg128_1,128,1,-0.09842327395820646,0.05211497282651862,390
age,internal,seg128_2,128,2,-0.10012752826873027,0.04815688675566152,390
age,internal,seg128_3,128,3,-0.10097647471162965,0.046281070095031844,390
age,internal,seg128_4,128,4,-0.0995784581004254,0.04940366729366855,390
age,internal,seg128_5,128,5,-0.09717110030182882,0.05519280305936838,390
age,internal,seg128_6,128,6,-0.09545766472474138,0.059647586764153854,390
age,internal,seg128_7,128,7,-0.09577645693692768,0.05879696387530696,390
age,internal,seg128_8,128,8,-0.09491231609698665,0.061126288267580244,390
age,internal,seg128_9,128,9,-0.09323575267665248,0.06586272765133105,390
age,internal,seg128_10,128,10,-0.09138587970620402,0.07143418206637717,390
age,internal,seg128_11,128,11,-0.08940985853643216,0.07780455093814502,390
age,internal,seg128_12,128,12,-0.08796056960554109,0.08276378226525659,390
age,internal,seg128_13,128,13,-0.08800218706656732,0.0826178977734264,390
