feature,cohort,predictor_group,predictor,n_seg,segment,r,p_value,n
lama,internal,aec_segment,seg64_53,64.0,53.0,0.4755305586674452,8.827768940862148e-41,700
lama,internal,aec_segment,seg64_54,64.0,54.0,0.4681816882226177,2.017428406660712e-39,700
lama,internal,aec_segment,seg64_55,64.0,55.0,0.4597555339769205,6.650198899131958e-38,700
lama,internal,aec_segment,seg64_56,64.0,56.0,0.4506914349876366,2.5655552152248465e-36,700
lama,internal,aec_segment,seg64_57,64.0,57.0,0.4415744193169855,9.06474878026266e-35,700
lama,internal,aec_segment,seg64_58,64.0,58.0,0.4294840403048051,8.69459951494468e-33,700
lama,internal,aec_segment,seg64_59,64.0,59.0,0.4205531907595278,2.252164808131929e-31,700
lama,internal,aec_segment,seg64_60,64.0,60.0,0.4170074760214045,7.981292527651606e-31,700
lama,internal,aec_segment,seg64_61,64.0,61.0,0.4197573745167935,2.995695389261398e-31,700
lama,internal,aec_segment,seg64_62,64.0,62.0,0.4272701481139247,1.9659118295753808e-32,700
lama,internal,aec_segment,seg64_63,64.0,63.0,0.4376873913999428,4.011164625332893e-34,700
lama,internal,aec_segment,seg64_64,64.0,64.0,0.4472149287534619,1.0117489233047512e-35,700
tama,internal,aec_segment,seg64_1,64.0,1.0,0.1482273754125383,8.268407152178854e-05,700
tama,internal,aec_segment,seg64_2,64.0,2.0,0.1564227433074786,3.22772404116285e-05,700
tama,internal,aec_segment,seg64_3,64.0,3.0,0.164874318816687,1.1630176912422544e-05,700
tama,internal,aec_segment,seg64_4,64.0,4.0,0.1732182752955861,4.03398980693455e-06,700
tama,internal,aec_segment,seg64_5,64.0,5.0,0.1808373262241637,1.466750918650076e-06,700
tama,internal,aec_segment,seg64_6,64.0,6.0,0.1870509678945769,6.224648893564704e-07,700
tama,internal,aec_segment,seg64_7,64.0,7.0,0.1929259832276625,2.6949834675048284e-07,700
tama,internal,aec_segment,seg64_8,64.0,8.0,0.1990743065636928,1.0911886742179605e-07,700
tama,internal,aec_segment,seg64_9,64.0,9.0,0.2043318229569499,4.9222771217128234e-08,700
tama,internal,aec_segment,seg64_10,64.0,10.0,0.2083814996380801,2.627522281584901e-08,700
tama,internal,aec_segment,seg64_11,64.0,11.0,0.2129825054522746,1.2679396087763252e-08,700
tama,internal,aec_segment,seg64_12,64.0,12.0,0.2170889127683277,6.5252668933647744e-09,700
tama,internal,aec_segment,seg64_13,64.0,13.0,0.2212835884275121,3.265476035937416e-09,700
tama,internal,aec_segment,seg64_14,64.0,14.0,0.2242742168815958,1.9765188441466923e-09,700
tama,internal,aec_segment,seg64_15,64.0,15.0,0.225872401474686,1.5069945527744835e-09,700
tama,internal,aec_segment,seg64_16,64.0,16.0,0.226746741388181,1.298066123657215e-09,700
tama,internal,aec_segment,seg64_17,64.0,17.0,0.2277104659262982,1.1003949319033132e-09,700
tama,internal,aec_segment,seg64_18,64.0,18.0,0.228288141305913,9.96291958341744e-10,700
tama,internal,aec_segment,seg64_19,64.0,19.0,0.2285170146280396,9.577538122265032e-10,700
tama,internal,aec_segment,seg64_20,64.0,20.0,0.2301508354038293,7.21807594237521e-10,700
tama,internal,aec_segment,seg64_21,64.0,21.0,0.2330646499285641,4.3355593104437727e-10,700
tama,internal,aec_segment,seg64_22,64.0,22.0,0.2362355684735425,2.470326286458791e-10,700
tama,internal,aec_segment,seg64_23,64.0,23.0,0.2422488549853236,8.312723621609187e-11,700
tama,internal,aec_segment,seg64_24,64.0,24.0,0.2478716829898975,2.9228878922468295e-11,700
tama,internal,aec_segment,seg64_25,64.0,25.0,0.2507678239932063,1.6888230236264573e-11,700
tama,internal,aec_segment,seg64_26,64.0,26.0,0.2534827889274795,1.0034859310609695e-11,700
tama,internal,aec_segment,seg64_27,64.0,27.0,0.2570156440194552,5.050465290755029e-12,700
tama,internal,aec_segment,seg64_28,64.0,28.0,0.2606121621316996,2.4837222757035663e-12,700
tama,internal,aec_segment,seg64_29,64.0,29.0,0.2606359878015041,2.4719821786871856e-12,700
tama,internal,aec_segment,seg64_30,64.0,30.0,0.2590236341933222,3.4027207375172988e-12,700
tama,internal,aec_segment,seg64_31,64.0,31.0,0.2571583758152638,4.911216515369911e-12,700
tama,internal,aec_segment,seg64_32,64.0,32.0,0.2538044173401419,9.430892713140171e-12,700
tama,internal,aec_segment,seg64_33,64.0,33.0,0.2493546825972626,2.2090325757695624e-11,700
tama,internal,aec_segment,seg64_34,64.0,34.0,0.2443936788496597,5.5965966258896455e-11,700
tama,internal,aec_segment,seg64_35,64.0,35.0,0.2419078086211578,8.849388011327945e-11,700
tama,internal,aec_segment,seg64_36,64.0,36.0,0.2388919431224273,1.5324246463688288e-10,700
tama,internal,aec_segment,seg64_37,64.0,37.0,0.2370804393842649,2.12357611526178e-10,700
tama,internal,aec_segment,seg64_38,64.0,38.0,0.2373907346953042,2.00853773285818e-10,700
tama,internal,aec_segment,seg64_39,64.0,39.0,0.2365402101980616,2.3393663028918317e-10,700
tama,internal,aec_segment,seg64_40,64.0,40.0,0.2371314432241093,2.104235596841908e-10,700
tama,internal,aec_segment,seg64_41,64.0,41.0,0.2387681090575979,1.5671186109019448e-10,700
tama,internal,aec_segment,seg64_42,64.0,42.0,0.239461281080131,1.3823186249929888e-10,700
tama,internal,aec_segment,seg64_43,64.0,43.0,0.2410814211513557,1.0293830599413411e-10,700
tama,internal,aec_segment,seg64_44,64.0,44.0,0.2433624763692503,6.772313217832432e-11,700
tama,internal,aec_segment,seg64_45,64.0,45.0,0.2446059198769176,5.3806213773546685e-11,700
tama,internal,aec_segment,seg64_46,64.0,46.0,0.2461015658931262,4.073174801896705e-11,700
tama,internal,aec_segment,seg64_47,64.0,47.0,0.2484169034338434,2.637512194423916e-11,700
tama,internal,aec_segment,seg64_48,64.0,48.0,0.2498953224590877,1.9937531164914983e-11,700
tama,internal,aec_segment,seg64_49,64.0,49.0,0.2489879092689747,2.3678388480467018e-11,700
tama,internal,aec_segment,seg64_50,64.0,50.0,0.2488634347332186,2.4242275067375864e-11,700
tama,internal,aec_segment,seg64_51,64.0,51.0,0.2511588628877872,1.567425398443185e-11,700
tama,internal,aec_segment,seg64_52,64.0,52.0,0.2496070717466023,2.105846679245547e-11,700
tama,internal,aec_segment,seg64_53,64.0,53.0,0.2464029751080713,3.850099773172805e-11,700
tama,internal,aec_segment,seg64_54,64.0,54.0,0.2449645236751758,5.0340537534200837e-11,700
tama,internal,aec_segment,seg64_55,64.0,55.0,0.2412431465053248,9.99414396592673e-11,700
tama,internal,aec_segment,seg64_56,64.0,56.0,0.2311611634284308,6.053382668334711e-10,700
tama,internal,aec_segment,seg64_57,64.0,57.0,0.2229207500296698,2.482925556511228e-09,700
tama,internal,aec_segment,seg64_58,64.0,58.0,0.2107296343915081,1.8152715721556824e-08,700
tama,internal,aec_segment,seg64_59,64.0,59.0,0.1977154940164165,1.3358487451754574e-07,700
tama,internal,aec_segment,seg64_60,64.0,60.0,0.1835285917599232,1.0154817805223852e-06,700
tama,internal,aec_segment,seg64_61,64.0,61.0,0.1764232296116856,2.64964851651314e-06,700
tama,internal,aec_segment,seg64_62,64.0,62.0,0.1809524130353035,1.4440288135435729e-06,700
tama,internal,aec_segment,seg64_63,64.0,63.0,0.1955692381460782,1.8334996030882173e-07,700
tama,internal,aec_segment,seg64_64,64.0,64.0,0.2148729262428071,9.354022521892044e-09,700
sat,internal,aec_segment,seg64_1,64.0,1.0,0.2924497582607531,2.858050600577599e-15,700
sat,internal,aec_segment,seg64_2,64.0,2.0,0.2986997717352678,6.81634552936118e-16,700
sat,internal,aec_segment,seg64_3,64.0,3.0,0.306020179936492,1.215779387545673e-16,700
sat,internal,aec_segment,seg64_4,64.0,4.0,0.3144068724676042,1.5877504406589206e-17,700
sat,internal,aec_segment,seg64_5,64.0,5.0,0.3225821187817104,2.0488306768062976e-18,700
sat,internal,aec_segment,seg64_6,64.0,6.0,0.3295192816038152,3.429802957031081e-19,700
sat,internal,aec_segment,seg64_7,64.0,7.0,0.3362198377249123,5.839246342038161e-20,700
sat,internal,aec_segment,seg64_8,64.0,8.0,0.343922437485009,7.225125179411882e-21,700
sat,internal,aec_segment,seg64_9,64.0,9.0,0.3503294969421903,1.2146083912528293e-21,700
sat,internal,aec_segment,seg64_10,64.0,10.0,0.3563385452259207,2.1966692363920604e-22,700
sat,internal,aec_segment,seg64_11,64.0,11.0,0.3634030084016322,2.8059739185458023e-23,700
sat,internal,aec_segment,seg64_12,64.0,12.0,0.3705975739461431,3.271390841126336e-24,700
sat,internal,aec_segment,seg64_13,64.0,13.0,0.378562440333247,2.8421132778511618e-25,700
sat,internal,aec_segment,seg64_14,64.0,14.0,0.3864681881886466,2.349523704364791e-26,700
sat,internal,aec_segment,seg64_15,64.0,15.0,0.3927294252019561,3.106865823457549e-27,700
sat,internal,aec_segment,seg64_16,64.0,16.0,0.3990757846866362,3.8216893104917804e-28,700
sat,internal,aec_segment,seg64_17,64.0,17.0,0.4059063062617215,3.806201814464909e-29,700
sat,internal,aec_segment,seg64_18,64.0,18.0,0.413319734546415,2.9284230796870672e-30,700
sat,internal,aec_segment,seg64_19,64.0,19.0,0.4210414145575945,1.8898453937533296e-31,700
sat,internal,aec_segment,seg64_20,64.0,20.0,0.4300615909296655,7.020772230575186e-33,700
sat,internal,aec_segment,seg64_21,64.0,21.0,0.4398265269708029,1.773542454343614e-34,700
sat,internal,aec_segment,seg64_22,64.0,22.0,0.4501375285362841,3.195841074244139e-36,700
sat,internal,aec_segment,seg64_23,64.0,23.0,0.4627466428131102,1.9444830596604066e-38,700
sat,internal,aec_segment,seg64_24,64.0,24.0,0.4753892695013493,9.381895156794822e-41,700
sat,internal,aec_segment,seg64_25,64.0,25.0,0.486634729676074,6.742355041021629e-43,700
sat,internal,aec_segment,seg64_26,64.0,26.0,0.4959604161651779,9.767979220413232e-45,700
sat,internal,aec_segment,seg64_27,64.0,27.0,0.5067195698834573,6.25742098264097e-47,700
sat,internal,aec_segment,seg64_28,64.0,28.0,0.5150884784954102,1.0847948667215676e-48,700
sat,internal,aec_segment,seg64_29,64.0,29.0,0.5210353704641585,5.673645775516422e-50,700
sat,internal,aec_segment,seg64_30,64.0,30.0,0.5273947344155856,2.2652775923766012e-51,700
sat,internal,aec_segment,seg64_31,64.0,31.0,0.5325135305774438,1.6124128794905878e-52,700
sat,internal,aec_segment,seg64_32,64.0,32.0,0.5377326390976351,1.0397437733461216e-53,700
sat,internal,aec_segment,seg64_33,64.0,33.0,0.5399341631586689,3.2243897524209955e-54,700
sat,internal,aec_segment,seg64_34,64.0,34.0,0.5415356959378421,1.3682882072049964e-54,700
sat,internal,aec_segment,seg64_35,64.0,35.0,0.5441607596479442,3.3238380323272256e-55,700
sat,internal,aec_segment,seg64_36,64.0,36.0,0.5445127729483223,2.7467467318553033e-55,700
sat,internal,aec_segment,seg64_37,64.0,37.0,0.5445600793781227,2.677200741043768e-55,700
sat,internal,aec_segment,seg64_38,64.0,38.0,0.5445602464316073,2.6769582801133396e-55,700
sat,internal,aec_segment,seg64_39,64.0,39.0,0.5424470188606993,8.383935493026226e-55,700
sat,internal,aec_segment,seg64_40,64.0,40.0,0.5403656715999252,2.560602492950197e-54,700
sat,internal,aec_segment,seg64_41,64.0,41.0,0.5373554392513167,1.269610855451577e-53,700
sat,internal,aec_segment,seg64_42,64.0,42.0,0.5338459236956088,8.044790215896585e-53,700
sat,internal,aec_segment,seg64_43,64.0,43.0,0.5312755299778833,3.0679027410641892e-52,700
sat,internal,aec_segment,seg64_44,64.0,44.0,0.5275728784840967,2.0678064684394172e-51,700
sat,internal,aec_segment,seg64_45,64.0,45.0,0.523302905043237,1.813495271665572e-50,700
sat,internal,aec_segment,seg64_46,64.0,46.0,0.5199033410101507,9.9944551918846e-50,700
sat,internal,aec_segment,seg64_47,64.0,47.0,0.5178061953550707,2.8369769526007933e-49,700
sat,internal,aec_segment,seg64_48,64.0,48.0,0.5153263080744735,9.651240530914235e-49,700
sat,internal,aec_segment,seg64_49,64.0,49.0,0.5105061224224863,1.0131115797258988e-47,700
sat,internal,aec_segment,seg64_50,64.0,50.0,0.5056486788644092,1.0428745849470383e-46,700
sat,internal,aec_segment,seg64_51,64.0,51.0,0.5041916721604462,2.0834906307080467e-46,700
sat,internal,aec_segment,seg64_52,64.0,52.0,0.4987241827888929,2.715236632638709e-45,700
sat,internal,aec_segment,seg64_53,64.0,53.0,0.4932359584950443,3.411455244662323e-44,700
sat,internal,aec_segment,seg64_54,64.0,54.0,0.4899416994743996,1.5246278965264515e-43,700
sat,internal,aec_segment,seg64_55,64.0,55.0,0.4840469783032278,2.133733794281371e-42,700
sat,internal,aec_segment,seg64_56,64.0,56.0,0.4738104467182442,1.848839062806412e-40,700
sat,internal,aec_segment,seg64_57,64.0,57.0,0.4621603591706549,2.476828949013988e-38,700
sat,internal,aec_segment,seg64_58,64.0,58.0,0.4459925174200462,1.6329404142667915e-35,700
sat,internal,aec_segment,seg64_59,64.0,59.0,0.4290485751958057,1.0212914098651787e-32,700
sat,internal,aec_segment,seg64_60,64.0,60.0,0.4150345492605858,1.6031875796456572e-30,700
sat,internal,aec_segment,seg64_61,64.0,61.0,0.4103337573034806,8.291585911267939e-30,700
sat,internal,aec_segment,seg64_62,64.0,62.0,0.4186506782378272,4.4488151221211565e-31,700
sat,internal,aec_segment,seg64_63,64.0,63.0,0.4374561717802789,4.37955152227021e-34,700
sat,internal,aec_segment,seg64_64,64.0,64.0,0.4593609132873599,7.814402041212019e-38,700
vat,internal,aec_segment,seg64_1,64.0,1.0,0.1681358470580827,7.735279515605799e-06,700
vat,internal,aec_segment,seg64_2,64.0,2.0,0.1737237977096724,3.7771170968683456e-06,700
vat,internal,aec_segment,seg64_3,64.0,3.0,0.1808680309429784,1.4606554200022475e-06,700
vat,internal,aec_segment,seg64_4,64.0,4.0,0.1881301833970707,5.347850116714715e-07,700
vat,internal,aec_segment,seg64_5,64.0,5.0,0.1961261027544643,1.6894516788606558e-07,700
vat,internal,aec_segment,seg64_6,64.0,6.0,0.2044245855686198,4.8526954009608656e-08,700
vat,internal,aec_segment,seg64_7,64.0,7.0,0.2132425148008788,1.2161902372036538e-08,700
vat,internal,aec_segment,seg64_8,64.0,8.0,0.2224507619517382,2.6866751606606808e-09,700
vat,internal,aec_segment,seg64_9,64.0,9.0,0.2308636085669695,6.37591943941076e-10,700
vat,internal,aec_segment,seg64_10,64.0,10.0,0.2412879667512935,9.912606908787709e-11,700
vat,internal,aec_segment,seg64_11,64.0,11.0,0.2523865139729943,1.2391334529268124e-11,700
vat,internal,aec_segment,seg64_12,64.0,12.0,0.2650911187403524,1.0106686923706325e-12,700
vat,internal,aec_segment,seg64_13,64.0,13.0,0.2812450016714024,3.4212502766844565e-14,700
vat,internal,aec_segment,seg64_14,64.0,14.0,0.2963227513650751,1.180622203161768e-15,700
vat,internal,aec_segment,seg64_15,64.0,15.0,0.3097625910787652,4.94142054045023e-17,700
vat,internal,aec_segment,seg64_16,64.0,16.0,0.3250066701264004,1.1027689029087425e-18,700
vat,internal,aec_segment,seg64_17,64.0,17.0,0.339919720627328,2.1558408247537452e-20,700
vat,internal,aec_segment,seg64_18,64.0,18.0,0.3547997348507191,3.41563479561588e-22,700
vat,internal,aec_segment,seg64_19,64.0,19.0,0.3700470609260762,3.8635552365414276e-24,700
vat,internal,aec_segment,seg64_20,64.0,20.0,0.3858211403242862,2.8887289004763754e-26,700
vat,internal,aec_segment,seg64_21,64.0,21.0,0.3990897538786109,3.803910997088214e-28,700
vat,internal,aec_segment,seg64_22,64.0,22.0,0.4140333167416583,2.280017278381586e-30,700
vat,internal,aec_segment,seg64_23,64.0,23.0,0.4306362409866455,5.6729414688740736e-33,700
vat,internal,aec_segment,seg64_24,64.0,24.0,0.4444974399599244,2.9247910255143115e-35,700
vat,internal,aec_segment,seg64_25,64.0,25.0,0.4597730498577175,6.602717784682309e-38,700
vat,internal,aec_segment,seg64_26,64.0,26.0,0.4755077745802296,8.914878062154399e-41,700
vat,internal,aec_segment,seg64_27,64.0,27.0,0.4935847968714433,2.9085053979122026e-44,700
vat,internal,aec_segment,seg64_28,64.0,28.0,0.5088661378053158,2.235381049226583e-47,700
vat,internal,aec_segment,seg64_29,64.0,29.0,0.5243411436363425,1.0726541455737214e-50,700
vat,internal,aec_segment,seg64_30,64.0,30.0,0.5433613876339425,5.1209555807009635e-55,700
vat,internal,aec_segment,seg64_31,64.0,31.0,0.5604880931268884,3.754928545473437e-59,700
vat,internal,aec_segment,seg64_32,64.0,32.0,0.5776779781670991,1.4962733302104226e-63,700
vat,internal,aec_segment,seg64_33,64.0,33.0,0.594519055898843,4.0180954492253354e-68,700
vat,internal,aec_segment,seg64_34,64.0,34.0,0.6085634137573551,3.804201397585877e-72,700
vat,internal,aec_segment,seg64_35,64.0,35.0,0.6202198491350153,1.2144844201978261e-75,700
vat,internal,aec_segment,seg64_36,64.0,36.0,0.6298414639028441,1.2182877124276932e-78,700
vat,internal,aec_segment,seg64_37,64.0,37.0,0.637787985589136,3.3747853034112532e-81,700
vat,internal,aec_segment,seg64_38,64.0,38.0,0.6439441044464957,3.122927230150781e-83,700
vat,internal,aec_segment,seg64_39,64.0,39.0,0.6478549490373353,1.5068995848890256e-84,700
vat,internal,aec_segment,seg64_40,64.0,40.0,0.6499712217072187,2.8680125517788894e-85,700
vat,internal,aec_segment,seg64_41,64.0,41.0,0.6502093584866013,2.377630845682831e-85,700
vat,internal,aec_segment,seg64_42,64.0,42.0,0.6505683214343221,1.791635810944157e-85,700
vat,internal,aec_segment,seg64_43,64.0,43.0,0.650273540918708,2.2603888138935852e-85,700
vat,internal,aec_segment,seg64_44,64.0,44.0,0.6491200181251012,5.598509688504514e-85,700
vat,internal,aec_segment,seg64_45,64.0,45.0,0.6459940139302739,6.411024747349104e-84,700
vat,internal,aec_segment,seg64_46,64.0,46.0,0.6425671344672481,8.984771467100665e-83,700
vat,internal,aec_segment,seg64_47,64.0,47.0,0.638141489086393,2.586554647159181e-81,700
vat,internal,aec_segment,seg64_48,64.0,48.0,0.6324251897736661,1.829797525433055e-79,700
vat,internal,aec_segment,seg64_49,64.0,49.0,0.6265924136866483,1.2885849009353626e-77,700
vat,internal,aec_segment,seg64_50,64.0,50.0,0.6209762755193309,7.119090269633864e-76,700
vat,internal,aec_segment,seg64_51,64.0,51.0,0.6147148783201278,5.6704739259125465e-74,700
vat,internal,aec_segment,seg64_52,64.0,52.0,0.6066132327836313,1.4159079107611245e-71,700
vat,internal,aec_segment,seg64_53,64.0,53.0,0.5995525200073227,1.5304218499891446e-69,700
vat,internal,aec_segment,seg64_54,64.0,54.0,0.5917703740623772,2.336160400466589e-67,700
vat,internal,aec_segment,seg64_55,64.0,55.0,0.5814380847598329,1.50487715611484e-64,700
vat,internal,aec_segment,seg64_56,64.0,56.0,0.5674252065938812,6.764189171286712e-61,700
vat,internal,aec_segment,seg64_57,64.0,57.0,0.5496984965729388,1.6116601137525097e-56,700
vat,internal,aec_segment,seg64_58,64.0,58.0,0.5269546358314758,2.837131135392258e-51,700
vat,internal,aec_segment,seg64_59,64.0,59.0,0.5074988505226075,4.309931488850821e-47,700
vat,internal,aec_segment,seg64_60,64.0,60.0,0.4962491366458401,8.549866973703485e-45,700
vat,internal,aec_segment,seg64_61,64.0,61.0,0.4942341627693371,2.1602817874275185e-44,700
vat,internal,aec_segment,seg64_62,64.0,62.0,0.5030761633773823,3.5312308391311114e-46,700
vat,internal,aec_segment,seg64_63,64.0,63.0,0.5182014554958011,2.3318460226117373e-49,700
vat,internal,aec_segment,seg64_64,64.0,64.0,0.5331033071684893,1.1857160890610596e-52,700
total_fat,internal,aec_segment,seg64_1,64.0,1.0,0.2715730708006185,2.668898930521953e-13,700
total_fat,internal,aec_segment,seg64_2,64.0,2.0,0.2781040537013056,6.72641156729797e-14,700
total_fat,internal,aec_segment,seg64_3,64.0,3.0,0.2859720073846957,1.216866064367345e-14,700
total_fat,internal,aec_segment,seg64_4,64.0,4.0,0.2946496428060243,1.7325956732233265e-15,700
total_fat,internal,aec_segment,seg64_5,64.0,5.0,0.3034427245163131,2.2433117576443153e-16,700
total_fat,internal,aec_segment,seg64_6,64.0,6.0,0.3114558754019005,3.274087966611657e-17,700
total_fat,internal,aec_segment,seg64_7,64.0,7.0,0.3194882540213878,4.479898182381473e-18,700
total_fat,internal,aec_segment,seg64_8,64.0,8.0,0.3283834218635839,4.610414239040327e-19,700
total_fat,internal,aec_segment,seg64_9,64.0,9.0,0.3360570993027516,6.098973416029298e-20,700
total_fat,internal,aec_segment,seg64_10,64.0,10.0,0.3441778586585896,6.73464462076465e-21,700
total_fat,internal,aec_segment,seg64_11,64.0,11.0,0.3533032639584954,5.234754841246189e-22,700
total_fat,internal,aec_segment,seg64_12,64.0,12.0,0.3631076813478475,3.0612109497814244e-23,700
total_fat,internal,aec_segment,seg64_13,64.0,13.0,0.3747233542207357,9.306180641147372e-25,700
total_fat,internal,aec_segment,seg64_14,64.0,14.0,0.385904230749665,2.8131684386850406e-26,700
total_fat,internal,aec_segment,seg64_15,64.0,15.0,0.395305570712148,1.3343947719971044e-27,700
total_fat,internal,aec_segment,seg64_16,64.0,16.0,0.4054258247917905,4.4845873565211376e-29,700
total_fat,internal,aec_segment,seg64_17,64.0,17.0,0.4157735370762354,1.2352663911698455e-30,700
total_fat,internal,aec_segment,seg64_18,64.0,18.0,0.4265283369899511,2.5804656497344847e-32,700
total_fat,internal,aec_segment,seg64_19,64.0,19.0,0.4376386787359506,4.086130101107168e-34,700
total_fat,internal,aec_segment,seg64_20,64.0,20.0,0.4498747051325152,3.5464353505143726e-36,700
total_fat,internal,aec_segment,seg64_21,64.0,21.0,0.4617329104909781,2.953847575661128e-38,700
total_fat,internal,aec_segment,seg64_22,64.0,22.0,0.4745943335787654,1.3207418288852614e-40,700
total_fat,internal,aec_segment,seg64_23,64.0,23.0,0.4897130758340823,1.6905480109688168e-43,700
total_fat,internal,aec_segment,seg64_24,64.0,24.0,0.5038564603765248,2.4419445724760127e-46,700
total_fat,internal,aec_segment,seg64_25,64.0,25.0,0.5175108348986879,3.2840974576793776e-49,700
total_fat,internal,aec_segment,seg64_26,64.0,26.0,0.5299521877053712,6.0839959300930374e-52,700
total_fat,internal,aec_segment,seg64_27,64.0,27.0,0.5442781030709558,3.1191937270376538e-55,700
total_fat,internal,aec_segment,seg64_28,64.0,28.0,0.5558662246303393,5.177772336832577e-58,700
total_fat,internal,aec_segment,seg64_29,64.0,29.0,0.5657834283162541,1.765187468180222e-60,700
total_fat,internal,aec_segment,seg64_30,64.0,30.0,0.5772895766650153,1.8937069694633236e-63,700
total_fat,internal,aec_segment,seg64_31,64.0,31.0,0.587213452265133,4.167099961261818e-66,700
total_fat,internal,aec_segment,seg64_32,64.0,32.0,0.5972324871369253,6.951488290828814e-69,700
total_fat,internal,aec_segment,seg64_33,64.0,33.0,0.6049546198440356,4.298991044525442e-71,700
total_fat,internal,aec_segment,seg64_34,64.0,34.0,0.6112258358711374,6.231633137791574e-73,700
total_fat,internal,aec_segment,seg64_35,64.0,35.0,0.6173625258872357,9.014197751691985e-75,700
total_fat,internal,aec_segment,seg64_36,64.0,36.0,0.621123049454574,6.417130324402433e-76,700
total_fat,internal,aec_segment,seg64_37,64.0,37.0,0.6240538482751703,7.98114783331121e-77,700
total_fat,internal,aec_segment,seg64_38,64.0,38.0,0.6262980880526952,1.593342499961428e-77,700
total_fat,internal,aec_segment,seg64_39,64.0,39.0,0.6262042418422693,1.7048462523553994e-77,700
total_fat,internal,aec_segment,seg64_40,64.0,40.0,0.6254791347537758,2.8729126917795496e-77,700
total_fat,internal,aec_segment,seg64_41,64.0,41.0,0.6234014805716964,1.271759290431128e-76,700
total_fat,internal,aec_segment,seg64_42,64.0,42.0,0.6210088694825882,6.956885942083927e-76,700
total_fat,internal,aec_segment,seg64_43,64.0,43.0,0.619053207895276,2.760039573949694e-75,700
total_fat,internal,aec_segment,seg64_44,64.0,44.0,0.6159703715356795,2.3759320284567466e-74,700
total_fat,internal,aec_segment,seg64_45,64.0,45.0,0.6117605725215516,4.324161004887015e-73,700
total_fat,internal,aec_segment,seg64_46,64.0,46.0,0.6080669490890207,5.320385592169844e-72,700
total_fat,internal,aec_segment,seg64_47,64.0,47.0,0.6049457254988172,4.324594614322863e-71,700
total_fat,internal,aec_segment,seg64_48,64.0,48.0,0.6010788088732105,5.61657277949922e-70,700
total_fat,internal,aec_segment,seg64_49,64.0,49.0,0.595486675259084,2.1534831385513703e-68,700
total_fat,internal,aec_segment,seg64_50,64.0,50.0,0.5899467239595385,7.441610656486692e-67,700
total_fat,internal,aec_segment,seg64_51,64.0,51.0,0.5866165874212275,6.057112049878062e-66,700
total_fat,internal,aec_segment,seg64_52,64.0,52.0,0.5797319376716509,4.282800489304404e-64,700
total_fat,internal,aec_segment,seg64_53,64.0,53.0,0.5732118350140237,2.203605141030649e-62,700
total_fat,internal,aec_segment,seg64_54,64.0,54.0,0.5680062833337192,4.8107799987356524e-61,700
total_fat,internal,aec_segment,seg64_55,64.0,55.0,0.5600012915208753,4.959863744359882e-59,700
total_fat,internal,aec_segment,seg64_56,64.0,56.0,0.5475326819536912,5.2996622683565655e-56,700
total_fat,internal,aec_segment,seg64_57,64.0,57.0,0.5326938547313451,1.4678712442537954e-52,700
total_fat,internal,aec_segment,seg64_58,64.0,58.0,0.5127776766270572,3.361268995737298e-48,700
total_fat,internal,aec_segment,seg64_59,64.0,59.0,0.4935020728590448,3.0206738879202875e-44,700
total_fat,internal,aec_segment,seg64_60,64.0,60.0,0.4793245810846707,1.703071697521695e-41,700
total_fat,internal,aec_segment,seg64_61,64.0,61.0,0.4752100175817161,1.013482940244682e-40,700
total_fat,internal,aec_segment,seg64_62,64.0,62.0,0.4844133944192643,1.8136579373873588e-42,700
total_fat,internal,aec_segment,seg64_63,64.0,63.0,0.5034489037616492,2.9611226697475882e-46,700
total_fat,internal,aec_segment,seg64_64,64.0,64.0,0.52463142998186,9.2588034600149e-51,700
imata,external,aec_segment,seg64_1,64.0,1.0,0.2796532092701054,2.1224507569787726e-10,498
imata,external,aec_segment,seg64_2,64.0,2.0,0.2816117542868455,1.5682962535730012e-10,498
imata,external,aec_segment,seg64_3,64.0,3.0,0.2847979561217907,9.537572827126791e-11,498
imata,external,aec_segment,seg64_4,64.0,4.0,0.2878128908486149,5.922751177727858e-11,498
imata,external,aec_segment,seg64_5,64.0,5.0,0.2895478950489166,4.4908418114821336e-11,498
imata,external,aec_segment,seg64_6,64.0,6.0,0.2926829038010667,2.7105256295288278e-11,498
imata,external,aec_segment,seg64_7,64.0,7.0,0.2990521146745075,9.532738952003494e-12,498
imata,external,aec_segment,seg64_8,64.0,8.0,0.3077138439944304,2.2072722065055334e-12,498
imata,external,aec_segment,seg64_9,64.0,9.0,0.3152050480001813,5.986979537386638e-13,498
imata,external,aec_segment,seg64_10,64.0,10.0,0.3204837012409386,2.3346821712152017e-13,498
imata,external,aec_segment,seg64_11,64.0,11.0,0.3243691436226127,1.1534830224161752e-13,498
imata,external,aec_segment,seg64_12,64.0,12.0,0.3320204417737468,2.7925930607150167e-14,498
imata,external,aec_segment,seg64_13,64.0,13.0,0.3411012790608926,4.922751695065816e-15,498
imata,external,aec_segment,seg64_14,64.0,14.0,0.348329919958988,1.1863925328180193e-15,498
imata,external,aec_segment,seg64_15,64.0,15.0,0.353947714811257,3.8265056053715966e-16,498
imata,external,aec_segment,seg64_16,64.0,16.0,0.3612543530446702,8.488150423457836e-17,498
imata,external,aec_segment,seg64_17,64.0,17.0,0.3694761503315162,1.4877435441749646e-17,498
imata,external,aec_segment,seg64_18,64.0,18.0,0.3787856625514794,1.948087631821765e-18,498
