feature,cohort,baseline_model,extended_model,auc_baseline,auc_extended,auc_diff,z,p_value
HTN,internal,clinic4,clinic4_fpca3,0.7940711462450594,0.8032155487533061,0.009144402508246774,1.752399488673603,0.07970513931441912
HTN,external,clinic4,clinic4_fpca3,0.7193639693639694,0.732530290222598,0.013166320858628566,2.0496279342821113,0.04040075233549363
HTN,internal,clinic4,clinic4_uplow_ratio,0.7940711462450594,0.8001485928259384,0.006077446580879053,1.3212164753524216,0.18642919440599637
HTN,external,clinic4,clinic4_uplow_ratio,0.7193639693639694,0.7294020082481621,0.010038038884192746,1.4707787098199152,0.14135097192048873
HTN,internal,clinic4,clinic4_fpca3_total,0.7940711462450594,0.7998811257392493,0.005809979494189932,1.209169210311403,0.22659784401448202
HTN,external,clinic4,clinic4_fpca3_total,0.7193639693639694,0.730958144419683,0.011594175055713585,2.030001032784801,0.04235643430514858
HTN,internal,clinic4,clinic4_uplow_ratio_total,0.7940711462450594,0.7995987993699665,0.005527653124907106,1.4210388498261297,0.15530546552906307
HTN,external,clinic4,clinic4_uplow_ratio_total,0.7193639693639694,0.7292387100079408,0.009874740643971425,1.7342138305984465,0.08288014986808777
HTN,internal,clinic4_fpca3,clinic4_fpca3_total,0.8032155487533061,0.7998811257392493,-0.003334423014056842,-1.5134314110427658,0.13017011126194392
HTN,external,clinic4_fpca3,clinic4_fpca3_total,0.732530290222598,0.730958144419683,-0.0015721458029149815,-0.5998042683366496,0.5486366883708782
HTN,internal,clinic4_uplow_ratio,clinic4_uplow_ratio_total,0.8001485928259384,0.7995987993699665,-0.0005497934559719475,-0.24475329946819016,0.8066474558294063
HTN,external,clinic4_uplow_ratio,clinic4_uplow_ratio_total,0.7294020082481621,0.7292387100079408,-0.00016329824022132122,-0.06224964506318137,0.9503640280735467
DM,internal,clinic4,clinic4_fpca3,0.7216407010710808,0.7404517677869926,0.018811066715911817,2.3973805613199572,0.016512763468123574
DM,external,clinic4,clinic4_fpca3,0.6654557163421472,0.6808318812031214,0.015376164860974262,1.797793794854434,0.07220969104914884
DM,internal,clinic4,clinic4_uplow_ratio,0.7216407010710808,0.7370269952657555,0.015386294194674743,2.2271406807222225,0.025937873125782062
DM,external,clinic4,clinic4_uplow_ratio,0.6654557163421472,0.6770361391014471,0.011580422759299935,1.2118862928445941,0.2255559098302522
DM,internal,clinic4,clinic4_fpca3_total,0.7216407010710808,0.7406658160695698,0.019025114998489023,2.4402778055252616,0.014675971078906797
DM,external,clinic4,clinic4_fpca3_total,0.6654557163421472,0.6845064020001516,0.019050685658004385,2.243667577421525,0.02485379769943747
DM,internal,clinic4,clinic4_uplow_ratio_total,0.7216407010710808,0.7375222442332874,0.01588154316220658,2.422650023930669,0.015407762328699231
DM,external,clinic4,clinic4_uplow_ratio_total,0.6654557163421472,0.676721721342526,0.011266005000378776,1.2154231342872448,0.22420474900570908
DM,internal,clinic4_fpca3,clinic4_fpca3_total,0.7404517677869926,0.7406658160695698,0.0002140482825772061,0.07951334739526839,0.9366243155406502
DM,external,clinic4_fpca3,clinic4_fpca3_total,0.6808318812031214,0.6845064020001516,0.003674520797030123,1.7299260270339407,0.08364349247113698
DM,internal,clinic4_uplow_ratio,clinic4_uplow_ratio_total,0.7370269952657555,0.7375222442332874,0.0004952489675318361,0.2090144330628141,0.8344369715023996
DM,external,clinic4_uplow_ratio,clinic4_uplow_ratio_total,0.6770361391014471,0.676721721342526,-0.0003144177589211594,-0.1543000380010078,0.8773731673548624
CKD,internal,clinic4,clinic4_fpca3,0.7682017000907815,0.7719567549723529,0.0037550548815714624,0.555540117803512,0.578525277650137
CKD,external,clinic4,clinic4_fpca3,0.6155364660370918,0.6293207418363864,0.013784275799294643,2.4583218673067924,0.013958800627036071
CKD,internal,clinic4,clinic4_uplow_ratio,0.7682017000907815,0.7725179499876207,0.004316249896839208,0.7954417446825337,0.42635658527368947
CKD,external,clinic4,clinic4_uplow_ratio,0.6155364660370918,0.6330754352030947,0.01753896916600295,2.8321740888368523,0.0046232669904120675
CKD,internal,clinic4,clinic4_fpca3_total,0.7682017000907815,0.773029627795659,0.004827927704877499,0.734298897829296,0.46276658950014715
CKD,external,clinic4,clinic4_fpca3_total,0.6155364660370918,0.6306576402321084,0.015121174195016573,2.7918602076604504,0.005240599151692811
CKD,internal,clinic4,clinic4_uplow_ratio_total,0.7682017000907815,0.7725757200627219,0.004374019971940424,0.8002644053814293,0.4235576213583432
CKD,external,clinic4,clinic4_uplow_ratio_total,0.6155364660370918,0.63371828421891,0.018181818181818188,2.9385232082455897,0.003297799665266012
CKD,internal,clinic4_fpca3,clinic4_fpca3_total,0.7719567549723529,0.773029627795659,0.001072872823306037,0.31720218296586017,0.7510901936225991
CKD,external,clinic4_fpca3,clinic4_fpca3_total,0.6293207418363864,0.6306576402321084,0.0013368983957219305,0.5860916855682489,0.5578139033283472
CKD,internal,clinic4_uplow_ratio,clinic4_uplow_ratio_total,0.7725179499876207,0.7725757200627219,5.777007510121557e-05,0.026252158687918165,0.9790562135813752
CKD,external,clinic4_uplow_ratio,clinic4_uplow_ratio_total,0.6330754352030947,0.63371828421891,0.0006428490158152389,0.3937283345214763,0.6937816197233636
