feature,model,section,n,n_pos,prevalence,auc,threshold,tn,fp,fn,tp,sensitivity,specificity,accuracy
Osteoporosis,clinic4_lama,scalar,3130,159,0.050798722044728434,0.7693172364301456,0.06405639240441598,2133,838,44,115,0.7232704402515723,0.7179400875126221,0.7182108626198083
Osteoporosis,clinic4_tama,scalar,3130,159,0.050798722044728434,0.772661937513363,0.06405639240441598,2122,849,45,114,0.7169811320754716,0.7142376304274655,0.7143769968051118
Osteoporosis,clinic4_vat_sat_ratio,inter_var_ratio,3130,159,0.050798722044728434,0.7681889290394146,0.06405639240441598,2132,839,45,114,0.7169811320754716,0.7176035005048805,0.7175718849840256
Osteoporosis,clinic4_lama_tama_ratio,inter_var_ratio,3130,159,0.050798722044728434,0.7718808016274722,0.06405639240441598,2133,838,45,114,0.7169811320754716,0.7179400875126221,0.7178913738019169
Osteoporosis,clinic4_imata_tama_ratio,inter_var_ratio,3130,159,0.050798722044728434,0.7694230814011335,0.06405639240441598,2128,843,45,114,0.7169811320754716,0.7162571524739145,0.7162939297124601
Osteoporosis,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.7663260575500276,0.06405639240441598,2153,818,50,109,0.6855345911949685,0.7246718276674521,0.7226837060702875
Osteoporosis,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.766298537857571,0.06405639240441598,2125,846,50,109,0.6855345911949685,0.71524739145069,0.7137380191693291
Osteoporosis,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.770712273147766,0.06405639240441598,2130,841,48,111,0.6981132075471698,0.7169303264893975,0.7159744408945687
Osteoporosis,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.7697617853082946,0.06405639240441598,2127,844,45,114,0.7169811320754716,0.715920565466173,0.7159744408945687
Osteoporosis,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.7696559403373067,0.06405639240441598,2138,833,45,114,0.7169811320754716,0.7196230225513295,0.7194888178913738
Osteoporosis,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.7697871881013318,0.06405639240441598,2136,835,45,114,0.7169811320754716,0.7189498485358465,0.7188498402555911
Osteoporosis,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.7696453558402081,0.06405639240441598,2134,837,48,111,0.6981132075471698,0.7182766745203635,0.7172523961661342
Osteoporosis,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.7668997372927822,0.06405639240441598,2136,835,46,113,0.710691823899371,0.7189498485358465,0.7185303514376997
Osteoporosis,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.7727021586023383,0.06405639240441598,2126,845,45,114,0.7169811320754716,0.7155839784584315,0.7156549520766773
Osteoporosis,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.767240558099363,0.06405639240441598,2128,843,47,112,0.7044025157232704,0.7162571524739145,0.7156549520766773
Osteoporosis,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.769435782797652,0.06405639240441598,2122,849,44,115,0.7232704402515723,0.7142376304274655,0.7146964856230031
Osteoporosis,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.7688409340607001,0.06405639240441598,2121,850,48,111,0.6981132075471698,0.713901043419724,0.7130990415335463
Osteoporosis,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,159,0.050798722044728434,0.7691859886661205,0.06405639240441598,2115,856,50,109,0.6855345911949685,0.711881521373275,0.7105431309904153
Osteoporosis,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,159,0.050798722044728434,0.7691118971864291,0.06405639240441598,2122,849,50,109,0.6855345911949685,0.7142376304274655,0.712779552715655
Osteoporosis,clinic4_aec_slope,curve_slope,3130,159,0.050798722044728434,0.7672828960877581,0.06405639240441598,2128,843,51,108,0.6792452830188679,0.7162571524739145,0.7143769968051118
Osteoporosis,clinic4_vat_slope,curve_slope,3130,159,0.050798722044728434,0.7722427914282509,0.06405639240441598,2126,845,47,112,0.7044025157232704,0.7155839784584315,0.7150159744408946
Osteoporosis,clinic4_sat_slope,curve_slope,3130,159,0.050798722044728434,0.7702507890742587,0.06405639240441598,2136,835,46,113,0.710691823899371,0.7189498485358465,0.7185303514376997
Osteoporosis,clinic4_imata_slope,curve_slope,3130,159,0.050798722044728434,0.7724375461748685,0.06405639240441598,2126,845,50,109,0.6855345911949685,0.7155839784584315,0.7140575079872205
Osteoporosis,clinic4_nama_slope,curve_slope,3130,159,0.050798722044728434,0.7709049109949639,0.06405639240441598,2140,831,45,114,0.7169811320754716,0.7202961965668125,0.7201277955271566
Osteoporosis,clinic4_lama_slope,curve_slope,3130,159,0.050798722044728434,0.7704307255249381,0.06405639240441598,2125,846,44,115,0.7232704402515723,0.71524739145069,0.7156549520766773
Osteoporosis,clinic4_tama_slope,curve_slope,3130,159,0.050798722044728434,0.7677189773682284,0.06405639240441598,2129,842,47,112,0.7044025157232704,0.7165937394816561,0.7159744408945687
MI,clinic4,baseline,3130,19,0.0060702875399361025,0.742983302035223,0.006796366130745051,2256,855,5,14,0.7368421052631579,0.7251687560270009,0.7252396166134185
MI,clinic4_bmi,scalar,3130,19,0.0060702875399361025,0.7420020639834881,0.006796366130745051,2262,849,6,13,0.6842105263157895,0.7270973963355835,0.7268370607028753
MI,clinic4_smi,scalar,3130,19,0.0060702875399361025,0.730108782080563,0.006796366130745051,2271,840,6,13,0.6842105263157895,0.7299903567984571,0.7297124600638978
MI,clinic4_vat,scalar,3130,19,0.0060702875399361025,0.7436769358304149,0.006796366130745051,2262,849,6,13,0.6842105263157895,0.7270973963355835,0.7268370607028753
MI,clinic4_sat,scalar,3130,19,0.0060702875399361025,0.733560033159079,0.006796366130745051,2259,852,6,13,0.6842105263157895,0.7261330761812922,0.7258785942492013
MI,clinic4_imata,scalar,3130,19,0.0060702875399361025,0.7486677155763082,0.006796366130745051,2320,791,6,13,0.6842105263157895,0.7457409193185471,0.7453674121405751
MI,clinic4_nama,scalar,3130,19,0.0060702875399361025,0.7269451352585901,0.006796366130745051,2278,833,6,13,0.6842105263157895,0.73224043715847,0.7319488817891374
MI,clinic4_lama,scalar,3130,19,0.0060702875399361025,0.7567544705543996,0.006796366130745051,2305,806,5,14,0.7368421052631579,0.7409193185470909,0.7408945686900958
MI,clinic4_tama,scalar,3130,19,0.0060702875399361025,0.7307009084910927,0.006796366130745051,2279,832,6,13,0.6842105263157895,0.7325618772099004,0.7322683706070288
MI,clinic4_vat_sat_ratio,inter_var_ratio,3130,19,0.0060702875399361025,0.7419343923937134,0.006796366130745051,2285,826,6,13,0.6842105263157895,0.7344905175184828,0.734185303514377
MI,clinic4_lama_tama_ratio,inter_var_ratio,3130,19,0.0060702875399361025,0.7606625048638954,0.006796366130745051,2304,807,6,13,0.6842105263157895,0.7405978784956606,0.740255591054313
MI,clinic4_imata_tama_ratio,inter_var_ratio,3130,19,0.0060702875399361025,0.7478049028066792,0.006796366130745051,2275,836,6,13,0.6842105263157895,0.7312761170041787,0.7309904153354633
MI,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7231216904363126,0.006796366130745051,2345,766,5,14,0.7368421052631579,0.7537769206043073,0.7536741214057509
MI,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7188245444856113,0.006796366130745051,2285,826,5,14,0.7368421052631579,0.7344905175184828,0.7345047923322684
MI,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7078448290446463,0.006796366130745051,2273,838,8,11,0.5789473684210527,0.7306332369013179,0.7297124600638978
MI,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7247458085909083,0.006796366130745051,2270,841,6,13,0.6842105263157895,0.7296689167470267,0.7293929712460064
MI,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7239675853084979,0.006796366130745051,2273,838,7,12,0.631578947368421,0.7306332369013179,0.7300319488817891
MI,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.716422203048605,0.006796366130745051,2253,858,6,13,0.6842105263157895,0.7242044358727098,0.723961661341853
MI,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7317836539274898,0.006796366130745051,2347,764,8,11,0.5789473684210527,0.7544198007071681,0.7533546325878594
MI,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7279602091052124,0.006796366130745051,2289,822,7,12,0.631578947368421,0.7357762777242044,0.7351437699680511
MI,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7310392664399668,0.006796366130745051,2266,845,8,11,0.5789473684210527,0.728383156541305,0.7274760383386581
MI,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7293982303879273,0.006796366130745051,2270,841,5,14,0.7368421052631579,0.7296689167470267,0.7297124600638978
MI,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7569067316313928,0.006796366130745051,2290,821,6,13,0.6842105263157895,0.7360977177756348,0.7357827476038339
MI,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7336615405437412,0.006796366130745051,2273,838,5,14,0.7368421052631579,0.7306332369013179,0.7306709265175719
MI,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7280278806949873,0.006796366130745051,2259,852,7,12,0.631578947368421,0.7261330761812922,0.7255591054313099
MI,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.731546803363278,0.006796366130745051,2270,841,5,14,0.7368421052631579,0.7296689167470267,0.7297124600638978
MI,clinic4_aec_slope,curve_slope,3130,19,0.0060702875399361025,0.7433047420866534,0.006796366130745051,2300,811,5,14,0.7368421052631579,0.7393121182899389,0.739297124600639
MI,clinic4_vat_slope,curve_slope,3130,19,0.0060702875399361025,0.7018220575546871,0.006796366130745051,2283,828,7,12,0.631578947368421,0.733847637415622,0.7332268370607029
MI,clinic4_sat_slope,curve_slope,3130,19,0.0060702875399361025,0.7416298702397266,0.006796366130745051,2268,843,6,13,0.6842105263157895,0.7290260366441659,0.7287539936102236
MI,clinic4_imata_slope,curve_slope,3130,19,0.0060702875399361025,0.7283154849515303,0.006796366130745051,2275,836,6,13,0.6842105263157895,0.7312761170041787,0.7309904153354633
MI,clinic4_nama_slope,curve_slope,3130,19,0.0060702875399361025,0.7266744488994908,0.006796366130745051,2268,843,8,11,0.5789473684210527,0.7290260366441659,0.728115015974441
MI,clinic4_lama_slope,curve_slope,3130,19,0.0060702875399361025,0.7550626808100289,0.006796366130745051,2288,823,6,13,0.6842105263157895,0.735454837672774,0.7351437699680511
MI,clinic4_tama_slope,curve_slope,3130,19,0.0060702875399361025,0.7225803177181139,0.006796366130745051,2264,847,6,13,0.6842105263157895,0.7277402764384442,0.7274760383386581
