use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
True,False,0.0,0.007284079084287187,0.210431654676259,0.023537597639319504,True
True,True,-0.007751937984496027,0.03537981269510926,0.2196969696969697,0.0367718209497858,True
