feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,transformer_minus_clinic4,internal,0.7953044667003477,0.7961633332342715,0.0008588665339237522,0.34941137527845995,0.7267804946203258
HTN,transformer_minus_clinic4,external,0.7176925638464099,0.7233183483183484,0.005625784471938511,2.368668403693061,0.01785225106593675
DM,transformer_minus_clinic4,internal,0.7185621831246012,0.7166168619682369,-0.0019453211563642547,-0.31593758282833123,0.7520498848517242
DM,transformer_minus_clinic4,external,0.665451928176377,0.665137510417456,-0.0003144177589210484,-0.05558884812808092,0.9556693486730024
CKD,transformer_minus_clinic4,internal,0.766080713047784,0.766897746967071,0.0008170339192870024,0.10692616330762132,0.9148475568590255
CKD,transformer_minus_clinic4,external,0.6156217999772443,0.614876550233246,-0.0007452497439982553,-0.16884431134311337,0.8659191032454348
