dataset,rule,features,operating_point,clinical_sensitivity,post_sensitivity,sensitivity_loss,clinical_specificity,post_specificity,specificity_gain,clinical_accuracy,post_accuracy,accuracy_delta,clinical_balanced_accuracy,post_balanced_accuracy,balanced_accuracy_delta,clinical_positive_n,clinical_positive_events,clinical_positive_event_rate,deesc_n,deesc_events,deesc_event_rate,fp_removed,tp_lost,sensitivity_loss_p_exact,specificity_gain_p_exact,accuracy_delta_p_mcnemar,deesc_event_fisher_p,subset_indices,lock_selection_score
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7388137356919875,0.042663891779396446,0.7091743119266055,0.7458715596330275,0.03669724770642202,0.751175697150094,0.7686316740475441,0.017455976897450043,396,104,0.26262626262626265,42,1,0.023809523809523808,41,1,1.0,9.094947017729282e-13,1.9554136088117957e-11,2.8626599314979896e-05,0|5|10|12,0.20255140673360036
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S82.5,0.8294573643410853,0.8062015503875969,0.023255813953488413,0.6753381893860562,0.7252861602497399,0.049947970863683744,0.6935779816513762,0.7348623853211009,0.041284403669724745,0.7523977768635708,0.7657438553186684,0.01334607845509761,419,107,0.2553699284009546,51,3,0.058823529411764705,48,3,0.25,7.105427357601002e-15,1.9674928353197174e-11,0.00024248164994702487,0|5|10|12,0.20255140673360036
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6867845993756504,0.04682622268470349,0.6651376146788991,0.7036697247706422,0.038532110091743066,0.7463357774927603,0.7581209818583678,0.011785204365607593,456,110,0.2412280701754386,48,3,0.0625,45,3,0.25,5.684341886080802e-14,1.312585595769633e-10,0.0011495277735587724,0|5|10|12,0.20255140673360036
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.619146722164412,0.04162330905306966,0.6128440366972477,0.6477064220183486,0.034862385321100864,0.7267462026797022,0.7398059192217409,0.013059716542038635,519,113,0.21772639691714837,42,2,0.047619047619047616,40,2,0.5,1.8189894035458565e-12,4.1109160520136356e-10,0.0030502405421406914,0|5|10|12,0.20255140673360036
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5744016649323621,0.04682622268470338,0.5724770642201835,0.6119266055045871,0.03944954128440359,0.7172760932168526,0.7329372665747083,0.015661173357855662,571,117,0.20490367775831875,47,2,0.0425531914893617,45,2,0.5,5.684341886080802e-14,1.6044054973463062e-11,0.0021428544469429983,0|5|10|12,0.20255140673360036
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7336108220603538,0.037460978147762725,0.7091743119266055,0.7412844036697248,0.032110091743119296,0.751175697150094,0.7660302172317273,0.014854520081633238,396,104,0.26262626262626265,37,1,0.02702702702702703,36,1,1.0,2.9103830456733704e-11,5.529727786779404e-10,0.0001409809221333415,0|5|10|13,0.1597015504292771
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7180020811654526,0.042663891779396446,0.6935779816513762,0.7302752293577982,0.03669724770642202,0.7523977768635708,0.7698537537610208,0.017455976897450043,419,107,0.2553699284009546,42,1,0.023809523809523808,41,1,1.0,9.094947017729282e-13,1.9554136088117957e-11,5.255545485817951e-05,0|5|10|13,0.1597015504292771
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6774193548387096,0.037460978147762725,0.6651376146788991,0.6963302752293578,0.031192660550458662,0.7463357774927603,0.7573143285821455,0.01097855108938528,456,110,0.2412280701754386,38,2,0.05263157894736842,36,2,0.5,2.9103830456733704e-11,5.398760549724102e-09,0.0026091493701819735,0|5|10|13,0.1597015504292771
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6066597294484911,0.02913631633714875,0.6128440366972477,0.6376146788990825,0.02477064220183478,0.7267462026797022,0.7374383918560286,0.010692189176326305,519,113,0.21772639691714837,29,1,0.034482758620689655,28,1,1.0,7.450580596923828e-09,1.1175870895385742e-07,0.009893425054779003,0|5|10|13,0.1597015504292771
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S90,0.9069767441860465,0.8992248062015504,0.007751937984496027,0.5275754422476587,0.5671175858480749,0.03954214360041619,0.5724770642201835,0.6064220183486239,0.03394495412844034,0.7172760932168526,0.7331711960248126,0.015895102807960027,571,117,0.20490367775831875,39,1,0.02564102564102564,38,1,1.0,7.275957614183426e-12,1.4551915228366852e-10,0.001692695713076107,0|5|10|13,0.1597015504292771
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_slope_112_125_max,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7377731529656608,0.04162330905306977,0.7091743119266055,0.744954128440367,0.0357798165137615,0.751175697150094,0.7681113826843808,0.016935685534286815,396,104,0.26262626262626265,41,1,0.024390243902439025,40,1,1.0,1.8189894035458565e-12,3.8198777474462986e-11,4.7213294171020534e-05,0|5|10|14,0.19413093714604346
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_slope_112_125_max,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7232049947970863,0.04786680541103017,0.6935779816513762,0.7339449541284404,0.04036697247706422,0.7523977768635708,0.7685792415845897,0.01618146472101889,419,107,0.2553699284009546,48,2,0.041666666666666664,46,2,0.5,2.842170943040401e-14,8.363087999896379e-12,7.60762610956897e-05,0|5|10|14,0.19413093714604346
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_slope_112_125_max,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6826222684703434,0.042663891779396446,0.6651376146788991,0.7,0.034862385321100864,0.7463357774927603,0.7560398164057143,0.009704038912954016,456,110,0.2412280701754386,44,3,0.06818181818181818,41,3,0.25,9.094947017729282e-13,1.6183321349672042e-09,0.0028511918612583557,0|5|10|14,0.19413093714604346
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_slope_112_125_max,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6181061394380853,0.04058272632674298,0.6128440366972477,0.6477064220183486,0.034862385321100864,0.7267462026797022,0.7431615968508256,0.016415394171123365,519,113,0.21772639691714837,40,1,0.025,39,1,1.0,3.637978807091713e-12,7.457856554538012e-11,0.0009977766579373337,0|5|10|14,0.19413093714604346
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_slope_112_125_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5744016649323621,0.04682622268470338,0.5724770642201835,0.6119266055045871,0.03944954128440359,0.7172760932168526,0.7329372665747083,0.015661173357855662,571,117,0.20490367775831875,47,2,0.0425531914893617,45,2,0.5,5.684341886080802e-14,1.6044054973463062e-11,0.0021428544469429983,0|5|10|14,0.19413093714604346
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.7377731529656608,0.04162330905306977,0.7091743119266055,0.7440366972477064,0.034862385321100864,0.751175697150094,0.7642354136921328,0.013059716542038746,396,104,0.26262626262626265,42,2,0.047619047619047616,40,2,0.5,1.8189894035458565e-12,4.1109160520136356e-10,0.00031243376495850326,0|5|10|15,0.20150518338667756
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S82.5,0.8294573643410853,0.8062015503875969,0.023255813953488413,0.6753381893860562,0.7232049947970863,0.04786680541103017,0.6935779816513762,0.7330275229357798,0.03944954128440359,0.7523977768635708,0.7647032725923416,0.012305495728770821,419,107,0.2553699284009546,49,3,0.061224489795918366,46,3,0.25,2.842170943040401e-14,6.981082378842984e-11,0.0003941234697298436,0|5|10|15,0.20150518338667756
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6857440166493236,0.0457856399583767,0.6651376146788991,0.7027522935779816,0.03761467889908254,0.7463357774927603,0.7576006904952044,0.011264913002444144,456,110,0.2412280701754386,47,3,0.06382978723404255,44,3,0.25,1.1368683772161603e-13,2.4647306418046355e-10,0.0018211297494895205,0|5|10|15,0.20150518338667756
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6212278876170656,0.043704474505723234,0.6128440366972477,0.6504587155963303,0.03761467889908254,0.7267462026797022,0.7447224709403157,0.017976268260613493,519,113,0.21772639691714837,43,1,0.023255813953488372,42,1,1.0,4.547473508864641e-13,1.000444171950221e-11,0.00036092023028271145,0|5|10|15,0.20150518338667756
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5733610822060354,0.0457856399583767,0.5724770642201835,0.6110091743119266,0.038532110091743066,0.7172760932168526,0.7324169752115448,0.015140881994692212,571,117,0.20490367775831875,46,2,0.043478260869565216,44,2,0.5,1.1368683772161603e-13,3.0752289603697136e-11,0.0034837667946365242,0|5|10|15,0.20150518338667756
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b08_105_120,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7294484911550468,0.03329864724245579,0.7091743119266055,0.7376146788990826,0.028440366972477094,0.751175697150094,0.7639490517790738,0.012773354628979772,396,104,0.26262626262626265,33,1,0.030303030303030304,32,1,1.0,4.656612873077393e-10,7.916241884231567e-09,0.0006523517123071024,0|5|10|16,0.16367050272386038
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b08_105_120,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7159209157127991,0.04058272632674298,0.6935779816513762,0.7275229357798165,0.03394495412844034,0.7523977768635708,0.7649372020424461,0.012539425178875296,419,107,0.2553699284009546,41,2,0.04878048780487805,39,2,0.5,3.637978807091713e-12,7.839844329282641e-10,0.0005624198903253936,0|5|10|16,0.16367050272386038
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b08_105_120,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6753381893860562,0.03537981269510926,0.6651376146788991,0.6935779816513762,0.028440366972477094,0.7463357774927603,0.7523977768635708,0.0060619993708105335,456,110,0.2412280701754386,37,3,0.08108108108108109,34,3,0.25,1.1641532182693481e-10,1.233129296451807e-07,0.015597952034022956,0|5|10|16,0.16367050272386038
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b08_105_120,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6108220603537982,0.03329864724245579,0.6128440366972477,0.6412844036697247,0.028440366972476983,0.7267462026797022,0.739519557308682,0.012773354628979772,519,113,0.21772639691714837,33,1,0.030303030303030304,32,1,1.0,4.656612873077393e-10,7.916241884231567e-09,0.0039305984986222845,0|5|10|16,0.16367050272386038
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b08_105_120,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5712799167533819,0.04370447450572312,0.5724770642201835,0.6091743119266055,0.03669724770642202,0.7172760932168526,0.7313763924852181,0.014100299268365535,571,117,0.20490367775831875,44,2,0.045454545454545456,42,2,0.5,4.547473508864641e-13,1.1266365618212149e-10,0.0033861340856676326,0|5|10|16,0.16367050272386038
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b02_111_114,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7294484911550468,0.03329864724245579,0.7091743119266055,0.7376146788990826,0.028440366972477094,0.751175697150094,0.7639490517790738,0.012773354628979772,396,104,0.26262626262626265,33,1,0.030303030303030304,32,1,1.0,4.656612873077393e-10,7.916241884231567e-09,0.0006523517123071024,0|5|10|17,0.16950477482458456
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b02_111_114,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7180020811654526,0.042663891779396446,0.6935779816513762,0.7293577981651376,0.03577981651376139,0.7523977768635708,0.7659777847687728,0.013580007905201974,419,107,0.2553699284009546,43,2,0.046511627906976744,41,2,0.5,9.094947017729282e-13,2.1532287064474076e-10,0.00034128526048941436,0|5|10|17,0.16950477482458456
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b02_111_114,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6774193548387096,0.037460978147762725,0.6651376146788991,0.6963302752293578,0.031192660550458662,0.7463357774927603,0.7573143285821455,0.01097855108938528,456,110,0.2412280701754386,38,2,0.05263157894736842,36,2,0.5,2.9103830456733704e-11,5.398760549724102e-09,0.0026091493701819735,0|5|10|17,0.16950477482458456
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b02_111_114,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6097814776274714,0.032258064516129004,0.6128440366972477,0.6403669724770642,0.02752293577981646,0.7267462026797022,0.7389992659455187,0.012253063265816433,519,113,0.21772639691714837,32,1,0.03125,31,1,1.0,9.313225746154785e-10,1.5366822481155396e-08,0.0064807169066344065,0|5|10|17,0.16950477482458456
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_norm__norm_haar_b02_111_114,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5691987513007284,0.04162330905306966,0.5724770642201835,0.6073394495412844,0.034862385321100864,0.7172760932168526,0.7303358097588913,0.013059716542038746,571,117,0.20490367775831875,42,2,0.047619047619047616,40,2,0.5,1.8189894035458565e-12,4.1109160520136356e-10,0.005206974068570945,0|5|10|17,0.16950477482458456
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7388137356919875,0.042663891779396446,0.7091743119266055,0.7458715596330275,0.03669724770642202,0.751175697150094,0.7686316740475441,0.017455976897450043,396,104,0.26262626262626265,42,1,0.023809523809523808,41,1,1.0,9.094947017729282e-13,1.9554136088117957e-11,2.8626599314979896e-05,0|5|11|12,0.20322738330098813
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7232049947970863,0.04786680541103017,0.6935779816513762,0.7339449541284404,0.04036697247706422,0.7523977768635708,0.7685792415845897,0.01618146472101889,419,107,0.2553699284009546,48,2,0.041666666666666664,46,2,0.5,2.842170943040401e-14,8.363087999896379e-12,7.60762610956897e-05,0|5|11|12,0.20322738330098813
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6836628511966701,0.043704474505723234,0.6651376146788991,0.7009174311926606,0.0357798165137615,0.7463357774927603,0.7565601077688777,0.010224330276117466,456,110,0.2412280701754386,45,3,0.06666666666666667,42,3,0.25,4.547473508864641e-13,8.654978955746628e-10,0.0028282412042470403,0|5|11|12,0.20322738330098813
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.6212278876170656,0.043704474505723234,0.6128440366972477,0.6495412844036698,0.03669724770642202,0.7267462026797022,0.7408465019480677,0.014100299268365424,519,113,0.21772639691714837,44,2,0.045454545454545456,42,2,0.5,4.547473508864641e-13,1.1266365618212149e-10,0.001945948274032431,0|5|11|12,0.20322738330098813
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5723204994797086,0.04474505723204991,0.5724770642201835,0.6100917431192661,0.03761467889908254,0.7172760932168526,0.7318966838483815,0.014620590631528874,571,117,0.20490367775831875,45,2,0.044444444444444446,43,2,0.5,2.2737367544323206e-13,5.88897819397971e-11,0.003336568411318258,0|5|11|12,0.20322738330098813
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.736732570239334,0.04058272632674298,0.7091743119266055,0.7440366972477064,0.034862385321100864,0.751175697150094,0.7675910913212174,0.016415394171123365,396,104,0.26262626262626265,40,1,0.025,39,1,1.0,3.637978807091713e-12,7.457856554538012e-11,8.358783417143894e-05,0|5|11|13,0.15837976949277255
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7190426638917794,0.043704474505723234,0.6935779816513762,0.7302752293577982,0.03669724770642202,0.7523977768635708,0.7664980761319362,0.014100299268365424,419,107,0.2553699284009546,44,2,0.045454545454545456,42,2,0.5,4.547473508864641e-13,1.1266365618212149e-10,0.00035627468648463396,0|5|11|13,0.15837976949277255
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6784599375650364,0.03850156087408951,0.6651376146788991,0.6972477064220184,0.032110091743119296,0.7463357774927603,0.757834619945309,0.01149884245254873,456,110,0.2412280701754386,39,2,0.05128205128205128,37,2,0.5,1.4551915228366852e-11,2.841261448338628e-09,0.002674914942038941,0|5|11|13,0.15837976949277255
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.6066597294484911,0.02913631633714875,0.6128440366972477,0.636697247706422,0.023853211009174258,0.7267462026797022,0.7335624228637805,0.006816220184078237,519,113,0.21772639691714837,30,2,0.06666666666666667,28,2,0.5,7.450580596923828e-09,8.67992639541626e-07,0.0397068890064783,0|5|11|13,0.15837976949277255
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S90,0.9069767441860465,0.8992248062015504,0.007751937984496027,0.5275754422476587,0.5681581685744017,0.04058272632674298,0.5724770642201835,0.6073394495412844,0.034862385321100864,0.7172760932168526,0.7336914873879761,0.016415394171123476,571,117,0.20490367775831875,40,1,0.025,39,1,1.0,3.637978807091713e-12,7.457856554538012e-11,0.0017319662097665424,0|5|11|13,0.15837976949277255
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_slope_112_125_max,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7388137356919875,0.042663891779396446,0.7091743119266055,0.7458715596330275,0.03669724770642202,0.751175697150094,0.7686316740475441,0.017455976897450043,396,104,0.26262626262626265,42,1,0.023809523809523808,41,1,1.0,9.094947017729282e-13,1.9554136088117957e-11,2.8626599314979896e-05,0|5|11|14,0.18356862026910212
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_slope_112_125_max,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7232049947970863,0.04786680541103017,0.6935779816513762,0.7348623853211009,0.041284403669724745,0.7523977768635708,0.7724552105768377,0.02005743371326696,419,107,0.2553699284009546,47,1,0.02127659574468085,46,1,1.0,2.842170943040401e-14,6.821210263296962e-13,1.058017275081645e-05,0|5|11|14,0.18356862026910212
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_slope_112_125_max,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6826222684703434,0.042663891779396446,0.6651376146788991,0.7,0.034862385321100864,0.7463357774927603,0.7560398164057143,0.009704038912954016,456,110,0.2412280701754386,44,3,0.06818181818181818,41,3,0.25,9.094947017729282e-13,1.6183321349672042e-09,0.0028511918612583557,0|5|11|14,0.18356862026910212
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_slope_112_125_max,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.6149843912591051,0.037460978147762725,0.6128440366972477,0.6440366972477064,0.031192660550458662,0.7267462026797022,0.7377247537690874,0.010978551089385169,519,113,0.21772639691714837,38,2,0.05263157894736842,36,2,0.5,2.9103830456733704e-11,5.398760549724102e-09,0.007363313062832187,0|5|11|14,0.18356862026910212
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_norm__norm_curv_082_097_min + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_slope_112_125_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5712799167533819,0.04370447450572312,0.5724770642201835,0.6091743119266055,0.03669724770642202,0.7172760932168526,0.7313763924852181,0.014100299268365535,571,117,0.20490367775831875,44,2,0.045454545454545456,42,2,0.5,4.547473508864641e-13,1.1266365618212149e-10,0.0033861340856676326,0|5|11|14,0.18356862026910212
