rank,model_type,curve_feat_kind,curve_feat_param,use_stage1_score,model_kwargs,feat_k,sens_delta,spec_delta,ppv,ni_ci_upper,pass
252,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 100}",8,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
253,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 100}",8,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
254,logreg,band,8,True,{'C': 0.1},8,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
255,hgb,band,16,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 300}",16,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
256,hgb,band,16,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 100}",16,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
257,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 100}",16,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
258,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 100}",32,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
259,hgb,cluster_band,16,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",16,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
260,hgb,cluster_band,16,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",16,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
261,hgb,cluster_band,16,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",16,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
262,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 500}",12,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
263,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 150}",12,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
264,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",12,0.0,0.004162330905307043,0.20930232558139536,0.023537597639319504,True
265,hgb,band,16,True,,16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
266,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 100}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
267,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 500}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
268,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 150}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
269,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 300}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
270,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 500}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
271,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 150}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
272,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
273,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 150}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
274,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 500}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
275,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
276,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 100}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
277,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 150}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
278,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 300}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
279,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 100}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
280,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 150}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
281,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 300}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
282,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 500}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
283,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 300}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
284,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",6,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
285,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 150}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
286,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 500}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
287,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 100}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
288,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 100}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
289,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
290,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 100}",4,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
291,hgb,band,8,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 500}",8,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
292,hgb,band,8,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 300}",8,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
293,hgb,band,8,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 500}",8,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
294,hgb,band,8,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 150}",8,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
295,hgb,band,8,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 300}",8,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
296,hgb,band,8,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 500}",8,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
297,hgb,band,16,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 500}",16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
298,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
299,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 500}",16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
300,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
301,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 100}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
302,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 300}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
303,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 150}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
304,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 500}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
305,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 100}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
306,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 150}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
307,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 150}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
308,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 300}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
309,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
310,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",32,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
311,hgb,cluster_band,16,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 150}",16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
312,hgb,cluster_band,16,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",16,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
313,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 300}",12,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
314,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 100}",12,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
315,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 300}",12,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
316,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 100}",12,0.0,0.003121748178980255,0.20892857142857144,0.023537597639319504,True
317,hgb,pca,0.9,True,,4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
318,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 300}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
319,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 150}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
320,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 500}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
321,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 100}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
322,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 100}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
323,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 300}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
324,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
325,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 300}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
326,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 300}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
327,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 500}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
328,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 500}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
329,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 100}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
330,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 100}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
331,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 500}",6,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
332,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 100}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
333,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 300}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
334,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 500}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
335,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 300}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
336,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 150}",4,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
337,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 500}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
338,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 300}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
339,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 100}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
340,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 150}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
341,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 500}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
342,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 300}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
343,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 100}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
344,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",8,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
345,hgb,band,16,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 500}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
346,hgb,band,16,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 300}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
347,hgb,band,16,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 150}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
348,hgb,band,16,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 500}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
349,hgb,band,16,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
350,hgb,band,16,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 300}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
351,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 300}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
352,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 500}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
353,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",16,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
354,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 500}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
355,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 300}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
356,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 500}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
357,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 100}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
358,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 150}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
359,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 100}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
360,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 500}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
361,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 100}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
362,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 500}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
363,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",32,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
364,hgb,combo,"(8, 0.9)",True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 300}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
365,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
366,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 150}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
367,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 300}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
368,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 100}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
369,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
370,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
371,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",12,0.0,0.002081165452653466,0.20855614973262032,0.023537597639319504,True
372,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 500}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
373,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 300}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
374,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 500}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
375,hgb,pca,0.9,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 150}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
376,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 300}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
377,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 100}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
378,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
379,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 500}",6,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
380,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 100}",6,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
381,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 300}",6,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
382,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 300}",6,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
383,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 500}",6,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
384,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",6,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
385,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 150}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
386,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 100}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
387,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 150}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
388,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 300}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
389,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
390,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
391,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 500}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
392,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",4,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
393,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 100}",8,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
394,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 500}",8,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
395,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 300}",8,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
396,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",8,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
397,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 300}",8,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
398,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 500}",8,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
399,hgb,band,16,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 500}",16,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
400,hgb,band,16,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 300}",16,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
401,hgb,band,16,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 500}",16,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
402,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 500}",16,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
403,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 150}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
404,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 500}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
405,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 500}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
406,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 300}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
407,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 150}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
408,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 300}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
409,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",32,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
410,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 300}",12,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
411,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 500}",12,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
412,hgb,combo,"(8, 0.9)",True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 500}",12,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
413,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",12,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
414,hgb,band,8,True,,8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
415,hgb,pca,0.9,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
416,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
417,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 150}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
418,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
