use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,-0.015503875968992165,0.02809573361082207,0.2153558052434457,0.04891473947306046,True
True,False,-0.015503875968992165,0.05202913631633721,0.22504892367906065,0.04891473947306046,True
True,True,-0.007751937984496027,0.021852237252861673,0.2144177449168207,0.0367718209497858,True
