feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
DM,cnn_minus_clinic4,internal,0.7185621831246012,0.7253886445287581,0.0068264614041568805,0.7507652665366773,0.45279393624084874
DM,cnn_minus_clinic4,external,0.665451928176377,0.6743010834154103,0.00884915523903329,1.1259302787196939,0.26019503187117243
