feature,model,section,n,auc_baseline,auc_extended,auc_diff,z,p_value,q_value_bh
DM,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.6484329728670281,0.651861344036541,0.0034283711695128893,0.9396157400631636,0.34741469956075766,0.6737739627844997
DM,clinic4_aec_slope,curve_slope,3130,0.6484329728670281,0.6496766029246345,0.0012436300576064152,0.2555825249080346,0.7982732134347821,0.9598043320216206
DM,clinic4_vat_slope,curve_slope,3130,0.6484329728670281,0.662694506936633,0.014261534069604953,2.2947825167908027,0.021745591074841097,0.17950429052467287
DM,clinic4_sat_slope,curve_slope,3130,0.6484329728670281,0.651439521764325,0.0030065488972969012,0.8026827915965974,0.4221581017229721,0.7302194191964922
DM,clinic4_imata_slope,curve_slope,3130,0.6484329728670281,0.6547576439308723,0.006324671063844267,1.4537263152438054,0.14602219935115932,0.4596108569741408
DM,clinic4_nama_slope,curve_slope,3130,0.6484329728670281,0.6662682789651294,0.017835306098101356,2.375110528239771,0.017543695948439523,0.16595807220829398
DM,clinic4_lama_slope,curve_slope,3130,0.6484329728670281,0.6513180880798991,0.0028851152128710478,0.6245057505160001,0.5322954949705996,0.812308950736105
DM,clinic4_tama_slope,curve_slope,3130,0.6484329728670281,0.6582749599481883,0.009841987081160242,1.7773707061741129,0.0755072672339378,0.30933030136507633
HTN,clinic4_bmi,scalar,3130,0.6704875688272282,0.6687085383593576,-0.0017790304678705349,-3.369655276555805,0.0007526227372163159,0.03267316736080787
HTN,clinic4_smi,scalar,3130,0.6704875688272282,0.6718011170258611,0.0013135481986329411,0.8251773094321029,0.4092709336224877,0.7209176078487857
HTN,clinic4_vat,scalar,3130,0.6704875688272282,0.6706161932563955,0.00012862442916738992,0.12897742294948217,0.897375513472404,0.9816862849808664
HTN,clinic4_sat,scalar,3130,0.6704875688272282,0.6701484082480169,-0.00033916057921123954,-0.24460976680962176,0.806758600947245,0.9598043320216206
HTN,clinic4_imata,scalar,3130,0.6704875688272282,0.6698780008803042,-0.0006095679469239057,-1.2037882057537657,0.22867144942836637,0.5628835678236711
HTN,clinic4_nama,scalar,3130,0.6704875688272282,0.6732340786970971,0.002746509869868907,1.2511801689643407,0.21086875170526242,0.5398240043654718
HTN,clinic4_lama,scalar,3130,0.6704875688272282,0.6691608621192174,-0.0013267067080107164,-1.7583183213735911,0.07869336200865815,0.30933030136507633
HTN,clinic4_tama,scalar,3130,0.6704875688272282,0.6718642778708742,0.0013767090436460627,0.8549334857451918,0.3925879714198025,0.6991809868963657
HTN,clinic4_vat_sat_ratio,inter_var_ratio,3130,0.6704875688272282,0.6784751129822512,0.007987544155023008,2.4748895289410426,0.013327739369423632,0.15052505640760808
HTN,clinic4_lama_tama_ratio,inter_var_ratio,3130,0.6704875688272282,0.6725504941349234,0.0020629253076952514,0.9246757119657988,0.35513461693485104,0.6799938611167876
HTN,clinic4_imata_tama_ratio,inter_var_ratio,3130,0.6704875688272282,0.6706050085234244,0.00011743969619626426,0.3698788611005202,0.7114727526083273,0.9356354006904031
HTN,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.6728689300618648,0.002381361234636614,0.9603252618302525,0.3368915398938519,0.6737739627844997
HTN,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.6704957928955892,8.224068361095682e-06,0.014142629002031186,0.9887161908245873,0.9923977189894205
HTN,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.6745170333614268,0.004029464534198612,1.2790580356171972,0.20087661968940151,0.5318491679165829
HTN,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.671102400177903,0.0006148313506748604,0.6114625725621082,0.5408933889654088,0.812308950736105
HTN,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.6685614920170614,-0.0019260768101667658,-2.060076495019582,0.03939122853607663,0.22244458467431508
HTN,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.6697549688176224,-0.0007326000096057328,-1.7880613352962378,0.07376611275148075,0.30933030136507633
HTN,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.6741920181797966,0.0037044493525684175,1.1737638429181574,0.24048963025902947,0.5726865062752199
HTN,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.6703668395036874,-0.00012072932354079136,-0.17739066545640939,0.8592015389329082,0.9703381539704061
HTN,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.672453779090997,0.001966210263768864,0.6518176890043083,0.5145187889849292,0.8031512803667188
HTN,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.670409604659165,-7.796416806316042e-05,-0.09469516806588005,0.9245569560568955,0.9861940864606885
HTN,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.6727827418254405,0.002295172998212358,0.919746773210996,0.3577051040249768,0.6799938611167876
HTN,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.6694141634247389,-0.0010734054024892359,-1.9027389569719209,0.05707461593311013,0.2754594274615575
HTN,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,0.6704875688272282,0.671061608798832,0.0005740399716038791,0.25900289094761236,0.7956330099338931,0.9598043320216206
HTN,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.6704875688272282,0.6706076402253001,0.00012007139807190814,0.0975654780015814,0.9222773382434805,0.9861940864606885
HTN,clinic4_aec_slope,curve_slope,3130,0.6704875688272282,0.6707227771823553,0.00023520835512713667,0.23838832360414272,0.8115799228332641,0.9598043320216206
HTN,clinic4_vat_slope,curve_slope,3130,0.6704875688272282,0.6713234631354491,0.0008358943082209525,0.7560155575824825,0.449639868056804,0.7524240736464007
HTN,clinic4_sat_slope,curve_slope,3130,0.6704875688272282,0.6708188343008128,0.000331265473584641,0.1959786479602038,0.8446268783809812,0.9668424472062948
HTN,clinic4_imata_slope,curve_slope,3130,0.6704875688272282,0.6700905108067549,-0.0003970580204732954,-1.4644065532263961,0.1430828986415713,0.4578652756530282
HTN,clinic4_nama_slope,curve_slope,3130,0.6704875688272282,0.6713326740920135,0.0008451052647853174,0.41625561500005326,0.6772229674469155,0.9029639565958872
HTN,clinic4_lama_slope,curve_slope,3130,0.6704875688272282,0.6713333320174824,0.0008457631902542007,0.5287501086609299,0.596978811626559,0.848996806242427
HTN,clinic4_tama_slope,curve_slope,3130,0.6704875688272282,0.6702786774908565,-0.0002088913363716971,-0.1560872264117628,0.8759642668020248,0.9703381539704061
DL,clinic4_bmi,scalar,3130,0.5472012573742884,0.5474375962144459,0.00023633884015750173,0.1862996633265952,0.8522097714687011,0.9681909829703587
DL,clinic4_smi,scalar,3130,0.5472012573742884,0.5696043713645146,0.02240311399022621,2.1616104935870046,0.030648211933287674,0.19821971833794616
DL,clinic4_vat,scalar,3130,0.5472012573742884,0.5485237217039126,0.00132246432962424,0.39650076813891894,0.6917356413045299,0.9159534008997914
DL,clinic4_sat,scalar,3130,0.5472012573742884,0.5530064108524729,0.005805153478184555,0.8562877159001331,0.3918386542906752,0.6991809868963657
DL,clinic4_imata,scalar,3130,0.5472012573742884,0.5572075597433592,0.010006302369070852,1.278740291247335,0.20098852625708852,0.5318491679165829
DL,clinic4_nama,scalar,3130,0.5472012573742884,0.5675276890969014,0.02032643172261306,2.017329330953827,0.04366115667736054,0.2272356580157564
DL,clinic4_lama,scalar,3130,0.5472012573742884,0.5518402142805484,0.004638956906260039,0.6589658886653356,0.5099176735326363,0.8024933878546407
DL,clinic4_tama,scalar,3130,0.5472012573742884,0.5695133227949457,0.022312065420657334,2.176121143202733,0.02954620333863817,0.19821971833794616
DL,clinic4_vat_sat_ratio,inter_var_ratio,3130,0.5472012573742884,0.5778039085019991,0.030602651127710767,3.3356952745641237,0.0008508637333543716,0.03267316736080787
DL,clinic4_lama_tama_ratio,inter_var_ratio,3130,0.5472012573742884,0.540770387130769,-0.006430870243519404,-2.6279586585533092,0.008589895443157136,0.11426399617817821
DL,clinic4_imata_tama_ratio,inter_var_ratio,3130,0.5472012573742884,0.5469642727995949,-0.00023698457469345513,-0.08080503827212968,0.9355970012135342,0.9923977189894205
DL,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.5520274772959737,0.004826219921685304,0.5828130561495881,0.5600191547822733,0.8271052132168959
DL,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.5458710442302328,-0.0013302131440555698,-0.5618900974144139,0.5741909009879641,0.8289071653360084
DL,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.5782707745714906,0.03106951719720219,2.969262664527817,0.002985153100546543,0.08187848504356232
DL,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.5472542076062362,5.295023194784587e-05,0.009528190436146491,0.9923977189894205,0.9923977189894205
DL,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.538042804450919,-0.009158452923369365,-2.411447137901167,0.01588935503651644,0.16595807220829398
DL,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.5396784500304787,-0.007522807343809723,-2.7274478999959664,0.0063826336078904,0.09426658867038129
DL,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.5491597702218227,0.001958512847534344,0.33251616693241576,0.7394995340909707,0.9402907983143467
DL,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.5562783477461282,0.009077090371839791,1.359414726217424,0.1740152072571428,0.5300339169420265
DL,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.540388758020023,-0.006812499354265422,-1.8053624587025325,0.07101798172932347,0.30933030136507633
DL,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.5448249542819948,-0.00237630309229353,-1.7568482952179276,0.07894367066087886,0.30933030136507633
DL,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.5291955955738772,-0.018005661800411188,-4.019697343917883,5.827295276027417e-05,0.009073143567528546
DL,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.5362495996445877,-0.010951657729700637,-3.8183619307807017,0.00013434073638804415,0.009073143567528546
DL,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,0.5472012573742884,0.5431996404550103,-0.004001616919278028,-1.2618018429328741,0.20702009887996786,0.5371332295264031
DL,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.5472012573742884,0.542528076537623,-0.004673180836665347,-2.1432955536333664,0.03208937364367795,0.19821971833794616
DL,clinic4_aec_slope,curve_slope,3130,0.5472012573742884,0.5455184731736045,-0.0016827842006839067,-0.7641975648068007,0.4447495175468571,0.7524240736464007
DL,clinic4_vat_slope,curve_slope,3130,0.5472012573742884,0.5674921736974242,0.020290916323135844,2.2642736427999366,0.023557289632912322,0.17950429052467287
DL,clinic4_sat_slope,curve_slope,3130,0.5472012573742884,0.5413883550816725,-0.005812902292615885,-2.3733213868323086,0.017628917101844725,0.16595807220829398
DL,clinic4_imata_slope,curve_slope,3130,0.5472012573742884,0.5450593559185445,-0.0021419014557438887,-1.8060388832414045,0.07091226616533171,0.30933030136507633
DL,clinic4_nama_slope,curve_slope,3130,0.5472012573742884,0.5466510915496595,-0.0005501658246288565,-0.10952404764584288,0.9127868492354121,0.9845790733325792
DL,clinic4_lama_slope,curve_slope,3130,0.5472012573742884,0.5345939362944137,-0.012607321079874723,-3.8050634090086812,0.00014176786824263352,0.009073143567528546
DL,clinic4_tama_slope,curve_slope,3130,0.5472012573742884,0.5478967134695059,0.0006954560952174837,0.15347159547119849,0.8780263884561428,0.9703381539704061
Osteoporosis,clinic4_bmi,scalar,3130,0.7686906342018972,0.7695691474610967,0.0008785132591995204,0.6104869273708661,0.5415393004907366,0.812308950736105
Osteoporosis,clinic4_smi,scalar,3130,0.7686906342018972,0.7694590686912692,0.0007684344893720274,0.2508894334614735,0.8018995940685225,0.9598043320216206
Osteoporosis,clinic4_vat,scalar,3130,0.7686906342018972,0.7679221997125251,-0.0007684344893721384,-0.4909214156507944,0.6234820295842823,0.848996806242427
Osteoporosis,clinic4_sat,scalar,3130,0.7686906342018972,0.7680703826719081,-0.0006202515299891243,-0.7330457948025555,0.46353049893153975,0.7587522433237494
Osteoporosis,clinic4_imata,scalar,3130,0.7686906342018972,0.7679497194049819,-0.0007409147969152929,-0.9032069839461616,0.36641605195255444,0.6830279803387423
Osteoporosis,clinic4_nama,scalar,3130,0.7686906342018972,0.7703502833469873,0.0016596491450900919,0.4829199763989009,0.629152557170232,0.8506851477231305
Osteoporosis,clinic4_lama,scalar,3130,0.7686906342018972,0.7672786622889186,-0.0014119719129785935,-1.2220777350889787,0.22167823194808678,0.5600292175530613
Osteoporosis,clinic4_tama,scalar,3130,0.7686906342018972,0.7687922453740456,0.00010161117214835258,0.03795041835512117,0.9697272139433717,0.9923977189894205
Osteoporosis,clinic4_vat_sat_ratio,inter_var_ratio,3130,0.7686906342018972,0.7666139558711147,-0.002076678330782511,-2.2587811006203102,0.02389700471638214,0.17950429052467287
Osteoporosis,clinic4_lama_tama_ratio,inter_var_ratio,3130,0.7686906342018972,0.7701893989910857,0.0014987647891885336,0.4525822991350534,0.6508495471386323,0.8738679234308909
Osteoporosis,clinic4_imata_tama_ratio,inter_var_ratio,3130,0.7686906342018972,0.7661609393952865,-0.002529694806610694,-1.3005160388399095,0.1934241627921487,0.5318491679165829
Osteoporosis,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7650474503004939,-0.0036431839014032796,-0.8944687649120209,0.371071134627459,0.685054402389155
Osteoporosis,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.7650305151051358,-0.0036601190967614494,-2.040857916181249,0.041264951870707764,0.22636773597645402
Osteoporosis,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7693024181342072,0.0006117839323099838,0.16148453715650785,0.8717117890848809,0.9703381539704061
Osteoporosis,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.7695183418750224,0.0008277076731252331,0.5181544435009033,0.6043505170406405,0.848996806242427
Osteoporosis,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7670585047492638,-0.0016321294526333574,-0.6364508894817286,0.5244825808283355,0.8121020606374227
Osteoporosis,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.768220682530711,-0.0004699516711862417,-0.7542973901473787,0.4506706691111254,0.7524240736464007
Osteoporosis,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7682016304359331,-0.0004890037659640578,-0.1187829878571273,0.9054472869758691,0.9821801079060275
Osteoporosis,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.7661990435848421,-0.0024915906170550617,-2.362509746223098,0.018151664147782156,0.16595807220829398
Osteoporosis,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7697829543024922,0.0010923201005950123,0.30253920170471216,0.7622410540371506,0.9598043320216206
Osteoporosis,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.7657566116061127,-0.002934022595784458,-1.6071171864126061,0.10802866386864647,0.37038399040678793
Osteoporosis,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7680153432869944,-0.0006752909149028152,-0.20641241687596765,0.8364687724071342,0.9668424472062948
Osteoporosis,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.766707099445584,-0.0019835347563131878,-0.49572074668152094,0.6200914474888127,0.848996806242427
Osteoporosis,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,0.7686906342018972,0.7661948097860026,-0.0024958244158945764,-0.8841312778605327,0.37662535052099533,0.6886863552383915
Osteoporosis,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.7686906342018972,0.7671558821225727,-0.0015347520793245195,-0.5968451405221405,0.5506107768352951,0.819513714359509
Osteoporosis,clinic4_aec_slope,curve_slope,3130,0.7686906342018972,0.7662456153720768,-0.0024450188298204,-2.0768615487478486,0.037814339537288154,0.22001070276240378
Osteoporosis,clinic4_vat_slope,curve_slope,3130,0.7686906342018972,0.7707122731477659,0.002021638945868709,0.5097194253916073,0.6102480418700624,0.848996806242427
Osteoporosis,clinic4_sat_slope,curve_slope,3130,0.7686906342018972,0.7686779328053787,-1.2701396518544072e-05,-0.0116546706312853,0.9907011287555667,0.9923977189894205
Osteoporosis,clinic4_imata_slope,curve_slope,3130,0.7686906342018972,0.7707630787338401,0.0020724445319428852,0.5732888842318639,0.5664491104787077,0.8289071653360084
Osteoporosis,clinic4_nama_slope,curve_slope,3130,0.7686906342018972,0.7688451678595395,0.00015453365764228622,0.06145629004896227,0.9509958240581773,0.9923977189894205
Osteoporosis,clinic4_lama_slope,curve_slope,3130,0.7686906342018972,0.7689086748421322,0.00021804064023500658,0.05823535947373109,0.9535611557160777,0.9923977189894205
Osteoporosis,clinic4_tama_slope,curve_slope,3130,0.7686906342018972,0.7659725353469281,-0.0027180988549690976,-1.883366657052455,0.05965069573792424,0.2754594274615575
MI,clinic4_bmi,scalar,3130,0.7496320357305993,0.7429325483428919,-0.006699487387707426,-1.0235652742680916,0.3060406542126297,0.6386935392263576
MI,clinic4_smi,scalar,3130,0.7496320357305993,0.7367067620836082,-0.012925273646991142,-1.1019893917948307,0.2704662835132461,0.5917972152010367
MI,clinic4_vat,scalar,3130,0.7496320357305993,0.7476695596271296,-0.001962476103469779,-0.1258140819545055,0.8998790945657942,0.9816862849808664
MI,clinic4_sat,scalar,3130,0.7496320357305993,0.7360977177756348,-0.013534317954964514,-1.2986299578779523,0.1940709518114324,0.5318491679165829
MI,clinic4_imata,scalar,3130,0.7496320357305993,0.7724881151770457,0.02285607944644641,0.9934422663142731,0.32049447260835917,0.6477361972716311
MI,clinic4_nama,scalar,3130,0.7496320357305993,0.731665228645384,-0.017966807085215364,-1.965665392742134,0.04933727492477579,0.2492830733041303
MI,clinic4_lama,scalar,3130,0.7496320357305993,0.7654333519430205,0.0158013162124212,0.5659193749874423,0.571448589954261,0.8289071653360084
MI,clinic4_tama,scalar,3130,0.7496320357305993,0.7357255240318733,-0.013906511698726032,-1.1208927798351087,0.262333504604499,0.5856748009774861
MI,clinic4_vat_sat_ratio,inter_var_ratio,3130,0.7496320357305993,0.7266236952071596,-0.023008340523439696,-1.318033205923881,0.18749253227239993,0.5318491679165829
MI,clinic4_lama_tama_ratio,inter_var_ratio,3130,0.7496320357305993,0.7765145747686477,0.02688253903804838,1.0575251748484529,0.290271971392303,0.612441961618925
MI,clinic4_imata_tama_ratio,inter_var_ratio,3130,0.7496320357305993,0.7733847637415622,0.023752728010962842,1.0861673836770076,0.2774049446254859,0.5917972152010367
MI,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.7062545466849379,-0.04337748904566141,-1.4171117753533071,0.15645025032375293,0.48449109777678323
MI,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7060515319156135,-0.043580503814985794,-2.252227917200932,0.024307872675216117,0.17950429052467287
MI,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.7219036018203657,-0.027728433910233607,-0.8068574288211451,0.4197486279105712,0.7302194191964922
MI,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7333401004923108,-0.016291935238288535,-0.8536673943236286,0.3932893051292057,0.6991809868963657
MI,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.7115836843797053,-0.038048351350894016,-2.158453354199003,0.03089260133291104,0.19821971833794616
MI,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7171496726386845,-0.03248236309191488,-1.733624231795107,0.08298477809639367,0.3124132822452468
MI,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.7502241621411291,0.0005921264105297475,0.021579156849308764,0.9827836600853322,0.9923977189894205
MI,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7441844727537261,-0.00544756297687321,-0.3354271448845845,0.7373028941551509,0.9402907983143467
MI,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.7418498029064947,-0.007782232824104618,-0.4965412086131971,0.619512620764466,0.848996806242427
MI,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7275034258742323,-0.022128609856367,-1.1562776571260296,0.24756760427522528,0.5726865062752199
MI,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.754944255527923,0.0053122197973236585,0.19543815735200526,0.8450499472628162,0.9668424472062948
MI,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7305824832089868,-0.019049552521612556,-1.3246717517601543,0.18528004627411154,0.5318491679165829
MI,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,0.7496320357305993,0.7367236799810519,-0.012908355749547407,-0.9082279221155213,0.36375781471935587,0.6830279803387423
MI,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.7496320357305993,0.7358947030063103,-0.013737332724289009,-1.1876018387142668,0.23499031309247997,0.5711156976424829
MI,clinic4_aec_slope,curve_slope,3130,0.7496320357305993,0.7337968837232909,-0.01583515200730845,-0.7220425500915039,0.47026831747669884,0.7587522433237494
MI,clinic4_vat_slope,curve_slope,3130,0.7496320357305993,0.6983031348863963,-0.05132890084420305,-1.5277538281833924,0.12657366989503194,0.41900249344562296
MI,clinic4_sat_slope,curve_slope,3130,0.7496320357305993,0.7467390752677256,-0.002892960462873684,-0.15176922977262527,0.8793689520356806,0.9703381539704061
MI,clinic4_imata_slope,curve_slope,3130,0.7496320357305993,0.7275372616691197,-0.02209477406147964,-1.704888508448149,0.08821521999247718,0.32571773535683884
MI,clinic4_nama_slope,curve_slope,3130,0.7496320357305993,0.7411392512138592,-0.008492784516740182,-1.1327721860544966,0.2573099345744768,0.5825613302708552
MI,clinic4_lama_slope,curve_slope,3130,0.7496320357305993,0.7584970139911011,0.00886497826050181,0.35361599159860874,0.7236266881944996,0.9402907983143467
MI,clinic4_tama_slope,curve_slope,3130,0.7496320357305993,0.7298550136189074,-0.019777022111691966,-2.7480234218701103,0.0059955725974282685,0.09426658867038129
Stroke,clinic4_bmi,scalar,3130,0.5865702139740602,0.5824311906042675,-0.00413902336979266,-1.095146886286388,0.2734522905025132,0.5917972152010367
Stroke,clinic4_smi,scalar,3130,0.5865702139740602,0.5813870958101728,-0.00518311816388739,-0.9447440287580836,0.34478957309372604,0.6737739627844997
Stroke,clinic4_vat,scalar,3130,0.5865702139740602,0.5887872810949735,0.0022170671209132964,0.23656935261460313,0.8129908984174696,0.9598043320216206
Stroke,clinic4_sat,scalar,3130,0.5865702139740602,0.5721265913573607,-0.014443622616699514,-2.304523231715832,0.02119328977809398,0.17950429052467287
Stroke,clinic4_imata,scalar,3130,0.5865702139740602,0.5968561353176738,0.010285921343613613,1.0035972854634059,0.3155727635295372,0.6471355096226966
Stroke,clinic4_nama,scalar,3130,0.5865702139740602,0.5739458191381268,-0.012624394835933361,-2.7325782690865155,0.0062840738654606106,0.09426658867038129
Stroke,clinic4_lama,scalar,3130,0.5865702139740602,0.5871025342179188,0.0005323202438586305,0.057704341694667476,0.9539841352889371,0.9923977189894205
Stroke,clinic4_tama,scalar,3130,0.5865702139740602,0.5793399976092284,-0.007230216364831787,-1.3510545088440977,0.17667797231400884,0.5300339169420265
