feature,cohort,baseline_model,extended_model,auc_baseline,auc_extended,auc_diff,z,p_value
HTN,internal,clinic4,clinic4_meanmAs,0.8082823744248352,0.8129597815074227,0.004677407082587459,1.6245099913617267,0.10426700974937773
HTN,external,clinic4,clinic4_meanmAs,0.7143929411764707,0.7184752941176471,0.004082352941176426,1.258323537650666,0.20827477207864586
HTN,internal,clinic4_meanmAs,clinic4_meanmAs_aec,0.8129597815074227,0.8180256376371086,0.005065856129685908,1.1622065470122842,0.24515157591658543
HTN,external,clinic4_meanmAs,clinic4_meanmAs_aec,0.7184752941176471,0.7308094117647059,0.012334117647058829,2.5441222735253595,0.010955272783554433
HTN,internal,clinic4,clinic4_vatsat,0.8082823744248352,0.8176171654432524,0.009334791018417166,1.898804126065128,0.057590234507295016
HTN,external,clinic4,clinic4_vatsat,0.7143929411764707,0.7284517647058824,0.01405882352941168,2.360195916727915,0.018265285936706545
HTN,internal,clinic4_vatsat,clinic4_vatsat_aec,0.8176171654432524,0.819803693069188,0.0021865276259356303,0.6180193655469254,0.5365625732438344
HTN,external,clinic4_vatsat,clinic4_vatsat_aec,0.7284517647058824,0.733529411764706,0.005077647058823631,1.301561784554696,0.1930662307769756
DM,internal,clinic4,clinic4_meanmAs,0.7269430396593026,0.7264495164581669,-0.0004935232011357149,-0.18577433825219253,0.8526217293085852
DM,external,clinic4,clinic4_meanmAs,0.6618722587719299,0.6628015350877192,0.000929276315789318,0.3723475882172514,0.709634071370504
DM,internal,clinic4_meanmAs,clinic4_meanmAs_aec,0.7264495164581669,0.7482421701712358,0.021792653713068932,2.4982871520964895,0.012479505994726926
DM,external,clinic4_meanmAs,clinic4_meanmAs_aec,0.6628015350877192,0.698580043859649,0.035778508771929785,3.7743213322212257,0.00016044384757353015
DM,internal,clinic4,clinic4_vatsat,0.7269430396593026,0.7314180196965664,0.004474980037263765,0.7159327046882938,0.4740329029774637
DM,external,clinic4,clinic4_vatsat,0.6618722587719299,0.6741502192982456,0.01227796052631569,1.9185664757130696,0.055039221693243025
DM,internal,clinic4_vatsat,clinic4_vatsat_aec,0.7314180196965664,0.7458189158016147,0.014400896105048355,1.9740722844846026,0.04837352427138376
DM,external,clinic4_vatsat,clinic4_vatsat_aec,0.6741502192982456,0.6986184210526316,0.02446820175438602,3.1510658645173804,0.001626758013372341
CKD,internal,clinic4,clinic4_meanmAs,0.7917281064556735,0.7981178445123779,0.006389738056704397,0.9523734422667371,0.3409076233342867
CKD,external,clinic4,clinic4_meanmAs,0.6210251934327232,0.6125133673020067,-0.008511826130716549,-1.5301466644810524,0.1259804297903443
CKD,internal,clinic4_meanmAs,clinic4_meanmAs_aec,0.7981178445123779,0.808583588083678,0.010465743571300146,1.0044476344483533,0.3151628997197362
CKD,external,clinic4_meanmAs,clinic4_meanmAs_aec,0.6125133673020067,0.6430379945901743,0.030524627288167627,3.881891939400223,0.00010364693553144272
CKD,internal,clinic4,clinic4_vatsat,0.7917281064556735,0.8063178085476234,0.014589702091949874,1.1996555852389064,0.23027312917362508
CKD,external,clinic4,clinic4_vatsat,0.6210251934327232,0.6205573378624898,-0.00046785557023343305,-0.052999263182871265,0.9577324947849738
CKD,internal,clinic4_vatsat,clinic4_vatsat_aec,0.8063178085476234,0.8114967332014625,0.005178924653839179,0.5036307662362136,0.6145208683990728
CKD,external,clinic4_vatsat,clinic4_vatsat_aec,0.6205573378624898,0.6368418569541423,0.016284519091652516,2.0922141090402055,0.03641936693543435
