feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,crossattn_minus_clinic4,internal,0.7953044667003477,0.7902909447531874,-0.005013521947160315,-1.0569158794663396,0.29054998059208315
HTN,crossattn_minus_clinic4,external,0.7176925638464099,0.7249000999001,0.007207536053690067,1.1987692502071825,0.2306176823611592
DM,crossattn_minus_clinic4,internal,0.7185621831246012,0.7131165429943256,-0.0054456401302755975,-0.60671302030762,0.5440413798522217
DM,crossattn_minus_clinic4,external,0.665451928176377,0.6765474657170998,0.011095537540722789,1.9617645238635397,0.04978990574925128
CKD,crossattn_minus_clinic4,internal,0.766080713047784,0.7515061483865644,-0.014574564661219647,-1.119777781835232,0.2628084695393249
CKD,crossattn_minus_clinic4,external,0.6156217999772443,0.6154056206621914,-0.00021617931505291121,-0.02752504969116897,0.978040960649587
