feature,feature_type,test,TP_stat,FP_stat,stat_label,effect,effect_name,n_TP,n_FP,p_value,q_value_fdr_bh,significant_q<0.05
height_std,clinic,Mann-Whitney U,0.7080017288084058,0.26921174478500853,median,-0.1815182784149756,rank_biserial_r,131,398,0.0018120798391528215,0.010703313637602163,True
age_std,clinic,Mann-Whitney U,0.6556121989661763,0.3288179623716264,median,-0.17681921055659977,rank_biserial_r,131,398,0.0023785141416893694,0.010703313637602163,True
sex_m,clinic,Fisher exact,0.7251908396946565,0.5804020100502513,proportion=1,1.9077681577681578,odds_ratio,131,398,0.0036348502122011306,0.010904550636603392,True
pc1,aec_pca,Mann-Whitney U,-0.500030068687961,-0.21041992094454776,median,0.1324945337373893,rank_biserial_r,131,398,0.02285770925718125,0.05142984582865781,False
pc5,aec_pca,Mann-Whitney U,0.0490067789277045,0.08731981717921736,median,0.0699298016801565,rank_biserial_r,131,398,0.22975116491395486,0.36668994755429724,False
weight_std,clinic,Mann-Whitney U,-0.2756443269987639,-0.3700350618643639,median,0.06776247650466072,rank_biserial_r,131,398,0.24445996503619816,0.36668994755429724,False
pc4,aec_pca,Mann-Whitney U,0.05407495899908718,0.06442917842802634,median,0.05170892631094404,rank_biserial_r,131,398,0.37455030641770803,0.4323476984027217,False
pc2,aec_pca,Mann-Whitney U,0.3380155362177849,0.2559800936815527,median,-0.04856342782615375,rank_biserial_r,131,398,0.40431171285792955,0.4323476984027217,False
pc3,aec_pca,Mann-Whitney U,0.24669248906937952,0.18824244129057266,median,-0.04572480724231842,rank_biserial_r,131,398,0.4323476984027217,0.4323476984027217,False
