feature,feature_type,test,TP_stat,FP_stat,stat_label,effect,effect_name,n_TP,n_FP,p_value,q_value_fdr_bh,significant_q<0.05
pc1,aec_pca,Mann-Whitney U,-0.6219498240789473,-0.03279105577805974,median,0.21570846536894528,rank_biserial_r,94,94,0.01067165376779109,0.09604488391011982,False
pc5,aec_pca,Mann-Whitney U,0.05080147513546028,0.10061538008661307,median,0.06428248076052512,rank_biserial_r,94,94,0.4472845655363651,0.7608306212006196,False
pc2,aec_pca,Mann-Whitney U,0.24953315137024823,0.25033400330723155,median,0.05432322317790861,rank_biserial_r,94,94,0.520870920678359,0.7608306212006196,False
age_std,clinic,Mann-Whitney U,0.49221508066890135,0.3288179623716264,median,-0.052738795835219454,rank_biserial_r,94,94,0.5329643146910992,0.7608306212006196,False
weight_std,clinic,Mann-Whitney U,-0.18125359213316392,-0.3700350618643639,median,-0.038592123132639156,rank_biserial_r,94,94,0.6485588086988741,0.7608306212006196,False
pc4,aec_pca,Mann-Whitney U,0.09310513019748547,0.06228327247247005,median,-0.03847894975101851,rank_biserial_r,94,94,0.6495686239375494,0.7608306212006196,False
pc3,aec_pca,Mann-Whitney U,0.18563754661735843,0.1339218908132733,median,-0.02851969216840189,rank_biserial_r,94,94,0.7365577986619032,0.7608306212006196,False
height_std,clinic,Mann-Whitney U,0.4032864621254906,0.37890924079085697,median,-0.026369397917609838,rank_biserial_r,94,94,0.7557375578390217,0.7608306212006196,False
sex_m,clinic,Fisher exact,0.6595744680851063,0.6276595744680851,proportion=1,1.1493644067796611,odds_ratio,94,94,0.7608306212006196,0.7608306212006196,False
