use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,0.0,0.0,0.20781527531083482,0.023537597639319504,False
True,False,-0.015503875968992165,0.019771071800208206,0.21217712177121772,0.04891473947306046,True
True,True,-0.015503875968992165,0.02809573361082207,0.2153558052434457,0.04891473947306046,True
