feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,gated_minus_clinic4,internal,0.7953044667003477,0.7949240690659456,-0.0003803976344021187,-0.06542120874375612,0.9478386381146232
HTN,gated_minus_clinic4,external,0.7176925638464099,0.7255180716719177,0.007825507825507838,1.375841166488695,0.1688708132400759
DM,gated_minus_clinic4,internal,0.7185621831246012,0.7238861095255682,0.005323926400967016,0.6030238457616439,0.5464928259878387
DM,gated_minus_clinic4,external,0.665451928176377,0.674744298810516,0.009292370634139013,1.4374686422571399,0.15058487672391563
CKD,gated_minus_clinic4,internal,0.766080713047784,0.7592225798464967,-0.006858133201287364,-0.4590462914777506,0.6462009240358983
CKD,gated_minus_clinic4,external,0.6156217999772443,0.6180339060188872,0.0024121060416428808,0.5276185507881659,0.5977641148196979
