feature,model,cohort,scanner,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TotalFat_ratio,clinic4,internal,Revolution CT,69,0.13658378134807347,-0.07161958018112177,0.25723627706765345,0.0905133262225091,0.07414349141013701,0.4151802067005525,0.00038921092986634725
VAT_TotalFat_ratio,clinic4,internal,Sensation 64,122,0.08436300392393692,-0.08776907542817837,0.21401396701926056,0.09089167481026163,0.07440895122552305,0.3187420866673144,0.00034600068077305155
VAT_TotalFat_ratio,clinic4,internal,SOMATOM Definition AS+,85,0.03643702018610828,-0.18699917119631845,0.1869329899123825,0.08534231491640812,0.06770651912927203,0.3029181603420309,0.0048331814318155085
VAT_TotalFat_ratio,clinic4,internal,Ingenuity Core 128,111,0.10808873066564795,-0.043318064831126754,0.21756193982537142,0.0707217068161591,0.05653663619589574,0.3630766217356536,8.985565321655306e-05
VAT_TotalFat_ratio,clinic4,external,Revolution EVO,61,-0.012804859787217682,-0.3066532114885355,0.1621861482743469,0.07663392737421144,0.06713916744387238,0.29174321881436366,0.02252925285570608
VAT_TotalFat_ratio,clinic4,external,SOMATOM Definition Flash,115,0.06683597800307994,-0.08145216957569419,0.17452506071253784,0.08624451857692714,0.06923282504972096,0.2880885708805066,0.0017954947804692885
VAT_TotalFat_ratio,clinic4,external,SOMATOM Force,58,0.17921128741898673,-0.0379447702131779,0.31818810120614893,0.08494754200327954,0.07079180456146247,0.452670212317725,0.0003600529273997545
VAT_TotalFat_ratio,clinic4,external,SOMATOM Definition AS+,84,0.15332118802857952,0.028364940522310218,0.24678413866651827,0.10016275765999058,0.08380122064254511,0.3982625867194116,0.00017548995119349062
VAT_TotalFat_ratio,clinic4,external,iCT 256,52,0.24486767068109383,0.08070707142219281,0.36021631285549904,0.07060971476560336,0.05522550445616445,0.5282037217654294,5.707028419948804e-05
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,internal,Revolution CT,69,0.3881548228782724,0.1955805723788984,0.5197783861274333,0.07619442468318141,0.06071746573538164,0.6577408157357179,8.241861935261496e-10
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,internal,Sensation 64,122,0.2552858543238623,0.12124612794114886,0.3612542843567683,0.08197043535164623,0.06542985092099736,0.5189596193103525,9.136857305799661e-10
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,internal,SOMATOM Definition AS+,85,0.1724114955737197,-0.12964452048739594,0.36081552964269514,0.0790918238949171,0.06276492815383093,0.5371048391240064,1.1612971632432997e-07
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,internal,Ingenuity Core 128,111,0.20773529790686263,-0.13629168484411536,0.41469201697705704,0.06665412957906852,0.05243368766317514,0.6071959196201524,1.6061297529167493e-12
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,external,Revolution EVO,61,0.10939863385897086,-0.25816583125011994,0.3645983138695882,0.07186209486904196,0.058929940609820805,0.44691237836336156,0.00030543776464500534
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,external,SOMATOM Definition Flash,115,0.11697971111110306,-0.0934682927434746,0.2786410369410531,0.08389534229087353,0.06555713980215978,0.4267997023163994,1.969986226024768e-06
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,external,SOMATOM Force,58,0.25865161685905735,-0.016996383653417962,0.4377559026907276,0.08073210967319774,0.06361865387622599,0.5939548834918893,8.886728612561798e-07
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,external,SOMATOM Definition AS+,84,0.06261208983108835,-0.26358973867747515,0.25022457333859965,0.10539174639367646,0.08906042269724254,0.4680311787571848,7.146355706478757e-06
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,external,iCT 256,52,0.11702982584972665,-0.15697355696350598,0.3262218916783042,0.07635297122657418,0.057813552375333435,0.39141530009334,0.00411284490320505
VAT_SAT_ratio,clinic4,internal,Revolution CT,69,0.09657837155197646,-0.11416231399726845,0.21310368107492597,0.2703002810120474,0.21777627902576868,0.3473493207409162,0.003453127130871939
VAT_SAT_ratio,clinic4,internal,Sensation 64,122,0.057626324785364336,-0.08477454318202235,0.17869252154910056,0.28423481520030824,0.22256858182263822,0.2801386656159036,0.0017768254135312168
VAT_SAT_ratio,clinic4,internal,SOMATOM Definition AS+,85,0.012638234992882857,-0.2520325136102167,0.15571585066200802,0.24553143266260571,0.1926781314907565,0.27572187871976284,0.010646076979327285
VAT_SAT_ratio,clinic4,internal,Ingenuity Core 128,111,0.09892776249632362,-0.01331030760978692,0.18986952033717985,0.2096254000355627,0.16240514891522279,0.3290550035774667,0.0004214133329871661
VAT_SAT_ratio,clinic4,external,Revolution EVO,61,0.05188889080443637,-0.1666015128762867,0.179429049926797,0.23918848720847233,0.2028847663635186,0.3092054662709382,0.015318683223670502
VAT_SAT_ratio,clinic4,external,SOMATOM Definition Flash,115,0.07253320001144525,-0.037936639138215926,0.15613650758064077,0.26849131795741893,0.20502029136008557,0.2862339272678909,0.0019277739420622436
VAT_SAT_ratio,clinic4,external,SOMATOM Force,58,0.1531027264141369,-0.08403040958138158,0.2967087435434611,0.23106917698890053,0.19589266967803387,0.4232552310158392,0.0009318753643814084
VAT_SAT_ratio,clinic4,external,SOMATOM Definition AS+,84,0.1284564459346773,0.006313720484577057,0.21879233080474936,0.3010359499260179,0.2440199292168734,0.37092937294539724,0.0005137723552415052
VAT_SAT_ratio,clinic4,external,iCT 256,52,0.2166896908185062,0.07099353844444693,0.32941563107687244,0.21307394951551503,0.16338891397499195,0.49723312779714846,0.00017682870222341822
VAT_SAT_ratio,clinic4_aec_uplow_ratio,internal,Revolution CT,69,0.3385234681859052,0.16853220187818105,0.4602194153561287,0.23129086255247092,0.18110437100062296,0.6031667578800538,4.136184084091749e-08
VAT_SAT_ratio,clinic4_aec_uplow_ratio,internal,Sensation 64,122,0.22753587765613925,0.10661591504022291,0.32221232087589113,0.2573385551845667,0.19981352198576727,0.4951270508796921,6.729570273500117e-09
VAT_SAT_ratio,clinic4_aec_uplow_ratio,internal,SOMATOM Definition AS+,85,0.14536853925697746,-0.24002932151887552,0.3439934113331925,0.2284327579759809,0.18652291710955507,0.5255800771927495,2.4058189089551164e-07
VAT_SAT_ratio,clinic4_aec_uplow_ratio,internal,Ingenuity Core 128,111,0.20670924397920565,-0.05259451126270268,0.38559597394758366,0.19668910161152453,0.14638581400194553,0.5719029169122691,5.513793335842394e-11
VAT_SAT_ratio,clinic4_aec_uplow_ratio,external,Revolution EVO,61,0.10512368375257353,-0.28002169291421825,0.33941637376387107,0.23237647609282136,0.18704794872824576,0.42580540743576534,0.0006233160242898647
VAT_SAT_ratio,clinic4_aec_uplow_ratio,external,SOMATOM Definition Flash,115,0.12439729196649829,-0.0601395789246057,0.2684389104426982,0.2608762893892909,0.1922341554894248,0.41685887414334416,3.5825778197764115e-06
VAT_SAT_ratio,clinic4_aec_uplow_ratio,external,SOMATOM Force,58,0.2452137518155052,-0.08829224745052884,0.4494671621370667,0.2181416730191416,0.17567183930148444,0.5961566003770203,7.90570715837818e-07
VAT_SAT_ratio,clinic4_aec_uplow_ratio,external,SOMATOM Definition AS+,84,-0.009471361815199364,-0.28755967837402174,0.18118686458057096,0.32398195087878723,0.2605096161050452,0.4440258439202543,2.3286698570806775e-05
VAT_SAT_ratio,clinic4_aec_uplow_ratio,external,iCT 256,52,0.08120603738198018,-0.17502764725686853,0.2852292545887955,0.23076636077128573,0.1759832235944321,0.34860044686435704,0.011319346688366611
VAT_TAMA_ratio,clinic4,internal,Revolution CT,69,0.2848403501239344,-0.006590348135435576,0.4451424955518843,0.17566326339469607,0.134303455928761,0.5341591570108546,2.2785382136833653e-06
VAT_TAMA_ratio,clinic4,internal,Sensation 64,122,0.21111205094529673,0.10930831429253225,0.3120874000852308,0.2269075867064507,0.15970243685462235,0.46042873091692926,9.498826492016158e-08
VAT_TAMA_ratio,clinic4,internal,SOMATOM Definition AS+,85,0.010938322705424608,-0.22321767830165343,0.34698961537385437,0.2651129571352935,0.16143821252609564,0.21143215510643965,0.05208064526641652
VAT_TAMA_ratio,clinic4,internal,Ingenuity Core 128,111,0.24068704446241718,0.08727477221602598,0.34959371468569217,0.15107493629754468,0.12005931164100307,0.4911323080944927,4.426684298811415e-08
VAT_TAMA_ratio,clinic4,external,Revolution EVO,61,0.05434649294313454,-0.37410302489172853,0.3162972177039266,0.22708164700002548,0.17829563059458622,0.3896191261748508,0.0019110564010311121
VAT_TAMA_ratio,clinic4,external,SOMATOM Definition Flash,115,0.31471121074447805,0.19872215259181816,0.4052443148390842,0.18459531570823437,0.1470857527747194,0.5751624950544725,1.7815112316525488e-11
VAT_TAMA_ratio,clinic4,external,SOMATOM Force,58,0.41694142284123425,0.24543074118301783,0.5210103319076853,0.19345879680746408,0.15984844398101614,0.6901515878320004,2.056713198715819e-09
VAT_TAMA_ratio,clinic4,external,SOMATOM Definition AS+,84,0.3494804410806046,0.20964793231546933,0.45204525241519883,0.18265521337323,0.15001120606104582,0.6076053885862965,8.864520766323598e-10
VAT_TAMA_ratio,clinic4,external,iCT 256,52,0.23247034028214963,0.010450285245338743,0.37065234660274526,0.17787117073801795,0.13989638546425226,0.5055087415973465,0.0001321011560094814
VAT_TAMA_ratio,clinic4_aec_fpca,internal,Revolution CT,69,0.24264111298468127,-0.07069219599826988,0.4315869197055438,0.18077164414860697,0.13687369491873938,0.5150490324005024,5.951287966731562e-06
VAT_TAMA_ratio,clinic4_aec_fpca,internal,Sensation 64,122,0.311249888884784,0.2188579728554085,0.43662934841814205,0.21201773806548505,0.14688491408218662,0.5816668434053949,2.1296159880604178e-12
VAT_TAMA_ratio,clinic4_aec_fpca,internal,SOMATOM Definition AS+,85,0.12889757737759278,-0.155506235383881,0.5557566644240736,0.24880200586387471,0.1445591735637303,0.40039528578874084,0.00014649192858164965
VAT_TAMA_ratio,clinic4_aec_fpca,internal,Ingenuity Core 128,111,0.3965348166039756,0.2163200609244737,0.5187469398817066,0.13468155568216117,0.10365100727146097,0.6626404357633893,2.3478363345099243e-15
VAT_TAMA_ratio,clinic4_aec_fpca,external,Revolution EVO,61,0.3500337260055686,0.1329956411702562,0.495084369766717,0.18826146233863883,0.15327475495584464,0.638400277971874,3.110906322105224e-08
VAT_TAMA_ratio,clinic4_aec_fpca,external,SOMATOM Definition Flash,115,0.275383565673877,0.1403109250312818,0.3751170721629621,0.18981824441482,0.1506893410463787,0.6002135128350713,1.34587953570032e-12
VAT_TAMA_ratio,clinic4_aec_fpca,external,SOMATOM Force,58,0.43522515893889246,0.2917198206273859,0.5351173207845045,0.19040136571601235,0.14493319720749318,0.7404099672558118,3.0815562988033463e-11
VAT_TAMA_ratio,clinic4_aec_fpca,external,SOMATOM Definition AS+,84,0.24780165484934458,0.04311816259809255,0.40477086445614563,0.19641202797981303,0.15685398682866947,0.5833859991452177,5.759545050053526e-09
VAT_TAMA_ratio,clinic4_aec_fpca,external,iCT 256,52,0.29306360698175105,0.1195735551721849,0.40893848245257,0.1707057499738424,0.13192948222151396,0.5564483578153888,1.8400197115623015e-05
TotalFat_TAMA_ratio,clinic4,internal,Revolution CT,69,0.11047009396992413,-0.2386487488139752,0.2828183598336835,0.3506416998408348,0.2757075699210989,0.3954046460217227,0.0007720362176020872
TotalFat_TAMA_ratio,clinic4,internal,Sensation 64,122,0.14783624181104682,0.03984361379100845,0.26530800319548953,0.430292607773528,0.3170564539464169,0.3950058085840909,6.713797654186444e-06
TotalFat_TAMA_ratio,clinic4,internal,SOMATOM Definition AS+,85,-0.03791597039736083,-0.10527494488700763,0.3116763907312888,1.206637034696777,0.431334095879122,-0.021612611213105468,0.8443510633982113
TotalFat_TAMA_ratio,clinic4,internal,Ingenuity Core 128,111,0.13591194904748216,-0.11471503655017222,0.3007704400667371,0.29199606729759336,0.2306801895469184,0.4249053834580263,3.3482217723187853e-06
TotalFat_TAMA_ratio,clinic4,external,Revolution EVO,61,0.06254239806712825,-0.278432605046587,0.2954585288512833,0.46502416063775165,0.3557099585535822,0.3576944110681798,0.004652216530287483
TotalFat_TAMA_ratio,clinic4,external,SOMATOM Definition Flash,115,0.28054358785773326,0.14483207881069424,0.3888916564759295,0.365535898349404,0.28792946710340067,0.551248390583986,1.7245037224350136e-10
TotalFat_TAMA_ratio,clinic4,external,SOMATOM Force,58,0.3154813515951794,0.15599527019989576,0.4319298643627182,0.4130861246628245,0.3178941556469815,0.5987860459085865,6.867080458323978e-07
