dataset,rule,features,operating_point,clinical_sensitivity,post_sensitivity,sensitivity_loss,clinical_specificity,post_specificity,specificity_gain,clinical_accuracy,post_accuracy,accuracy_delta,clinical_balanced_accuracy,post_balanced_accuracy,balanced_accuracy_delta,clinical_positive_n,clinical_positive_events,clinical_positive_event_rate,deesc_n,deesc_events,deesc_event_rate,fp_removed,tp_lost,sensitivity_loss_p_exact,specificity_gain_p_exact,accuracy_delta_p_mcnemar,deesc_event_fisher_p
g1090_internal,surrogate_mimic_guarded_t0.60_0.80_0.50_0.50_m38656,"thresholds=0.60,0.80,0.50,0.50; patterns=---+,+--+,-+-+,--++,++++",S80,0.8062015503875969,0.7829457364341085,0.023255813953488413,0.696149843912591,0.7346514047866806,0.03850156087408951,0.7091743119266055,0.7403669724770642,0.031192660550458662,0.751175697150094,0.7587985706103946,0.00762287346030055,396,104,0.26262626262626265,40,3,0.075,37,3,0.25,1.4551915228366852e-11,1.946500560734421e-08,0.0038039684165801215
g1090_internal,surrogate_mimic_guarded_t0.60_0.80_0.50_0.50_m38656,"thresholds=0.60,0.80,0.50,0.50; patterns=---+,+--+,-+-+,--++,++++",S85,0.8527131782945736,0.813953488372093,0.03875968992248058,0.6399583766909469,0.6826222684703434,0.042663891779396446,0.6651376146788991,0.6981651376146789,0.03302752293577982,0.7463357774927603,0.7482878784212181,0.0019521009284578783,456,110,0.2412280701754386,46,5,0.10869565217391304,41,5,0.0625,9.094947017729282e-13,4.405936238072172e-08,0.028394466102393545
g1090_internal,surrogate_mimic_guarded_t0.60_0.80_0.50_0.50_m38656,"thresholds=0.60,0.80,0.50,0.50; patterns=---+,+--+,-+-+,--++,++++",S90,0.9069767441860465,0.8682170542635659,0.03875968992248058,0.5275754422476587,0.5827263267429761,0.055150884495317354,0.5724770642201835,0.6165137614678899,0.044036697247706424,0.7172760932168526,0.725471690503271,0.008195597286418388,571,117,0.20490367775831875,58,5,0.08620689655172414,53,5,0.0625,2.220446049250313e-16,3.496476719266895e-11,0.016007710893342124
sdata_external,surrogate_mimic_guarded_t0.60_0.80_0.50_0.50_m38656,"thresholds=0.60,0.80,0.50,0.50; patterns=---+,+--+,-+-+,--++,++++",S80,0.8652482269503546,0.8368794326241135,0.028368794326241176,0.6254777070063694,0.7031847133757961,0.07770700636942673,0.661987041036717,0.7235421166306696,0.06155507559395257,0.745362966978362,0.7700320729999548,0.02466910602159278,416,122,0.2932692307692308,65,4,0.06153846153846154,61,4,0.125,8.673617379884035e-19,3.918664438079533e-14,1.1825739958229805e-06
sdata_external,surrogate_mimic_guarded_t0.60_0.80_0.50_0.50_m38656,"thresholds=0.60,0.80,0.50,0.50; patterns=---+,+--+,-+-+,--++,++++",S85,0.8794326241134752,0.8581560283687943,0.021276595744680882,0.575796178343949,0.6611464968152866,0.08535031847133756,0.6220302375809935,0.6911447084233261,0.06911447084233258,0.7276144012287121,0.7596512625920404,0.032036861363328284,457,124,0.2713347921225383,70,3,0.04285714285714286,67,3,0.25,1.3552527156068805e-20,9.694461487914918e-17,2.8543658408155433e-07
sdata_external,surrogate_mimic_guarded_t0.60_0.80_0.50_0.50_m38656,"thresholds=0.60,0.80,0.50,0.50; patterns=---+,+--+,-+-+,--++,++++",S90,0.9290780141843972,0.900709219858156,0.028368794326241176,0.4840764331210191,0.5707006369426751,0.08662420382165603,0.5518358531317494,0.6209503239740821,0.06911447084233269,0.7065772236527081,0.7357049284004156,0.029127704747707428,536,131,0.24440298507462688,72,4,0.05555555555555555,68,4,0.125,6.776263578034403e-21,4.620814601991648e-16,1.2809018168040948e-05
