use_clinical,use_stage1_score,sens_delta,spec_delta,ppv,ni_ci_upper,pass
False,False,0.0,0.0010405827263267886,0.20818505338078291,0.023537597639319504,True
True,False,0.0,0.009365244536940764,0.2111913357400722,0.023537597639319504,True
True,True,-0.007751937984496027,0.013527575442247697,0.21129326047358835,0.0367718209497858,True
