feature,model,cohort,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TotalFat_ratio,clinic4,internal,387,0.10918772263440468,0.03811663016243852,0.17507364238795453,0.08425730284158452,0.06776334289546723,0.3333281341211404,1.702015550166641e-11
VAT_TotalFat_ratio,clinic4,external,425,0.15385575289474307,0.08760803528300336,0.21380390369773258,0.08637599035261746,0.0703863576725109,0.39919074520844433,1.091094319003533e-17
VAT_TotalFat_ratio,clinic4_aec_sd,internal,387,0.1578276223076457,0.07910239660264486,0.22633975528681718,0.08192471746998661,0.06606957465076577,0.39866927256542206,3.4043855267795857e-16
VAT_TotalFat_ratio,clinic4_aec_sd,external,425,0.14957363948298696,0.08296284222463278,0.21008109356767435,0.08659427760826315,0.06913436847811916,0.3913705015260092,5.2391037759295113e-17
VAT_TotalFat_ratio,clinic4_aec_skew,internal,387,0.10079845090382167,0.028069834204632268,0.1670387739396825,0.08465312191625768,0.0679818188876497,0.3224718065683451,8.159362648121643e-11
VAT_TotalFat_ratio,clinic4_aec_skew,external,425,0.1533105633391687,0.08671902162535634,0.21225567830689382,0.08640381285741229,0.07040024779806,0.4011291478717942,7.347724151365763e-18
VAT_TotalFat_ratio,clinic4_aec_shape_no_fpca,internal,387,0.2611048504046689,0.16328990528234724,0.3445105109409328,0.07673718500821641,0.06070059037413756,0.5135084495219084,2.0154870023512056e-27
VAT_TotalFat_ratio,clinic4_aec_shape_no_fpca,external,425,0.18003199085401278,0.07350734022755069,0.26721987625475035,0.08502943459699347,0.06764069412624653,0.46373216152150487,4.763922410980667e-24
VAT_TotalFat_ratio,clinic4_aec_fpca,internal,387,0.24843525865575233,0.16224271143991859,0.3247867060441517,0.0773922823767782,0.062115019464920145,0.4990911314517198,9.075664949373609e-26
VAT_TotalFat_ratio,clinic4_aec_fpca,external,425,0.2133086355733732,0.14503231823727428,0.27567109747555113,0.08328619631609159,0.06606088337219303,0.4633787412990329,5.207422308803851e-24
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,387,0.25595821756470005,0.15668411602765914,0.3408560202926078,0.0770039703463329,0.060960661366626714,0.5093498092420448,6.15780696296015e-27
VAT_TotalFat_ratio,clinic4_aec_shape_all,external,425,0.16662056287248006,0.05638744919216128,0.25869508027041926,0.0857219865661983,0.06791629584660133,0.45882454630555514,1.624683302483276e-23
VAT_SAT_ratio,clinic4,internal,387,0.08492898810744876,0.022820889572576657,0.14400886570001548,0.25365310334135616,0.19789287581768455,0.2952963337264908,3.161839199207219e-09
VAT_SAT_ratio,clinic4,external,425,0.1294270623924927,0.07302100695745713,0.18360549090582373,0.26669123666344824,0.20803371457281347,0.3710383310490956,2.558093509790757e-15
VAT_SAT_ratio,clinic4_aec_sd,internal,387,0.12518623471511237,0.058481417305069956,0.1859048543190896,0.2480107954470435,0.19325954452354507,0.3556962862634906,5.51604625306927e-13
VAT_SAT_ratio,clinic4_aec_sd,external,425,0.12676406925022188,0.06797816205763496,0.17980711173125258,0.26709881575756605,0.2076361920389394,0.3576998712805954,2.8371058887266714e-14
