feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,residual_target_minus_clinic4,internal,0.7953044667003477,0.7986745519926297,0.003370085292281999,1.4571375419281718,0.14507841719073006
HTN,residual_target_minus_clinic4,external,0.7176925638464099,0.7190597863674787,0.0013672225210688005,0.6719140098349143,0.5016384409054597
DM,residual_target_minus_clinic4,internal,0.7185621831246012,0.7253676594030152,0.006805476278413991,1.8835445932422819,0.05962660250265988
DM,residual_target_minus_clinic4,external,0.665451928176377,0.667683157814986,0.0022312296386090003,0.7922408421437752,0.42822025833262956
CKD,residual_target_minus_clinic4,internal,0.766080713047784,0.7766031195840555,0.010522406536271456,1.2461499041303918,0.2127093665742944
CKD,residual_target_minus_clinic4,external,0.6156217999772443,0.6187051996814199,0.0030833997041755934,1.1807647405417225,0.23769619475433224
