feature,model,cohort,scanner,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TotalFat_ratio,clinic4,internal,Revolution CT,317,0.6163814959970879,0.5433935389800668,0.6745231933714649,0.065757100239194,0.05244185841060579,0.7899432242433959,6.986100678875934e-69
VAT_TotalFat_ratio,clinic4,internal,Sensation 64,380,0.6411710757510656,0.584753240804193,0.688678191015373,0.07071788470876075,0.05557436674264589,0.8016908733483923,1.6967202905755727e-86
VAT_TotalFat_ratio,clinic4,internal,SOMATOM Definition AS+,180,0.5236807003287292,0.3710372699967061,0.6315016447514413,0.07326872511425428,0.05663166415839772,0.7371564911329351,4.029745966381474e-32
VAT_TotalFat_ratio,clinic4,internal,Ingenuity Core 128,202,0.6529103308177131,0.5754847765865176,0.7161640842639476,0.06678356105810397,0.05262190850077518,0.8161964499360028,1.5477058914768731e-49
VAT_TotalFat_ratio,clinic4,external,Revolution EVO,149,0.36763183369638897,0.13865180374822592,0.5368052093405645,0.08874376595678815,0.06617953213665383,0.700773958996316,2.55548986931622e-23
VAT_TotalFat_ratio,clinic4,external,LightSpeed VCT,50,0.5940880581404535,0.38078941942667227,0.7280865333903621,0.07558894001760502,0.05721910557978952,0.8234399191357402,2.119369314238101e-13
VAT_TotalFat_ratio,clinic4,external,SOMATOM Definition Flash,228,0.5649966268724551,0.4674897575094452,0.6444072643534776,0.07647534148982078,0.06005532141354829,0.7554831003530783,2.19020582693585e-43
VAT_TotalFat_ratio,clinic4,external,Sensation 64,48,0.16136923601784137,-0.4732140135138205,0.613352664351973,0.10957963964906803,0.0736485731094908,0.5137328840585351,0.00018805860204698557
VAT_TotalFat_ratio,clinic4,external,SOMATOM Force,123,0.5001160598963106,0.32523912211459827,0.6267305560018968,0.07547896755024365,0.05876959116343582,0.7262046216044129,2.0130005936764527e-21
VAT_TotalFat_ratio,clinic4,external,SOMATOM Definition AS+,165,0.5431751490807586,0.4154701111488049,0.6453582430942519,0.08401445452418618,0.06477163017295305,0.737345309588769,1.4319854798140182e-29
VAT_TotalFat_ratio,clinic4,external,iCT 256,135,0.6306369340283515,0.5171495250053365,0.7213193658773583,0.06897706284320945,0.054590724893277834,0.7981525003423645,4.627174026833069e-31
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Revolution CT,317,0.6760157848645147,0.6071490412799553,0.7318259146221011,0.060430307675672604,0.04739793207427482,0.8234153260787765,1.6624698835281917e-79
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Sensation 64,380,0.7035370794527587,0.6542100590783286,0.7440966440878645,0.06427923973593315,0.05161059809187494,0.8410846958649343,6.410024005986131e-103
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,SOMATOM Definition AS+,180,0.6024413330604503,0.4704662940368118,0.6949307632558851,0.06693760328372822,0.05275396500306471,0.8002428080876366,2.1914723865202583e-41
