feature,model,cohort,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT(내장지방)_SUM,clinic4,internal,1079,0.5200940751675294,0.4779151095419323,0.5586312328549737,3598.9300625130572,2615.047673835896,0.7212051059408793,6.442349369187631e-174
VAT(내장지방)_SUM,clinic4,external,922,0.4186131912711969,0.35889781434099743,0.469743955549989,4078.3179549098227,3120.2114137369017,0.6642787842799014,2.0474854776769765e-118
VAT(내장지방)_SUM,clinic4_aec_sd,internal,1079,0.5384808808334617,0.4958614785898008,0.5783086068425529,3529.3131951989485,2564.5876123726157,0.7338534699479349,4.523829043444751e-183
VAT(내장지방)_SUM,clinic4_aec_sd,external,922,0.4374883039488583,0.38232627924613993,0.48475831688017723,4011.5690591122498,3083.7579141538054,0.6625037390234382,1.4212618445882455e-117
VAT(내장지방)_SUM,clinic4_aec_skew,internal,1079,0.5300633683434923,0.48621133278570583,0.5707256159886255,3561.3528215228725,2575.321820273133,0.7281086911573298,7.53485109074524e-179
VAT(내장지방)_SUM,clinic4_aec_skew,external,922,0.4108960053435483,0.35520936591671265,0.4580085451390621,4105.296021189766,3126.156678179006,0.6669833989476059,1.0421261248575931e-119
VAT(내장지방)_SUM,clinic4_aec_uplow_ratio,internal,1079,0.5649748975010341,0.5264741698215893,0.5988213803723926,3426.5139978469397,2520.035997672807,0.7516701766053285,6.784679283381096e-197
VAT(내장지방)_SUM,clinic4_aec_uplow_ratio,external,922,0.5033671261687556,0.45754458445818985,0.54225780425756,3769.3479248599087,2897.811879792077,0.7158325144780939,1.167716457780902e-145
VAT(내장지방)_SUM,clinic4_aec_fpca,internal,1079,0.6165596338051467,0.5774649173975719,0.6520318493929093,3216.9496727806118,2357.690818926928,0.7852470882425678,1.9020067162996636e-226
VAT(내장지방)_SUM,clinic4_aec_fpca,external,922,0.48885173774563107,0.4432459486254238,0.5279751146029898,3824.035706753925,2951.617991495511,0.7364997853121085,2.301359407396153e-158
