feature,cohort,predictor_group,predictor,n_seg,segment,r,p_value,n
vat_sat,internal,aec_segment,seg64_22,64.0,22.0,0.18884903716513984,4.831129896155791e-07,700
vat_sat,internal,aec_segment,seg64_23,64.0,23.0,0.2004120426115312,8.929050818835346e-08,700
vat_sat,internal,aec_segment,seg64_24,64.0,24.0,0.2085625408746265,2.5540536391987877e-08,700
vat_sat,internal,aec_segment,seg64_25,64.0,25.0,0.21930446978695947,4.5347233027302015e-09,700
vat_sat,internal,aec_segment,seg64_26,64.0,26.0,0.23252132700168737,4.770338542753577e-10,700
vat_sat,internal,aec_segment,seg64_27,64.0,27.0,0.24815448635186857,2.771293341719419e-11,700
vat_sat,internal,aec_segment,seg64_28,64.0,28.0,0.26107825787744937,2.263658879508849e-12,700
vat_sat,internal,aec_segment,seg64_29,64.0,29.0,0.27618341927163326,1.0126802948884912e-13,700
vat_sat,internal,aec_segment,seg64_30,64.0,30.0,0.2965109297132448,1.1305923985880613e-15,700
vat_sat,internal,aec_segment,seg64_31,64.0,31.0,0.3151781460855797,1.3123583473313188e-17,700
vat_sat,internal,aec_segment,seg64_32,64.0,32.0,0.3343964220334136,9.494666233869904e-20,700
vat_sat,internal,aec_segment,seg64_33,64.0,33.0,0.3564299221965125,2.139674501971189e-22,700
vat_sat,internal,aec_segment,seg64_34,64.0,34.0,0.37427317554654804,1.0683818049589013e-24,700
vat_sat,internal,aec_segment,seg64_35,64.0,35.0,0.38834625120183297,1.286500758854194e-26,700
vat_sat,internal,aec_segment,seg64_36,64.0,36.0,0.4025643417582597,1.1844952574938213e-28,700
vat_sat,internal,aec_segment,seg64_37,64.0,37.0,0.41421104745386406,2.1420259632932825e-30,700
vat_sat,internal,aec_segment,seg64_38,64.0,38.0,0.4227430084993751,1.0231994680817132e-31,700
vat_sat,internal,aec_segment,seg64_39,64.0,39.0,0.4302031992941182,6.661747772413459e-33,700
vat_sat,internal,aec_segment,seg64_40,64.0,40.0,0.43477999122057126,1.2049135914309811e-33,700
vat_sat,internal,aec_segment,seg64_41,64.0,41.0,0.43763824472793644,4.086804213098658e-34,700
vat_sat,internal,aec_segment,seg64_42,64.0,42.0,0.44134258843374585,9.9109326395327e-35,700
vat_sat,internal,aec_segment,seg64_43,64.0,43.0,0.44335550928176376,4.55599983992918e-35,700
vat_sat,internal,aec_segment,seg64_44,64.0,44.0,0.4449806858006613,2.4233512611896056e-35,700
vat_sat,internal,aec_segment,seg64_45,64.0,45.0,0.4452083331977593,2.2176539465929497e-35,700
vat_sat,internal,aec_segment,seg64_46,64.0,46.0,0.4442507043955706,3.219197503240601e-35,700
vat_sat,internal,aec_segment,seg64_47,64.0,47.0,0.43995543262616105,1.6881174456709485e-34,700
vat_sat,internal,aec_segment,seg64_48,64.0,48.0,0.43434352970147205,1.4199307857944307e-33,700
vat_sat,internal,aec_segment,seg64_49,64.0,49.0,0.4305811545306538,5.7901589830670306e-33,700
vat_sat,internal,aec_segment,seg64_50,64.0,50.0,0.4263201078641559,2.784876823458626e-32,700
vat_sat,internal,aec_segment,seg64_51,64.0,51.0,0.41841365531522245,4.841105263870414e-31,700
vat_sat,internal,aec_segment,seg64_52,64.0,52.0,0.41196425902352396,4.70311023607919e-30,700
vat_sat,internal,aec_segment,seg64_53,64.0,53.0,0.40732737853335843,2.3395854276369151e-29,700
vat_sat,internal,aec_segment,seg64_54,64.0,54.0,0.39952014691346505,3.294515193227646e-28,700
vat_sat,internal,aec_segment,seg64_55,64.0,55.0,0.3897058700846803,8.298296752439555e-27,700
vat_sat,internal,aec_segment,seg64_56,64.0,56.0,0.3794398506278598,2.162426148728792e-25,700
vat_sat,internal,aec_segment,seg64_57,64.0,57.0,0.3654909495495058,1.512324299617797e-23,700
vat_sat,internal,aec_segment,seg64_58,64.0,58.0,0.34810068226907354,2.269129672857361e-21,700
vat_sat,internal,aec_segment,seg64_59,64.0,59.0,0.33520074741049105,7.665233787184903e-20,700
vat_sat,internal,aec_segment,seg64_60,64.0,60.0,0.3318848411187059,1.844914742471666e-19,700
vat_sat,internal,aec_segment,seg64_61,64.0,61.0,0.33403423251423725,1.0453162713917126e-19,700
vat_sat,internal,aec_segment,seg64_62,64.0,62.0,0.3420574792362651,1.2047888479345394e-20,700
vat_sat,internal,aec_segment,seg64_63,64.0,63.0,0.35007683082434504,1.3041126286003313e-21,700
vat_sat,internal,aec_segment,seg64_64,64.0,64.0,0.3555126118924889,2.7847817478214704e-22,700
vat_total_fat,internal,aec_segment,seg64_1,64.0,1.0,0.0018760038394925755,0.9604843914573368,700
vat_total_fat,internal,aec_segment,seg64_2,64.0,2.0,0.004050229237118898,0.9148144305279183,700
vat_total_fat,internal,aec_segment,seg64_3,64.0,3.0,0.007759184067341815,0.8376307925050965,700
vat_total_fat,internal,aec_segment,seg64_4,64.0,4.0,0.010479517285632622,0.7819536096671169,700
vat_total_fat,internal,aec_segment,seg64_5,64.0,5.0,0.014061227203098901,0.7103555725942805,700
vat_total_fat,internal,aec_segment,seg64_6,64.0,6.0,0.019397754977759883,0.6084079308741882,700
vat_total_fat,internal,aec_segment,seg64_7,64.0,7.0,0.025589717540729653,0.4990781154844218,700
vat_total_fat,internal,aec_segment,seg64_8,64.0,8.0,0.03128957189421649,0.40848244802968475,700
vat_total_fat,internal,aec_segment,seg64_9,64.0,9.0,0.03693971624579925,0.3291043842818424,700
vat_total_fat,internal,aec_segment,seg64_10,64.0,10.0,0.0454669753525852,0.22959042690672724,700
vat_total_fat,internal,aec_segment,seg64_11,64.0,11.0,0.054934119877305815,0.14652408708298675,700
vat_total_fat,internal,aec_segment,seg64_12,64.0,12.0,0.06549485418457981,0.08334595044907668,700
vat_total_fat,internal,aec_segment,seg64_13,64.0,13.0,0.08070343138986459,0.03277087370680065,700
vat_total_fat,internal,aec_segment,seg64_14,64.0,14.0,0.09504776842825444,0.011871831934228225,700
vat_total_fat,internal,aec_segment,seg64_15,64.0,15.0,0.10790838901240649,0.004260045760817644,700
vat_total_fat,internal,aec_segment,seg64_16,64.0,16.0,0.12319369437814648,0.0010906966768820915,700
vat_total_fat,internal,aec_segment,seg64_17,64.0,17.0,0.13822218794479368,0.0002443591915294952,700
vat_total_fat,internal,aec_segment,seg64_18,64.0,18.0,0.15304372450096948,4.7848356919615465e-05,700
vat_total_fat,internal,aec_segment,seg64_19,64.0,19.0,0.16723094520802523,8.668686257612108e-06,700
vat_total_fat,internal,aec_segment,seg64_20,64.0,20.0,0.1810492018233375,1.4251811929316743e-06,700
vat_total_fat,internal,aec_segment,seg64_21,64.0,21.0,0.1910110241393453,3.550610209652064e-07,700
vat_total_fat,internal,aec_segment,seg64_22,64.0,22.0,0.20215332549237836,6.863472716654069e-08,700
vat_total_fat,internal,aec_segment,seg64_23,64.0,23.0,0.21388583466008576,1.0967981611960243e-08,700
vat_total_fat,internal,aec_segment,seg64_24,64.0,24.0,0.22181724676456321,2.987195154832555e-09,700
vat_total_fat,internal,aec_segment,seg64_25,64.0,25.0,0.23266063016102345,4.654979617836366e-10,700
vat_total_fat,internal,aec_segment,seg64_26,64.0,26.0,0.2456434805960389,4.4365665139429845e-11,700
vat_total_fat,internal,aec_segment,seg64_27,64.0,27.0,0.2608049757632342,2.390257896821442e-12,700
vat_total_fat,internal,aec_segment,seg64_28,64.0,28.0,0.2729637899074059,1.9962717297436599e-13,700
vat_total_fat,internal,aec_segment,seg64_29,64.0,29.0,0.2875946253394513,8.49496251851851e-15,700
vat_total_fat,internal,aec_segment,seg64_30,64.0,30.0,0.3073610317639459,8.818793599944471e-17,700
vat_total_fat,internal,aec_segment,seg64_31,64.0,31.0,0.3252677094925598,1.031276180942965e-18,700
vat_total_fat,internal,aec_segment,seg64_32,64.0,32.0,0.34378090781102477,7.511909983253435e-21,700
vat_total_fat,internal,aec_segment,seg64_33,64.0,33.0,0.3653929028118371,1.557021856374785e-23,700
vat_total_fat,internal,aec_segment,seg64_34,64.0,34.0,0.38290841121300145,7.28023526531447e-26,700
vat_total_fat,internal,aec_segment,seg64_35,64.0,35.0,0.39643231609465757,9.19877785206743e-28,700
vat_total_fat,internal,aec_segment,seg64_36,64.0,36.0,0.41033583562534215,8.285611815154105e-30,700
vat_total_fat,internal,aec_segment,seg64_37,64.0,37.0,0.42181279321217957,1.431590429280347e-31,700
vat_total_fat,internal,aec_segment,seg64_38,64.0,38.0,0.4301869780253411,6.701933278349716e-33,700
vat_total_fat,internal,aec_segment,seg64_39,64.0,39.0,0.4375448109516602,4.234524202207953e-34,700
vat_total_fat,internal,aec_segment,seg64_40,64.0,40.0,0.44223807702305395,7.018370955271877e-35,700
vat_total_fat,internal,aec_segment,seg64_41,64.0,41.0,0.4450698410837464,2.3406309708399267e-35,700
vat_total_fat,internal,aec_segment,seg64_42,64.0,42.0,0.448829695294497,5.3598039641104675e-36,700
vat_total_fat,internal,aec_segment,seg64_43,64.0,43.0,0.4511553263138816,2.1337645948847688e-36,700
vat_total_fat,internal,aec_segment,seg64_44,64.0,44.0,0.45309513960456804,9.843141222619266e-37,700
vat_total_fat,internal,aec_segment,seg64_45,64.0,45.0,0.4536077102277348,8.016501311949644e-37,700
vat_total_fat,internal,aec_segment,seg64_46,64.0,46.0,0.45287430114472277,1.0752175553589867e-36,700
vat_total_fat,internal,aec_segment,seg64_47,64.0,47.0,0.4489481469003142,5.115052728637654e-36,700
vat_total_fat,internal,aec_segment,seg64_48,64.0,48.0,0.4437276231816456,3.944017605559543e-35,700
vat_total_fat,internal,aec_segment,seg64_49,64.0,49.0,0.4400605176177401,1.6215063179131446e-34,700
vat_total_fat,internal,aec_segment,seg64_50,64.0,50.0,0.43591339833928006,7.857569110641632e-34,700
vat_total_fat,internal,aec_segment,seg64_51,64.0,51.0,0.42831259161781393,1.3398527833156065e-32,700
vat_total_fat,internal,aec_segment,seg64_52,64.0,52.0,0.4222328655917809,1.2302901464675723e-31,700
vat_total_fat,internal,aec_segment,seg64_53,64.0,53.0,0.4182051199016047,5.214462333645622e-31,700
vat_total_fat,internal,aec_segment,seg64_54,64.0,54.0,0.41135980252081605,5.8054223800886474e-30,700
vat_total_fat,internal,aec_segment,seg64_55,64.0,55.0,0.402229895721618,1.326070497894326e-28,700
vat_total_fat,internal,aec_segment,seg64_56,64.0,56.0,0.3927104791161996,3.1261504072063797e-27,700
vat_total_fat,internal,aec_segment,seg64_57,64.0,57.0,0.37989651118528495,1.8750761440570256e-25,700
vat_total_fat,internal,aec_segment,seg64_58,64.0,58.0,0.3635815714134969,2.661973501004937e-23,700
vat_total_fat,internal,aec_segment,seg64_59,64.0,59.0,0.35097619753637455,1.012217973356313e-21,700
vat_total_fat,internal,aec_segment,seg64_60,64.0,60.0,0.34762708505333345,2.58972545886422e-21,700
vat_total_fat,internal,aec_segment,seg64_61,64.0,61.0,0.3495649325991722,1.5058765275428901e-21,700
vat_total_fat,internal,aec_segment,seg64_62,64.0,62.0,0.35727660686880347,1.676421078870155e-22,700
vat_total_fat,internal,aec_segment,seg64_63,64.0,63.0,0.36486499325488264,1.8210814737188568e-23,700
vat_total_fat,internal,aec_segment,seg64_64,64.0,64.0,0.3704672220140566,3.402935280618877e-24,700
vat_tama,internal,aec_segment,seg64_1,64.0,1.0,0.11485239041779396,0.00233956731308448,700
vat_tama,internal,aec_segment,seg64_2,64.0,2.0,0.11764272458148549,0.0018220400626242654,700
vat_tama,internal,aec_segment,seg64_3,64.0,3.0,0.12222429310032226,0.0011947646504838997,700
vat_tama,internal,aec_segment,seg64_4,64.0,4.0,0.12694028017465608,0.0007622576225604153,700
vat_tama,internal,aec_segment,seg64_5,64.0,5.0,0.13264358737646248,0.0004336556362816933,700
vat_tama,internal,aec_segment,seg64_6,64.0,6.0,0.13913111940401857,0.00022209708667642378,700
vat_tama,internal,aec_segment,seg64_7,64.0,7.0,0.14644476172308574,0.00010081457435107805,700
vat_tama,internal,aec_segment,seg64_8,64.0,8.0,0.15403344617582215,4.267350481168824e-05,700
vat_tama,internal,aec_segment,seg64_9,64.0,9.0,0.1608163603328821,1.9109281758727728e-05,700
vat_tama,internal,aec_segment,seg64_10,64.0,10.0,0.17025277638047992,5.91167750483971e-06,700
vat_tama,internal,aec_segment,seg64_11,64.0,11.0,0.1802250140052949,1.5935273975335073e-06,700
vat_tama,internal,aec_segment,seg64_12,64.0,12.0,0.19201591418537017,3.0733736990607716e-07,700
vat_tama,internal,aec_segment,seg64_13,64.0,13.0,0.20773491663969712,2.9069917680359966e-08,700
vat_tama,internal,aec_segment,seg64_14,64.0,14.0,0.22301192011161236,2.445178958258318e-09,700
vat_tama,internal,aec_segment,seg64_15,64.0,15.0,0.23699833154578948,2.155075746779089e-10,700
vat_tama,internal,aec_segment,seg64_16,64.0,16.0,0.253075280548796,1.0854611301173803e-11,700
vat_tama,internal,aec_segment,seg64_17,64.0,17.0,0.26896355415161466,4.581585884556084e-13,700
vat_tama,internal,aec_segment,seg64_18,64.0,18.0,0.2850112588424897,1.5037695841047983e-14,700
vat_tama,internal,aec_segment,seg64_19,64.0,19.0,0.30129719057065035,3.718174685654794e-16,700
vat_tama,internal,aec_segment,seg64_20,64.0,20.0,0.31765328422435657,7.094524322244094e-18,700
vat_tama,internal,aec_segment,seg64_21,64.0,21.0,0.33108235376763484,2.2782127940355026e-19,700
vat_tama,internal,aec_segment,seg64_22,64.0,22.0,0.3460686550029257,3.994173703784699e-21,700
vat_tama,internal,aec_segment,seg64_23,64.0,23.0,0.3619893367493616,4.253178351089523e-23,700
vat_tama,internal,aec_segment,seg64_24,64.0,24.0,0.37538826807724746,7.5865712908487695e-25,700
vat_tama,internal,aec_segment,seg64_25,64.0,25.0,0.39077050799352764,5.878392604971306e-27,700
vat_tama,internal,aec_segment,seg64_26,64.0,26.0,0.4070405007657193,2.581592650849954e-29,700
vat_tama,internal,aec_segment,seg64_27,64.0,27.0,0.4258377173825535,3.322126347336466e-32,700
vat_tama,internal,aec_segment,seg64_28,64.0,28.0,0.4410647359372858,1.1028793873881487e-34,700
vat_tama,internal,aec_segment,seg64_29,64.0,29.0,0.4580943437208199,1.3096199159627473e-37,700
vat_tama,internal,aec_segment,seg64_30,64.0,30.0,0.4799783380343462,1.279934208909347e-41,700
vat_tama,internal,aec_segment,seg64_31,64.0,31.0,0.49936801032674505,2.011659596556118e-45,700
vat_tama,internal,aec_segment,seg64_32,64.0,32.0,0.5198966915085521,1.0027687224764521e-49,700
vat_tama,internal,aec_segment,seg64_33,64.0,33.0,0.5408372685207223,1.989622169714895e-54,700
vat_tama,internal,aec_segment,seg64_34,64.0,34.0,0.5582451490313134,1.3484775141359916e-58,700
vat_tama,internal,aec_segment,seg64_35,64.0,35.0,0.5723540516460826,3.6765465900657743e-62,700
vat_tama,internal,aec_segment,seg64_36,64.0,36.0,0.5850788036091105,1.5820127265774667e-65,700
vat_tama,internal,aec_segment,seg64_37,64.0,37.0,0.5952679973781287,2.4799299657633822e-68,700
vat_tama,internal,aec_segment,seg64_38,64.0,38.0,0.6024641140958855,2.2506440552769938e-70,700
vat_tama,internal,aec_segment,seg64_39,64.0,39.0,0.60770458534852,6.793763665118925e-72,700
vat_tama,internal,aec_segment,seg64_40,64.0,40.0,0.610004658798996,1.4318236755502814e-72,700
vat_tama,internal,aec_segment,seg64_41,64.0,41.0,0.6095456983611627,1.9555416713814688e-72,700
vat_tama,internal,aec_segment,seg64_42,64.0,42.0,0.6099457963502356,1.490267860816302e-72,700
vat_tama,internal,aec_segment,seg64_43,64.0,43.0,0.6090952684436226,2.654074018866877e-72,700
vat_tama,internal,aec_segment,seg64_44,64.0,44.0,0.6067664000480228,1.2774672854795399e-71,700
vat_tama,internal,aec_segment,seg64_45,64.0,45.0,0.6030700866189191,1.5064778460294682e-70,700
vat_tama,internal,aec_segment,seg64_46,64.0,46.0,0.5987638457957205,2.5635745384176866e-69,700
vat_tama,internal,aec_segment,seg64_47,64.0,47.0,0.5923470448620141,1.6170533145665554e-67,700
vat_tama,internal,aec_segment,seg64_48,64.0,48.0,0.5847573299023329,1.9323728156634867e-65,700
vat_tama,internal,aec_segment,seg64_49,64.0,49.0,0.5782317959052277,1.0688147660208599e-63,700
vat_tama,internal,aec_segment,seg64_50,64.0,50.0,0.5710428479595744,8.016658795319242e-62,700
vat_tama,internal,aec_segment,seg64_51,64.0,51.0,0.5623156375527132,1.315372829372072e-59,700
vat_tama,internal,aec_segment,seg64_52,64.0,52.0,0.5535574537392476,1.8911303347915153e-57,700
vat_tama,internal,aec_segment,seg64_53,64.0,53.0,0.5464043598536741,9.819356296459678e-56,700
vat_tama,internal,aec_segment,seg64_54,64.0,54.0,0.5373124533373418,1.2988203773511668e-53,700
vat_tama,internal,aec_segment,seg64_55,64.0,55.0,0.5263439801441575,3.875120238805038e-51,700
vat_tama,internal,aec_segment,seg64_56,64.0,56.0,0.5140531359640654,1.8024929303054062e-48,700
vat_tama,internal,aec_segment,seg64_57,64.0,57.0,0.4966236279312723,7.191961693037191e-45,700
vat_tama,internal,aec_segment,seg64_58,64.0,58.0,0.4754230907539979,9.246187293734647e-41,700
vat_tama,internal,aec_segment,seg64_59,64.0,59.0,0.45834977703679514,1.1803093377917326e-37,700
vat_tama,internal,aec_segment,seg64_60,64.0,60.0,0.45227863739365626,1.364052737267574e-36,700
vat_tama,internal,aec_segment,seg64_61,64.0,61.0,0.4546973466206484,5.175657609430886e-37,700
vat_tama,internal,aec_segment,seg64_62,64.0,62.0,0.4653812714410579,6.516568386302697e-39,700
vat_tama,internal,aec_segment,seg64_63,64.0,63.0,0.47966347403519394,1.4688048534672561e-41,700
vat_tama,internal,aec_segment,seg64_64,64.0,64.0,0.4915309912739563,7.419116402104124e-44,700
sat_total_fat,internal,aec_segment,seg64_1,64.0,1.0,-0.0018760038394925582,0.9604843914573368,700
sat_total_fat,internal,aec_segment,seg64_2,64.0,2.0,-0.004050229237118839,0.9148144305279201,700
sat_total_fat,internal,aec_segment,seg64_3,64.0,3.0,-0.007759184067341791,0.8376307925050965,700
sat_total_fat,internal,aec_segment,seg64_4,64.0,4.0,-0.010479517285632626,0.7819536096671169,700
sat_total_fat,internal,aec_segment,seg64_5,64.0,5.0,-0.014061227203098905,0.7103555725942805,700
sat_total_fat,internal,aec_segment,seg64_6,64.0,6.0,-0.019397754977759862,0.6084079308741882,700
sat_total_fat,internal,aec_segment,seg64_7,64.0,7.0,-0.025589717540729598,0.4990781154844218,700
sat_total_fat,internal,aec_segment,seg64_8,64.0,8.0,-0.0312895718942165,0.40848244802968475,700
sat_total_fat,internal,aec_segment,seg64_9,64.0,9.0,-0.03693971624579927,0.3291043842818424,700
sat_total_fat,internal,aec_segment,seg64_10,64.0,10.0,-0.04546697535258519,0.22959042690672724,700
sat_total_fat,internal,aec_segment,seg64_11,64.0,11.0,-0.05493411987730578,0.14652408708298695,700
sat_total_fat,internal,aec_segment,seg64_12,64.0,12.0,-0.06549485418457979,0.08334595044907805,700
sat_total_fat,internal,aec_segment,seg64_13,64.0,13.0,-0.08070343138986456,0.032770873706801054,700
sat_total_fat,internal,aec_segment,seg64_14,64.0,14.0,-0.09504776842825441,0.011871831934228225,700
sat_total_fat,internal,aec_segment,seg64_15,64.0,15.0,-0.10790838901240643,0.004260045760817644,700
sat_total_fat,internal,aec_segment,seg64_16,64.0,16.0,-0.12319369437814642,0.0010906966768820915,700
sat_total_fat,internal,aec_segment,seg64_17,64.0,17.0,-0.13822218794479368,0.0002443591915294952,700
sat_total_fat,internal,aec_segment,seg64_18,64.0,18.0,-0.15304372450096948,4.7848356919615465e-05,700
sat_total_fat,internal,aec_segment,seg64_19,64.0,19.0,-0.16723094520802517,8.668686257612108e-06,700
sat_total_fat,internal,aec_segment,seg64_20,64.0,20.0,-0.18104920182333747,1.4251811929316743e-06,700
sat_total_fat,internal,aec_segment,seg64_21,64.0,21.0,-0.1910110241393453,3.550610209652064e-07,700
sat_total_fat,internal,aec_segment,seg64_22,64.0,22.0,-0.20215332549237836,6.863472716654069e-08,700
sat_total_fat,internal,aec_segment,seg64_23,64.0,23.0,-0.21388583466008573,1.0967981611960243e-08,700
sat_total_fat,internal,aec_segment,seg64_24,64.0,24.0,-0.22181724676456321,2.987195154832555e-09,700
sat_total_fat,internal,aec_segment,seg64_25,64.0,25.0,-0.2326606301610234,4.654979617836366e-10,700
sat_total_fat,internal,aec_segment,seg64_26,64.0,26.0,-0.24564348059603883,4.4365665139429845e-11,700
sat_total_fat,internal,aec_segment,seg64_27,64.0,27.0,-0.2608049757632342,2.390257896821442e-12,700
sat_total_fat,internal,aec_segment,seg64_28,64.0,28.0,-0.2729637899074059,1.9962717297436599e-13,700
sat_total_fat,internal,aec_segment,seg64_29,64.0,29.0,-0.28759462533945124,8.49496251851851e-15,700
sat_total_fat,internal,aec_segment,seg64_30,64.0,30.0,-0.30736103176394586,8.818793599944471e-17,700
sat_total_fat,internal,aec_segment,seg64_31,64.0,31.0,-0.32526770949255984,1.031276180942965e-18,700
sat_total_fat,internal,aec_segment,seg64_32,64.0,32.0,-0.3437809078110249,7.511909983253435e-21,700
sat_total_fat,internal,aec_segment,seg64_33,64.0,33.0,-0.3653929028118372,1.557021856374785e-23,700
sat_total_fat,internal,aec_segment,seg64_34,64.0,34.0,-0.38290841121300145,7.28023526531447e-26,700
sat_total_fat,internal,aec_segment,seg64_35,64.0,35.0,-0.39643231609465757,9.19877785206743e-28,700
sat_total_fat,internal,aec_segment,seg64_36,64.0,36.0,-0.41033583562534215,8.285611815154105e-30,700
sat_total_fat,internal,aec_segment,seg64_37,64.0,37.0,-0.42181279321217957,1.431590429280347e-31,700
sat_total_fat,internal,aec_segment,seg64_38,64.0,38.0,-0.430186978025341,6.701933278349716e-33,700
sat_total_fat,internal,aec_segment,seg64_39,64.0,39.0,-0.4375448109516602,4.234524202207953e-34,700
sat_total_fat,internal,aec_segment,seg64_40,64.0,40.0,-0.44223807702305384,7.018370955271877e-35,700
sat_total_fat,internal,aec_segment,seg64_41,64.0,41.0,-0.4450698410837465,2.3406309708399267e-35,700
sat_total_fat,internal,aec_segment,seg64_42,64.0,42.0,-0.448829695294497,5.3598039641104675e-36,700
sat_total_fat,internal,aec_segment,seg64_43,64.0,43.0,-0.4511553263138816,2.1337645948847688e-36,700
sat_total_fat,internal,aec_segment,seg64_44,64.0,44.0,-0.4530951396045681,9.843141222619266e-37,700
sat_total_fat,internal,aec_segment,seg64_45,64.0,45.0,-0.4536077102277347,8.016501311949644e-37,700
sat_total_fat,internal,aec_segment,seg64_46,64.0,46.0,-0.45287430114472277,1.0752175553589867e-36,700
sat_total_fat,internal,aec_segment,seg64_47,64.0,47.0,-0.44894814690031426,5.115052728637654e-36,700
sat_total_fat,internal,aec_segment,seg64_48,64.0,48.0,-0.4437276231816456,3.944017605559543e-35,700
sat_total_fat,internal,aec_segment,seg64_49,64.0,49.0,-0.4400605176177401,1.6215063179131446e-34,700
sat_total_fat,internal,aec_segment,seg64_50,64.0,50.0,-0.4359133983392799,7.857569110641632e-34,700
sat_total_fat,internal,aec_segment,seg64_51,64.0,51.0,-0.428312591617814,1.3398527833156065e-32,700
sat_total_fat,internal,aec_segment,seg64_52,64.0,52.0,-0.42223286559178086,1.2302901464675723e-31,700
sat_total_fat,internal,aec_segment,seg64_53,64.0,53.0,-0.4182051199016046,5.214462333645622e-31,700
sat_total_fat,internal,aec_segment,seg64_54,64.0,54.0,-0.41135980252081594,5.8054223800886474e-30,700
sat_total_fat,internal,aec_segment,seg64_55,64.0,55.0,-0.402229895721618,1.326070497894326e-28,700
sat_total_fat,internal,aec_segment,seg64_56,64.0,56.0,-0.3927104791161996,3.1261504072063797e-27,700
sat_total_fat,internal,aec_segment,seg64_57,64.0,57.0,-0.37989651118528495,1.8750761440570256e-25,700
sat_total_fat,internal,aec_segment,seg64_58,64.0,58.0,-0.3635815714134969,2.661973501004937e-23,700
sat_total_fat,internal,aec_segment,seg64_59,64.0,59.0,-0.3509761975363746,1.012217973356313e-21,700
sat_total_fat,internal,aec_segment,seg64_60,64.0,60.0,-0.3476270850533334,2.58972545886422e-21,700
sat_total_fat,internal,aec_segment,seg64_61,64.0,61.0,-0.34956493259917215,1.5058765275428901e-21,700
sat_total_fat,internal,aec_segment,seg64_62,64.0,62.0,-0.3572766068688034,1.676421078870155e-22,700
sat_total_fat,internal,aec_segment,seg64_63,64.0,63.0,-0.36486499325488264,1.8210814737188568e-23,700
sat_total_fat,internal,aec_segment,seg64_64,64.0,64.0,-0.3704672220140566,3.402935280618877e-24,700
sat_tama,internal,aec_segment,seg64_1,64.0,1.0,0.2710457431141312,2.978253746785076e-13,700
sat_tama,internal,aec_segment,seg64_2,64.0,2.0,0.27333097068200235,1.8484265444067324e-13,700
sat_tama,internal,aec_segment,seg64_3,64.0,3.0,0.27672215064149797,9.031748931068633e-14,700
sat_tama,internal,aec_segment,seg64_4,64.0,4.0,0.28185251498012787,2.998920640649999e-14,700
sat_tama,internal,aec_segment,seg64_5,64.0,5.0,0.28705819124046983,9.569157878163687e-15,700
sat_tama,internal,aec_segment,seg64_6,64.0,6.0,0.2913668398989839,3.650752580967526e-15,700
sat_tama,internal,aec_segment,seg64_7,64.0,7.0,0.29578004257484847,1.3374168649581538e-15,700
sat_tama,internal,aec_segment,seg64_8,64.0,8.0,0.30113938650356553,3.858314530630395e-16,700
sat_tama,internal,aec_segment,seg64_9,64.0,9.0,0.3051816423909349,1.484895226413174e-16,700
sat_tama,internal,aec_segment,seg64_10,64.0,10.0,0.3096595971502788,5.066262834333111e-17,700
sat_tama,internal,aec_segment,seg64_11,64.0,11.0,0.31524917474940417,1.2895003518632144e-17,700
sat_tama,internal,aec_segment,seg64_12,64.0,12.0,0.3210592324342474,3.0146643049820293e-18,700
sat_tama,internal,aec_segment,seg64_13,64.0,13.0,0.32799915727604445,5.094244406351563e-19,700
sat_tama,internal,aec_segment,seg64_14,64.0,14.0,0.33611476748414726,6.005658348536637e-20,700
sat_tama,internal,aec_segment,seg64_15,64.0,15.0,0.3430003005140544,9.307528215390693e-21,700
sat_tama,internal,aec_segment,seg64_16,64.0,16.0,0.3501265563740592,1.2859978932513407e-21,700
sat_tama,internal,aec_segment,seg64_17,64.0,17.0,0.35811352881812486,1.3162128604359747e-22,700
sat_tama,internal,aec_segment,seg64_18,64.0,18.0,0.36695410260650024,9.780300089313804e-24,700
sat_tama,internal,aec_segment,seg64_19,64.0,19.0,0.3760523145529253,6.183435811529164e-25,700
sat_tama,internal,aec_segment,seg64_20,64.0,20.0,0.38595724911998974,2.7659800047808284e-26,700
sat_tama,internal,aec_segment,seg64_21,64.0,21.0,0.39619022939751364,9.965368558949408e-28,700
sat_tama,internal,aec_segment,seg64_22,64.0,22.0,0.40665918528257594,2.942013893989256e-29,700
sat_tama,internal,aec_segment,seg64_23,64.0,23.0,0.4180945898481434,5.423776410718949e-31,700
sat_tama,internal,aec_segment,seg64_24,64.0,24.0,0.4298978511384924,7.459864335117574e-33,700
sat_tama,internal,aec_segment,seg64_25,64.0,25.0,0.44126306725734077,1.021885928022495e-34,700
sat_tama,internal,aec_segment,seg64_26,64.0,26.0,0.4501678366309556,3.1576900651484134e-36,700
sat_tama,internal,aec_segment,seg64_27,64.0,27.0,0.4609383203518175,4.09536723608598e-38,700
sat_tama,internal,aec_segment,seg64_28,64.0,28.0,0.4682786590130763,1.9367811673442376e-39,700
sat_tama,internal,aec_segment,seg64_29,64.0,29.0,0.47508390658820515,1.070018648699559e-40,700
sat_tama,internal,aec_segment,seg64_30,64.0,30.0,0.48366351256300116,2.528820252173422e-42,700
sat_tama,internal,aec_segment,seg64_31,64.0,31.0,0.49036065766680426,1.2614269286212217e-43,700
sat_tama,internal,aec_segment,seg64_32,64.0,32.0,0.4992251754235528,2.150183319270207e-45,700
