feature,model,cohort,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
IMATA_SUM,clinic4,internal,390,0.262615279250762,0.18172101499230744,0.34527112871888754,546.8981458629021,384.63451072325205,0.5125917624170735,1.6279225222213744e-27
IMATA_SUM,clinic4,external,428,0.24775039544729616,0.12303715316828817,0.34631891594159686,549.9005127174536,389.1402847697544,0.5106803399297671,8.375248668375065e-30
IMATA_SUM,top1,internal,390,0.33897376037138915,0.2550850687546652,0.41606782425278666,517.8079732253217,366.39939927241613,0.5827831895983482,7.543007806781867e-37
IMATA_SUM,top1,external,428,0.0928192561915856,-0.011613663702183358,0.18770903218443266,603.8791736986409,417.51045557062594,0.5869843367007264,5.486382581016714e-41
IMATA_SUM,top2,internal,390,0.3353316526343103,0.24826326451418604,0.4133286384109354,519.2325171427975,365.9280003105697,0.5797287405846516,2.1459306934549988e-36
IMATA_SUM,top2,external,428,0.10699934534676403,0.002366593698043295,0.20205617694220454,599.1409851617494,413.777865849043,0.5880314479990285,3.670409457428167e-41
IMATA_SUM,top3,internal,390,0.33176542873938386,0.2453715184666891,0.4174124744207095,520.6236035939576,362.75159835885296,0.5770332103912262,5.3503165710031165e-36
IMATA_SUM,top3,external,428,0.14332445734464305,0.03949872211423956,0.23599407980269554,586.8286716530641,402.4473177460594,0.5881982553356803,3.442279635581492e-41
IMATA_SUM,top4,internal,390,0.3318155473309572,0.24543595309744573,0.4173495010308281,520.6040794536747,361.5605055690102,0.5769586988589961,5.486493950909102e-36
IMATA_SUM,top4,external,428,0.1683424324868823,0.06775472424947857,0.2571069796447456,578.1964387025464,397.1089307610085,0.590529838036952,1.3983403737744175e-41
IMATA_SUM,top5,internal,390,0.3446189795838501,0.260690529652724,0.4190774393705433,515.5921706600923,360.9801487820393,0.5885521577233312,1.0156378608385905e-37
IMATA_SUM,top5,external,428,0.23856751215715044,0.14104522131171882,0.32876939863696164,553.2467125170149,380.1876760324041,0.6060679012687525,2.85227558401192e-44
IMATA_SUM,top6,internal,390,0.34710943006296746,0.26025357717031233,0.42277070784796544,514.611612094264,359.60657839036645,0.5907550277097955,4.672994897800787e-38
IMATA_SUM,top6,external,428,0.2628580438201209,0.17041760730389346,0.3497300959826101,544.3506000094051,375.57600386617816,0.6158008118884175,4.931998246788995e-46
IMATA_SUM,top7,internal,390,0.3363322773366473,0.24396122745086368,0.41397723616743193,518.8415307403507,362.0903856712446,0.582449711399357,8.459646332040013e-37
IMATA_SUM,top7,external,428,0.2573465348173809,0.16538574782176585,0.34264274433886643,546.3818275546313,376.6884795322172,0.615679069143346,5.193323781844966e-46
IMATA_SUM,top8,internal,390,0.3469490920668581,0.2556922550048429,0.4208612252630064,514.6747978203501,359.4915073038946,0.591085078084972,4.1577548683593157e-38
IMATA_SUM,top8,external,428,0.2861064968279359,0.19020773730946328,0.37311001491697815,535.6977908282767,368.55484654704776,0.6256464021486406,7.026076455744752e-48
NAMA_SUM,clinic4,internal,390,0.30167781461612997,0.19820326273969538,0.3871463301662223,3452.4539443746908,2544.9928062004547,0.5498497883043453,3.4040690955925603e-32
NAMA_SUM,clinic4,external,428,0.3091049513087717,0.21148132459117355,0.3906231686446,3347.361503392081,2642.1794392859456,0.5875587879871034,4.4014295193835353e-41
