feature,feature_type,test,TP_stat,FP_stat,stat_label,effect,effect_name,n_TP,n_FP,p_value,q_value_fdr_bh,significant_q<0.05
sex_m,clinic,Fisher exact,0.6153846153846154,0.4854586129753915,proportion=1,1.695852534562212,odds_ratio,117,447,0.012831110385658803,0.05286886571125577,False
height_std,clinic,Mann-Whitney U,0.5983042328025556,0.3423434087889075,median,-0.14581540756037392,rank_biserial_r,117,447,0.015091163950476206,0.05286886571125577,False
pc2,aec_pca,Mann-Whitney U,0.23258931030673094,0.12544537314291318,median,-0.14216333008279314,rank_biserial_r,117,447,0.017850145088227104,0.05286886571125577,False
age_std,clinic,Mann-Whitney U,0.3288179623716264,0.002023725777076498,median,-0.13109237270311103,rank_biserial_r,117,447,0.028893563492914713,0.05286886571125577,False
weight_std,clinic,Mann-Whitney U,-0.464425796729964,-0.21900988607940378,median,0.12891259871125638,rank_biserial_r,117,447,0.031701647297129536,0.05286886571125577,False
pc3,aec_pca,Mann-Whitney U,0.016730753111423913,-0.04033994833827503,median,-0.1263695290540927,rank_biserial_r,117,447,0.035245910474170514,0.05286886571125577,False
pc1,aec_pca,Mann-Whitney U,-0.1282675019484636,0.0895425218335546,median,0.047821182049369915,rank_biserial_r,117,447,0.42569465413101615,0.5473216981684493,False
pc5,aec_pca,Mann-Whitney U,-0.02433968815673468,-0.011227355986457188,median,0.027208933249201706,rank_biserial_r,117,447,0.6504803072451288,0.6735858140155264,False
pc4,aec_pca,Mann-Whitney U,-0.03554460640110624,-0.023972333770555188,median,-0.025296850800206494,rank_biserial_r,117,447,0.6735858140155264,0.6735858140155264,False
