feature,cohort,predictor_group,predictor,n_seg,segment,r,p_value,n
vat_sat,internal,aec_segment,seg64_30,64.0,30.0,0.07387681606971347,0.14532137512743273,390
vat_sat,internal,aec_segment,seg64_31,64.0,31.0,0.1024528565842884,0.04316487179711398,390
vat_sat,internal,aec_segment,seg64_32,64.0,32.0,0.12595747514157607,0.012795949407766847,390
vat_sat,internal,aec_segment,seg64_33,64.0,33.0,0.14748856456007092,0.003508210898445847,390
vat_sat,internal,aec_segment,seg64_34,64.0,34.0,0.17040919638772545,0.0007268149925342534,390
vat_sat,internal,aec_segment,seg64_35,64.0,35.0,0.18726507979941787,0.00019979751091841203,390
vat_sat,internal,aec_segment,seg64_36,64.0,36.0,0.2017196153600962,6.0161868411938804e-05,390
vat_sat,internal,aec_segment,seg64_37,64.0,37.0,0.21277171616644505,2.2649473382659765e-05,390
vat_sat,internal,aec_segment,seg64_38,64.0,38.0,0.21877563203028647,1.3034324652628563e-05,390
vat_sat,internal,aec_segment,seg64_39,64.0,39.0,0.22231216883266858,9.34488087229461e-06,390
vat_sat,internal,aec_segment,seg64_40,64.0,40.0,0.22237709033968106,9.28749985692987e-06,390
vat_sat,internal,aec_segment,seg64_41,64.0,41.0,0.22138912697829383,1.0198108256050806e-05,390
vat_sat,internal,aec_segment,seg64_42,64.0,42.0,0.22134705344313438,1.0238713995678528e-05,390
vat_sat,internal,aec_segment,seg64_43,64.0,43.0,0.22057229100570191,1.1014514782449029e-05,390
vat_sat,internal,aec_segment,seg64_44,64.0,44.0,0.21811539978184352,1.3861405899193209e-05,390
vat_sat,internal,aec_segment,seg64_45,64.0,45.0,0.21446174026802567,1.941737053700346e-05,390
vat_sat,internal,aec_segment,seg64_46,64.0,46.0,0.21060844432605502,2.7534402425169642e-05,390
vat_sat,internal,aec_segment,seg64_47,64.0,47.0,0.20702070312742588,3.7899536660112444e-05,390
vat_sat,internal,aec_segment,seg64_48,64.0,48.0,0.20279760955663867,5.481860321133827e-05,390
vat_sat,internal,aec_segment,seg64_49,64.0,49.0,0.19717496478973504,8.85695167382855e-05,390
vat_sat,internal,aec_segment,seg64_50,64.0,50.0,0.19147131489474756,0.00014216303400906938,390
vat_sat,internal,aec_segment,seg64_51,64.0,51.0,0.1886146650262142,0.00017927174456440918,390
vat_sat,internal,aec_segment,seg64_52,64.0,52.0,0.18189854459564375,0.0003051999110916017,390
vat_sat,internal,aec_segment,seg64_53,64.0,53.0,0.17555281644165321,0.0004961109547838628,390
vat_sat,internal,aec_segment,seg64_54,64.0,54.0,0.17158311603275783,0.0006667753802645538,390
vat_sat,internal,aec_segment,seg64_55,64.0,55.0,0.1628227519725234,0.0012521401134818267,390
vat_sat,internal,aec_segment,seg64_56,64.0,56.0,0.1518874197686257,0.002635145661294064,390
vat_sat,internal,aec_segment,seg64_57,64.0,57.0,0.13808780772160545,0.006307374761702457,390
vat_sat,internal,aec_segment,seg64_58,64.0,58.0,0.12783694871551315,0.011509084488894365,390
vat_sat,internal,aec_segment,seg64_59,64.0,59.0,0.11244293274704764,0.02638562699131322,390
vat_sat,internal,aec_segment,seg64_60,64.0,60.0,0.10411198544499517,0.03987562103348004,390
vat_sat,internal,aec_segment,seg64_61,64.0,61.0,0.09750688031545697,0.05435300772507418,390
vat_sat,internal,aec_segment,seg64_62,64.0,62.0,0.10020792358013705,0.04797656133369349,390
vat_sat,internal,aec_segment,seg64_63,64.0,63.0,0.10452854044156737,0.03908389317760926,390
vat_sat,internal,aec_segment,seg64_64,64.0,64.0,0.10238962819842506,0.043294612151835256,390
vat_total_fat,internal,aec_segment,seg64_1,64.0,1.0,-0.07186395576630156,0.15663620047384322,390
vat_total_fat,internal,aec_segment,seg64_2,64.0,2.0,-0.07552242540430462,0.13654322288452528,390
vat_total_fat,internal,aec_segment,seg64_3,64.0,3.0,-0.07578700579534961,0.13517073781172717,390
vat_total_fat,internal,aec_segment,seg64_4,64.0,4.0,-0.07444893298977759,0.1422219844021782,390
vat_total_fat,internal,aec_segment,seg64_5,64.0,5.0,-0.07232950215382476,0.15396184469905722,390
vat_total_fat,internal,aec_segment,seg64_6,64.0,6.0,-0.07149986356712973,0.15875208559505885,390
vat_total_fat,internal,aec_segment,seg64_7,64.0,7.0,-0.07221974071435153,0.1545892390581293,390
vat_total_fat,internal,aec_segment,seg64_8,64.0,8.0,-0.07158724754558343,0.15824230750828547,390
vat_total_fat,internal,aec_segment,seg64_9,64.0,9.0,-0.07135607164499602,0.15959362840541122,390
vat_total_fat,internal,aec_segment,seg64_10,64.0,10.0,-0.07194571814616282,0.15616398906616238,390
vat_total_fat,internal,aec_segment,seg64_11,64.0,11.0,-0.07067281315179536,0.16363838248098067,390
vat_total_fat,internal,aec_segment,seg64_12,64.0,12.0,-0.0677611634215807,0.1817403309087598,390
vat_total_fat,internal,aec_segment,seg64_13,64.0,13.0,-0.06256793001227338,0.21762812441657617,390
vat_total_fat,internal,aec_segment,seg64_14,64.0,14.0,-0.05846491233040192,0.24937493404324398,390
vat_total_fat,internal,aec_segment,seg64_15,64.0,15.0,-0.05358237499058172,0.29118346787544336,390
vat_total_fat,internal,aec_segment,seg64_16,64.0,16.0,-0.04875535084589802,0.3368933566342567,390
vat_total_fat,internal,aec_segment,seg64_17,64.0,17.0,-0.045324927483853125,0.3720278649589321,390
vat_total_fat,internal,aec_segment,seg64_18,64.0,18.0,-0.04187068362888689,0.40960596561226154,390
vat_total_fat,internal,aec_segment,seg64_19,64.0,19.0,-0.03870330547738615,0.4459637687648756,390
vat_total_fat,internal,aec_segment,seg64_20,64.0,20.0,-0.03688009670791729,0.4676960504226405,390
vat_total_fat,internal,aec_segment,seg64_21,64.0,21.0,-0.03415135219338394,0.5012867562167027,390
vat_total_fat,internal,aec_segment,seg64_22,64.0,22.0,-0.027505647066581852,0.5881272328800075,390
vat_total_fat,internal,aec_segment,seg64_23,64.0,23.0,-0.02206587201646238,0.6639833282307835,390
vat_total_fat,internal,aec_segment,seg64_24,64.0,24.0,-0.01842952547193724,0.7167419356077177,390
vat_total_fat,internal,aec_segment,seg64_25,64.0,25.0,-0.008395718645272925,0.8687292127562696,390
vat_total_fat,internal,aec_segment,seg64_26,64.0,26.0,0.0050947416726785134,0.9201134748572886,390
vat_total_fat,internal,aec_segment,seg64_27,64.0,27.0,0.019002996528728038,0.7083237429449297,390
vat_total_fat,internal,aec_segment,seg64_28,64.0,28.0,0.03920743716811513,0.44005732727580665,390
vat_total_fat,internal,aec_segment,seg64_29,64.0,29.0,0.059226653197876955,0.24324958343830413,390
vat_total_fat,internal,aec_segment,seg64_30,64.0,30.0,0.08425060278920851,0.09662701572918324,390
vat_total_fat,internal,aec_segment,seg64_31,64.0,31.0,0.11240498019952871,0.02643681481641591,390
vat_total_fat,internal,aec_segment,seg64_32,64.0,32.0,0.13661798923758972,0.006892192266500601,390
vat_total_fat,internal,aec_segment,seg64_33,64.0,33.0,0.1591465143223677,0.0016164532539473676,390
vat_total_fat,internal,aec_segment,seg64_34,64.0,34.0,0.18332773834951327,0.0002729501994042338,390
vat_total_fat,internal,aec_segment,seg64_35,64.0,35.0,0.20132973711086122,6.221256480321871e-05,390
vat_total_fat,internal,aec_segment,seg64_36,64.0,36.0,0.21715802792042468,1.514975710205865e-05,390
vat_total_fat,internal,aec_segment,seg64_37,64.0,37.0,0.22908451893744813,4.866621131504586e-06,390
vat_total_fat,internal,aec_segment,seg64_38,64.0,38.0,0.23597456784081755,2.4545088986391777e-06,390
vat_total_fat,internal,aec_segment,seg64_39,64.0,39.0,0.23977506295069864,1.6675431889657405e-06,390
vat_total_fat,internal,aec_segment,seg64_40,64.0,40.0,0.24012080348802986,1.6094028696432323e-06,390
vat_total_fat,internal,aec_segment,seg64_41,64.0,41.0,0.23913163177747443,1.7811392452211664e-06,390
vat_total_fat,internal,aec_segment,seg64_42,64.0,42.0,0.23886513935555878,1.830325319420291e-06,390
vat_total_fat,internal,aec_segment,seg64_43,64.0,43.0,0.23789460376018284,2.020676430740803e-06,390
vat_total_fat,internal,aec_segment,seg64_44,64.0,44.0,0.235103427021695,2.6794980229059265e-06,390
vat_total_fat,internal,aec_segment,seg64_45,64.0,45.0,0.23103034760944888,4.019764609938225e-06,390
vat_total_fat,internal,aec_segment,seg64_46,64.0,46.0,0.22722373460879475,5.833766844059252e-06,390
vat_total_fat,internal,aec_segment,seg64_47,64.0,47.0,0.22386582856172965,8.060091453446245e-06,390
vat_total_fat,internal,aec_segment,seg64_48,64.0,48.0,0.21979826952274856,1.1845192052291712e-05,390
vat_total_fat,internal,aec_segment,seg64_49,64.0,49.0,0.21436091334167864,1.9597229145636794e-05,390
vat_total_fat,internal,aec_segment,seg64_50,64.0,50.0,0.20913055302446398,3.142838951686052e-05,390
vat_total_fat,internal,aec_segment,seg64_51,64.0,51.0,0.20649590890469768,3.9694612440207404e-05,390
vat_total_fat,internal,aec_segment,seg64_52,64.0,52.0,0.20000672022386418,6.967365233522121e-05,390
vat_total_fat,internal,aec_segment,seg64_53,64.0,53.0,0.19370245528551056,0.00011833074676295449,390
vat_total_fat,internal,aec_segment,seg64_54,64.0,54.0,0.18907744741213495,0.00017270043162767828,390
vat_total_fat,internal,aec_segment,seg64_55,64.0,55.0,0.17988681281380603,0.0003566499132034649,390
vat_total_fat,internal,aec_segment,seg64_56,64.0,56.0,0.16802980363936718,0.0008641415848988502,390
vat_total_fat,internal,aec_segment,seg64_57,64.0,57.0,0.1537567281886914,0.0023281119191498655,390
vat_total_fat,internal,aec_segment,seg64_58,64.0,58.0,0.14326848483144305,0.0045842554258724915,390
vat_total_fat,internal,aec_segment,seg64_59,64.0,59.0,0.12640768421844603,0.012476654454540114,390
vat_total_fat,internal,aec_segment,seg64_60,64.0,60.0,0.11558399550717194,0.022434460310406867,390
vat_total_fat,internal,aec_segment,seg64_61,64.0,61.0,0.10760281413928277,0.033642082401182244,390
vat_total_fat,internal,aec_segment,seg64_62,64.0,62.0,0.1090986708930427,0.031236737787179236,390
vat_total_fat,internal,aec_segment,seg64_63,64.0,63.0,0.11232944552932503,0.026538945215055103,390
vat_total_fat,internal,aec_segment,seg64_64,64.0,64.0,0.11108061708425492,0.028277340933975888,390
vat_tama,internal,aec_segment,seg64_1,64.0,1.0,0.14958477558886954,0.003063846980110266,390
vat_tama,internal,aec_segment,seg64_2,64.0,2.0,0.1482418198452943,0.0033422166266662548,390
vat_tama,internal,aec_segment,seg64_3,64.0,3.0,0.1482433327338597,0.0033418905266915733,390
vat_tama,internal,aec_segment,seg64_4,64.0,4.0,0.15000758332414488,0.0029806697798775016,390
vat_tama,internal,aec_segment,seg64_5,64.0,5.0,0.1522120549564432,0.002579310447703092,390
vat_tama,internal,aec_segment,seg64_6,64.0,6.0,0.1528354498051368,0.0024751017636361347,390
vat_tama,internal,aec_segment,seg64_7,64.0,7.0,0.15344771889733483,0.002376502267610608,390
vat_tama,internal,aec_segment,seg64_8,64.0,8.0,0.15324232687676476,0.0024091719177942996,390
vat_tama,internal,aec_segment,seg64_9,64.0,9.0,0.1523497128747759,0.002555961204974486,390
vat_tama,internal,aec_segment,seg64_10,64.0,10.0,0.15422267786437693,0.0022568427839261373,390
vat_tama,internal,aec_segment,seg64_11,64.0,11.0,0.15567517693809568,0.0020472642708110706,390
vat_tama,internal,aec_segment,seg64_12,64.0,12.0,0.15566168099933764,0.0020491268331721993,390
vat_tama,internal,aec_segment,seg64_13,64.0,13.0,0.16088569347753554,0.0014334459939927687,390
vat_tama,internal,aec_segment,seg64_14,64.0,14.0,0.16731138006340912,0.000910093276146175,390
vat_tama,internal,aec_segment,seg64_15,64.0,15.0,0.1713949178523056,0.0006760808230572128,390
vat_tama,internal,aec_segment,seg64_16,64.0,16.0,0.17645721684606375,0.00046338325157512287,390
vat_tama,internal,aec_segment,seg64_17,64.0,17.0,0.18143562686832013,0.00031638537936134944,390
vat_tama,internal,aec_segment,seg64_18,64.0,18.0,0.18240149828439783,0.0002934657816429101,390
vat_tama,internal,aec_segment,seg64_19,64.0,19.0,0.18619973560700304,0.00021753212240106177,390
vat_tama,internal,aec_segment,seg64_20,64.0,20.0,0.18979156810996495,0.0001630014689464407,390
vat_tama,internal,aec_segment,seg64_21,64.0,21.0,0.19351807951923503,0.00012014809312982513,390
vat_tama,internal,aec_segment,seg64_22,64.0,22.0,0.20134947867629538,6.210716235128649e-05,390
vat_tama,internal,aec_segment,seg64_23,64.0,23.0,0.20795603648344413,3.488898298507193e-05,390
vat_tama,internal,aec_segment,seg64_24,64.0,24.0,0.2181026120496562,1.3877907120744681e-05,390
vat_tama,internal,aec_segment,seg64_25,64.0,25.0,0.23121294758641603,3.947953443239488e-06,390
vat_tama,internal,aec_segment,seg64_26,64.0,26.0,0.24655397775188892,8.234341407325878e-07,390
vat_tama,internal,aec_segment,seg64_27,64.0,27.0,0.26237959919596643,1.4615445520315133e-07,390
vat_tama,internal,aec_segment,seg64_28,64.0,28.0,0.2835094107227917,1.210615197413947e-08,390
vat_tama,internal,aec_segment,seg64_29,64.0,29.0,0.3073016668274985,5.650124508829024e-10,390
vat_tama,internal,aec_segment,seg64_30,64.0,30.0,0.3334119249398867,1.4035143062741396e-11,390
vat_tama,internal,aec_segment,seg64_31,64.0,31.0,0.3577979379062456,3.1963385526952993e-13,390
vat_tama,internal,aec_segment,seg64_32,64.0,32.0,0.3806484606392476,6.797102485899155e-15,390
vat_tama,internal,aec_segment,seg64_33,64.0,33.0,0.3980544327311458,2.9332420140780904e-16,390
vat_tama,internal,aec_segment,seg64_34,64.0,34.0,0.4172566254073719,7.333690847835678e-18,390
vat_tama,internal,aec_segment,seg64_35,64.0,35.0,0.4317063410281934,3.891472736445054e-19,390
vat_tama,internal,aec_segment,seg64_36,64.0,36.0,0.4399803150440986,6.79047139296184e-20,390
vat_tama,internal,aec_segment,seg64_37,64.0,37.0,0.44494394180785035,2.3279883596149238e-20,390
vat_tama,internal,aec_segment,seg64_38,64.0,38.0,0.4459521346597787,1.869017261325907e-20,390
vat_tama,internal,aec_segment,seg64_39,64.0,39.0,0.444429169682085,2.603467217426454e-20,390
vat_tama,internal,aec_segment,seg64_40,64.0,40.0,0.4424849101970707,3.9651493307743776e-20,390
vat_tama,internal,aec_segment,seg64_41,64.0,41.0,0.4396168536943927,7.339134494975241e-20,390
vat_tama,internal,aec_segment,seg64_42,64.0,42.0,0.43454238970333015,2.150602196316079e-19,390
vat_tama,internal,aec_segment,seg64_43,64.0,43.0,0.4292968472443376,6.412612809432762e-19,390
vat_tama,internal,aec_segment,seg64_44,64.0,44.0,0.42461518328067194,1.6733334213043926e-18,390
vat_tama,internal,aec_segment,seg64_45,64.0,45.0,0.418920374924713,5.26746534097481e-18,390
vat_tama,internal,aec_segment,seg64_46,64.0,46.0,0.4113253677946363,2.350882762333878e-17,390
vat_tama,internal,aec_segment,seg64_47,64.0,47.0,0.40354600083736697,1.0464122253178392e-16,390
vat_tama,internal,aec_segment,seg64_48,64.0,48.0,0.39334237255428645,6.996497063781187e-16,390
vat_tama,internal,aec_segment,seg64_49,64.0,49.0,0.38506324428244254,3.1170619806880885e-15,390
vat_tama,internal,aec_segment,seg64_50,64.0,50.0,0.37496960679683655,1.8212521992780114e-14,390
vat_tama,internal,aec_segment,seg64_51,64.0,51.0,0.3620125320107768,1.6073732293889828e-13,390
vat_tama,internal,aec_segment,seg64_52,64.0,52.0,0.3525203962009741,7.452483988065174e-13,390
vat_tama,internal,aec_segment,seg64_53,64.0,53.0,0.33866950415319047,6.383989208930095e-12,390
vat_tama,internal,aec_segment,seg64_54,64.0,54.0,0.3234553612685091,5.990836868204453e-11,390
vat_tama,internal,aec_segment,seg64_55,64.0,55.0,0.31531554234619524,1.8875529776704667e-10,390
vat_tama,internal,aec_segment,seg64_56,64.0,56.0,0.3063264265509884,6.442147288950714e-10,390
vat_tama,internal,aec_segment,seg64_57,64.0,57.0,0.29271927010391574,3.821735230242827e-09,390
vat_tama,internal,aec_segment,seg64_58,64.0,58.0,0.2818542427132572,1.4828416930638253e-08,390
vat_tama,internal,aec_segment,seg64_59,64.0,59.0,0.2686230003172337,7.157039561711902e-08,390
vat_tama,internal,aec_segment,seg64_60,64.0,60.0,0.26992185034527405,6.154966020722672e-08,390
vat_tama,internal,aec_segment,seg64_61,64.0,61.0,0.2720187943871847,4.816531411618397e-08,390
vat_tama,internal,aec_segment,seg64_62,64.0,62.0,0.2876452736090429,7.250479500211594e-09,390
vat_tama,internal,aec_segment,seg64_63,64.0,63.0,0.306071682368101,6.666194973518533e-10,390
vat_tama,internal,aec_segment,seg64_64,64.0,64.0,0.32062949634816973,8.958214806225999e-11,390
sat_total_fat,internal,aec_segment,seg64_1,64.0,1.0,0.07186395576630156,0.15663620047384322,390
sat_total_fat,internal,aec_segment,seg64_2,64.0,2.0,0.0755224254043046,0.13654322288452528,390
sat_total_fat,internal,aec_segment,seg64_3,64.0,3.0,0.07578700579534958,0.13517073781172717,390
sat_total_fat,internal,aec_segment,seg64_4,64.0,4.0,0.07444893298977753,0.1422219844021782,390
sat_total_fat,internal,aec_segment,seg64_5,64.0,5.0,0.07232950215382472,0.15396184469905969,390
sat_total_fat,internal,aec_segment,seg64_6,64.0,6.0,0.0714998635671297,0.15875208559505885,390
sat_total_fat,internal,aec_segment,seg64_7,64.0,7.0,0.0722197407143515,0.1545892390581293,390
sat_total_fat,internal,aec_segment,seg64_8,64.0,8.0,0.0715872475455834,0.15824230750828547,390
sat_total_fat,internal,aec_segment,seg64_9,64.0,9.0,0.07135607164499597,0.15959362840541122,390
sat_total_fat,internal,aec_segment,seg64_10,64.0,10.0,0.07194571814616275,0.15616398906616427,390
sat_total_fat,internal,aec_segment,seg64_11,64.0,11.0,0.07067281315179533,0.16363838248098067,390
sat_total_fat,internal,aec_segment,seg64_12,64.0,12.0,0.06776116342158064,0.1817403309087598,390
sat_total_fat,internal,aec_segment,seg64_13,64.0,13.0,0.06256793001227334,0.21762812441657617,390
sat_total_fat,internal,aec_segment,seg64_14,64.0,14.0,0.0584649123304019,0.24937493404324398,390
sat_total_fat,internal,aec_segment,seg64_15,64.0,15.0,0.05358237499058166,0.29118346787544336,390
sat_total_fat,internal,aec_segment,seg64_16,64.0,16.0,0.04875535084589801,0.3368933566342567,390
sat_total_fat,internal,aec_segment,seg64_17,64.0,17.0,0.0453249274838531,0.3720278649589321,390
sat_total_fat,internal,aec_segment,seg64_18,64.0,18.0,0.04187068362888685,0.40960596561226154,390
sat_total_fat,internal,aec_segment,seg64_19,64.0,19.0,0.038703305477386124,0.4459637687648756,390
sat_total_fat,internal,aec_segment,seg64_20,64.0,20.0,0.03688009670791726,0.4676960504226405,390
sat_total_fat,internal,aec_segment,seg64_21,64.0,21.0,0.03415135219338389,0.5012867562167027,390
sat_total_fat,internal,aec_segment,seg64_22,64.0,22.0,0.02750564706658179,0.5881272328800075,390
sat_total_fat,internal,aec_segment,seg64_23,64.0,23.0,0.022065872016462346,0.6639833282307835,390
sat_total_fat,internal,aec_segment,seg64_24,64.0,24.0,0.018429525471937193,0.7167419356077208,390
sat_total_fat,internal,aec_segment,seg64_25,64.0,25.0,0.00839571864527291,0.8687292127562696,390
sat_total_fat,internal,aec_segment,seg64_26,64.0,26.0,-0.0050947416726785846,0.9201134748572886,390
sat_total_fat,internal,aec_segment,seg64_27,64.0,27.0,-0.01900299652872807,0.708323742944924,390
sat_total_fat,internal,aec_segment,seg64_28,64.0,28.0,-0.03920743716811516,0.4400573272758032,390
sat_total_fat,internal,aec_segment,seg64_29,64.0,29.0,-0.05922665319787697,0.24324958343830413,390
sat_total_fat,internal,aec_segment,seg64_30,64.0,30.0,-0.08425060278920857,0.09662701572918324,390
sat_total_fat,internal,aec_segment,seg64_31,64.0,31.0,-0.11240498019952874,0.02643681481641591,390
sat_total_fat,internal,aec_segment,seg64_32,64.0,32.0,-0.13661798923758975,0.006892192266500601,390
sat_total_fat,internal,aec_segment,seg64_33,64.0,33.0,-0.15914651432236776,0.0016164532539473487,390
sat_total_fat,internal,aec_segment,seg64_34,64.0,34.0,-0.18332773834951324,0.0002729501994042338,390
sat_total_fat,internal,aec_segment,seg64_35,64.0,35.0,-0.20132973711086116,6.221256480321871e-05,390
sat_total_fat,internal,aec_segment,seg64_36,64.0,36.0,-0.2171580279204247,1.514975710205865e-05,390
sat_total_fat,internal,aec_segment,seg64_37,64.0,37.0,-0.2290845189374481,4.866621131504586e-06,390
sat_total_fat,internal,aec_segment,seg64_38,64.0,38.0,-0.23597456784081752,2.4545088986391777e-06,390
sat_total_fat,internal,aec_segment,seg64_39,64.0,39.0,-0.23977506295069867,1.6675431889657405e-06,390
sat_total_fat,internal,aec_segment,seg64_40,64.0,40.0,-0.24012080348802983,1.6094028696432323e-06,390
sat_total_fat,internal,aec_segment,seg64_41,64.0,41.0,-0.23913163177747446,1.7811392452210747e-06,390
sat_total_fat,internal,aec_segment,seg64_42,64.0,42.0,-0.2388651393555588,1.830325319420291e-06,390
sat_total_fat,internal,aec_segment,seg64_43,64.0,43.0,-0.2378946037601828,2.020676430740803e-06,390
sat_total_fat,internal,aec_segment,seg64_44,64.0,44.0,-0.23510342702169504,2.6794980229059265e-06,390
sat_total_fat,internal,aec_segment,seg64_45,64.0,45.0,-0.23103034760944885,4.019764609938225e-06,390
sat_total_fat,internal,aec_segment,seg64_46,64.0,46.0,-0.2272237346087947,5.833766844059252e-06,390
sat_total_fat,internal,aec_segment,seg64_47,64.0,47.0,-0.2238658285617296,8.060091453446245e-06,390
sat_total_fat,internal,aec_segment,seg64_48,64.0,48.0,-0.21979826952274853,1.1845192052291712e-05,390
sat_total_fat,internal,aec_segment,seg64_49,64.0,49.0,-0.21436091334167864,1.9597229145636794e-05,390
sat_total_fat,internal,aec_segment,seg64_50,64.0,50.0,-0.20913055302446393,3.142838951686052e-05,390
sat_total_fat,internal,aec_segment,seg64_51,64.0,51.0,-0.20649590890469763,3.9694612440207404e-05,390
sat_total_fat,internal,aec_segment,seg64_52,64.0,52.0,-0.20000672022386418,6.967365233522121e-05,390
sat_total_fat,internal,aec_segment,seg64_53,64.0,53.0,-0.19370245528551056,0.00011833074676295449,390
sat_total_fat,internal,aec_segment,seg64_54,64.0,54.0,-0.189077447412135,0.00017270043162767828,390
sat_total_fat,internal,aec_segment,seg64_55,64.0,55.0,-0.17988681281380603,0.0003566499132034649,390
sat_total_fat,internal,aec_segment,seg64_56,64.0,56.0,-0.1680298036393672,0.0008641415848988502,390
sat_total_fat,internal,aec_segment,seg64_57,64.0,57.0,-0.15375672818869143,0.0023281119191498655,390
sat_total_fat,internal,aec_segment,seg64_58,64.0,58.0,-0.14326848483144305,0.0045842554258724915,390
sat_total_fat,internal,aec_segment,seg64_59,64.0,59.0,-0.12640768421844606,0.012476654454540114,390
sat_total_fat,internal,aec_segment,seg64_60,64.0,60.0,-0.11558399550717194,0.022434460310406867,390
sat_total_fat,internal,aec_segment,seg64_61,64.0,61.0,-0.10760281413928277,0.033642082401182244,390
sat_total_fat,internal,aec_segment,seg64_62,64.0,62.0,-0.10909867089304268,0.03123673778717976,390
sat_total_fat,internal,aec_segment,seg64_63,64.0,63.0,-0.11232944552932506,0.026538945215055103,390
sat_total_fat,internal,aec_segment,seg64_64,64.0,64.0,-0.1110806170842549,0.028277340933975888,390
sat_tama,internal,aec_segment,seg64_1,64.0,1.0,0.17504532940403755,0.00051540320668189,390
sat_tama,internal,aec_segment,seg64_2,64.0,2.0,0.17587651714277655,0.00048415805367474975,390
sat_tama,internal,aec_segment,seg64_3,64.0,3.0,0.17583908144957394,0.00048552658523868137,390
sat_tama,internal,aec_segment,seg64_4,64.0,4.0,0.17543048797569266,0.0005006989595603232,390
sat_tama,internal,aec_segment,seg64_5,64.0,5.0,0.17529870852845097,0.0005056854994110914,390
sat_tama,internal,aec_segment,seg64_6,64.0,6.0,0.17502154398813274,0.000516324282127941,390
sat_tama,internal,aec_segment,seg64_7,64.0,7.0,0.17512064529329274,0.0005124966996932542,390
sat_tama,internal,aec_segment,seg64_8,64.0,8.0,0.17288957306853786,0.0006053766105104037,390
sat_tama,internal,aec_segment,seg64_9,64.0,9.0,0.17021066528628517,0.0007374502151681661,390
sat_tama,internal,aec_segment,seg64_10,64.0,10.0,0.17134870138280614,0.0006783843121282911,390
sat_tama,internal,aec_segment,seg64_11,64.0,11.0,0.17088640098555197,0.0007018292609060235,390
sat_tama,internal,aec_segment,seg64_12,64.0,12.0,0.1672834876981274,0.0009119220003867011,390
sat_tama,internal,aec_segment,seg64_13,64.0,13.0,0.16709074852219685,0.0009246516755006166,390
sat_tama,internal,aec_segment,seg64_14,64.0,14.0,0.17111871075660345,0.000689955799449676,390
sat_tama,internal,aec_segment,seg64_15,64.0,15.0,0.17180511079320265,0.0006559514048023508,390
sat_tama,internal,aec_segment,seg64_16,64.0,16.0,0.17246042908762532,0.0006249416004508413,390
sat_tama,internal,aec_segment,seg64_17,64.0,17.0,0.1739249882957848,0.0005604852054868645,390
sat_tama,internal,aec_segment,seg64_18,64.0,18.0,0.1704265726926123,0.000725890938720446,390
sat_tama,internal,aec_segment,seg64_19,64.0,19.0,0.17128289585410394,0.0006816766882539071,390
sat_tama,internal,aec_segment,seg64_20,64.0,20.0,0.17164602666185536,0.0006636913190099094,390
sat_tama,internal,aec_segment,seg64_21,64.0,21.0,0.1695034600456075,0.0007765158598197183,390
sat_tama,internal,aec_segment,seg64_22,64.0,22.0,0.16998007524392814,0.0007499834785598795,390
sat_tama,internal,aec_segment,seg64_23,64.0,23.0,0.1688818474748971,0.000812424660708216,390
sat_tama,internal,aec_segment,seg64_24,64.0,24.0,0.172895875457134,0.000605093557990024,390
sat_tama,internal,aec_segment,seg64_25,64.0,25.0,0.17810759782883495,0.0004087756641054907,390
sat_tama,internal,aec_segment,seg64_26,64.0,26.0,0.17986572866644818,0.000357229595718655,390
sat_tama,internal,aec_segment,seg64_27,64.0,27.0,0.17791475242659474,0.000414832501952837,390
sat_tama,internal,aec_segment,seg64_28,64.0,28.0,0.17885088508018104,0.0003861921476925038,390
sat_tama,internal,aec_segment,seg64_29,64.0,29.0,0.18549525353121982,0.00023005690966680108,390
sat_tama,internal,aec_segment,seg64_30,64.0,30.0,0.1909564006770085,0.00014826908880205065,390
sat_tama,internal,aec_segment,seg64_31,64.0,31.0,0.19080097166046395,0.0001501600177676119,390
sat_tama,internal,aec_segment,seg64_32,64.0,32.0,0.19383342464868025,0.00011705553365033391,390
sat_tama,internal,aec_segment,seg64_33,64.0,33.0,0.19542715648230702,0.00010253733574711515,390
sat_tama,internal,aec_segment,seg64_34,64.0,34.0,0.19957102507384625,7.230996411093752e-05,390
sat_tama,internal,aec_segment,seg64_35,64.0,35.0,0.20563390575355833,4.2818662579988985e-05,390
sat_tama,internal,aec_segment,seg64_36,64.0,36.0,0.2040549688133302,4.915243544962877e-05,390
sat_tama,internal,aec_segment,seg64_37,64.0,37.0,0.20267499556525662,5.5402979732394546e-05,390
sat_tama,internal,aec_segment,seg64_38,64.0,38.0,0.20161141525106105,6.072449882231349e-05,390
sat_tama,internal,aec_segment,seg64_39,64.0,39.0,0.20043477457020667,6.717198863766477e-05,390
sat_tama,internal,aec_segment,seg64_40,64.0,40.0,0.20182462852157904,5.962051450200197e-05,390
sat_tama,internal,aec_segment,seg64_41,64.0,41.0,0.20411556584684729,4.889384133433359e-05,390
sat_tama,internal,aec_segment,seg64_42,64.0,42.0,0.2005599027474671,6.645685336805192e-05,390
sat_tama,internal,aec_segment,seg64_43,64.0,43.0,0.1977808237860973,8.416075327555533e-05,390
sat_tama,internal,aec_segment,seg64_44,64.0,44.0,0.20075652901801705,6.534757382245653e-05,390
sat_tama,internal,aec_segment,seg64_45,64.0,45.0,0.2030925882422749,5.3436479292317946e-05,390
