feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,attnpool_minus_clinic4,internal,0.7953044667003477,0.7983833100537905,0.003078843353442773,0.602434004645547,0.5468852805500165
HTN,attnpool_minus_clinic4,external,0.7176925638464099,0.7330650119111658,0.015372448064755906,2.9450205051607745,0.0032293326026371317
DM,attnpool_minus_clinic4,internal,0.7185621831246012,0.7228578383641675,0.0042956552395663206,0.5506109624222952,0.5819003923849404
DM,attnpool_minus_clinic4,external,0.665451928176377,0.673361618304417,0.007909690128039992,1.0309237884675557,0.302576560146647
CKD,attnpool_minus_clinic4,internal,0.766080713047784,0.7641495419658331,-0.0019311710819509553,-0.1876404349760179,0.8511585266732962
CKD,attnpool_minus_clinic4,external,0.6156217999772443,0.6271191261804528,0.011497326203208535,1.1833498986099966,0.23667050464959927
