feature,model,cohort,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TotalFat_ratio,clinic4,internal,692,0.3676151386152535,0.31095507000401357,0.41944318658226837,0.059424166354032165,0.04749123003786333,0.6065734669057758,9.16356837886325e-71
VAT_TotalFat_ratio,clinic4,external,497,0.1519193866627282,0.03726450714748861,0.2580930651553346,0.07573528950708426,0.05406925313272434,0.46392593309098085,6.822685110787023e-28
VAT_TotalFat_ratio,clinic4_aec_sd,internal,692,0.40752733324526247,0.3532881899388905,0.45667597716250585,0.05751836402740424,0.045929478254207824,0.6385768113631365,1.5233874885732993e-80
VAT_TotalFat_ratio,clinic4_aec_sd,external,497,0.2559998022634219,0.15498323775374562,0.346765499248962,0.07093592684692791,0.051282419153832644,0.5120161986219863,1.4563528035141053e-34
VAT_TotalFat_ratio,clinic4_aec_skew,internal,692,0.380860330151902,0.32300716739544233,0.43258691790734405,0.058798558765735524,0.04709331586247702,0.6173899551568438,6.064824767433003e-74
VAT_TotalFat_ratio,clinic4_aec_skew,external,497,0.17377285384618213,0.06836146288258518,0.2734895188343506,0.07475314209093988,0.05383231990718607,0.49018532559919303,2.1030976409136334e-31
VAT_TotalFat_ratio,clinic4_aec_shape_no_fpca,internal,692,0.45865782936248056,0.4025421782335848,0.5069663572656443,0.05498045067393287,0.04435714715202069,0.677379263488969,4.4403099947739874e-94
VAT_TotalFat_ratio,clinic4_aec_shape_no_fpca,external,497,0.3299876137013219,0.23600412632435294,0.41306994436075944,0.06731643959385361,0.048932723906003305,0.5968432333025382,2.7492296941101275e-49
VAT_TotalFat_ratio,clinic4_aec_fpca,internal,692,0.4474032944897589,0.38985276646437933,0.4971568681960098,0.05554903402233714,0.044625804704986616,0.6690310668157894,5.40704819731284e-91
VAT_TotalFat_ratio,clinic4_aec_fpca,external,497,0.2636268414044728,0.17195186888495223,0.35181082431628735,0.070571394131754,0.050868806930313516,0.5618812620456475,1.0586703773286463e-42
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,692,0.45985972721520696,0.4034175022857031,0.5082865926795309,0.054919382454545425,0.044391242462487567,0.6783255301043856,1.9552439748176516e-94
VAT_TotalFat_ratio,clinic4_aec_shape_all,external,497,0.32310604793755915,0.22881391290027,0.4078900188841943,0.06766125344859654,0.04927981270433587,0.5934250983389006,1.314720497829203e-48
VAT_SAT_ratio,clinic4,internal,692,0.35327407891162343,0.29684928474988664,0.4044479459640864,0.10872444920524595,0.0846600677622593,0.5946095561202029,2.1832386306762454e-67
VAT_SAT_ratio,clinic4,external,497,0.07580146557577716,-0.028971167026940296,0.22053475759313124,0.1790072792593467,0.10493263233653134,0.35630791718289545,2.5310604159408836e-16
VAT_SAT_ratio,clinic4_aec_sd,internal,692,0.3924374008799185,0.3399642158648968,0.43994645453607617,0.1053810685310202,0.08212410030114745,0.6266391773553669,9.21013353062566e-77
VAT_SAT_ratio,clinic4_aec_sd,external,497,0.15893304349815862,0.047522957317103376,0.3022926693177196,0.17076676037217622,0.1015698782784382,0.40482459793137193,5.05711799166824e-21
VAT_SAT_ratio,clinic4_aec_skew,internal,692,0.3684773574017257,0.31153351240525096,0.4209962099682464,0.1074388980630687,0.08370794807573573,0.607260397937804,5.804832449528678e-71
VAT_SAT_ratio,clinic4_aec_skew,external,497,0.09776209341702291,-0.002315842235459136,0.23338266328230212,0.17686772465247905,0.10389310314507695,0.38875891299543386,2.2269569646585886e-19
