cohort,sens_stage1,spec_stage1,sens_combined,spec_combined,acc_combined,ppv_combined,npv_combined,sens_delta,spec_delta,mcnemar_sens_p,mcnemar_spec_p,verdict,ni_sens_drop,ni_ci_upper_97.5,ni_margin,ni_verdict
internal,0.9069767441860465,0.5359001040582726,0.9069767441860465,0.5369406867845994,0.5807339449541284,0.20818505338078291,0.9772727272727273,0.0,0.0010405827263267886,1.0,1.0,PASS,0.0,0.023537597639319504,0.05,NON-INFERIOR
external,0.9290780141843972,0.49044585987261147,0.9219858156028369,0.49171974522292994,0.5572354211663066,0.24574669187145556,0.9722921914357683,-0.007092198581560294,0.001273885350318471,1.0,1.0,PASS,0.007092198581560294,0.03488804340282557,0.05,NON-INFERIOR
