feature,model,cohort,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TotalFat_ratio,clinic4,internal,390,0.12773558833807397,0.05757687218986329,0.19373964003855065,0.08351844349967354,0.06721155013809302,0.35836131578773933,2.917436993043335e-13
VAT_TotalFat_ratio,clinic4,external,428,0.1592156933986264,0.09253608829704414,0.21786181048783387,0.08643943379204214,0.07041682257723043,0.40632826259933374,1.909680224103183e-18
VAT_TotalFat_ratio,clinic4_aec_sd,internal,390,0.17224383285549794,0.09697877906056127,0.2430787754395682,0.08135973543747797,0.06544210458312272,0.4159606629254424,9.478085781161912e-18
VAT_TotalFat_ratio,clinic4_aec_sd,external,428,0.15552131023312332,0.08668563010963999,0.21634288692051853,0.08662913188814375,0.0691492560043664,0.3986637568911927,9.334672646117806e-18
VAT_TotalFat_ratio,clinic4_aec_skew,internal,390,0.12256539301422575,0.050787499184071244,0.18881811536948756,0.08376559831014442,0.06740138231924764,0.3515883299068583,8.6401870947812e-13
VAT_TotalFat_ratio,clinic4_aec_skew,external,428,0.15897953405140008,0.09283194872556277,0.21704957306182882,0.08645157248615565,0.07042122738508763,0.4075653109152585,1.4724969386870773e-18
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,internal,390,0.2833742071372797,0.19366756809544208,0.36303359987823797,0.07570150832998593,0.06011589921564712,0.5333513716376342,4.7426302708758756e-30
VAT_TotalFat_ratio,clinic4_aec_uplow_ratio,external,428,0.1896140703477791,0.08278377492236029,0.2775282252670854,0.08486244905659472,0.06758759520436795,0.47222974240131377,3.706181825849412e-25
VAT_TotalFat_ratio,clinic4_aec_fpca,internal,390,0.25357409122535035,0.1621620354601031,0.33228365747850197,0.07725945992275139,0.062051641130139425,0.5047915117258672,1.318956423280934e-26
VAT_TotalFat_ratio,clinic4_aec_fpca,external,428,0.221313275722694,0.1487701250992963,0.28239594078619823,0.08318614528770502,0.06605458791739692,0.47225327422241226,3.6834896976316143e-25
VAT_TotalFat_ratio,clinic4_aec_shape_all,internal,390,0.27691935030326775,0.18546865345093316,0.35723703658177625,0.07604167679378768,0.06043616518340956,0.5277512562842128,2.3841195342025373e-29
VAT_TotalFat_ratio,clinic4_aec_shape_all,external,428,0.17952090988273672,0.06668020013365462,0.27196401931,0.08538928435518531,0.06774975583804664,0.46859941914560765,9.504936375895092e-25
VAT_SAT_ratio,clinic4,internal,390,0.09971750859663586,0.036133916280628314,0.1580706632852494,0.25215878126571484,0.1965769803349539,0.3174432108120233,1.403028062236538e-10
VAT_SAT_ratio,clinic4,external,428,0.1326323022520498,0.07623651938318625,0.1840118862434053,0.26722900002887656,0.2081689754774443,0.3759054999669166,8.196685198203879e-16
VAT_SAT_ratio,clinic4_aec_sd,internal,390,0.1354049586192182,0.06968014495261914,0.19824477129669557,0.24711042346805387,0.1913521596322742,0.3696409699487739,4.513007411421356e-14
