feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,tcn_minus_clinic4,internal,0.7953044667003477,0.7947249546791881,-0.0005795120211595783,-0.18514036703358092,0.8531189405522034
HTN,tcn_minus_clinic4,external,0.7176925638464099,0.7280411895796511,0.010348625733241246,3.447629329233236,0.0005655295817420456
DM,tcn_minus_clinic4,internal,0.7185621831246012,0.7237518047208138,0.005189621596212612,1.0098431782360846,0.3125704296441113
DM,tcn_minus_clinic4,external,0.665451928176377,0.662910068944617,-0.0025418592317599797,-0.3445652590128618,0.730421227327972
CKD,tcn_minus_clinic4,internal,0.766080713047784,0.7734340183213666,0.007353305273582578,0.970315448539962,0.33188927918511313
CKD,tcn_minus_clinic4,external,0.6156217999772443,0.6096882466719763,-0.005933553305268013,-1.0344223484955481,0.30093876107453665
