feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,image_gaf_cnn_minus_clinic4,internal,0.7953044667003477,0.7983743944842343,0.0030699277838865946,0.5428893442288434,0.5872059930572628
HTN,image_gaf_cnn_minus_clinic4,external,0.7176925638464099,0.7244966571889649,0.006804093342555051,1.7803713884400834,0.07501520100372934
DM,image_gaf_cnn_minus_clinic4,internal,0.7185621831246012,0.7205746566833429,0.0020124735587416787,0.28635853502065717,0.7746035297359862
DM,image_gaf_cnn_minus_clinic4,external,0.665451928176377,0.6633229790135616,-0.0021289491628153634,-0.5097762818207381,0.6102082040579919
CKD,image_gaf_cnn_minus_clinic4,internal,0.766080713047784,0.7316332425517869,-0.03444747049599717,-2.1101827616625606,0.03484261676451945
CKD,image_gaf_cnn_minus_clinic4,external,0.6156217999772443,0.6131072932074184,-0.002514506769825897,-0.40292276150273204,0.6870050461582021
