feature,model,cohort,scanner,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT(내장지방)_SUM,clinic4_aec_fpca,external,SOMATOM Definition AS+,81,0.5040192443982349,0.32210446299038825,0.6404552493148321,2846.4652078606027,2113.4502038864007,0.7716424976503486,3.4428948781812576e-17
VAT(내장지방)_SUM,clinic4_aec_fpca,external,iCT 256,83,0.4093104028125091,0.1366353204403286,0.5988975012831006,3287.620042036471,2466.5314731975727,0.7007696663535634,1.6401560514384152e-13
VAT(내장지방)_SUM,clinic4_aec_fpca,external,SOMATOM Force,65,0.5284507525466816,0.30744409699586217,0.6720814273173292,3162.6233451323237,2390.2780687537056,0.839390418036875,2.4708847691636075e-18
VAT(내장지방)_SUM,clinic4_aec_fpca,external,LightSpeed VCT,37,0.47564227492820343,0.11862003899899097,0.6637707146903191,3007.9658031533077,2313.6112393535586,0.8169847990275172,6.935698051989844e-10
SAT(피하지방)_SUM,clinic4,internal,Sensation 64,258,0.30493646033889243,0.11763969411123024,0.45121925440813776,5080.435224840281,3997.2508694143266,0.6925059858293177,3.549154198004152e-38
SAT(피하지방)_SUM,clinic4,internal,Ingenuity Core 128,91,0.5549229771140667,0.3161559212529559,0.6934952363349082,3693.262344094585,2829.2026420621696,0.7913865946859382,1.0057408024399833e-20
SAT(피하지방)_SUM,clinic4,internal,SOMATOM Definition AS+,95,0.48118399152288605,0.30563354181136004,0.6342216195028524,5908.010358312478,4267.806979862951,0.697618994436765,3.995491280064365e-15
SAT(피하지방)_SUM,clinic4,internal,Revolution CT,248,0.501516619819217,0.3811497736333738,0.5962363796915612,5999.431655044567,4430.373689992475,0.7941566117851075,3.9352278913661936e-55
SAT(피하지방)_SUM,clinic4,external,SOMATOM Definition Flash,113,0.5968577084234148,0.4232322970983059,0.698412764390691,5139.371226971385,3835.9416851102283,0.7899621365521357,2.5047126769873923e-25
SAT(피하지방)_SUM,clinic4,external,Revolution EVO,88,0.03896103775063098,-0.275532798987706,0.25226543842671767,8820.24875362532,6853.177928382193,0.5243010158868951,1.5812278757487572e-07
SAT(피하지방)_SUM,clinic4,external,SOMATOM Definition AS+,81,0.6627987623945674,0.5438961005855356,0.7606073929728636,5865.368001134866,4218.002466617629,0.8294392517407014,1.1255192399322257e-21
SAT(피하지방)_SUM,clinic4,external,iCT 256,83,0.4967979460090062,0.0962934743557282,0.6959738101449663,7043.29120157877,5160.717226266801,0.716117153158669,2.7404384136632878e-14
SAT(피하지방)_SUM,clinic4,external,SOMATOM Force,65,0.6372819566020123,0.42495139583425445,0.7493220487690683,5141.829426140326,3843.531266033532,0.8066948650299017,4.998716801697692e-16
SAT(피하지방)_SUM,clinic4,external,LightSpeed VCT,37,0.2115002669043935,-0.5306062603435588,0.5771367943051027,5350.13579714489,4343.843088632276,0.7357516718362417,2.1225692361029802e-07
SAT(피하지방)_SUM,clinic4_aec_fpca,internal,Sensation 64,258,0.4019611706749857,0.24188775517183564,0.5265224483750528,4712.521623640428,3771.3388671761427,0.7380426760356343,1.2279033972083784e-45
SAT(피하지방)_SUM,clinic4_aec_fpca,internal,Ingenuity Core 128,91,0.4939490746030587,0.15181401706692865,0.6896307598139327,3938.126682865119,2901.326354612101,0.7775397684389173,1.2645179893150547e-19
SAT(피하지방)_SUM,clinic4_aec_fpca,internal,SOMATOM Definition AS+,95,0.551455691348336,0.38969945781447146,0.6641139423186523,5493.34960773906,4132.42063967822,0.7526538185965512,1.4357096902811025e-18
SAT(피하지방)_SUM,clinic4_aec_fpca,internal,Revolution CT,248,0.5475455055877064,0.4429168480957487,0.6298896972051549,5715.736798803532,4340.291074226056,0.8137242171102979,6.732335356900912e-60
SAT(피하지방)_SUM,clinic4_aec_fpca,external,SOMATOM Definition Flash,113,0.465814758248409,0.28315566441417456,0.5770598859882023,5915.980739055423,4412.962461350364,0.7937595555022074,1.0186978015130891e-25
SAT(피하지방)_SUM,clinic4_aec_fpca,external,Revolution EVO,88,0.007702161597227697,-0.33181730661325176,0.2175280090651289,8962.545193803891,7160.0464740263415,0.5443238987491321,4.212169567132238e-08
SAT(피하지방)_SUM,clinic4_aec_fpca,external,SOMATOM Definition AS+,81,0.6067804889874346,0.44674615545511637,0.7263609612165635,6333.85643009585,4559.021612090263,0.8311960902380318,7.750267007618422e-22
SAT(피하지방)_SUM,clinic4_aec_fpca,external,iCT 256,83,0.5171182905185039,0.15413799293331354,0.6976244274515078,6899.614396028035,5160.556668818783,0.7511923968325536,2.845460357816906e-16
SAT(피하지방)_SUM,clinic4_aec_fpca,external,SOMATOM Force,65,0.6615566474469905,0.4669857755576361,0.7717062926976959,4966.79321918465,3779.27069771037,0.8390340931023574,2.634485634431967e-18
SAT(피하지방)_SUM,clinic4_aec_fpca,external,LightSpeed VCT,37,0.18244651784432908,-0.6060876705331597,0.5528468352569665,5447.812055650767,4523.998963442979,0.7776252211985601,1.4957429810272757e-08
Total Fat_SUM,clinic4,internal,Sensation 64,258,0.37633118633575613,0.20780525286280538,0.5000478247144213,6870.774034344513,5393.363823970605,0.7198537671130348,1.7650939189648986e-42
Total Fat_SUM,clinic4,internal,Ingenuity Core 128,91,0.6227911022352445,0.4485564791784131,0.7350833050121304,4835.815097135487,3779.076675826305,0.8193256109518785,3.222362283022858e-23
Total Fat_SUM,clinic4,internal,SOMATOM Definition AS+,95,0.5213897404149297,0.3403130354871547,0.663269600306264,8108.090285434357,5905.493377711236,0.7238920489426939,1.1499664569405415e-16
Total Fat_SUM,clinic4,internal,Revolution CT,248,0.5556671722284088,0.45100406500722584,0.6428620835148573,7941.023067695171,5940.111939706362,0.8126539986051969,1.2683192267415918e-59
Total Fat_SUM,clinic4,external,SOMATOM Definition Flash,113,0.6489790903240258,0.49590548075917296,0.7412471462703271,6447.261202889658,5030.375561076297,0.8221986576570031,6.251115393935434e-29
Total Fat_SUM,clinic4,external,Revolution EVO,88,-0.08889222150348552,-0.4362130041200396,0.15874724008047786,12925.97871068394,10230.935318003409,0.5178941641224224,2.3720380183680325e-07
Total Fat_SUM,clinic4,external,SOMATOM Definition AS+,81,0.690486209662923,0.5845151574032434,0.7772993948042145,7560.627226580272,5700.001105832307,0.8401845026961088,1.0718679867712346e-22
Total Fat_SUM,clinic4,external,iCT 256,83,0.47657805998743585,0.06828651938764292,0.6953498853914724,9718.082407861497,6959.403505972748,0.7109860026853134,5.049083927662369e-14
Total Fat_SUM,clinic4,external,SOMATOM Force,65,0.6581850873775585,0.45871986419217126,0.7676484930617036,7246.009454251324,5298.537016022707,0.8256141124415187,2.6466175894771466e-17
Total Fat_SUM,clinic4,external,LightSpeed VCT,37,0.23407909963690732,-0.6984325120963046,0.6012841531283543,7748.4127867282,6400.078052630738,0.7876099600483848,7.297774522979231e-09
Total Fat_SUM,clinic4_aec_fpca,internal,Sensation 64,258,0.5186748113115449,0.3921755206872365,0.6140626194546149,6035.98214845743,4843.018777465679,0.795815300288006,1.0570047168050074e-57
Total Fat_SUM,clinic4_aec_fpca,internal,Ingenuity Core 128,91,0.587577830136331,0.29628133420655023,0.7636953017881584,5056.496651010311,3731.458890382575,0.8129899307494806,1.2885808286408765e-22
Total Fat_SUM,clinic4_aec_fpca,internal,SOMATOM Definition AS+,95,0.6287724475336491,0.4973005364639758,0.721790491217163,7140.813244846448,5494.010061362733,0.8030436809470982,1.2641568577981982e-22
Total Fat_SUM,clinic4_aec_fpca,internal,Revolution CT,248,0.6167257312725358,0.5309819843845099,0.6858707928507117,7375.2558235033275,5700.450639077596,0.8464412590437076,2.810468802204024e-69
Total Fat_SUM,clinic4_aec_fpca,external,SOMATOM Definition Flash,113,0.48664355721133123,0.31591581796557106,0.5919386808988084,7796.833862986882,6084.665652501976,0.8314579244929323,4.210208868763288e-30
Total Fat_SUM,clinic4_aec_fpca,external,Revolution EVO,88,-0.05220043029597288,-0.39344749864377293,0.1712846552022004,12706.33280196409,10395.96800885098,0.5644702688754797,1.0170827756523066e-08
Total Fat_SUM,clinic4_aec_fpca,external,SOMATOM Definition AS+,81,0.6077879606804643,0.44306125357754234,0.7307749795199083,8510.954805395064,6209.011865478715,0.8392988361504325,1.30957541100733e-22
Total Fat_SUM,clinic4_aec_fpca,external,iCT 256,83,0.5151216751891947,0.1856597679788224,0.6984879475145553,9353.432175384778,6950.449558093208,0.7605900121232434,7.343319483754266e-17
Total Fat_SUM,clinic4_aec_fpca,external,SOMATOM Force,65,0.6665826759769238,0.4754550559284411,0.7699010911056128,7156.447243940412,5601.617695407169,0.8689656016258664,6.493534556345329e-21
Total Fat_SUM,clinic4_aec_fpca,external,LightSpeed VCT,37,0.2809947412238023,-0.559202389021558,0.6150546294765146,7507.352742352868,6283.555140963157,0.8193260577778204,5.647744243103312e-10
