feature,comparison,cohort,auc_a,auc_b,diff,z,p_value
HTN,image_lineplot_cnn_minus_clinic4,internal,0.7953044667003477,0.7936372551933193,-0.001667211507028421,-0.5490981364901627,0.5829381040305373
HTN,image_lineplot_cnn_minus_clinic4,external,0.7176925638464099,0.7277882374036221,0.010095673557212193,3.629177564071764,0.00028432562494878666
DM,image_lineplot_cnn_minus_clinic4,internal,0.7185621831246012,0.714514152368801,-0.0040480307558001805,-0.6539677072157599,0.5131326108572289
DM,image_lineplot_cnn_minus_clinic4,external,0.665451928176377,0.665001136449731,-0.00045079172664597156,-0.13259104432588073,0.8945168154748506
CKD,image_lineplot_cnn_minus_clinic4,internal,0.766080713047784,0.7532887678468267,-0.012791945200957278,-1.1097053092915596,0.26712603429173776
CKD,image_lineplot_cnn_minus_clinic4,external,0.6156217999772443,0.6154283763795654,-0.00019342359767893225,-0.03807558049110103,0.9696274211333062
