config,threshold_R1,threshold_R2,threshold_R3,threshold_R4,pattern_mask,patterns,n_patterns,survives_internal_constraints,internal_selection_score,internal_min_p_loss,internal_max_sens_loss,internal_min_spec_gain,internal_mean_spec_gain,internal_max_fisher_p,internal_min_deesc_n,internal_mean_event_rate
direct_vote_guarded,0.55,0.75,0.55,0.65,3088,"--+-,-+-+,++-+",3,True,0.11717169608292836,0.0625,0.03875968992248058,0.03850156087408951,0.0428720083246618,0.019560488225068038,40,0.07516666666666666
direct_vote_balanced,0.55,0.65,0.65,0.55,35840,"-+-+,++-+,++++",3,True,0.11691356026275404,0.0625,0.03875968992248069,0.03642039542143605,0.04703433922996878,0.03763170565107546,40,0.07142364782903757
direct_vote_guarded,0.55,0.55,0.55,0.65,644,"-+--,+++-,+--+",3,True,0.11688919825848511,0.125,0.03100775193798444,0.03537981269510926,0.04058272632674298,0.021870197250257753,37,0.05465361344966949
direct_vote_guarded,0.6,0.6,0.6,0.6,1156,"-+--,+++-,-+-+",3,True,0.11681687887719124,0.125,0.03100775193798455,0.03329864724245579,0.04703433922996878,0.029342633475119832,36,0.06291949774178822
direct_vote_guarded,0.65,0.55,0.65,0.65,1168,"--+-,+++-,-+-+",3,True,0.11681529573408837,0.125,0.03100775193798455,0.03537981269510926,0.04308012486992716,0.025997667906047846,37,0.0676054983193507
direct_vote_balanced,0.65,0.65,0.75,0.75,1156,"-+--,+++-,-+-+",3,True,0.11667870774034818,0.125,0.03100775193798444,0.032258064516129004,0.04849115504682622,0.013948101364876394,34,0.05979219438971761
direct_vote_balanced,0.65,0.55,0.55,0.55,1028,"-+--,-+-+",2,True,0.11659087567632964,0.0625,0.03875968992248058,0.037460978147762725,0.0457856399583767,0.037751004519118794,41,0.07869859876893344
direct_vote_balanced,0.65,0.55,0.55,0.65,1028,"-+--,-+-+",2,True,0.11659087567632964,0.0625,0.03875968992248058,0.037460978147762725,0.0457856399583767,0.037751004519118794,41,0.07869859876893344
direct_vote_balanced,0.65,0.55,0.55,0.75,1028,"-+--,-+-+",2,True,0.11659087567632964,0.0625,0.03875968992248058,0.037460978147762725,0.0457856399583767,0.037751004519118794,41,0.07869859876893344
direct_vote_balanced,0.65,0.55,0.55,0.75,1284,"-+--,---+,-+-+",3,True,0.11659087567632964,0.0625,0.03875968992248058,0.037460978147762725,0.0457856399583767,0.037751004519118794,41,0.07869859876893344
direct_vote_balanced,0.6,0.6,0.6,0.6,34820,"-+--,++-+,++++",3,True,0.11655028157497235,0.125,0.03100775193798455,0.03537981269510926,0.04224765868886575,0.014807990345501837,37,0.06523190501913906
direct_vote_balanced,0.55,0.65,0.55,0.65,2180,"-+--,+++-,++-+",3,True,0.11650424531046571,0.25,0.023255813953488413,0.03329864724245579,0.04058272632674298,0.017663615776826267,35,0.059462943071965625
direct_vote_balanced,0.55,0.65,0.55,0.55,32788,"-+--,--+-,++++",3,True,0.11647503916948956,0.125,0.03100775193798455,0.03537981269510926,0.042039542143600415,0.03674213912050332,35,0.06269593670369031
direct_vote_guarded,0.55,0.55,0.55,0.65,1540,"-+--,+--+,-+-+",3,True,0.11644366518677388,0.125,0.03100775193798455,0.03537981269510926,0.040374609781477645,0.030376567352400602,36,0.054673030092962906
direct_vote_guarded,0.55,0.75,0.65,0.65,52,"-+--,--+-,+-+-",3,True,0.11643499712537812,0.125,0.03100775193798444,0.037460978147762725,0.03850156087408947,0.02736010821264167,39,0.07018315018315018
direct_vote_guarded,0.65,0.55,0.55,0.65,208,"--+-,-++-,+++-",3,True,0.1162089184263157,0.0625,0.03875968992248058,0.037460978147762725,0.045993756503642014,0.013047648359842887,40,0.08328490229711095
direct_vote_balanced,0.65,0.65,0.55,0.55,16528,"--+-,+++-,-+++",3,True,0.11608040924201798,0.125,0.03100775193798455,0.03642039542143605,0.040790842872008314,0.025414457600413012,38,0.07117442743882638
direct_vote_guarded,0.65,0.65,0.75,0.55,1028,"-+--,-+-+",2,True,0.11605359296906932,0.0625,0.03875968992248058,0.037460978147762725,0.0428720083246618,0.037751004519118794,39,0.06569684510265725
direct_vote_guarded,0.65,0.65,0.75,0.65,1028,"-+--,-+-+",2,True,0.11605359296906932,0.0625,0.03875968992248058,0.037460978147762725,0.0428720083246618,0.037751004519118794,39,0.06569684510265725
direct_vote_balanced,0.75,0.55,0.65,0.55,84,"-+--,--+-,-++-",3,True,0.11599704425446924,0.0625,0.03875968992248069,0.0395421436004163,0.04370447450572321,0.03563979327874574,43,0.09539474643364927
direct_vote_balanced,0.75,0.65,0.65,0.75,208,"--+-,-++-,+++-",3,True,0.11593377042893543,0.25,0.023255813953488302,0.03433922996878247,0.036836628511966694,0.04024213668310421,34,0.052945845004668535
direct_vote_balanced,0.65,0.65,0.75,0.55,5736,"++--,+-+-,-++-,+--+,-+-+,--++",6,True,0.11587104301827035,0.125,0.03100775193798455,0.03329864724245579,0.04516129032258065,0.014261872969280286,35,0.05816944769952066
direct_vote_balanced,0.75,0.65,0.75,0.65,65256,"++--,+-+-,-++-,+++-,+--+,-+-+,++-+,--++,+-++,-+++,++++",11,True,0.11571675618840822,0.0625,0.03875968992248069,0.037460978147762725,0.04391259105098853,0.037751004519118794,41,0.07245522240220012
direct_vote_guarded,0.5,0.5,0.5,0.5,33856,"-++-,-+-+,++++",3,True,0.1157047504755354,0.5,0.015503875968992276,0.02913631633714886,0.03808532778355882,0.008915147455562749,30,0.028333333333333332
direct_vote_guarded,0.75,0.65,0.75,0.65,84,"-+--,--+-,-++-",3,True,0.11566552687296316,0.0625,0.03875968992248058,0.037460978147762725,0.04308012486992714,0.02616458089456945,40,0.06925822941242557
direct_vote_guarded,0.45,0.45,0.45,0.45,1040,"--+-,-+-+",2,True,0.11556606946583528,0.25,0.023255813953488413,0.03329864724245579,0.03891779396462018,0.005206974068570945,34,0.05555452950410934
direct_vote_guarded,0.75,0.55,0.75,0.65,1104,"--+-,-++-,-+-+",3,True,0.11553259566233746,0.0625,0.03875968992248069,0.03850156087408951,0.042039542143600415,0.01856829079419009,41,0.07747362000198076
direct_vote_balanced,0.55,0.65,0.65,0.55,3200,"+++-,-+-+,++-+",3,True,0.11549414525209238,0.0625,0.03875968992248069,0.037460978147762725,0.04308012486992714,0.037751004519118794,41,0.06901684200594424
direct_vote_guarded,0.65,0.65,0.65,0.55,1280,"---+,-+-+",2,True,0.11533329524321992,0.0625,0.03875968992248058,0.03850156087408951,0.04224765868886578,0.025740877476819822,42,0.07877922077922077
direct_vote_guarded,0.65,0.75,0.65,0.55,1280,"---+,-+-+",2,True,0.11533329524321992,0.0625,0.03875968992248058,0.03850156087408951,0.04224765868886578,0.025740877476819822,42,0.07877922077922077
direct_vote_guarded,0.65,0.75,0.65,0.55,1288,"++--,---+,-+-+",3,True,0.11533329524321992,0.0625,0.03875968992248058,0.03850156087408951,0.04224765868886578,0.025740877476819822,42,0.07877922077922077
direct_vote_guarded,0.65,0.65,0.65,0.65,1092,"-+--,-++-,-+-+",3,True,0.11509164681272306,0.0625,0.03875968992248058,0.03642039542143605,0.04370447450572321,0.037751004519118794,38,0.06138646115364157
direct_vote_balanced,0.55,0.75,0.75,0.55,1312,"+-+-,---+,-+-+",3,True,0.11506661601152177,0.25,0.023255813953488413,0.03433922996878247,0.03829344432882411,0.015916025323737024,35,0.06593599383073066
direct_vote_balanced,0.75,0.75,0.75,0.65,17424,"--+-,-+-+,-+++",3,True,0.11496869818186306,0.25,0.023255813953488413,0.032258064516129004,0.041415192507804365,0.01856829079419009,33,0.05737458901058497
direct_vote_balanced,0.75,0.65,0.75,0.65,1168,"--+-,+++-,-+-+",3,True,0.11490506244418108,0.125,0.03100775193798455,0.03433922996878247,0.04391259105098857,0.012763174183998978,36,0.06814702240234154
direct_vote_balanced,0.75,0.65,0.55,0.55,33796,"-+--,-+-+,++++",3,True,0.11487548244072912,0.0625,0.03875968992248069,0.03642039542143605,0.04578563995837672,0.026785083860218665,39,0.07395045264812707
direct_vote_balanced,0.75,0.75,0.55,0.65,16,--+-,1,True,0.1148359697747692,0.0625,0.03875968992248069,0.03850156087408951,0.04162330905306975,0.02736010821264167,39,0.07739236608801825
direct_vote_balanced,0.75,0.65,0.75,0.75,132,"-+--,+++-",2,True,0.11473764932087965,0.0625,0.03875968992248058,0.03642039542143605,0.045369406867846004,0.03763170565107546,40,0.07146964331349713
direct_vote_guarded,0.65,0.55,0.65,0.55,32788,"-+--,--+-,++++",3,True,0.11461994569088624,0.0625,0.03875968992248069,0.037460978147762725,0.04453694068678458,0.018567713006988257,39,0.08162374581939799
direct_vote_balanced,0.5,0.5,0.5,0.5,32784,"--+-,++++",2,True,0.11445022271364072,0.25,0.023255813953488413,0.03329864724245579,0.04016649323621231,0.015916025323737024,35,0.06565442862475337
direct_vote_guarded,0.55,0.65,0.55,0.55,1040,"--+-,-+-+",2,True,0.11442140386944848,0.125,0.03100775193798444,0.03537981269510926,0.040790842872008334,0.014807990345501837,36,0.06617197359357638
direct_vote_balanced,0.55,0.65,0.75,0.65,1060,"-+--,+-+-,-+-+",3,True,0.1143569258055638,0.5,0.015503875968992276,0.030176899063475537,0.037460978147762745,0.009239684653724649,31,0.042939043647147505
direct_vote_guarded,0.65,0.75,0.55,0.55,5376,"---+,-+-+,--++",3,True,0.11428715841433244,0.0625,0.03875968992248058,0.037460978147762725,0.04308012486992714,0.037751004519118794,41,0.07384478935698448
direct_vote_guarded,0.5,0.5,0.5,0.5,37888,"-+-+,--++,++++",3,True,0.11419238030577258,0.5,0.015503875968992276,0.02913631633714886,0.037044745057232056,0.008915147455562749,30,0.02897178383548541
direct_vote_balanced,0.55,0.75,0.75,0.65,3104,"+-+-,-+-+,++-+",3,True,0.11417034091570212,0.25,0.023255813953488413,0.03329864724245579,0.037460978147762745,0.014261872969280286,33,0.05283760954492661
direct_vote_balanced,0.55,0.55,0.75,0.55,1156,"-+--,+++-,-+-+",3,True,0.11415440059501872,0.25,0.023255813953488413,0.032258064516129004,0.04183142559833504,0.022308198659214944,34,0.06249699879951982
direct_vote_balanced,0.75,0.65,0.65,0.75,1168,"--+-,+++-,-+-+",3,True,0.11397622211364325,0.25,0.023255813953488413,0.03433922996878247,0.03787721123829344,0.03993508799787694,35,0.06621163233755406
direct_vote_balanced,0.75,0.55,0.65,0.55,33792,"-+-+,++++",2,True,0.11380093633342347,0.0625,0.03875968992248069,0.03642039542143605,0.045577523413111366,0.03763170565107546,40,0.0762987012987013
direct_vote_guarded,0.55,0.65,0.55,0.75,1156,"-+--,+++-,-+-+",3,True,0.11379807553802758,0.5,0.015503875968992276,0.030176899063475537,0.03454734651404787,0.006061965206187906,30,0.030277777777777775
direct_vote_balanced,0.65,0.65,0.65,0.65,1156,"-+--,+++-,-+-+",3,True,0.11379723189837312,0.125,0.03100775193798444,0.032258064516129004,0.045993756503642035,0.013948101364876394,34,0.05833162533306006
direct_vote_balanced,0.75,0.65,0.75,0.65,20,"-+--,--+-",2,True,0.11374540419180226,0.0625,0.03875968992248058,0.037460978147762725,0.042039542143600415,0.013481835312076126,40,0.07254230960676954
direct_vote_guarded,0.55,0.55,0.75,0.65,33796,"-+--,-+-+,++++",3,True,0.11374502802877534,0.0625,0.03875968992248058,0.03642039542143605,0.04370447450572319,0.02042684186355897,38,0.068158869301877
direct_vote_guarded,0.55,0.75,0.55,0.55,2068,"-+--,--+-,++-+",3,True,0.1137375306664126,0.0625,0.03875968992248058,0.03850156087408951,0.04058272632674298,0.04085558842597249,39,0.07529545392747937
direct_vote_guarded,0.55,0.75,0.55,0.55,272,"--+-,---+",2,True,0.11369367746952533,0.125,0.03100775193798455,0.03642039542143605,0.041415192507804385,0.0322971425875897,39,0.08341735783596249
direct_vote_balanced,0.65,0.65,0.75,0.75,196,"-+--,-++-,+++-",3,True,0.1135388249621443,0.125,0.03100775193798444,0.032258064516129004,0.045993756503642035,0.013948101364876394,34,0.059365253077975376
direct_vote_balanced,0.65,0.65,0.55,0.75,144,"--+-,+++-",2,True,0.11344773776923874,0.125,0.03100775193798455,0.03537981269510926,0.040582726326743,0.03804705076710391,37,0.06712530712530712
direct_vote_balanced,0.65,0.65,0.55,0.75,400,"--+-,+++-,---+",3,True,0.11344773776923874,0.125,0.03100775193798455,0.03537981269510926,0.040582726326743,0.03804705076710391,37,0.06712530712530712
direct_vote_guarded,0.4,0.4,0.4,0.4,9232,"--+-,-+-+,+-++",3,True,0.11321044004078787,0.0625,0.03875968992248058,0.037460978147762725,0.04391259105098855,0.037751004519118794,40,0.08248048699268211
direct_vote_guarded,0.65,0.65,0.65,0.55,5124,"-+--,-+-+,--++",3,True,0.11318347108177404,0.0625,0.03875968992248058,0.03642039542143605,0.04245577523413111,0.03763170565107546,39,0.0625354717746022
direct_vote_guarded,0.65,0.65,0.75,0.55,1040,"--+-,-+-+",2,True,0.11314516069884555,0.125,0.03100775193798444,0.03537981269510926,0.03954214360041623,0.019623457021034938,38,0.06439847272966656
direct_vote_guarded,0.55,0.55,0.75,0.55,1028,"-+--,-+-+",2,True,0.11312389299828032,0.0625,0.03875968992248058,0.03642039542143605,0.04328824141519252,0.02042684186355897,38,0.0684789973530975
direct_vote_guarded,0.55,0.55,0.75,0.65,1028,"-+--,-+-+",2,True,0.11312389299828032,0.0625,0.03875968992248058,0.03642039542143605,0.04328824141519252,0.02042684186355897,38,0.0684789973530975
direct_vote_guarded,0.55,0.55,0.75,0.75,1028,"-+--,-+-+",2,True,0.11312389299828032,0.0625,0.03875968992248058,0.03642039542143605,0.04328824141519252,0.02042684186355897,38,0.0684789973530975
direct_vote_balanced,0.65,0.75,0.75,0.55,1280,"---+,-+-+",2,True,0.11308376649373889,0.125,0.03100775193798455,0.03433922996878247,0.045993756503642035,0.02937664141014604,37,0.08492518917981659
direct_vote_balanced,0.65,0.75,0.75,0.55,1344,"-++-,---+,-+-+",3,True,0.11308376649373889,0.125,0.03100775193798455,0.03433922996878247,0.045993756503642035,0.02937664141014604,37,0.08492518917981659
direct_vote_balanced,0.55,0.75,0.75,0.55,3104,"+-+-,-+-+,++-+",3,True,0.11297817814313395,0.0625,0.03875968992248058,0.037460978147762725,0.041415192507804365,0.037751004519118794,41,0.07042306215873997
direct_vote_balanced,0.75,0.65,0.55,0.65,144,"--+-,+++-",2,True,0.11284689599149182,0.0625,0.03875968992248069,0.0385015608740894,0.03995837669094693,0.04024213668310421,39,0.07566045066045066
direct_vote_balanced,0.55,0.65,0.65,0.75,196,"-+--,-++-,+++-",3,True,0.11223828533398202,0.5,0.015503875968992276,0.02913631633714886,0.036420395421436005,0.004753462451447715,29,0.033874480416837424
direct_vote_guarded,0.65,0.55,0.75,0.55,33856,"-++-,-+-+,++++",3,True,0.11221535260794062,0.125,0.03100775193798444,0.03537981269510926,0.039750260145681546,0.019623457021034938,38,0.06919991112866594
direct_vote_balanced,0.65,0.75,0.55,0.55,5376,"---+,-+-+,--++",3,True,0.11221214938581403,0.125,0.03100775193798455,0.03433922996878247,0.044328824141519244,0.02937664141014604,37,0.0797540093284774
direct_vote_balanced,0.65,0.55,0.65,0.55,21504,"-+-+,--++,-+++",3,True,0.11217161179183027,0.25,0.023255813953488413,0.031217481789802326,0.042039542143600436,0.021434126996370956,33,0.05909329306476108
direct_vote_balanced,0.65,0.65,0.55,0.65,1156,"-+--,+++-,-+-+",3,True,0.11216743002838875,0.25,0.023255813953488413,0.031217481789802326,0.040998959417273675,0.011573251073130932,32,0.05448786001548722
direct_vote_guarded,0.65,0.55,0.55,0.75,80,"--+-,-++-",2,True,0.11216006882174265,0.0625,0.03875968992248058,0.037460978147762725,0.0445369406867846,0.04647376382203411,40,0.08923076923076922
direct_vote_guarded,0.65,0.65,0.55,0.75,80,"--+-,-++-",2,True,0.11216006882174265,0.0625,0.03875968992248058,0.037460978147762725,0.0445369406867846,0.04647376382203411,40,0.08923076923076922
direct_vote_guarded,0.65,0.55,0.75,0.55,17472,"-++-,-+-+,-+++",3,True,0.11214317403768763,0.125,0.03100775193798444,0.03537981269510926,0.039750260145681574,0.019623457021034938,38,0.06948862540967804
direct_vote_balanced,0.5,0.5,0.5,0.5,49184,"+-+-,-+++,++++",3,True,0.11208330952854298,0.125,0.03100775193798455,0.03433922996878247,0.042039542143600415,0.02937664141014604,36,0.06836510236838375
direct_vote_guarded,0.55,0.75,0.65,0.65,1072,"--+-,+-+-,-+-+",3,True,0.11205559542792588,0.125,0.03100775193798455,0.03537981269510926,0.03891779396462018,0.020683710544908814,37,0.06542529542529543
direct_vote_balanced,0.75,0.65,0.65,0.55,33856,"-++-,-+-+,++++",3,True,0.11204525408645243,0.125,0.03100775193798455,0.03329864724245579,0.04224765868886578,0.014261872969280286,35,0.05832171893147503
direct_vote_balanced,0.55,0.75,0.65,0.75,164,"-+--,+-+-,+++-",3,True,0.1117699575314139,0.25,0.023255813953488302,0.031217481789802326,0.03829344432882416,0.006720342413746928,32,0.04239730423620026
direct_vote_guarded,0.65,0.75,0.55,0.75,1168,"--+-,+++-,-+-+",3,True,0.11170418775389668,0.0625,0.03875968992248058,0.03642039542143605,0.045369406867846004,0.02629664993648933,39,0.08451029403859593
direct_vote_balanced,0.65,0.65,0.65,0.65,1104,"--+-,-++-,-+-+",3,True,0.11168293391099848,0.25,0.023255813953488413,0.031217481789802326,0.040998959417273696,0.008462275628896471,32,0.05667472252058718
direct_vote_guarded,0.65,0.65,0.55,0.75,1168,"--+-,+++-,-+-+",3,True,0.1116332460680949,0.125,0.03100775193798455,0.03433922996878247,0.04370447450572319,0.025787877816654578,36,0.07911010558069381
direct_vote_guarded,0.55,0.65,0.75,0.75,164,"-+--,+-+-,+++-",3,True,0.1116146732389892,0.25,0.023255813953488413,0.032258064516129004,0.039125910509885495,0.022308198659214944,34,0.05858722976370036
direct_vote_guarded,0.65,0.65,0.55,0.75,196,"-+--,-++-,+++-",3,True,0.11160994341497411,0.0625,0.03875968992248058,0.03537981269510926,0.0432882414151925,0.02616458089456945,37,0.06158878384792007
direct_vote_guarded,0.65,0.65,0.65,0.75,196,"-+--,-++-,+++-",3,True,0.11160994341497411,0.0625,0.03875968992248058,0.03537981269510926,0.0432882414151925,0.02616458089456945,37,0.06158878384792007
direct_vote_guarded,0.55,0.55,0.55,0.75,68,"-+--,-++-",2,True,0.11156595367131235,0.0625,0.03875968992248058,0.03642039542143605,0.042663891779396466,0.04085558842597249,39,0.06982983682983683
direct_vote_guarded,0.55,0.55,0.55,0.75,324,"-+--,-++-,---+",3,True,0.11156595367131235,0.0625,0.03875968992248058,0.03642039542143605,0.042663891779396466,0.04085558842597249,39,0.06982983682983683
direct_vote_balanced,0.55,0.75,0.55,0.75,84,"-+--,--+-,-++-",3,True,0.11129239878814838,0.0625,0.03875968992248069,0.037460978147762725,0.040374609781477645,0.038865980194982164,38,0.07166595134771389
direct_vote_balanced,0.55,0.65,0.55,0.65,20,"-+--,--+-",2,True,0.11126435226592982,0.125,0.03100775193798455,0.03537981269510926,0.03912591050988552,0.034879945126140614,35,0.06853677534216089
direct_vote_guarded,0.55,0.65,0.75,0.65,1060,"-+--,+-+-,-+-+",3,True,0.11106732857774541,0.25,0.023255813953488413,0.032258064516129004,0.03850156087408949,0.014892461194419403,34,0.05812324929971988
direct_vote_guarded,0.55,0.65,0.75,0.75,1060,"-+--,+-+-,-+-+",3,True,0.11106732857774541,0.25,0.023255813953488413,0.032258064516129004,0.03850156087408949,0.014892461194419403,34,0.05812324929971988
direct_vote_guarded,0.55,0.55,0.55,0.65,132,"-+--,+++-",2,True,0.11077912239568279,0.125,0.03100775193798444,0.03433922996878258,0.03870967741935485,0.021925789677282616,36,0.05686262247237857
direct_vote_guarded,0.55,0.55,0.65,0.55,33808,"--+-,-+-+,++++",3,True,0.11048608089885886,0.125,0.03100775193798455,0.03433922996878258,0.03933402705515088,0.030371514178087557,36,0.06060574860574861
direct_vote_guarded,0.55,0.65,0.65,0.75,36,"-+--,+-+-",2,True,0.11025218622327267,0.125,0.03100775193798444,0.03433922996878247,0.03954214360041619,0.03205317311479608,37,0.06248900062853552
direct_vote_guarded,0.6,0.6,0.6,0.6,1040,"--+-,-+-+",2,True,0.1100028357514313,0.125,0.03100775193798455,0.032258064516129004,0.044328824141519244,0.013948101364876394,34,0.06485156163778831
direct_vote_guarded,0.55,0.75,0.75,0.65,65256,"++--,+-+-,-++-,+++-,+--+,-+-+,++-+,--++,+-++,-+++,++++",11,True,0.10946618251464778,0.0625,0.03875968992248069,0.037460978147762725,0.040790842872008314,0.038865980194982164,41,0.08113522851247579
direct_vote_guarded,0.55,0.55,0.55,0.55,33920,"+++-,-+-+,++++",3,True,0.10928802840076335,0.5,0.015503875968992276,0.030176899063475537,0.03329864724245575,0.009320749507146866,30,0.041564027370478984
direct_vote_guarded,0.55,0.75,0.55,0.55,3328,"---+,-+-+,++-+",3,True,0.10917843233516082,0.125,0.03100775193798455,0.03433922996878247,0.037460978147762725,0.020683710544908814,34,0.05687151283277538
direct_vote_guarded,0.65,0.75,0.55,0.75,24,"++--,--+-",2,True,0.10906277578668995,0.0625,0.03875968992248058,0.03642039542143605,0.04391259105098857,0.03674213912050332,39,0.0866648605250429
direct_vote_guarded,0.65,0.65,0.55,0.75,1156,"-+--,+++-,-+-+",3,True,0.10899764978155471,0.125,0.03100775193798444,0.03329864724245579,0.03912591050988552,0.029342633475119832,36,0.05307258477990186
direct_vote_guarded,0.5,0.5,0.5,0.5,33792,"-+-+,++++",2,True,0.10882939956839524,0.5,0.015503875968992276,0.02809573361082207,0.03558792924037461,0.014198366670881155,29,0.029938614284189174
direct_vote_guarded,0.55,0.65,0.65,0.55,33808,"--+-,-+-+,++++",3,True,0.10881597326768551,0.25,0.023255813953488413,0.032258064516129004,0.03642039542143598,0.022308198659214944,33,0.05571335118897763
direct_vote_guarded,0.55,0.55,0.65,0.55,1028,"-+--,-+-+",2,True,0.1086988723135175,0.0625,0.03875968992248058,0.03537981269510926,0.042039542143600395,0.030376567352400602,36,0.06640287312484108
direct_vote_guarded,0.55,0.55,0.65,0.65,1028,"-+--,-+-+",2,True,0.1086988723135175,0.0625,0.03875968992248058,0.03537981269510926,0.042039542143600395,0.030376567352400602,36,0.06640287312484108
direct_vote_guarded,0.65,0.65,0.55,0.65,1156,"-+--,+++-,-+-+",3,True,0.10845654676386479,0.125,0.03100775193798444,0.03329864724245579,0.03870967741935483,0.029342633475119832,36,0.05307258477990186
direct_vote_guarded,0.55,0.65,0.55,0.75,644,"-+--,+++-,+--+",3,True,0.10804912788423499,0.5,0.015503875968992276,0.02913631633714886,0.03309053069719044,0.014951133073305665,30,0.0325
direct_vote_guarded,0.65,0.55,0.65,0.55,20,"-+--,--+-",2,True,0.10771854980857083,0.0625,0.03875968992248069,0.03642039542143605,0.04245577523413113,0.026785083860218665,38,0.0852628866106831
direct_vote_guarded,0.55,0.65,0.65,0.65,1072,"--+-,+-+-,-+-+",3,True,0.10761338689377811,0.125,0.03100775193798455,0.03433922996878247,0.03829344432882413,0.02736010821264167,35,0.06692640692640692
direct_vote_guarded,0.75,0.65,0.65,0.55,84,"-+--,--+-,-++-",3,True,0.10756534558545477,0.0625,0.03875968992248069,0.037460978147762725,0.03954214360041621,0.03898557593554761,40,0.08223577235772359
direct_vote_guarded,0.55,0.55,0.55,0.55,1028,"-+--,-+-+",2,True,0.10727384702378007,0.125,0.03100775193798455,0.03329864724245579,0.03850156087408951,0.030371514178087557,33,0.05663886724862335
direct_vote_guarded,0.55,0.55,0.55,0.65,1028,"-+--,-+-+",2,True,0.10727384702378007,0.125,0.03100775193798455,0.03329864724245579,0.03850156087408951,0.030371514178087557,33,0.05663886724862335
direct_vote_guarded,0.55,0.65,0.55,0.55,148,"-+--,--+-,+++-",3,True,0.10716056580893189,0.125,0.03100775193798444,0.03433922996878247,0.03766909469302808,0.02736010821264167,34,0.06549107315965279
direct_vote_guarded,0.65,0.65,0.75,0.55,5736,"++--,+-+-,-++-,+--+,-+-+,--++",6,True,0.10676769710467954,0.125,0.03100775193798455,0.03433922996878258,0.03766909469302811,0.030371514178087557,37,0.06682163549942755
direct_vote_guarded,0.75,0.55,0.65,0.65,65256,"++--,+-+-,-++-,+++-,+--+,-+-+,++-+,--++,+-++,-+++,++++",11,True,0.10674690412469531,0.0625,0.03875968992248069,0.03642039542143605,0.03954214360041626,0.03763170565107546,37,0.07313085510759929
direct_vote_guarded,0.55,0.75,0.55,0.75,1044,"-+--,--+-,-+-+",3,True,0.10652169462647802,0.0625,0.03875968992248058,0.03537981269510926,0.041623309053069726,0.019814912689705602,37,0.073792104175255
direct_vote_guarded,0.65,0.55,0.75,0.55,1088,"-++-,-+-+",2,True,0.10608435772480412,0.125,0.03100775193798444,0.03433922996878247,0.038085327783558776,0.02937664141014604,37,0.07179899491112306
direct_vote_guarded,0.55,0.65,0.75,0.55,1060,"-+--,+-+-,-+-+",3,True,0.10603068065131036,0.25,0.023255813953488413,0.031217481789802326,0.037460978147762745,0.021434126996370956,33,0.05984848484848485
direct_vote_guarded,0.8,0.8,0.8,0.8,278,"+---,-+--,--+-,---+",4,True,0.10565480247152075,0.25,0.023255813953488413,0.031217481789802215,0.03454734651404785,0.041540058597283776,31,0.04459263854425145
direct_vote_guarded,0.65,0.75,0.65,0.55,65256,"++--,+-+-,-++-,+++-,+--+,-+-+,++-+,--++,+-++,-+++,++++",11,True,0.10562418352997714,0.0625,0.03875968992248069,0.03642039542143605,0.039750260145681574,0.03898557593554761,39,0.0785956338990939
direct_vote_guarded,0.55,0.75,0.75,0.55,2308,"-+--,---+,++-+",3,True,0.10537270872327864,0.25,0.023255813953488413,0.031217481789802326,0.03496357960457856,0.014531841830685385,31,0.050046082949308755
direct_vote_guarded,0.65,0.75,0.75,0.75,28,"-+--,++--,--+-",3,True,0.10504398483804718,0.125,0.03100775193798444,0.03329864724245568,0.03725286160249737,0.029342633475119832,34,0.05914739023551226
direct_vote_guarded,0.55,0.65,0.55,0.65,1156,"-+--,+++-,-+-+",3,True,0.10488500279958425,0.5,0.015503875968992276,0.02809573361082207,0.032882414151925075,0.014951133073305665,28,0.03158730158730159
direct_vote_guarded,0.8,0.8,0.8,0.8,22,"+---,-+--,--+-",3,True,0.1048431479449859,0.25,0.023255813953488413,0.031217481789802215,0.03392299687825182,0.041540058597283776,30,0.04459263854425145
direct_vote_guarded,0.65,0.75,0.55,0.65,88,"++--,--+-,-++-",3,True,0.1039518410342023,0.0625,0.03875968992248058,0.03537981269510926,0.042663891779396466,0.025414457600413012,38,0.08903458512840036
direct_vote_guarded,0.55,0.65,0.75,0.75,36,"-+--,+-+-",2,True,0.10343989963690063,0.25,0.023255813953488413,0.031217481789802326,0.03600416233090531,0.022138052979026452,33,0.06257985257985257
direct_vote_guarded,0.65,0.55,0.75,0.55,50176,"-+-+,-+++,++++",3,True,0.10336238898324288,0.125,0.03100775193798444,0.03329864724245579,0.03850156087408949,0.029342633475119832,36,0.07236700986700986
direct_vote_guarded,0.55,0.65,0.65,0.65,148,"-+--,--+-,+++-",3,True,0.10334700390110124,0.125,0.03100775193798444,0.03329864724245579,0.03766909469302808,0.03205317311479608,35,0.06788288288288288
direct_vote_guarded,0.65,0.65,0.75,0.75,196,"-+--,-++-,+++-",3,True,0.10329789165597242,0.0625,0.03875968992248058,0.03329864724245579,0.042039542143600415,0.02616458089456945,35,0.06336976923980633
direct_vote_guarded,0.55,0.65,0.55,0.75,132,"-+--,+++-",2,True,0.10328822085198953,0.5,0.015503875968992276,0.02809573361082207,0.03204994797086367,0.015610186289501672,29,0.033592880978865404
direct_vote_guarded,0.55,0.65,0.55,0.55,33796,"-+--,-+-+,++++",3,True,0.10306216370903994,0.5,0.015503875968992276,0.02809573361082207,0.03267429760665972,0.014951133073305665,28,0.03779645191409897
