delta_auc,delta_sens,delta_spec,delta_ppv,delta_npv,delta_fp,delta_tp
-0.0013687138505011909,-0.020689655172413834,0.11267605633802824,0.05804276315789475,-0.0006954615000696052,-88,-3
0.005811540058115461,-0.008130081300813052,0.11581569115815693,0.05587475194979005,0.0037278292261812007,-93,-1
0.00527748507200565,-0.0273972602739726,0.1333333333333333,0.06579295364894294,0.0014994860632444595,-104,-4
0.004551108095884215,0.0,0.12878787878787878,0.06608595493484992,0.007065928289385237,-102,0
0.012689003436426094,0.00666666666666671,0.11855670103092786,0.0771224372812313,0.0072308937969502995,-92,1
0.009228133159268959,0.0,0.13577023498694518,0.08067375886524819,0.008479412963717903,-104,0
0.010667958644520192,-0.03597122302158273,0.09911054637865313,0.055911139557831335,-0.005169340463458072,-78,-5
0.012375930521091871,-0.033333333333333326,0.14516129032258063,0.06680382984103628,-0.0032209200350793443,-117,-4
0.0022066214348536173,-0.029761904761904767,0.11213720316622688,0.052935801684411254,-0.0007602862254025844,-85,-5
0.009703457751316646,-0.015151515151515138,0.11712846347607053,0.06581975920679889,0.0010186422484611546,-93,-2
0.007967447542397199,-0.035211267605633756,0.0982142857142857,0.043351688030330404,-0.0026658390628978568,-77,-5
0.01885161480173614,-0.021739130434782594,0.12817258883248728,0.06267382524365767,0.004583535696940255,-101,-3
0.012890915860014895,-0.007352941176470562,0.11898734177215187,0.06534566119016522,0.0023176480807346467,-94,-1
0.012548350492408877,-0.05095541401273884,0.1235370611183354,0.05952002977917431,-0.008687846896256346,-95,-8
0.011913626209977601,-0.02941176470588236,0.1240506329113924,0.06275862068965515,0.0012357884330201907,-98,-4
0.008669163545568015,-0.016000000000000014,0.1460674157303371,0.0700280112044818,0.004385862136301544,-117,-2
0.010650414796681607,-0.006578947368421129,0.1356589147286822,0.07629999117153702,0.005561015561015625,-105,-1
0.00484624439049508,-0.01449275362318836,0.12944162436548223,0.07159470987142902,0.0031276133759848834,-102,-2
0.01231681078228386,-0.018633540372670843,0.12418300653594772,0.07156025369978858,0.001229953165627018,-95,-3
0.014001537491470373,-0.01342281879194629,0.11583011583011582,0.055026142688480384,0.005999288220041699,-90,-2
0.0059304505203283675,-0.030864197530864224,0.12565445026178013,0.05994759896007201,-0.0005300072434323289,-96,-5
0.004541618864310815,-0.007518796992481258,0.14375788146279944,0.08590430787471592,0.0017180970387209449,-114,-1
0.004665674376001849,0.0,0.12846347607052888,0.07226376452657646,0.005088882748457202,-102,0
0.015199874182416973,-0.007299270072992692,0.12294043092522178,0.07067146642667865,0.004396447434422135,-97,-1
0.010975082817226034,0.007633587786259444,0.12075471698113205,0.06698633781798408,0.007011359185272292,-96,1
0.009802405498281819,-0.006666666666666599,0.11211340206185572,0.06497997095930352,0.003078785851126975,-87,-1
0.011522548435300206,-0.04026845637583898,0.10810810810810811,0.054641598119859025,-0.005580942970945135,-84,-6
0.013753806857255135,0.006993006993006978,0.12899106002554273,0.07438897309586961,0.010252499576343,-101,1
0.023664122137404653,0.0,0.13104325699745556,0.06782533599611379,0.00772809123649465,-103,0
0.008672142900330804,-0.020134228187919434,0.1364221364221364,0.07316617640192369,0.003626732185194159,-106,-3
0.012276619508562847,-0.022058823529411797,0.12531645569620253,0.062436683551053085,0.0021383739881253305,-99,-3
0.0045658625675367714,-0.03921568627450989,0.12807244501940485,0.06862019914651496,-0.00618529566590631,-99,-6
0.012084868318813835,0.0,0.12452350698856418,0.0639915424200494,0.0054948135688253075,-98,0
0.005680143611178079,-0.03496503496503489,0.10600255427841643,0.04901834567106533,-0.004930703624733468,-83,-5
0.009536460767672783,-0.0062893081761006275,0.09778357235984347,0.064305905010406,0.0029659848944263434,-75,-1
0.0026808433296983125,-0.04285714285714293,0.11323155216284997,0.05424820411196435,-0.005605761519955621,-89,-6
0.014265527218895069,-0.01948051948051943,0.12823834196891193,0.07224932579478688,-0.0004767667876921511,-99,-3
0.02679381202871134,0.0134228187919464,0.120978120978121,0.07261060452549811,0.010644768856447606,-94,2
0.015541237113402162,-0.033333333333333326,0.12371134020618557,0.06477985180963236,-0.001503233297194262,-96,-5
0.008715808021480198,-0.03389830508474578,0.12995049504950495,0.05393329865325702,-0.0006822519836574559,-105,-4
0.005065985525755656,-0.017241379310344862,0.13580246913580252,0.0625303821848098,0.003673584374119576,-110,-2
0.00724744084577944,-0.008474576271186418,0.10643564356435642,0.05430079835178986,0.003253398832223642,-86,-1
0.010453960941041451,-0.04379562043795626,0.1368821292775666,0.06849753694581279,-0.0039908008658009475,-108,-6
0.011614401858304313,0.006802721088435271,0.10911424903722722,0.055801240710030064,0.010287994448299753,-85,1
0.00909259134647733,-0.012987012987012991,0.12046632124352341,0.07299995482676064,-0.0005994005994005569,-93,-2
0.005287698412698383,-0.031746031746031744,0.12249999999999994,0.05570138854815759,0.0002474134053080945,-98,-4
0.008091649283359148,-0.01948051948051943,0.12694300518134716,0.0712156862745098,0.00025811655575713743,-98,-3
0.015850589429996842,0.0,0.1152368758002561,0.07172974084738792,0.006803063898407569,-90,0
0.014585394312964461,-0.0326797385620915,0.11254851228978013,0.05988259717946881,-0.002258852258852251,-87,-5
0.014191564527134992,-0.033557046979865834,0.12483912483912485,0.060763888888888895,-0.003237168735323648,-97,-5
0.009220623851069476,-0.03100775193798444,0.12045169385194476,0.06003520105216334,-0.00041825766835767997,-96,-4
0.0033580723235895338,-0.034965034965035,0.10600255427841632,0.05442559496809701,-0.003938150312979283,-83,-5
0.018001404987706304,0.0,0.10641025641025637,0.06590705705894956,0.006048945442884812,-83,0
0.003861379397546938,-0.06976744186046513,0.12421580928481812,0.05536875442202083,-0.009174890437304906,-99,-9
0.005910275502606144,-0.02941176470588225,0.12531645569620253,0.05511054653872802,-0.0008332265094218583,-99,-4
-0.0003342819713602063,-0.014184397163120588,0.132484076433121,0.07344327138411427,0.0018334606569900824,-104,-2
-0.001616843920666855,-0.007042253521126751,0.12244897959183676,0.06887319571628125,0.001718464351005533,-96,-1
0.0223870347479741,-0.008547008547008517,0.10506798516687266,0.052360658877609656,0.001473179029220617,-85,-1
0.009287868755977313,-0.02898550724637672,0.13451776649746183,0.07032116506727104,-0.0007246376811593791,-106,-4
0.008488430583501017,-0.014084507042253502,0.0982142857142857,0.04933691281354058,0.003132861450960256,-77,-2
0.010543871551334294,0.00746268656716409,0.11237373737373735,0.06023130901845275,0.006584056175134245,-89,1
0.00738222438076741,-0.01379310344827589,0.10115236875800249,0.05145772763601403,0.003923217037971161,-79,-2
0.00715004311583789,-0.028169014084507116,0.1428571428571429,0.07753356657994676,-0.0007544119628182244,-112,-4
0.0017383746197305872,-0.018867924528301883,0.11473272490221642,0.06604912938969343,0.001643846213351896,-88,-3
0.022164667393674953,0.014285714285714346,0.12849872773536897,0.07820006601224894,0.01095378239586775,-101,2
0.005162221420443425,-0.014598540145985384,0.1216730038022813,0.07145169994603345,0.005478192196575082,-96,-2
0.008833860203723232,-0.03424657534246578,0.13205128205128203,0.06018805427930335,-0.0005396654074473206,-103,-5
0.015506872852233622,-0.026666666666666616,0.12113402061855671,0.06253184948958623,-0.0017076124212384025,-94,-4
0.0099093309247551,-0.04729729729729737,0.13753213367609252,0.06437055754894905,-0.007997527334543952,-107,-7
-0.0006811453721411453,-0.013605442176870763,0.12836970474967913,0.07946492336428063,0.005412300055157138,-100,-2
0.012521217190229028,0.0,0.11994784876140807,0.06617403543633049,0.007926251400017237,-92,0
0.01001425978739956,-0.02631578947368418,0.1354679802955665,0.06105748084357707,-0.0017604104993093062,-110,-3
0.012234706616729096,-0.008000000000000007,0.1485642946317104,0.07105917156545521,0.004205488433862814,-119,-1
0.007508697332818004,-0.015384615384615441,0.11055276381909551,0.05621977788405336,0.0012532725406448897,-88,-2
0.013734190859442386,0.021126760563380365,0.11096938775510201,0.06571839810346286,0.012191287388803818,-87,3
0.01672940192388117,-0.007751937984496138,0.11166875784190722,0.05408982216188893,0.004607307403835859,-89,-1
0.009824212098189733,-0.027210884353741527,0.1258023106546855,0.06035141329258975,0.0021980676328502424,-98,-4
0.008992256667869403,-0.029197080291970767,0.10646387832699622,0.05610087997822738,-0.003482153960950085,-84,-4
0.006399968875531292,-0.007751937984496138,0.11794228356336267,0.06398682896148578,0.0035434594884317105,-94,-1
0.009495935482314755,-0.006134969325153339,0.11271297509829625,0.06238926591721494,0.005205112347969498,-86,-1
0.0025201966982788537,-0.06849315068493156,0.11282051282051275,0.04675324675324677,-0.015213028293896036,-88,-10
0.008614330874604836,-0.006849315068493067,0.13076923076923075,0.07947677322677321,0.005115515213386934,-102,-1
0.002590002590002527,-0.020979020979020935,0.11877394636015326,0.05982198525143512,-0.0007507507507508171,-93,-3
0.018085888948076057,0.006535947712418277,0.1241914618369987,0.07416507987184018,0.009719975898265232,-96,1
0.0026141179740151177,-0.03378378378378377,0.1349614395886889,0.0641025641025641,-0.0021781467814678823,-105,-5
0.010459995106435027,-0.008196721311475419,0.11940298507462688,0.0543557792510144,0.004476944952264916,-96,-1
0.005122442290583895,0.0,0.11378002528444997,0.06589085498698122,0.0038059503534919603,-90,0
0.008034022338075153,-0.013605442176870763,0.12323491655969188,0.07230713245997089,0.0023859140466914175,-96,-2
0.01338202931123289,-0.007407407407407418,0.1327433628318584,0.06550402291587684,0.004027991124765373,-105,-1
0.007703306002159294,-0.015503875968992276,0.12923462986198242,0.06601831841103223,0.000579908167966825,-103,-2
0.0018902217375500463,-0.014285714285714235,0.12849872773536897,0.06164576650140957,-0.0005280606856523651,-101,-2
0.006332638689278469,-0.014084507042253502,0.13137755102040816,0.06475160454540568,0.004237572021975056,-103,-2
0.005963837715347586,-0.007518796992481258,0.11349306431273654,0.058604697717870025,0.0025785070524997344,-90,-1
0.01250439058658237,-0.0273972602739726,0.11410256410256403,0.05558831236897277,-0.0012656251284116626,-89,-4
0.00250544662309371,-0.01764705882352946,0.12830687830687826,0.07602833998962072,0.0029819161215852708,-97,-3
0.014137841724048528,-0.04195804195804187,0.12388250319284799,0.05741200321577128,-0.0026648952797748704,-97,-6
0.01437886325946025,-0.022388059701492602,0.1237373737373737,0.06542044051049817,0.002117342698780944,-98,-3
0.011467421435032543,-0.03100775193798444,0.12170639899623581,0.054087095578010586,-3.921476357426901e-05,-97,-4
0.0021145521145521373,-0.0064102564102563875,0.10779220779220777,0.058735234269707504,0.004486912119718411,-83,-1
0.007762557077625631,-0.03424657534246578,0.1512820512820513,0.07607231080170668,-0.0009034747149171407,-118,-5
0.0069325503629393825,-0.016393442622950838,0.12437810945273631,0.055029085322700344,0.0040562668928916246,-100,-2
0.0075946486645365185,-0.03007518796992481,0.10970996216897855,0.04892584892584889,-0.003265973503270181,-87,-4
0.007566069906223327,-0.02777777777777779,0.12020460358056262,0.0657072214965479,-0.0033504752999844456,-94,-4
0.013363160643718008,-0.007874015748031482,0.12140175219023774,0.06400626258642428,0.003090204167382926,-97,-1
0.006816694689935621,-0.006369426751592355,0.11573472041612487,0.06633093214855712,0.0037423659054700575,-89,-1
0.00909259134647733,-0.03246753246753242,0.14248704663212441,0.07492337698523266,-0.001488605034339896,-110,-5
0.013868989090228045,-0.014814814814814836,0.12642225031605558,0.05899890663751031,0.0036042257020029167,-100,-2
0.008035678732130735,-0.018181818181818188,0.12746386333771353,0.07055014081918387,0.002789452460829178,-97,-3
0.0004255540887931897,-0.013513513513513487,0.11568123393316188,0.06588398119645883,0.0027472527472527375,-90,-2
0.0033703010226127095,-0.007633587786259555,0.1534591194968553,0.07935272201523663,0.003762452610329703,-122,-1
0.008832624661770372,-0.015384615384615441,0.09924623115577891,0.05507171469182065,0.0005504128096072147,-79,-2
0.00948592411260707,-0.013157894736842146,0.11627906976744184,0.0673241209795869,0.003428236966428355,-90,-2
0.009361436033252346,-0.021739130434782594,0.1598984771573605,0.08497080720768241,0.0032843835107699837,-126,-3
0.029643692878272843,-0.02758620689655178,0.12291933418693979,0.05050444986224256,0.002718565461615974,-96,-4
0.0010419886087685848,-0.04137931034482756,0.13060179257362348,0.06134969325153372,-0.005567568702370185,-102,-6
0.009443017377711582,-0.021582733812949617,0.11435832274459978,0.05517858825746863,-0.001662971175166339,-90,-3
0.007604438642297651,-0.018749999999999933,0.1201044386422977,0.06563629522365255,0.003603367900294918,-92,-3
0.009919420644634802,-0.006578947368421129,0.10465116279069775,0.06448016352318126,0.0016860916860916841,-81,-1
-0.00018130274261607404,0.006329113924050556,0.1015625,0.06640605136028477,0.009556533489417318,-78,1
0.008338310835025675,-0.030303030303030276,0.10249671484888312,0.05056150293870698,-0.002415929878694878,-78,-5
0.011814905480756144,-0.013157894736842146,0.08268733850129206,0.04264421513766964,0.0027613582430858763,-64,-2
0.0013114013756687637,-0.020270270270270174,0.10282776349614398,0.05676272298788859,-3.041963891892152e-05,-80,-3
0.014108649789029482,-0.025316455696202556,0.1328125,0.0714697596256817,0.00012335171273847312,-102,-4
0.010958465249510052,-0.01492537313432829,0.13131313131313138,0.06345883683052828,0.004102091095549598,-104,-2
0.011099402880224818,-0.006849315068493067,0.14230769230769236,0.07619770691666117,0.006488801054018389,-111,-1
0.002952358522306686,-0.03246753246753242,0.12176165803108807,0.07045454545454549,0.00015827793605571738,-94,-5
0.01484555684550204,-0.03597122302158273,0.1524777636594663,0.07282347169987619,0.001084171101912057,-120,-5
0.009399722697985502,-0.008196721311475419,0.11069651741293529,0.053344504957408195,0.0034467197809038286,-89,-1
0.005109828741623246,-0.044117647058823484,0.12278481012658227,0.048645122544705294,-0.004084458290065762,-97,-6
0.00604915655293492,-0.007575757575757569,0.13727959697733005,0.07494588744588743,0.005279046017061195,-109,-1
0.006638566912539501,-0.013698630136986245,0.10256410256410264,0.06235422173845434,0.0017696589125160145,-80,-2
0.0034215784215784195,-0.05769230769230771,0.12207792207792201,0.06202697083110559,-0.01041137828648786,-94,-9
0.01951388888888883,0.0,0.13375000000000004,0.06761973081915695,0.0064033512866547015,-107,0
0.014810038968796513,-0.015037593984962405,0.1122320302648172,0.06064998569135638,0.0018528360941330035,-89,-2
0.006253873978888547,-0.04379562043795626,0.11406844106463876,0.05430719400944939,-0.005911103444310228,-90,-6
0.01050228310502288,-0.013698630136986245,0.12051282051282053,0.06564643799472292,0.0014025302293907416,-94,-2
0.005700862808871943,-0.021276595744680882,0.0968152866242038,0.04925548589341694,-0.0017524065583215398,-76,-3
0.001065821690911739,-0.007633587786259555,0.10943396226415092,0.06027805300580158,0.0034205594400443795,-87,-1
0.0015669192790200848,-0.023622047244094446,0.1076345431789737,0.057602449111123055,-0.00019168705519889695,-86,-3
0.0030276237172789378,-0.006993006993006978,0.14176245210727967,0.07119811649808164,0.008410128684101292,-111,-1
0.010844932061120693,-0.007751937984496138,0.13048933500627358,0.06804210898350227,0.006748817671768048,-104,-1
0.009815216711768437,-0.027972027972028024,0.10727969348659006,0.05971793873701231,-0.004147533698711348,-84,-4
0.004089422028353273,-0.014285714285714235,0.10432569974554706,0.051948051948051965,0.0032878177699471323,-82,-2
0.014303828249843664,-0.020270270270270285,0.11568123393316199,0.06606130996374898,-0.0010679130811613868,-90,-3
0.006413480885311795,-0.021126760563380365,0.11734693877551017,0.057838585399585085,0.0007082732870431485,-92,-3
-0.0030261723009815666,-0.021428571428571463,0.10432569974554706,0.05813297821288027,-0.0021558419908007664,-82,-3
0.007258064516128981,-0.025000000000000022,0.11166253101736978,0.052364185110663986,0.00019784713011739008,-90,-3
0.0030818258148233024,-0.037878787878787845,0.10957178841309823,0.049729004529453336,-0.00330584210869056,-87,-5
0.0037243434120503016,-0.021739130434782705,0.1307106598984772,0.06614684860298892,-0.001523476523476508,-103,-3
0.010681478316599047,-0.019867549668874163,0.11741935483870969,0.06400413568568786,-0.0009068627450981026,-91,-3
0.004219195224445915,0.0,0.10737386804657179,0.06097816960537361,0.004573312875634672,-83,0
0.007048611398706273,0.0,0.10793237971391412,0.060107052896725466,0.006684072664389196,-83,0
0.012565152643335797,-0.044117647058823484,0.13037974683544307,0.059794231547309395,-0.0042473143722493445,-103,-6
0.01163483713819291,-0.020134228187919545,0.1222651222651222,0.05911848458586105,0.0015765219500363248,-95,-3
0.020390471883009242,-0.014925373134328401,0.13257575757575757,0.06511203319502074,0.00293078922842982,-105,-2
0.00803079577885446,-0.015037593984962405,0.11601513240857497,0.05730273285454235,0.0033347421972849123,-92,-2
0.007248836490084676,-0.011299435028248594,0.08678237650200271,0.053114329447780495,0.0037662407182239566,-65,-2
0.010439424826085841,0.007194244604316613,0.12706480304955525,0.0717064058894627,0.006699117437372393,-100,1
0.002968113975576614,-0.02238805970149249,0.12247474747474751,0.06167353439627271,-0.0010338949898007765,-97,-3
0.012607155690159688,-0.016528925619834656,0.1316770186335403,0.07217342850319738,0.0011904761904761862,-106,-2
0.01869686288658834,0.0,0.1166032953105196,0.06802000314368384,0.0035802541202109017,-92,0
0.009099238286864098,-0.028169014084507005,0.12627551020408156,0.062000936658470895,0.0012882485268820298,-99,-4
-0.0014161700875451322,-0.007246376811594235,0.12309644670050757,0.07200725318136186,0.005310611528228093,-97,-1
0.005024504393129958,-0.020689655172413723,0.10499359795134444,0.0578653530377668,0.0026059346005883333,-82,-3
0.00041082799703484607,-0.04895104895104896,0.1277139208173691,0.0617296495989097,-0.005781765202055089,-100,-7
0.00829737235633421,0.0066225165562914245,0.11870967741935479,0.06777495014927676,0.009627764468130184,-92,1
0.004541449907702555,-0.016949152542372836,0.11509900990099009,0.04935307739701286,0.0002780656740565268,-93,-2
0.011504907306434053,-0.0071428571428571175,0.12595419847328249,0.06389324960753534,0.003697110776393231,-99,-1
0.014289773880566736,-0.018633540372670843,0.13464052287581707,0.08077087995676868,0.0020871309140233496,-103,-3
0.006465655207733234,-0.024390243902439046,0.11679790026246717,0.06139854867590233,-0.000763261129114734,-89,-4
-0.004978925184404681,-0.04109589041095896,0.10512820512820509,0.04731260558327166,-0.004309503610503751,-82,-6
0.00927340277709332,-0.007874015748031482,0.09136420525657074,0.05019534207577453,0.0006930006930006005,-73,-1
0.012819098065180556,-0.01449275362318847,0.12563451776649748,0.06629171615547635,0.0027341400348407374,-99,-2
0.006840796019900508,0.0,0.13257575757575757,0.062866326337682,0.008977197917290125,-105,0
0.012118391660461691,0.0,0.1164556962025316,0.06287581307514761,0.007692629290522168,-92,0
0.012572507007854283,-0.03649635036496346,0.13307984790874527,0.0700508618079117,-0.003347358578775106,-105,-5
0.007315711094564414,-0.007352941176470562,0.11265822784810131,0.058495575709735625,0.0029148829778151697,-89,-1
0.01621882683526521,-0.020547945205479423,0.13333333333333341,0.06743645654376457,0.0024502359942539798,-104,-3
0.012757936507936551,-0.031746031746031744,0.13249999999999995,0.0584792583575241,0.0006404848939294272,-106,-4
0.0005420161028056869,-0.015748031496062964,0.13141426783479349,0.06716676569617747,0.003301524296980607,-105,-2
0.0027717193747728297,-0.0071428571428571175,0.10687022900763354,0.05803133292137691,0.0052443609022556625,-84,-1
0.006226731198808677,-0.044117647058823595,0.13797468354430376,0.0643291031271252,-0.004273978685612745,-109,-6
0.006052095919189315,0.017699115044247815,0.11931119311193117,0.06182248695845202,0.009532352678438438,-97,2
0.00561995082543032,-0.006849315068493178,0.10897435897435903,0.06113330991481514,0.0020068526676455534,-85,-1
-0.0025967982129561085,-0.03676470588235292,0.1278481012658228,0.06853445807966108,-0.0036039391383408947,-101,-5
0.003821656050955413,-0.028368794326241176,0.12484076433121016,0.06193361296670291,-0.0003393375027127554,-98,-4
0.013040528910893023,-0.016260162601625994,0.1332503113325031,0.06883381532867203,0.0010308266247791575,-107,-2
0.005362532336878334,-0.03521126760563387,0.1160714285714286,0.05793119923554707,-0.0026652207780306636,-91,-5
0.0005936227951153228,-0.007462686567164201,0.11868686868686862,0.06324037719386555,0.0020020624869080406,-94,-1
0.005946392641563603,-0.08450704225352113,0.11096938775510201,0.037805629751386904,-0.014591184988296924,-87,-12
0.006119451697127909,-0.018750000000000044,0.10966057441253263,0.05923398635263044,0.0015390002198572006,-84,-3
0.010227221394046082,-0.014184397163120588,0.1146496815286624,0.06231460882461992,0.00142216387703753,-90,-2
0.006892213186792895,-0.03649635036496346,0.12927756653992395,0.06197561738043139,0.0004294006159677455,-102,-5
0.005011057457364632,-0.019108280254777066,0.13133940182054615,0.0673015873015873,-8.109130881372995e-05,-101,-3
0.012612387612387588,-0.03205128205128205,0.13376623376623376,0.07133747412008284,-0.002880049817077901,-103,-5
0.004292465660274747,-0.026315789473684292,0.11111111111111116,0.05931910381707545,-0.0012469414643326848,-86,-4
0.00013528481681590598,-0.019607843137254832,0.12160413971539452,0.06434955312810331,0.001627548398149714,-94,-3
0.015424924557540187,-0.040983606557376984,0.12189054726368154,0.05403172504957038,-0.003354746609564585,-98,-5
0.0059497535496211285,-0.02898550724637672,0.13451776649746183,0.06638904597878431,-0.0005816941643326246,-106,-4
0.020304695304695253,-0.02564102564102566,0.12207792207792212,0.06492223623371163,-0.0032883527567640902,-94,-4
0.0036389216980476924,-0.020270270270270285,0.11311053984575836,0.05857648099027407,0.0014118564122144184,-88,-3
0.00498132004981322,-0.016260162601625994,0.1095890410958904,0.06170292573143288,2.095381778555172e-05,-88,-2
0.008100936181434593,-0.025316455696202556,0.11588541666666663,0.06364703310359116,-0.00028697224624574247,-89,-4
0.00835089567966285,-0.04109589041095896,0.11410256410256414,0.05365152789458927,-0.003388592257533074,-89,-6
0.001908396946564861,-0.0357142857142857,0.11704834605597969,0.05352542372881358,-0.002094709658850169,-92,-5
0.0021737568266744223,-0.014084507042253502,0.13137755102040816,0.08029614859126322,4.117937736780597e-05,-103,-2
0.009187533777697654,0.015037593984962405,0.11475409836065575,0.06702394289740243,0.008150217547813643,-91,2
0.006260502184454397,-0.01526717557251911,0.12201257861635217,0.06377737792393129,0.003109323518062257,-97,-2
0.003268249285948377,-0.03703703703703709,0.10240202275600507,0.04806376573617949,-0.005727241128700933,-81,-5
0.0022694158682502463,-0.04137931034482767,0.09859154929577463,0.04424643806370093,-0.00674738923206919,-77,-6
0.007972893907241985,-0.04081632653061229,0.12066752246469825,0.057487946882872065,-0.004843793737145163,-94,-6
0.004174942985360031,-0.036231884057971064,0.1091370558375635,0.056728674375733146,-0.003136902623068538,-86,-5
0.007972853674685476,-0.050724637681159424,0.10913705583756339,0.05162223340040245,-0.006807406810337868,-86,-7
0.0075589656152315055,-0.012422360248447117,0.12026143790849664,0.07376830135039086,0.001223159006699559,-92,-2
0.0024317376502466237,-0.03378378378378377,0.1311053984575835,0.06884963121579823,-0.0014203561283170352,-102,-5
0.012475966673787697,-0.013245033112582849,0.1238709677419354,0.06595143986448337,0.0028456624510250217,-96,-2
0.012332383797679425,-0.027027027027026973,0.10925449871465298,0.06404494382022474,-0.002472918262391932,-85,-4
0.012908324552160177,-0.013698630136986356,0.12948717948717958,0.06694366016427106,0.0028032512671367638,-101,-2
0.01276132842137978,-0.02877697841726612,0.11435832274459978,0.05969743412270728,-0.0011068520829619066,-90,-4
0.012367821982202098,-0.015748031496063075,0.1088861076345432,0.05474656784719459,0.0023835351589884812,-87,-2
0.005160146770145757,-0.01273885350318471,0.12093628088426522,0.06307697256264272,0.0054196125624697,-93,-2
0.00932560590094833,-0.013698630136986245,0.11153846153846159,0.05454398070746069,0.00164955690093882,-87,-2
0.017671821305841884,-0.026666666666666727,0.13659793814432997,0.07625668260493673,-0.0006612856170378212,-106,-4
0.01251718213058417,-0.020000000000000018,0.09407216494845361,0.0548701298701299,-0.0006077647437868761,-73,-3
0.005357024338905281,-0.022556390977443552,0.10340479192938212,0.052182248281892885,-0.0031318082788671653,-82,-3
0.017807740324594312,-0.008000000000000007,0.12234706616729096,0.05792490201862699,0.0019259712762429437,-98,-1
0.014412136536030351,-0.0444444444444444,0.10619469026548667,0.050871355253510775,-0.005591614046545401,-84,-6
0.003284913241202725,-0.006896551724137834,0.1011523687580026,0.05739050014380048,0.001976858425911554,-79,-1
0.01033318067323108,-0.022727272727272707,0.12090680100755669,0.05939240506329113,-0.0010720652715096035,-96,-3
0.0031524805043968707,-0.013605442176870763,0.12451861360718874,0.06373066582490666,0.004093688037012599,-97,-2
0.0037022478586381524,-0.014388489208633115,0.11308767471410419,0.06105808884175801,0.0016681948821476444,-89,-2
0.0025653649814724178,-0.006711409395973145,0.11325611325611329,0.07228143636594342,0.003422691499952779,-88,-1
0.00898935935361389,0.006896551724137834,0.11139564660691426,0.07311903920876012,0.005900936685942271,-87,1
0.0070457930007445935,0.007352941176470562,0.11139240506329107,0.06187237565793369,0.00880489638140236,-88,1
0.017233676975945023,-0.00666666666666671,0.12371134020618557,0.07097071656695603,0.0040216736905478445,-96,-1
0.0173631072147169,-0.014084507042253502,0.125,0.06312082966543564,0.000988290901278388,-98,-2
0.010129937752952567,-0.005988023952095856,0.11198945981554675,0.06341498069184592,0.00410849219649001,-85,-1
0.006233681462140983,0.0,0.11618798955613574,0.0674894396661408,0.004276976845784208,-89,0
0.014006010913016786,-0.03100775193798444,0.12672521957340033,0.059459158553632596,0.0008502259811159485,-101,-4
0.011439966414777514,-0.022727272727272707,0.12468513853904284,0.0670995670995671,-0.0018048617034239767,-99,-3
0.012950494703658166,-0.05442176870748294,0.1322207958921695,0.0591930500609944,-0.005889822386915378,-103,-8
0.00625799071394928,-0.03246753246753242,0.10103626943005184,0.05533268101761257,-0.0033413137031153006,-78,-5
0.010232642675390813,0.0,0.11195928753180662,0.06174381791734407,0.00591096412724379,-88,0
0.011568520537986182,-0.0071428571428571175,0.12468193384223925,0.06951871657754011,0.0025434302716191848,-98,-1
0.004139268030703858,-0.04761904761904756,0.11681643132220798,0.060647737098356025,-0.009884105247924047,-91,-7
0.008819393494741923,-0.028735632183908066,0.12765957446808507,0.06709963278807923,-0.001422186103210099,-96,-5
0.015380740637810031,0.013513513513513487,0.10282776349614398,0.05599593223967675,0.012197403374864302,-80,2
0.010004419964640299,-0.006578947368421018,0.12015503875968991,0.06582152377511757,0.0054838458288728464,-93,-1
0.0027374277010022707,-0.006896551724137945,0.11139564660691414,0.06497345965195189,0.004476021314387291,-87,-1
0.004708908069902762,-0.029197080291970767,0.11533586818757924,0.06138583638583639,-0.0027908442303796743,-91,-4
0.006304390822784778,-0.018987341772152,0.12239583333333337,0.06863069623744894,0.0004405394160404974,-94,-3
0.009688415190359567,-0.022900763358778553,0.10691823899371067,0.06303549571603428,-0.0017951833848872667,-85,-3
0.015494592889855885,-0.007194244604316613,0.12960609911054644,0.06662712327041387,0.0029825236080844864,-102,-1
0.006190727081137992,0.0,0.11153846153846148,0.061839392295170936,0.005378382611132548,-87,0
0.0013316151202749094,-0.00666666666666671,0.1121134020618556,0.06694790902421127,0.002337662337662305,-87,-1
0.011931874000839504,-0.034965034965035,0.09578544061302685,0.05335330947536454,-0.0047612473406044575,-75,-5
0.008650114975567669,-0.021126760563380254,0.125,0.0686533805177873,0.0018781642985464808,-98,-3
0.003025787756072096,-0.014388489208633115,0.09911054637865313,0.054736024844720454,0.000914803317286772,-78,-2
0.00401196790425673,0.0,0.11627906976744184,0.07370164082492853,0.005449776899758119,-90,0
0.01137705829222535,-0.020270270270270285,0.12210796915167099,0.06368107984442917,0.002343403635442387,-95,-3
-0.00010115500625318408,-0.021739130434782594,0.11802030456852786,0.05963757663180669,-0.0004565478574288795,-93,-3
0.0023332853233472006,-0.05343511450381677,0.11949685534591192,0.06254963131026658,-0.006547362174991855,-95,-7
0.005764786760869001,-0.006369426751592355,0.12093628088426522,0.06200592759789941,0.007165050330643963,-93,-1
0.008281786941580771,-0.033333333333333326,0.11082474226804118,0.05943800080494677,-0.002725173556445193,-86,-5
0.01288607765291705,-0.012987012987012991,0.09715025906735753,0.053582922119716825,6.636966242723474e-05,-75,-2
0.015634684947221422,0.0,0.09125475285171092,0.04805756046790505,0.005413105413105357,-72,0
